회사명,거래소코드,회계년도,이자보상배율,총자산증가율,유형자산증가율,유동자산증가율,자기자본증가율,매출액증가율,매출액총이익율,매출액순이익율,자기자본순이익율,총자본영업이익율,매출액영업이익률,총자본순이익률,총자본회전율,재고자산회전율,매출채권회전율,유형자산회전율,매입채무회전율,자기자본회전율,타인자본회전율,유동자산회전율,순운전자본회전율,유동비율,당좌비율,현금비율,부채비율,차입금의존도,CASH_FLOW_대_부채비율,CASH_FLOW_대_매출액비율,CASH_FLOW_대_차입금비율,자기자본구성비율,당좌자산구성비율,유동자산구성비율,매출채권_대_매입채무비율,유동부채비율,타인자본구성비율,재고자산_대_유동자산비율,재고자산_대_순운전자본비율,순운전자본비율,노동장비율,기계장비율,자본집약도,설비투자효율,총자본투자효율,부가가치율,종업원1인당부가가치,R & D 투자효율,매출원가감소율여부,배당금감소율여부,변화율여부,직원감소율여부,자본증가율여부,투자활동감소율여부,기업수명주기,통계청 한국표준산업분류 10차(세세분류),회생기업1,회생기업2
(주)비씨월드제약,200780,201812,23.93,33.83,50.64,4.88,6.32,9.13,39.84,9.07,5.91,4.05,10.22,3.59,0.4,2.22,2.6,0.6,10.48,0.65,1.01,1.31,11.15,129.68,83.41,7.23,82.86,25.54,9.19,12.03,16.3,54.69,17.44,27.12,449.47,38.24,45.31,35.68,155.91,6.21,251953.46,83930.61,569.71,33.6930016,14.9,43.07,84890.68,13.22,0,0,0,0,0,1,2,      완제 의약품 제조업,0,0
(주)비씨월드제약,200780,201912,-0.75,2.39,10.95,-21.19,-0.74,-6.01,34.57,-3.38,-2.02,-0.63,-1.95,-1.08,0.32,2.31,2.77,0.44,9.69,0.6,0.7,1.34,-13.55,81.66,48.11,4.18,88.63,30.62,11.42,16.89,17.52,53.01,12.29,20.87,252.33,48.21,46.99,41.09,-183,-4.69,410230.62,147761.25,587.57,16.90855208,11.81,37.18,69364.06,16.16,0,0,0,0,0,0,2,      완제 의약품 제조업,0,0
(주)셀트리온제약,68760,201112,9.86,20.86,91.24,18.12,3.71,11.16,68.12,7.39,2.73,3.55,15.09,1.74,0.24,0.44,1.9,1.24,2.12,0.37,0.65,0.5,1.98,186.42,94.73,6.79,68.46,1.44,-4.42,-8.35,-124.93,59.36,23.81,46.86,72.98,42.34,40.64,49.18,106.1,21.72,124691.96,32667.44,1054.05,82.04714588,9.71,45.11,102306.2,5.63,0,0,0,0,0,0,5,      완제 의약품 제조업,0,0
(주)셀트리온제약,68760,201212,5.73,53.2,135.77,41.29,22.59,1.02,67.71,7.56,2.49,1.86,10.81,1.3,0.17,0.23,1.64,0.57,0.94,0.33,0.36,0.38,2.74,131.47,53.92,5.04,110.53,22.25,-2.38,-8.82,-5.62,47.5,17.72,43.21,46.23,69.2,52.5,58.98,246.44,10.34,88581.37,30722.15,1018.6,74.00972582,6.44,45.36,65558.83,4.77,0,0,0,1,0,0,1,      완제 의약품 제조업,0,0
(주)셀트리온제약,68760,201612,-1.77,-5.29,-4.26,15.06,17.13,40.25,40.03,-20.14,-8.23,-3.3,-14.32,-4.64,0.23,0.9,1.67,0.49,13.97,0.41,0.53,0.65,2.11,237.39,146.39,14.08,59.77,31.38,-3.88,-6.13,-4.63,62.59,23.97,38.87,632.24,26.16,37.41,38.33,66.23,22.5,405872,192088.79,855.09,0,5.74,24.2,49054.14,12.36,0,1,0,1,0,0,5,      완제 의약품 제조업,0,0
(주)오스코텍,39200,201312,-1.43,-12.55,-3.12,-14.04,-9.43,-11.7,42.9,-18.01,-16.88,-2.19,-4.05,-9.76,0.54,1.61,6.48,2.34,8.91,0.94,1.28,0.96,5.21,166.57,101.11,15.79,69.85,25.2,6.43,4.55,10.49,58.88,33.87,55.79,118.19,56.89,41.12,39.3,98.33,22.3,209007.75,45468,855.63,0,1.42,2.45,12168.41,5.13,0,0,0,0,0,0,5,      완제 의약품 제조업,0,0
(주)오스코텍,39200,201612,-2.51,-17.55,-4.83,-42.56,6.85,-80.62,57.92,-123.83,-15.81,-3.85,-48.95,-9.75,0.08,0.26,0.75,0.41,1.79,0.13,0.21,0.15,0.82,196.84,187.55,37,41.91,13.04,-11.3,-38.32,-25.58,70.47,40.95,42.98,1674.24,30.98,29.53,4.72,9.59,21.14,205834.32,48443.98,995.45,0,-6,-68.95,-59769.02,4.26,0,0,0,0,0,0,5,      완제 의약품 제조업,0,0
(주)오스코텍,39200,201712,-11.98,-0.66,12.42,68.43,-10.81,9.98,57.02,-163.23,-23.45,-14.27,-148.54,-15.68,0.1,1.96,0.82,0.44,38.22,0.14,0.29,0.17,0.44,252,244.45,168.1,58.05,12.55,-23.7,-90.29,-69.36,63.27,70.68,72.87,1470.61,45.7,36.73,2.99,4.96,43.95,249671.63,48593.08,1066.96,0,-10,-103.73,-106694.47,93.56,0,0,0,0,0,0,5,      완제 의약품 제조업,0,0
(주)오스코텍,39200,201812,4.85,73.29,21.69,94.01,101.42,378.51,86.97,22.88,11.07,11.15,33.03,7.72,0.34,2.58,1.65,1.78,83.11,0.48,1.12,0.43,0.9,364.56,358.19,167.68,35.98,5.34,-23.58,-23.44,-116.8,73.54,80.15,81.58,4703.69,30.43,26.46,1.75,2.41,59.2,303820.89,53021.53,1848.91,0,10.96,41.18,202680,45.7,0,0,0,0,0,0,1,      완제 의약품 제조업,0,0
(주)오스코텍,39200,201912,-16.36,3.04,34.67,-3.57,5.22,-76.64,52.05,-571.43,-47.08,-27.84,-454.53,-35,0.06,2.08,0.45,0.32,15.65,0.08,0.24,0.08,0.21,383.39,376.35,341.52,33.16,3.85,-14.01,-57.81,-90.52,75.1,74.95,76.35,250.58,26.52,24.9,1.84,2.49,56.44,377523.48,46746.64,2193.74,-151.0139245,-25.99,-430.67,-570113.03,283.61,0,0,0,0,0,0,4,      완제 의약품 제조업,0,0
(주)테라젠이텍스,66700,201212,-5.31,13.64,8.82,20.29,27.8,-17.58,27.47,-11.33,-14.05,-6.86,-9.25,-8.4,0.74,5.12,1.94,2.72,5.13,1.24,1.84,1.16,3.92,218.49,186.55,52.03,58.59,17.42,-8.51,-4.51,-18.06,63.06,56,65.58,272.06,47.6,36.94,14.62,26.95,35.57,142663.42,43286.47,536.9,29.56162984,7.85,11.27,42173.63,8.28,0,0,0,0,0,0,1,      완제 의약품 제조업,0,0
(주)테라젠이텍스,66700,201312,2.74,6.27,3.3,9.5,11,14.38,34.6,1.6,1.92,2.03,2.63,1.24,0.77,4.43,2.08,2.93,5.56,1.2,2.18,1.16,3.83,237.61,191.52,24.11,51.83,12.64,-7.85,-3.57,-21.2,65.86,54.47,67.57,250.93,43.18,34.14,19.4,33.49,39.13,160244.43,57323.99,617.14,63.74177918,16.55,22.07,102142.65,6.95,0,0,0,0,0,1,1,      완제 의약품 제조업,0,0
(주)테라젠이텍스,66700,201412,2.44,3.91,-0.43,5.66,2.93,17.47,33.89,1.54,2.04,1.31,1.51,1.33,0.86,4.52,2.14,3.4,5.82,1.32,2.51,1.27,4.29,235.54,193.7,9.24,53.29,12.62,-0.8,-0.33,-2.21,65.24,56.51,68.71,275.84,44.72,34.76,17.76,30.87,39.54,140711.53,54832.24,566.18,75.54356943,18.77,22.14,106298.51,5.39,0,0,0,0,0,0,2,      완제 의약품 제조업,0,0
(주)테라젠이텍스,66700,201512,4.24,9.73,18.78,4.45,-7.43,-7.22,36.56,-8.62,-10.8,1.89,2.51,-6.47,0.75,4.2,1.91,2.89,5.91,1.25,1.87,1.12,5.06,176.39,148.03,10.96,81.72,12.93,0.07,0.04,0.24,55.03,54.89,65.4,338.77,67.38,44.97,16.08,37.13,28.33,138450.81,41607.01,547.33,55.71957607,14.09,19.66,77144.21,5.57,0,0,0,0,0,0,2,      완제 의약품 제조업,0,0
(주)테라젠이텍스,66700,201612,1.37,2.2,21.18,-12.13,4.11,2.43,30.71,2.01,2.63,0.94,1.29,1.46,0.73,4.63,1.95,2.46,6.69,1.31,1.63,1.2,6.13,171.5,137.27,14.05,78.38,17.91,-6.73,-4.11,-16.51,56.06,45.01,56.24,337.23,58.49,43.94,19.96,47.88,23.45,166126.65,54380.06,520.13,61.62881424,19.68,27.39,102381.88,6.09,0,0,0,0,0,1,1,      완제 의약품 제조업,0,0
(주)테라젠이텍스,66700,201712,0.21,3.17,-0.71,1.64,18.51,6.23,30.21,1.07,1.33,0.14,0.19,0.8,0.75,4.74,2.02,2.4,6.9,1.25,1.89,1.35,5.15,207.56,166.68,13.62,55.28,18.52,-6.38,-3.07,-12.26,64.4,44.49,55.4,339.43,41.45,35.6,19.7,38.01,28.71,155303.66,56811.37,504.94,0,21.26,28.74,107360.38,4.72,0,0,0,0,0,0,2,      완제 의약품 제조업,0,0
(주)테라젠이텍스,66700,201812,-3.14,20.12,2.49,30.34,-4.13,9.19,24.38,-8.47,-10.85,-2.45,-3.34,-6.22,0.73,5.14,1.98,2.59,7.33,1.28,1.72,1.27,4.32,207.66,170.64,29.33,94.55,17.99,-9.89,-7.15,-26.73,51.4,49.4,60.12,375.61,56.32,48.6,17.83,34.38,31.17,151126.05,63166.59,584.21,47.01805098,12.16,18.09,71056.52,5.94,0,0,0,0,0,0,1,      완제 의약품 제조업,0,0
(주)테라젠이텍스,66700,201912,1.24,38.25,2.94,4.84,61.86,17.54,27.31,31.84,37.4,1.78,2.68,21.13,0.66,5,1.98,2.97,8.78,1.17,1.53,1.28,7.3,152.36,122.7,13.69,66.18,13.31,-9.64,-6.72,-28.86,60.18,36.71,45.59,433.07,49.72,39.82,19.46,56.64,15.67,148494.73,68136.37,764.23,190.5960136,37.03,64.77,283025.03,5.6,0,0,0,0,0,1,2,      완제 의약품 제조업,0,0
(주)한독,2390,201112,58.82,3.09,9.28,-1.51,3.17,3.73,37.22,4.97,6.05,5.28,6.37,4.12,0.83,3.94,2.44,2.7,6.06,1.22,2.6,1.67,6.32,214.03,162.01,1.58,46.66,0.02,22.72,8.86,43905.31,68.18,36.7,48.48,187.21,33.22,31.82,24.3,45.61,25.83,159082.29,56164.95,532.92,66.3019595,19.79,24.25,105474.67,4.58,0,0,0,0,0,1,3,      완제 의약품 제조업,0,0
(주)한독,2390,201312,4.11,8.51,-0.69,13.3,2.45,4.22,30.23,3.75,4.23,1.64,2.28,2.71,0.72,4.07,2.65,2.46,5.82,1.13,2,1.7,8.3,162.78,117.24,1.45,60.91,11.88,6.01,3.29,19.16,62.15,31.16,43.26,202.53,42.76,37.85,27.97,72.53,16.68,172425.98,61756.03,625.53,61.17559284,16.86,24.35,105482.62,5.35,0,1,0,0,0,0,2,      완제 의약품 제조업,0,0
(주)한독,2390,201412,3.55,8.02,0.43,-7.17,3.3,6.21,32.84,0.42,0.49,0,0,0.3,0.7,4.02,2.84,2.62,6.14,1.15,1.8,1.76,9.4,163.9,112.97,5.55,67.49,0,11.3,6.74,0,59.71,25.42,36.88,216.75,37.69,40.29,31.07,79.7,14.38,145557.13,55728.39,571.49,0,0,0,0,4.49,0,0,0,0,0,0,2,      완제 의약품 제조업,0,0
(주)한독,2390,201512,2.27,4.43,3.22,0.45,2.81,2.92,33.54,-0.5,0.69,1.24,1.74,0.41,0.68,4.22,2.93,2.64,6.82,1.15,1.67,1.88,9.18,163.93,119.85,9.03,74.7,8.29,11.9,7.37,60.01,57.24,27.59,37.74,230.65,40.22,42.76,26.89,68.96,14.72,144407.41,59069.72,600.89,61.71714662,14.83,21.95,89124.13,5.25,0,1,0,0,0,0,2,      완제 의약품 제조업,0,0
(주)한독,2390,201612,1.17,17.39,11.67,21.13,-4.76,10.51,32.19,-1.87,-2.5,0.63,0.92,-1.28,0.69,4.28,2.96,2.7,6.14,1.34,1.41,1.79,15.95,125.76,88.62,6.15,115.33,16.49,0.92,0.77,2.99,46.44,27.44,38.94,175.48,66.68,53.56,29.53,144.17,7.98,139288.64,60092.33,693.6,60.33881094,12.12,19.05,84045.11,4.58,0,1,0,0,0,1,1,      완제 의약품 제조업,0,0
(주)한독,2390,201712,-0.33,2.65,4.88,8.02,0.51,5.51,31.79,0.83,1.19,-0.3,-0.45,0.55,0.66,4.08,2.99,2.64,5.63,1.44,1.23,1.66,12.95,132.68,98.16,17.61,119.92,16.99,-0.25,-0.2,-0.79,45.47,30.31,40.98,181.76,67.92,54.53,26.02,105.64,10.09,159021.88,74272.43,701.04,69.41492715,15.75,24.09,110384.92,5.39,0,0,0,0,0,0,2,      완제 의약품 제조업,0,0
(주)한독,2390,201812,3.76,2.08,1.5,8.32,7.8,6.88,35.32,1.58,2.34,3.42,4.94,1.09,0.69,3.98,3.13,2.74,5.46,1.48,1.3,1.64,33.95,110.22,80.32,12.62,108.25,14.33,5.34,4.06,19.38,48.02,31.69,43.48,154.16,82.16,51.98,27.13,292.55,4.03,177781.93,84792.36,715.59,66.72417642,16.58,24.22,118623.53,4.73,0,0,0,0,0,1,3,      완제 의약품 제조업,1,0
영진약품(주),3520,201212,2.35,2.64,-1.04,7.11,1.32,22.82,35.14,1.3,1.98,0,0,1.12,0.86,3.27,3.48,2.31,12.23,1.52,1.98,1.91,7.58,194.69,118.39,6.96,77.83,0,7.67,3.95,0,56.23,28.06,46.14,357.45,42.14,43.77,39.19,80.57,22.44,98660.12,89981.21,282.14,0,0,0,0,4.81,0,0,0,0,0,0,3,      완제 의약품 제조업,0,0
영진약품(주),3520,201312,5.83,4.56,-7.11,11.83,12.49,13.75,36.4,7.5,12.14,0,0,7.09,0.95,3.2,3.74,2.74,13.97,1.62,2.27,1.98,7.09,212.09,128.63,21.45,65.29,0,6.23,2.66,0,60.5,29.93,49.34,380.91,38.46,39.5,39.35,74.46,26.08,99475.85,92098.44,311.28,0,0,0,0,5.48,0,0,0,0,0,0,4,      완제 의약품 제조업,0,0
영진약품(주),3520,201412,10.56,5.69,22.99,-1.39,-1.62,6.99,36.51,0.54,0.89,0,0,0.52,0.96,3.34,3.78,2.73,14.16,1.65,2.31,2.02,8.5,191.85,119.91,2.65,77.57,0,7.78,3.63,0,56.32,28.78,46.04,365.28,42.61,43.68,37.5,78.32,22.04,88452.29,87382.45,295.82,0,0,0,0,5.55,0,0,0,0,0,0,3,      완제 의약품 제조업,0,0
영진약품(주),3520,201512,5.8,8.23,3.63,13.84,-0.36,1.57,38.08,1.99,3.37,0,0,1.82,0.91,3.29,3.34,2.47,11.92,1.69,1.99,1.93,6.6,222.18,143.77,10.71,92.88,0,8.05,4.41,0,51.85,31.34,48.43,343.52,42.04,48.15,35.29,64.18,26.63,112491.95,105730.43,325.54,0,0,0,0,6.93,0,0,0,0,0,0,2,      완제 의약품 제조업,0,0
영진약품(주),3520,201612,6.93,2.92,-3.05,30.84,5.72,13.47,36.89,2.18,4.07,0,0,2.14,0.98,3.16,3.51,2.79,11.81,1.87,2.07,1.78,4.84,285.96,183.16,3.89,87.77,0,6.39,3.08,0,53.26,39.43,61.56,319.03,40.42,46.74,35.95,55.28,40.04,105260.04,107292.3,325.74,0,0,0,0,6.56,0,0,0,0,0,0,3,      완제 의약품 제조업,0,0
영진약품(주),3520,201712,6.54,2.25,6.68,-7.1,12.7,0.97,35.3,0.96,1.65,0,0,0.93,0.97,2.98,3.44,2.77,13.13,1.73,2.2,1.65,5.09,304.3,195.71,11.17,70.37,0,3.72,1.61,0,58.7,35.97,55.93,443.71,31.32,41.3,35.68,53.15,37.55,111042.48,113814.11,327.73,0,0,0,0,7.14,0,0,0,0,0,0,4,      완제 의약품 제조업,0,0
영진약품(주),3520,201812,-8.02,-3.79,-2.19,-3.8,-6.72,-4.41,32.96,-3.27,-5.28,0,0,-3.05,0.93,2.82,3.2,2.6,11.64,1.61,2.21,1.67,5.21,287.87,162.33,4.81,75.72,0,2.62,1.19,0,56.91,31.54,55.93,292.78,34.14,43.09,43.61,66.82,36.5,106972.42,117943.05,318.37,0,0,0,0,6.43,0,0,0,0,0,0,4,      완제 의약품 제조업,0,0
영진약품(주),3520,201912,10.56,2.21,5.91,1.5,3.71,18.3,36.18,2.28,4.42,0,0,2.54,1.11,2.71,3.99,3.02,13.39,1.94,2.61,2,6.16,279.81,139.17,1.64,73.17,0,6.23,2.39,0,57.75,27.63,55.54,357.3,34.37,42.25,50.26,78.21,35.69,104725.79,121995.58,310.29,0,0,0,0,6.13,0,0,0,0,0,0,3,      완제 의약품 제조업,1,0
일동제약(주),249420,201712,6.76,2.59,-3.41,-6.25,6.21,128.79,49.11,4.31,7.17,4.55,5.51,3.56,0.83,3.87,3.83,1.98,15.95,1.66,1.64,2.17,19.35,130.25,92.14,25.38,98.06,23.09,16.61,10.08,35.61,50.49,25.69,36.31,352.54,55.22,49.51,29.26,125.98,8.43,163034.68,86286.67,405.04,71.30488488,28.7,35.18,116251.69,7.25,0,0,0,0,0,1,3,      완제 의약품 제조업,0,0
일동제약(주),249420,201812,7.9,0.01,-0.35,2.65,-2.89,9.39,50.64,2.52,4.53,5.02,5.62,2.25,0.89,4.4,5.54,2.21,21.28,1.79,1.78,2.43,21.19,129.2,96.54,46.62,103.98,23.09,24.38,13.93,53.82,49.02,27.85,37.27,343.35,58.84,50.98,25.28,111.86,8.42,160552.44,90794.62,403.05,78.54539512,31.29,35.06,126106.55,9.23,0,0,0,0,0,0,3,      완제 의약품 제조업,0,0
일동제약(주),249420,201912,-0.26,8.51,14.08,10.89,-8.65,2.69,44.9,-2.6,-5.08,-0.23,-0.27,-2.28,0.88,4.64,7.02,2.13,17.15,1.95,1.6,2.33,48.08,110.16,77.24,42.47,142.29,21.28,15.01,10.44,41.42,41.27,26.7,38.09,160.05,83.77,58.73,29.89,324.02,3.51,179365.78,91851.18,433.33,56.53827909,23.4,27.71,101410.33,9.38,0,0,1,0,0,0,3,      완제 의약품 제조업,0,0
일동홀딩스(주),230,201112,7.51,3.25,1.23,-0.39,10.67,-11.99,57.23,7.8,9.2,7.68,11.1,5.39,0.69,3.13,2.32,1.5,24.93,1.18,1.67,1.47,6.43,184.2,146.89,22.16,64.96,16.05,25.07,14.49,61.51,60.62,36.94,46.33,948.36,41.49,39.38,20.25,44.31,21.18,171994.25,51853.57,381.26,60.62825325,27.35,40.16,104277.11,5.16,0,0,0,0,0,0,3,      완제 의약품 제조업,0,0
일동홀딩스(주),230,201212,2.77,5.88,13.35,-3.06,4.59,4.11,52.65,4.72,5.39,2.65,3.85,3.25,0.69,3.3,2.36,1.46,20.54,1.14,1.73,1.55,7.92,166.34,125.82,11.53,66.98,17.09,16,9.59,37.56,59.89,32.08,42.42,684.53,42.58,40.11,24.36,61.09,16.92,189661.58,55429.35,403.96,53.54021349,25.14,37.54,101545.21,6.38,0,0,0,0,0,1,2,      완제 의약품 제조업,0,0
일동홀딩스(주),230,201312,3.97,15.97,12.94,20.27,0.67,8.94,51.36,1.71,2.07,4.07,6.02,1.15,0.68,3.32,2.45,1.4,17.09,1.21,1.52,1.56,7.78,158.17,123.99,25.16,92.35,26.54,5.66,4.32,10.23,51.99,34.48,43.99,607.96,53.49,48.01,21.61,58.76,16.18,201215.21,62616.23,445.86,49.50414609,22.34,35.51,99609.87,6.13,0,0,0,0,0,1,2,      완제 의약품 제조업,0,0
일동홀딩스(주),230,201412,2.08,-1.25,3.15,-11.42,1.94,5.64,49.33,2.86,3.62,2.32,3.46,1.91,0.67,3.08,2.6,1.38,13.98,1.27,1.42,1.6,9.05,160.53,109.56,7.75,86.32,23.27,9.57,6.59,19.05,53.67,26.93,39.46,400.88,45.8,46.33,31.75,84.21,14.88,212235.04,71136.22,430.5,47.533289,23.43,34.82,100882.3,5.48,0,0,0,0,0,0,3,      완제 의약품 제조업,0,0
일동홀딩스(주),230,201512,4.43,13.75,1.01,23.07,5.12,14.1,49.68,4.48,6.25,3.58,4.98,3.22,0.72,3.12,3.15,1.54,15.81,1.4,1.48,1.74,9.7,148.37,110.87,34.51,101.62,27.14,13.42,10.02,24.92,49.6,31.9,42.7,518.83,58.02,50.4,25.28,77.53,13.92,207486.85,74246.21,486.98,57.3971263,24.45,36.22,119091.49,5.95,0,0,0,0,0,0,2,      완제 의약품 제조업,0,0
일동홀딩스(주),230,201612,-2.33,-71.08,-84.11,-73.61,-69.47,-91.44,43.38,652.89,116.54,-0.77,-8.61,58.52,0.09,0.57,0.49,0.23,2.84,0.18,0.18,0.21,2.67,162.51,152.43,112.1,91.03,31.16,52.83,126.01,80.78,52.35,36.54,38.96,355,45.79,47.65,6.21,16.13,14.99,674277.86,183668.08,2834.55,25.20165298,5.99,30.01,169929.17,5.43,0,0,0,0,0,0,3,      완제 의약품 제조업,0,0
일양약품(주),7570,201612,4.27,0.1,-1.89,-6.84,18.47,23.52,47.18,4.57,5.97,5.38,8.86,2.78,0.61,2.89,3.02,1.31,14.61,1.31,1.13,1.71,-15.05,80.95,54.41,7.3,98.41,31.8,10.67,8.73,16.65,50.4,23.02,34.24,383.53,83.93,49.6,32.78,-139.27,-8.06,311973.72,43258.28,701.24,36.21849745,16.11,26.56,112992.2,5.65,0,1,0,0,0,0,3,      완제 의약품 제조업,0,0
일양약품(주),7570,201712,4.94,1.19,-2.46,12.5,-2.93,3.13,50.47,4.8,6.04,5.63,9.06,2.98,0.62,2.67,3.24,1.38,12.9,1.26,1.23,1.72,-13.3,80.37,55.3,11.39,106.83,32.86,12.66,10.58,19.9,48.35,26.2,38.07,344.39,97.97,51.65,31.19,-127.72,-9.3,307824.21,38712.45,701.57,39.27376202,17.23,27.87,120894.15,5.5,0,0,0,0,0,1,3,      완제 의약품 제조업,0,0
일양약품(주),7570,201812,3.67,-0.94,-3.55,-2.86,-0.52,11.2,51.43,1.08,1.54,3.85,5.57,0.75,0.69,2.88,3.77,1.58,13.55,1.43,1.34,1.83,-26.9,87.85,60.88,12.09,105.95,33.3,11.72,8.69,18.11,48.55,25.87,37.33,315.45,87.52,51.45,30.7,-222.07,-5.16,295001.38,32770.02,692.71,39.59837455,16.86,24.29,116815.75,6.35,0,1,0,0,0,0,3,      완제 의약품 제조업,0,0
일양약품(주),7570,201912,7.68,1.2,-2.54,6.21,6.13,8.18,55.08,6.04,9.06,7.48,10.02,4.51,0.75,2.83,4.48,1.76,13.75,1.5,1.49,1.95,-72.76,95.05,65.41,19.91,96.4,27.01,13.58,8.98,24.67,50.92,26.96,39.18,246.57,80.96,49.08,31.18,-599.08,-2.04,277729.32,27036.7,693.27,51.55012345,20.65,27.83,143169.81,6.2,0,0,0,0,0,0,3,      완제 의약품 제조업,0,0
제이더블유중외제약(주),1060,201412,1.05,0.81,-5.41,7.49,11.5,4.72,36.65,0.35,0.68,3.06,4.39,0.24,0.7,3.57,1.63,2.94,12.52,1.94,1.09,1.23,6.03,164.77,131.02,2.35,165.44,34.58,3.51,3.15,6.33,37.67,46.63,58.64,746.81,94.46,62.33,20.48,52.1,23.05,128643.05,55746.11,561.02,71.54901425,16.41,23.61,92042.83,4.62,0,0,0,0,0,0,4,      완제 의약품 제조업,0,0
제이더블유중외제약(주),1060,201612,2.03,6.13,-2.13,12.35,22.58,7.62,37.08,-2.34,-4.36,3.88,5.25,-1.73,0.74,3.27,1.67,3.64,9.78,1.86,1.23,1.17,5.68,163.83,126,15.22,135.63,24.19,0.34,0.27,0.81,42.44,49.93,64.91,454.05,93.36,57.56,23.09,59.26,25.29,109851.12,56706.88,569.12,84.28062688,16.27,22.66,92583.22,4.25,0,0,1,0,0,1,2,      완제 의약품 제조업,0,0
제이더블유중외제약(주),1060,201712,2.45,-3.1,-3.81,-2.67,-2,7.58,37.51,-0.15,-0.27,3.39,4.32,-0.12,0.78,3.08,1.83,4.04,8.45,1.84,1.37,1.21,7.35,149.84,111,11.69,132.99,25.42,5.58,4,12.53,42.92,48.3,65.21,433.36,101.39,57.08,25.92,77.93,21.69,107964.25,61007.49,560.78,83.66610125,16.11,20.21,90329.48,4.71,0,0,1,0,0,0,3,      완제 의약품 제조업,0,0
제이더블유중외제약(주),1060,201912,-1.69,-3.47,25.96,-10.39,-11.54,-4.81,31.51,-4.94,-10.31,-3.26,-3.72,-4.33,0.88,3.65,2.48,3.84,11.42,2.09,1.51,1.44,17.92,120.53,88,15.06,149.12,25.34,15.69,10.53,37.06,40.14,42.67,58.45,392.82,120.81,59.86,26.99,158.47,9.96,120488.06,63965.52,468.69,57.47716793,14.78,16.56,69253.12,4.93,0,0,0,0,0,1,3,      완제 의약품 제조업,0,0
조아제약(주),34940,201412,-7.62,4.56,27.25,-2.25,-8.96,-1.88,48.03,-9.57,-8.52,-5.58,-9.38,-5.69,0.59,3.17,2.01,2.4,24.69,0.89,1.79,1.02,3.82,216.91,178.12,20.38,60.66,17.83,7.44,4.82,15.74,62.24,46.47,56.59,1063.85,41.92,37.76,17.88,33.18,30.5,76997.07,60049.53,285.89,82.06424744,22.1,37.98,63187.07,4.93,0,0,0,0,0,1,2,      완제 의약품 제조업,0,0
코아스템(주),166480,201512,91.78,-88.79,-97.19,-74.37,-73.16,-94.78,32.7,1.49,0.17,0.37,7.36,0.07,0.05,0.45,0.51,0.08,0.86,0.12,0.09,0.15,0.79,987.68,979.02,346.54,11.72,0,18.51,7.84,0,89.51,69.03,69.64,9735.94,7.88,10.49,0.88,0.98,62.59,280340.2,146126.78,1873.86,85.82554339,12.84,51.82,240603.5,16.52,0,0,0,0,0,1,1,      완제 의약품 제조업,0,0
코아스템(주),166480,201612,-273,14.32,35.08,11.06,15.9,-3.33,29.04,-6.79,-1.68,-2.02,-9.04,-1.52,0.22,23.94,2.55,1.22,282.74,0.25,2.27,0.33,0.67,1265.95,1252.7,180.93,10.19,0,15.67,6.92,0,90.75,66.95,67.66,14172.95,5.89,9.25,1.05,1.14,62.31,234918.98,119247,1586.8,75.60786323,11.19,53.42,177617.22,55.95,0,0,0,1,0,1,2,      완제 의약품 제조업,0,0
코아스템(주),166480,201712,-58.98,5.82,54.08,-9.84,4.02,0.79,19.16,-26.28,-5.99,-5.75,-28.02,-5.39,0.21,29.24,2.68,0.84,372.72,0.23,2.04,0.33,0.77,998.45,990.92,65.05,12.1,0,-14.25,-7.71,0,89.21,57.21,57.64,13336.71,6.47,10.79,0.75,0.84,51.87,480584.18,185572.84,1777.86,26.4705622,7.16,35.86,127213.33,70.7,0,0,0,0,0,0,5,      완제 의약품 제조업,0,0
코아스템(주),166480,201812,-235.07,-1.55,4.27,-4.84,-3.82,23.34,19.06,-13.81,-3.88,-4.47,-18.02,-3.43,0.25,39.85,2.5,0.84,100.43,0.28,2.1,0.44,1.04,740.97,733.33,66.44,14.74,0,-32.36,-16.63,0,87.15,55.14,55.72,2422.94,8.63,12.85,1.03,1.19,48.2,423795.85,185264.52,1487.72,43.64279012,12.43,49.73,184956.33,55.94,0,0,0,0,0,1,5,      완제 의약품 제조업,0,0
코아스템(주),166480,201912,-78.83,-4.05,9.67,-9.89,-4.17,8.82,20.34,-18,-5.74,-5.82,-20.95,-5,0.28,41.67,2.62,0.85,63.57,0.32,2.15,0.51,1.28,645.29,639.3,43.54,14.88,0,-7.51,-3.43,0,87.05,51.84,52.33,2328.49,9.32,12.95,0.93,1.1,44.22,455747.75,200769.33,1404.07,41.51983987,13.48,47.53,189225.74,105.48,0,0,0,0,0,0,4,      완제 의약품 제조업,0,0
한올바이오파마(주),9420,201112,-2.88,-15.58,-12.46,-5.49,-8.04,-17.96,50.61,-16.56,-27.45,-8.7,-11.42,-12.61,0.76,2.53,2.64,8.38,22.86,1.66,1.41,1.19,6.54,159.88,127.29,37.01,107.99,26.57,7.82,4.88,15.29,48.08,54.08,67.92,730.01,88.36,51.92,20.38,54.43,25.44,22417.73,21397.82,242.43,157.0103471,14.52,17.46,35198.16,8.62,0,0,0,0,0,0,4,      완제 의약품 제조업,0,0
