회사명,거래소코드,회계년도,이자보상배율(이자비용)(IFRS),이자보상배율(이자비용)(IFRS연결),이자보상배율,,,
(주)신화콘텍,187270,16-Dec,1.03,1.33,1.33,,,
(주)신화콘텍,187270,17-Dec,13.08,13.15,13.15,,,
(주)신화콘텍,187270,18-Dec,0.41,-0.51,-0.51,,,
(주)신화콘텍,187270,19-Dec,3.88,-0.82,-0.82,,,
(주)싸이토젠,217330,18-Dec,-300.72,-300.72,-300.72,,,
(주)싸이토젠,217330,19-Dec,-94.69,-94.69,-94.69,,,
(주)쌍방울,102280,11-Dec,3.92,4.38,4.38,,,
(주)쌍방울,102280,12-Dec,3.95,2.82,2.82,,,
(주)쌍방울,102280,13-Dec,0.34,-0.12,-0.12,,,
(주)쌍방울,102280,14-Dec,0.35,0.13,0.13,,,
(주)쌍방울,102280,15-Dec,0.7,0.52,0.52,,,
(주)쌍방울,102280,16-Dec,-11.63,-9.13,-9.13,,,
(주)쌍방울,102280,17-Dec,-12.5,-14.15,-14.15,,,
(주)쌍방울,102280,18-Dec,0.6,0.32,0.32,,,
(주)쌍방울,102280,19-Dec,-3.07,-2.93,-2.93,,,
(주)썸에이지,208640,14-Dec,-1.82,-1.82,-1.82,,,
(주)썸에이지,208640,15-Dec,-2.23,-2.23,-2.23,,,
(주)썸에이지,208640,16-Dec,-146.73,-271.55,-271.55,,,
(주)썸에이지,208640,17-Dec,-108.34,-139.54,-139.54,,,
(주)썸에이지,208640,18-Dec,-121.96,-156.51,-156.51,,,
(주)썸에이지,208640,19-Dec,-10.91,-27.81,-27.81,,,
(주)쎄노텍,222420,15-Dec,7.38,7.38,7.38,,,
(주)쎄노텍,222420,16-Dec,17.01,17.01,17.01,,,
(주)쎄노텍,222420,17-Dec,13.62,13.62,13.62,,,
(주)쎄노텍,222420,18-Dec,-3.58,-3.58,-3.58,,,
(주)쎄노텍,222420,19-Dec,-0.18,-0.18,-0.18,,,
(주)쎌마테라퓨틱스,15540,11-Dec,-13.07,-6.83,-6.83,,,
(주)쎌마테라퓨틱스,15540,12-Dec,-14.74,-13.71,-13.71,,,
(주)쎌마테라퓨틱스,15540,13-Dec,-65.61,-49.39,-49.39,,,
(주)쎌마테라퓨틱스,15540,14-Dec,-269.88,-87.91,-87.91,,,
(주)쎌마테라퓨틱스,15540,15-Dec,-5.91,-9.64,-9.64,,,
(주)쎌마테라퓨틱스,15540,16-Dec,-2.39,-2.49,-2.49,,,
(주)쎌마테라퓨틱스,15540,17-Dec,-11.09,-11.62,-11.62,,,
(주)쎌마테라퓨틱스,15540,18-Dec,-15.58,-15.27,-15.27,,,
(주)쎌마테라퓨틱스,15540,19-Dec,-3.25,-3.31,-3.31,,,
(주)쏠리드,50890,11-Dec,-1.36,-1.35,-1.35,,,
(주)쏠리드,50890,12-Dec,2.36,2.25,2.25,,,
(주)쏠리드,50890,13-Dec,5.15,4.6,4.6,,,
(주)쏠리드,50890,14-Dec,6.02,5.38,5.38,,,
(주)쏠리드,50890,15-Dec,4.44,1.37,1.37,,,
(주)쏠리드,50890,16-Dec,2.76,-5.95,-5.95,,,
(주)쏠리드,50890,17-Dec,2.33,2.11,2.11,,,
(주)쏠리드,50890,18-Dec,0.6,0.17,0.17,,,
(주)쏠리드,50890,19-Dec,-0.59,-1.32,-1.32,,,
(주)씨아이테크,4920,11-Dec,-37.97,-37.97,-37.97,,,
(주)씨아이테크,4920,12-Dec,-123.22,-123.22,-123.22,,,
(주)씨아이테크,4920,13-Dec,-7.6,-5.7,-5.7,,,
(주)씨아이테크,4920,14-Dec,-4.92,-3.74,-3.74,,,
(주)씨아이테크,4920,15-Dec,1.71,2.29,2.29,,,
(주)씨아이테크,4920,16-Dec,-4.19,-1.99,-1.99,,,
(주)씨아이테크,4920,17-Dec,-11.13,-5.71,-5.71,,,
(주)씨아이테크,4920,18-Dec,-4.79,-3.53,-3.53,,,
(주)씨아이테크,4920,19-Dec,-5.49,-7.09,-7.09,,,
(주)씨에스,65770,11-Dec,-2.59,-1.31,-1.31,,,
(주)씨에스,65770,12-Dec,-2.52,-0.25,-0.25,,,
(주)씨에스,65770,13-Dec,-3.18,-4.59,-4.59,,,
(주)씨에스,65770,14-Dec,1.96,0.68,0.68,,,
(주)씨에스,65770,15-Dec,-3.23,-4.15,-4.15,,,
(주)씨에스,65770,16-Dec,-0.17,-0.18,-0.18,,,
(주)씨에스,65770,17-Dec,2.19,2.16,2.16,,,
(주)씨에스,65770,18-Dec,77777777.77,77777777.77,11111111.11,,,
(주)씨에스,65770,19-Dec,-71.33,-77.92,-77.92,,,
(주)씨에스에이코스믹,83660,11-Dec,-1.86,-2.27,-2.27,,,
(주)씨에스에이코스믹,83660,12-Dec,-1.86,-2.21,-2.21,,,
(주)씨에스에이코스믹,83660,13-Dec,-1.58,-1.58,-1.58,,,
(주)씨에스에이코스믹,83660,14-Dec,-1.44,-1.44,-1.44,,,
(주)씨에스에이코스믹,83660,15-Dec,1.07,1.07,1.07,,,
(주)씨에스에이코스믹,83660,16-Dec,-3.95,-3.95,-3.95,,,
(주)씨에스에이코스믹,83660,17-Dec,-49.84,-49.55,-49.55,,,
(주)씨에스에이코스믹,83660,18-Dec,-1.94,0.15,0.15,,,
(주)씨에스에이코스믹,83660,19-Dec,-25.45,-20.75,-20.75,,,
(주)씨엔플러스,115530,11-Dec,28.32,31.87,31.87,,,
(주)씨엔플러스,115530,12-Dec,7.35,7.78,7.78,,,
(주)씨엔플러스,115530,13-Dec,-1.65,-1.35,-1.35,,,
(주)씨엔플러스,115530,14-Dec,-12.42,-12.81,-12.81,,,
(주)씨엔플러스,115530,15-Dec,-4.72,-5.9,-5.9,,,
(주)씨엔플러스,115530,16-Dec,-4.08,-5.19,-5.19,,,
(주)씨엔플러스,115530,17-Dec,0.41,-0.28,-0.28,,,
(주)씨엔플러스,115530,18-Dec,-3.29,-3.63,-3.63,,,
(주)씨엔플러스,115530,19-Dec,-0.23,-1.01,-1.01,,,
(주)씨유메디칼시스템,115480,11-Dec,56.22,56.22,56.22,,,
(주)씨유메디칼시스템,115480,12-Dec,21.17,16.92,16.92,,,
(주)씨유메디칼시스템,115480,13-Dec,0.56,0.08,0.08,,,
(주)씨유메디칼시스템,115480,14-Dec,0.65,-0.6,-0.6,,,
(주)씨유메디칼시스템,115480,15-Dec,4.35,1.6,1.6,,,
(주)씨유메디칼시스템,115480,16-Dec,0.95,0.58,0.58,,,
(주)씨유메디칼시스템,115480,17-Dec,-3.15,-2.2,-2.2,,,
(주)씨유메디칼시스템,115480,18-Dec,0.51,2.41,2.41,,,
(주)씨유메디칼시스템,115480,19-Dec,0.08,0.47,0.47,,,
(주)씨티씨바이오,60590,11-Dec,0.26,0.27,0.27,,,
(주)씨티씨바이오,60590,12-Dec,5.4,5.66,5.66,,,
(주)씨티씨바이오,60590,13-Dec,1.48,1.49,1.49,,,
(주)씨티씨바이오,60590,14-Dec,0.63,0.12,0.12,,,
(주)씨티씨바이오,60590,15-Dec,1.56,1.83,1.83,,,
(주)씨티씨바이오,60590,16-Dec,-1.81,-1.25,-1.25,,,
(주)씨티씨바이오,60590,17-Dec,-5.38,-4.7,-4.7,,,
(주)씨티씨바이오,60590,18-Dec,-1.47,-1.54,-1.54,,,
(주)씨티씨바이오,60590,19-Dec,0.8,-0.79,-0.79,,,
(주)아가방앤컴퍼니,13990,11-Dec,33.61,28.43,28.43,,,
(주)아가방앤컴퍼니,13990,12-Dec,13.52,13.09,13.09,,,
(주)아가방앤컴퍼니,13990,13-Dec,11.49,9.64,9.64,,,
(주)아가방앤컴퍼니,13990,14-Dec,-31.35,-28.74,-28.74,,,
(주)아가방앤컴퍼니,13990,15-Dec,11.46,0.58,0.58,,,
(주)아가방앤컴퍼니,13990,16-Dec,18.46,7.05,7.05,,,
(주)아가방앤컴퍼니,13990,17-Dec,-10.57,-16.64,-16.64,,,
(주)아가방앤컴퍼니,13990,18-Dec,-120.2,-106.56,-106.56,,,
(주)아가방앤컴퍼니,13990,19-Dec,1.39,-10.89,-10.89,,,
(주)아나패스,123860,11-Dec,2613.44,2613.44,2613.44,,,
(주)아나패스,123860,12-Dec,77777777.77,77777777.77,11111111.11,,,
(주)아나패스,123860,13-Dec,46.68,46.68,46.68,,,
(주)아나패스,123860,14-Dec,40.3,40.3,40.3,,,
(주)아나패스,123860,15-Dec,16.2,16.2,16.2,,,
(주)아나패스,123860,16-Dec,28.6,28.6,28.6,,,
(주)아나패스,123860,17-Dec,17.22,17.22,17.22,,,
(주)아나패스,123860,18-Dec,-16.74,-16.74,-16.74,,,
(주)아나패스,123860,19-Dec,-35.82,-35.82,-35.82,,,
(주)아리온테크놀로지,58220,11-Dec,21.5,21.5,21.5,,,
(주)아리온테크놀로지,58220,12-Dec,41.73,41.73,41.73,,,
(주)아리온테크놀로지,58220,13-Dec,9.32,9.32,9.32,,,
(주)아리온테크놀로지,58220,14-Dec,4.36,4.36,4.36,,,
(주)아리온테크놀로지,58220,15-Dec,10.65,10.65,10.65,,,
(주)아리온테크놀로지,58220,16-Dec,-22.21,-20.97,-20.97,,,
(주)아리온테크놀로지,58220,17-Dec,-8.76,-7.79,-7.79,,,
(주)아리온테크놀로지,58220,18-Dec,-1.6,-1.41,-1.41,,,
(주)아리온테크놀로지,58220,19-Dec,0.24,0.36,0.36,,,
(주)아미노로직스,74430,11-Dec,0.73,-10.38,-10.38,,,
(주)아미노로직스,74430,12-Dec,-5.96,-7.14,-7.14,,,
(주)아미노로직스,74430,13-Dec,-9.35,-9.36,-9.36,,,
(주)아미노로직스,74430,14-Dec,-27.39,-27.93,-27.93,,,
(주)아미노로직스,74430,15-Dec,20.33,20.33,20.33,,,
(주)아미노로직스,74430,16-Dec,45.77,45.77,45.77,,,
(주)아미노로직스,74430,17-Dec,63.25,63.25,63.25,,,
(주)아미노로직스,74430,18-Dec,245.9,245.9,245.9,,,
(주)아미노로직스,74430,19-Dec,-19.35,-19.35,-19.35,,,
(주)아센디오,12170,11-Dec,13.19,13.19,13.19,,,
(주)아센디오,12170,12-Dec,-0.88,-1.32,-1.32,,,
(주)아센디오,12170,13-Dec,-4.1,-4.15,-4.15,,,
(주)아센디오,12170,14-Dec,-3.38,-3.38,-3.38,,,
(주)아센디오,12170,15-Dec,-1.05,-1.05,-1.05,,,
(주)아센디오,12170,16-Dec,-3.15,-3.15,-3.15,,,
(주)아센디오,12170,17-Dec,-0.74,-1.15,-1.15,,,
(주)아센디오,12170,18-Dec,-4.09,-3.29,-3.29,,,
(주)아센디오,12170,19-Dec,-2.99,-1.93,-1.93,,,
(주)아스타,246720,17-Dec,-26.21,-47.72,-47.72,,,
(주)아스타,246720,18-Dec,-22.95,-22.95,-22.95,,,
(주)아스타,246720,19-Dec,-124.95,-20.34,-20.34,,,
(주)아이씨디,40910,11-Sep,38.37,38.37,38.37,,,
(주)아이씨디,40910,12-Sep,43.43,43.43,43.43,,,
(주)아이씨디,40910,13-Sep,43.97,43.97,43.97,,,
(주)아이씨디,40910,14-Sep,-107.93,-107.93,-107.93,,,
(주)아이씨디,40910,15-Sep,-86.48,-86.48,-86.48,,,
(주)아이씨디,40910,16-Dec,28.62,28.68,28.68,,,
(주)아이씨디,40910,17-Dec,14.74,14.78,14.78,,,
(주)아이씨디,40910,18-Dec,14.73,14.79,14.79,,,
(주)아이씨디,40910,19-Dec,8.94,10.5,10.5,,,
(주)아이앤씨테크놀로지,52860,11-Dec,77777777.77,77777777.77,11111111.11,,,
(주)아이앤씨테크놀로지,52860,12-Dec,77777777.77,77777777.77,11111111.11,,,
(주)아이앤씨테크놀로지,52860,13-Dec,-31.62,-47.48,-47.48,,,
(주)아이앤씨테크놀로지,52860,14-Dec,-37.65,-45.07,-45.07,,,
(주)아이앤씨테크놀로지,52860,15-Dec,-45.85,-24.48,-24.48,,,
(주)아이앤씨테크놀로지,52860,16-Dec,4.3,1.35,1.35,,,
(주)아이앤씨테크놀로지,52860,17-Dec,32.13,17.55,17.55,,,
(주)아이앤씨테크놀로지,52860,18-Dec,6.08,3.26,3.26,,,
(주)아이앤씨테크놀로지,52860,19-Dec,13.33,11.48,11.48,,,
(주)아이에스이커머스,69920,11-Dec,-2.5,0,0,,,
(주)아이에스이커머스,69920,12-Dec,-4.24,-6.45,-6.45,,,
(주)아이에스이커머스,69920,13-Dec,-2.41,-3.27,-3.27,,,
(주)아이에스이커머스,69920,14-Dec,1.1,0.23,0.23,,,
(주)아이에스이커머스,69920,15-Dec,-3.26,-6.36,-6.36,,,
(주)아이에스이커머스,69920,16-Dec,1.52,-0.57,-0.57,,,
(주)아이에스이커머스,69920,17-Dec,-7.34,-7.34,-7.34,,,
(주)아이에스이커머스,69920,18-Dec,-9.41,-9.41,-9.41,,,
(주)아이에스이커머스,69920,19-Dec,-2.4,-3.2,-3.2,,,
(주)아이에이,38880,11-Dec,-9.2,-9.2,-9.2,,,
(주)아이에이,38880,12-Dec,-3.5,-3.4,-3.4,,,
(주)아이에이,38880,13-Dec,-0.28,-0.29,-0.29,,,
(주)아이에이,38880,14-Dec,0.92,1.26,1.26,,,
(주)아이에이,38880,15-Dec,3.34,3.51,3.51,,,
(주)아이에이,38880,16-Dec,2.08,1.75,1.75,,,
(주)아이에이,38880,17-Dec,-0.22,-2.85,-2.85,,,
(주)아이에이,38880,18-Dec,-2.28,-0.53,-0.53,,,
(주)아이에이,38880,19-Dec,2.55,1.51,1.51,,,
(주)아이에이치큐,3560,11-Dec,-1.77,-1.27,-1.27,,,
(주)아이에이치큐,3560,12-Dec,17.39,18.7,18.7,,,
(주)아이에이치큐,3560,13-Dec,-1.28,-0.7,-0.7,,,
(주)아이에이치큐,3560,14-Dec,-2.11,-3.99,-3.99,,,
(주)아이에이치큐,3560,15-Dec,34.44,24.04,24.04,,,
(주)아이에이치큐,3560,16-Dec,47.36,45.38,45.38,,,
(주)아이에이치큐,3560,17-Dec,129.82,127.55,127.55,,,
(주)아이에이치큐,3560,18-Dec,171.09,181.07,181.07,,,
(주)아이에이치큐,3560,19-Dec,-24.01,-21.7,-21.7,,,
(주)아이엠,101390,11-Dec,152.1,4.97,4.97,,,
(주)아이엠,101390,12-Dec,-34.54,-0.04,-0.04,,,
(주)아이엠,101390,13-Dec,2.06,2.32,2.32,,,
(주)아이엠,101390,14-Dec,-2.04,-3,-3,,,
(주)아이엠,101390,15-Dec,6.47,3.78,3.78,,,
(주)아이엠,101390,16-Dec,-6.9,-6.9,-6.9,,,
(주)아이엠,101390,17-Dec,0.77,0.77,0.77,,,
(주)아이엠,101390,18-Dec,-1.76,-1.76,-1.76,,,
(주)아이엠,101390,19-Dec,-1.85,-3.57,-3.57,,,
(주)아이오케이컴퍼니,78860,11-Dec,2.71,2.71,2.71,,,
(주)아이오케이컴퍼니,78860,12-Dec,5.26,5.26,5.26,,,
(주)아이오케이컴퍼니,78860,13-Dec,-1.01,-1.21,-1.21,,,
(주)아이오케이컴퍼니,78860,14-Dec,-26.66,-32.25,-32.25,,,
(주)아이오케이컴퍼니,78860,15-Dec,2.27,2.27,2.27,,,
(주)아이오케이컴퍼니,78860,16-Dec,-2.08,-2.08,-2.08,,,
(주)아이오케이컴퍼니,78860,17-Dec,0.39,-0.45,-0.45,,,
(주)아이오케이컴퍼니,78860,18-Dec,-0.8,-1.13,-1.13,,,
(주)아이오케이컴퍼니,78860,19-Dec,0.1,0.07,0.07,,,
(주)아이윈,90150,11-Dec,2.19,3.03,3.03,,,
(주)아이윈,90150,12-Dec,2.32,2.94,2.94,,,
(주)아이윈,90150,13-Dec,0.95,1.34,1.34,,,
(주)아이윈,90150,14-Dec,0.75,1.66,1.66,,,
(주)아이윈,90150,15-Dec,0.35,1.26,1.26,,,
(주)아이윈,90150,16-Dec,0.73,1.49,1.49,,,
(주)아이윈,90150,17-Dec,-2.82,-3.59,-3.59,,,
(주)아이윈,90150,18-Dec,-2.09,-2.38,-2.38,,,
(주)아이윈,90150,19-Dec,2.61,2.83,2.83,,,
(주)아이컴포넌트,59100,11-Dec,1.11,1.11,1.11,,,
(주)아이컴포넌트,59100,12-Dec,-1.14,-1.14,-1.14,,,
(주)아이컴포넌트,59100,13-Dec,-1,-1,-1,,,
(주)아이컴포넌트,59100,14-Dec,-0.64,-0.64,-0.64,,,
(주)아이컴포넌트,59100,15-Dec,5.32,5.32,5.32,,,
(주)아이컴포넌트,59100,16-Dec,5.13,5.13,5.13,,,
(주)아이컴포넌트,59100,17-Dec,-6.08,-6.08,-6.08,,,
(주)아이컴포넌트,59100,18-Dec,-5.44,-5.44,-5.44,,,
(주)아이컴포넌트,59100,19-Dec,-2.43,-2.43,-2.43,,,
(주)아이톡시,52770,11-Dec,-4.31,-4.31,-4.31,,,
(주)아이톡시,52770,12-Dec,0.07,0.27,0.27,,,
(주)아이톡시,52770,13-Dec,8.95,9.03,9.03,,,
(주)아이톡시,52770,14-Dec,-6.07,-6.56,-6.56,,,
(주)아이톡시,52770,15-Dec,7.41,7.41,7.41,,,
(주)아이톡시,52770,16-Dec,-1.76,-1.76,-1.76,,,
(주)아이톡시,52770,17-Dec,-19.36,-19.36,-19.36,,,
(주)아이톡시,52770,18-Dec,-23.01,-21.12,-21.12,,,
(주)아이톡시,52770,19-Dec,-15.63,-15.73,-15.73,,,
(주)아이티엑스에이아이,99520,11-Dec,-0.6,-0.6,-0.6,,,
(주)아이티엑스에이아이,99520,12-Dec,1.09,1.09,1.09,,,
(주)아이티엑스에이아이,99520,13-Dec,3.64,3.64,3.64,,,
(주)아이티엑스에이아이,99520,14-Dec,-4.69,-4.69,-4.69,,,
(주)아이티엑스에이아이,99520,15-Dec,-22.96,-22.96,-22.96,,,
(주)아이티엑스에이아이,99520,16-Dec,-8.77,-8.77,-8.77,,,
(주)아이티엑스에이아이,99520,17-Dec,1.01,1.01,1.01,,,
(주)아이티엑스에이아이,99520,18-Dec,-11.62,-11.62,-11.62,,,
(주)아이티엑스에이아이,99520,19-Dec,-7.96,-7.82,-7.82,,,
(주)안트로젠,65660,16-Dec,77777777.77,77777777.77,11111111.11,,,
(주)안트로젠,65660,17-Dec,3.21,3.21,3.21,,,
(주)안트로젠,65660,18-Dec,-1.53,-1.53,-1.53,,,
(주)안트로젠,65660,19-Dec,-2.66,-2.66,-2.66,,,
(주)알루코,1780,11-Dec,0.73,0.99,0.99,,,
(주)알루코,1780,12-Dec,0.24,0.39,0.39,,,
(주)알루코,1780,13-Dec,1.41,1.18,1.18,,,
(주)알루코,1780,14-Dec,1.3,1.36,1.36,,,
(주)알루코,1780,15-Dec,2.08,2.13,2.13,,,
(주)알루코,1780,16-Dec,3.97,2.97,2.97,,,
(주)알루코,1780,17-Dec,3.39,2.81,2.81,,,
(주)알루코,1780,18-Dec,0.12,0.66,0.66,,,
(주)알루코,1780,19-Dec,0.05,0.62,0.62,,,
(주)알에프세미,96610,11-Dec,19.66,20.01,20.01,,,
(주)알에프세미,96610,12-Dec,9.09,9.77,9.77,,,
(주)알에프세미,96610,13-Dec,11.76,12.21,12.21,,,
(주)알에프세미,96610,14-Dec,4,5.23,5.23,,,
(주)알에프세미,96610,15-Dec,4.02,4.01,4.01,,,
(주)알에프세미,96610,16-Dec,4.77,4.06,4.06,,,
(주)알에프세미,96610,17-Dec,1.19,0.3,0.3,,,
(주)알에프세미,96610,18-Dec,0.49,0.52,0.52,,,
(주)알에프세미,96610,19-Dec,-0.4,-0.47,-0.47,,,
(주)알테오젠,196170,14-Dec,6.28,7.41,7.41,,,
(주)알테오젠,196170,15-Dec,12.38,18.32,18.32,,,
(주)알테오젠,196170,16-Dec,-10788.51,-10788.51,-10788.51,,,
(주)알테오젠,196170,17-Dec,-3313.32,-3313.32,-3313.32,,,
(주)알테오젠,196170,18-Dec,-311.55,-311.55,-311.55,,,
(주)알테오젠,196170,19-Dec,201.12,-11.88,-11.88,,,
(주)알톤스포츠,123750,11-Dec,2.16,2.54,2.54,,,
(주)알톤스포츠,123750,12-Dec,3.63,3.71,3.71,,,
(주)알톤스포츠,123750,13-Dec,4.39,5.07,5.07,,,
(주)알톤스포츠,123750,14-Dec,16.16,20.38,20.38,,,
(주)알톤스포츠,123750,15-Dec,-15,-10.37,-10.37,,,
(주)알톤스포츠,123750,16-Dec,-13.54,-9.65,-9.65,,,
(주)알톤스포츠,123750,17-Dec,-18.24,-14.42,-14.42,,,
(주)알톤스포츠,123750,18-Dec,-1.19,-1.12,-1.12,,,
(주)알톤스포츠,123750,19-Dec,-12.59,-10.78,-10.78,,,
(주)알파홀딩스,117670,11-Dec,25.8,25.8,25.8,,,
(주)알파홀딩스,117670,12-Dec,13.79,13.51,13.51,,,
(주)알파홀딩스,117670,13-Dec,56.69,56.69,56.69,,,
(주)알파홀딩스,117670,14-Dec,4.65,3.23,3.23,,,
(주)알파홀딩스,117670,15-Dec,1.16,1.16,1.16,,,
(주)알파홀딩스,117670,16-Dec,-0.09,-1.5,-1.5,,,
(주)알파홀딩스,117670,17-Dec,-1.92,-8.6,-8.6,,,
(주)알파홀딩스,117670,18-Dec,0.75,-3.07,-3.07,,,
(주)알파홀딩스,117670,19-Dec,0.45,-1.1,-1.1,,,
(주)액션스퀘어,205500,14-Dec,116.41,116.41,116.41,,,
(주)액션스퀘어,205500,15-Dec,-54.68,-54.68,-54.68,,,
(주)액션스퀘어,205500,16-Dec,-284.68,-284.68,-284.68,,,
(주)액션스퀘어,205500,17-Dec,77777777.77,77777777.77,11111111.11,,,
(주)액션스퀘어,205500,18-Dec,77777777.77,77777777.77,11111111.11,,,
(주)액션스퀘어,205500,19-Dec,-19.67,-68.02,-68.02,,,
(주)앤씨앤,92600,11-Dec,48.17,48.17,48.17,,,
(주)앤씨앤,92600,12-Dec,0.49,0.49,0.49,,,
(주)앤씨앤,92600,13-Dec,-111.75,-111.75,-111.75,,,
(주)앤씨앤,92600,14-Dec,-42.31,-42.31,-42.31,,,
(주)앤씨앤,92600,15-Dec,148.24,140.63,140.63,,,
(주)앤씨앤,92600,16-Dec,-2.15,-12.42,-12.42,,,
(주)앤씨앤,92600,17-Dec,-256.05,-85.98,-85.98,,,
(주)앤씨앤,92600,18-Dec,-1763.51,-93.14,-93.14,,,
(주)앤씨앤,92600,19-Dec,95.72,-39.26,-39.26,,,
(주)어스앤에어로스페이스,263540,17-Dec,7.43,7.43,7.43,,,
(주)어스앤에어로스페이스,263540,18-Dec,-8.57,-8.57,-8.57,,,
(주)어스앤에어로스페이스,263540,19-Dec,-22.81,-22.81,-22.81,,,
(주)에스디시스템,121890,11-Dec,77777777.77,77777777.77,11111111.11,,,
(주)에스디시스템,121890,12-Dec,77777777.77,77777777.77,11111111.11,,,
(주)에스디시스템,121890,13-Dec,77777777.77,77777777.77,11111111.11,,,
(주)에스디시스템,121890,14-Dec,370.77,370.77,370.77,,,
(주)에스디시스템,121890,15-Dec,175.14,175.14,175.14,,,
(주)에스디시스템,121890,16-Dec,-122.18,-122.18,-122.18,,,
(주)에스디시스템,121890,17-Dec,-62.23,-62.23,-62.23,,,
(주)에스디시스템,121890,18-Dec,-16.49,-16.49,-16.49,,,
(주)에스디시스템,121890,19-Dec,-15.6,-15.6,-15.6,,,
(주)에스앤더블류,103230,11-Dec,0.91,0.91,0.91,,,
(주)에스앤더블류,103230,12-Dec,0.44,0.44,0.44,,,
(주)에스앤더블류,103230,13-Dec,-1.62,-1.62,-1.62,,,
(주)에스앤더블류,103230,14-Dec,0.83,0.83,0.83,,,
(주)에스앤더블류,103230,15-Dec,2.42,2.42,2.42,,,
(주)에스앤더블류,103230,16-Dec,77777777.77,77777777.77,11111111.11,,,
(주)에스앤더블류,103230,17-Dec,77777777.77,77777777.77,11111111.11,,,
(주)에스앤더블류,103230,18-Dec,77777777.77,77777777.77,11111111.11,,,
(주)에스앤더블류,103230,19-Dec,-114.5,-114.5,-114.5,,,
(주)에스앤에스텍,101490,11-Dec,5.62,3.47,3.47,,,
(주)에스앤에스텍,101490,12-Dec,3.64,-0.22,-0.22,,,
(주)에스앤에스텍,101490,13-Dec,5.13,-0.6,-0.6,,,
(주)에스앤에스텍,101490,14-Dec,4.74,5.79,5.79,,,
(주)에스앤에스텍,101490,15-Dec,13.33,13.33,13.33,,,
(주)에스앤에스텍,101490,16-Dec,12.9,12.9,12.9,,,
(주)에스앤에스텍,101490,17-Dec,6.84,6.84,6.84,,,
(주)에스앤에스텍,101490,18-Dec,6.69,6.69,6.69,,,
(주)에스앤에스텍,101490,19-Dec,14.6,14.6,14.6,,,
(주)에스에너지,95910,11-Dec,2.04,1.06,1.06,,,
(주)에스에너지,95910,12-Dec,12.44,11.5,11.5,,,
(주)에스에너지,95910,13-Dec,6.01,5.03,5.03,,,
(주)에스에너지,95910,14-Dec,5.96,2.85,2.85,,,
(주)에스에너지,95910,15-Dec,2.6,1.88,1.88,,,
(주)에스에너지,95910,16-Dec,1.29,1.44,1.44,,,
(주)에스에너지,95910,17-Dec,1.58,1.73,1.73,,,
(주)에스에너지,95910,18-Dec,0.37,-0.37,-0.37,,,
(주)에스에너지,95910,19-Dec,0.71,0.35,0.35,,,
(주)에스에이티,60540,11-Dec,-1.99,1.07,1.07,,,
(주)에스에이티,60540,12-Dec,0.26,-1.3,-1.3,,,
(주)에스에이티,60540,13-Dec,-1.73,-5.18,-5.18,,,
(주)에스에이티,60540,14-Dec,4.21,4.33,4.33,,,
(주)에스에이티,60540,15-Dec,4.22,5.67,5.67,,,
(주)에스에이티,60540,16-Dec,23.07,16.03,16.03,,,
(주)에스에이티,60540,17-Dec,34.01,34.01,34.01,,,
(주)에스에이티,60540,18-Dec,9.35,9.35,9.35,,,
(주)에스에이티,60540,19-Dec,586.34,11.61,11.61,,,
(주)에스엘바이오닉스,214310,15-Dec,25.57,25.56,25.56,,,
(주)에스엘바이오닉스,214310,16-Dec,-12.41,-12.56,-12.56,,,
(주)에스엘바이오닉스,214310,17-Dec,0.22,-0.02,-0.02,,,
(주)에스엘바이오닉스,214310,18-Dec,-1.39,-1.5,-1.5,,,
(주)에스엘바이오닉스,214310,19-Dec,-1.32,-1.32,-1.32,,,
(주)에스엠라이프디자인그룹,63440,11-Dec,5.68,5.68,5.68,,,
(주)에스엠라이프디자인그룹,63440,12-Dec,-11.02,-11.02,-11.02,,,
(주)에스엠라이프디자인그룹,63440,13-Dec,-2.84,-5.41,-5.41,,,
(주)에스엠라이프디자인그룹,63440,14-Dec,0.45,-6.31,-6.31,,,
(주)에스엠라이프디자인그룹,63440,15-Dec,-8.14,-26.08,-26.08,,,
(주)에스엠라이프디자인그룹,63440,16-Dec,-23.13,-23.13,-23.13,,,
(주)에스엠라이프디자인그룹,63440,17-Dec,791.46,292.41,292.41,,,
(주)에스엠라이프디자인그룹,63440,18-Dec,-275.32,-450.58,-450.58,,,
(주)에스엠라이프디자인그룹,63440,19-Dec,153.77,2.94,2.94,,,
(주)에스엠벡셀,10580,11-Dec,-0.11,-0.11,-0.11,,,
(주)에스엠벡셀,10580,12-Dec,-4.4,-4.4,-4.4,,,
(주)에스엠벡셀,10580,13-Dec,-1.72,-1.72,-1.72,,,
(주)에스엠벡셀,10580,14-Dec,-0.54,-0.54,-0.54,,,
(주)에스엠벡셀,10580,15-Dec,0.06,0.06,0.06,,,
(주)에스엠벡셀,10580,16-Dec,-3.07,-3.07,-3.07,,,
(주)에스엠벡셀,10580,17-Dec,-1.54,-1.54,-1.54,,,
(주)에스엠벡셀,10580,18-Dec,3.24,3.24,3.24,,,
(주)에스엠벡셀,10580,19-Dec,-5.81,-5.81,-5.81,,,
(주)에스엠컬처앤콘텐츠,48550,11-Dec,7.88,2.4,2.4,,,
(주)에스엠컬처앤콘텐츠,48550,12-Dec,-8.27,-23.05,-23.05,,,
(주)에스엠컬처앤콘텐츠,48550,13-Dec,15.06,-1.38,-1.38,,,
