회사명,거래소코드,회계년도,[제조]영업활동으로 인한 현금흐름(간접법)(*)(IFRS),[제조]매출액(수익)(*)(IFRS),[제조]부채(*)(IFRS),[제조]영업활동으로 인한 현금흐름(간접법)(*)(IFRS연결),[제조]매출액(수익)(*)(IFRS연결),[제조]부채(*)(IFRS연결)
(주)엔이능률,053290,2015/12,9490828,53139374,18046901,9193177,53139374,17968112
(주)엔이능률,053290,2016/12,6013583,53488427,17122587,5943927,53488427,17067720
(주)엔이능률,053290,2017/12,2334645,57481263,34550170,2378964,57481263,34500994
(주)엔이능률,053290,2018/12,56851,85990357,37970333,,,
(주)엔이능률,053290,2019/12,6315040,84632802,34814138,,,
(주)엔지스테크널러지,208860,2016/12,-56701,3682598,2938721,,,
(주)엔지스테크널러지,208860,2017/12,-998051,3369956,1683901,,,
(주)엔지스테크널러지,208860,2018/12,229796,4188910,20394381,,,
(주)엔지스테크널러지,208860,2019/12,-3392724,4265217,45366260,-3049458,6299597,60238548
(주)엔지켐생명과학,183490,2018/12,-13815178,31034039,8184116,-13524532,31034039,8228885
(주)엔지켐생명과학,183490,2019/12,-14992120,31468723,10701847,-15095428,31468723,10950625
(주)엔케이,085310,2010/12,21456723,187168466,109254406,25476218,253394645,277775429
(주)엔케이,085310,2011/12,-4007387,190410942,125373875,-7692853,264972460,280122804
(주)엔케이,085310,2012/12,-9539946,189960360,134252852,13052645,245915174,261307687
(주)엔케이,085310,2013/12,5109664,170568864,129516581,25065874,223599371,165043059
(주)엔케이,085310,2014/12,-4564076,207894125,125230052,-8949855,241944106,161022240
(주)엔케이,085310,2015/12,16874590,235846142,115494830,23963007,250254926,144188170
(주)엔케이,085310,2016/12,12812381,157651808,95757266,12628473,164591201,119103851
(주)엔케이,085310,2017/12,4876111,83357691,48348658,5884758,121800023,86735300
(주)엔케이,085310,2018/12,-7266456,75575890,64722505,-7145059,108432788,84583472
(주)엔케이,085310,2019/12,-6254805,88259702,41233783,-5386111,108452406,56125298
(주)엔케이맥스,182400,2015/12,-5854179,2535965,3586884,-7953238,2513084,3611097
(주)엔케이맥스,182400,2016/12,-7943193,6920544,26723340,-10240909,6875849,26835251
(주)엔케이맥스,182400,2017/12,-13306104,4820171,13777799,-15264843,4829585,14094397
(주)엔케이맥스,182400,2018/12,-9175990,5922253,35553557,-12513969,6268827,35681002
(주)엔케이맥스,182400,2019/12,-10614304,6695324,59636213,-18244013,8749218,74646230
(주)엔텔스,069410,2010/12,2287882,38138448,17288413,,,
(주)엔텔스,069410,2011/12,8147456,45981095,12059436,,,
(주)엔텔스,069410,2012/12,4615657,53992431,15647441,4602118,53992431,15619449
(주)엔텔스,069410,2013/12,11315309,60947064,21643480,11403164,60984318,21653260
(주)엔텔스,069410,2014/12,2611088,64276436,13653331,2927807,64439380,13717498
(주)엔텔스,069410,2015/12,-4384416,45287913,9025996,-4554227,45306214,9081226
(주)엔텔스,069410,2016/12,818166,56334262,10909954,937025,56460445,11040060
(주)엔텔스,069410,2017/12,4029038,46726874,16794047,3985396,46939426,16847689
(주)엔텔스,069410,2018/12,-1152572,61950966,15377103,-967141,62313287,15439375
(주)엔텔스,069410,2019/12,344640,59187823,23601339,344002,60229899,23732373
(주)엔투텍,227950,2015/12,,,,,,
(주)엔투텍,227950,2016/12,,,,,,
(주)엔투텍,227950,2017/12,,,,,,
(주)엔투텍,227950,2018/12,-2279144,19046948,14949035,-2280101,19115790,14949650
(주)엔피,291230,2018/12,,,,,,
(주)엔피,291230,2019/12,,,,,,
(주)엔피케이,048830,2010/12,5198348,50949407,14469008,6935769,64263355,18201847
(주)엔피케이,048830,2011/12,3697747,56419050,19567928,4050459,70138501,21909652
(주)엔피케이,048830,2012/12,-835644,51221462,15661521,-517759,64600597,17623598
(주)엔피케이,048830,2013/12,6331287,58285827,18762933,7401345,67412834,20016687
(주)엔피케이,048830,2014/12,1149155,52953911,22824707,1911340,62639099,23893151
(주)엔피케이,048830,2015/12,3067637,48676627,25562068,2809794,59069727,26870106
(주)엔피케이,048830,2016/12,8699512,56604521,30084081,8420845,67437534,32714318
(주)엔피케이,048830,2017/12,7129414,62636773,29726449,7351515,73092700,33392554
(주)엔피케이,048830,2018/12,3102525,58475760,31707877,-145992,67274847,35476900
(주)엔피케이,048830,2019/12,7937936,61831770,34367573,4137755,65034697,36216135
(주)엘디티,096870,2010/12,3312501,13229416,3625792,,,
(주)엘디티,096870,2011/12,6888119,31439151,5593420,,,
(주)엘디티,096870,2012/12,2279974,30846209,4577667,,,
(주)엘디티,096870,2013/12,1744775,9183448,3440125,,,
(주)엘디티,096870,2014/12,568308,7047422,3973825,,,
(주)엘디티,096870,2015/12,579711,9451508,3311583,,,
(주)엘디티,096870,2016/12,-1173974,7633017,2607549,,,
(주)엘디티,096870,2017/12,-1393078,9336437,837243,,,
(주)엘디티,096870,2018/12,894755,7188415,774722,,,
(주)엘디티,096870,2019/12,122165,6955660,1943262,,,
(주)엘아이에스,138690,2011/12,-12549167,63258363,16724538,,,
(주)엘아이에스,138690,2012/12,-2458746,20373934,22497616,-2583982,20373934,22500330
(주)엘아이에스,138690,2013/12,2603788,42059956,26005316,2087338,42107235,26132522
(주)엘아이에스,138690,2014/12,-15068915,36744971,33862839,-15371132,36925075,33984844
(주)엘아이에스,138690,2015/12,31211161,100330963,32797484,18816417,121904067,51041658
(주)엘아이에스,138690,2016/12,-14116863,32418639,59664572,-23106622,102985201,81433343
(주)엘아이에스,138690,2017/12,-18503106,76373817,128475280,-27107478,91942892,145237648
(주)엘아이에스,138690,2018/12,19139253,210373463,88399171,18859027,211363819,105962683
(주)엘아이에스,138690,2019/12,-8997492,142669434,174962189,-18517660,145119083,175997500
(주)엘앤씨바이오,290650,2018/12,3906232,20823971,4341469,3845775,21240894,4579460
(주)엘앤씨바이오,290650,2019/12,4094441,25235143,4932054,6430856,29151665,5955350
(주)엘앤에프,066970,2010/12,-1665921,112782188,23608392,-2692030,157339854,42113750
(주)엘앤에프,066970,2011/12,1195405,126317118,34443780,-2833301,210921751,73182511
(주)엘앤에프,066970,2012/12,6283006,123595956,33485912,2656199,239316331,94226983
(주)엘앤에프,066970,2013/12,-4702077,94883224,44366022,-134581,225969174,106071279
(주)엘앤에프,066970,2014/12,-2687029,125233781,39811151,-3170556,245675375,101789175
(주)엘앤에프,066970,2015/12,9547497,118160273,58681450,11582719,235128641,109301281
(주)엘앤에프,066970,2016/12,-8251057,218851706,85395652,-8921875,249732039,115317943
(주)엘앤에프,066970,2017/12,4137711,359393986,112361494,6587876,403019916,142171413
(주)엘앤에프,066970,2018/12,-4966677,494339484,156314092,-2836707,505664305,187992117
(주)엘앤에프,066970,2019/12,-27481410,312072283,260334039,-25334745,313264235,284380746
(주)엘앤케이바이오메드,156100,2016/12,-8097622,29225599,26278025,-8370702,34448849,32298881
(주)엘앤케이바이오메드,156100,2017/12,-4543855,21626682,43073690,-4918431,31514425,49196593
(주)엘앤케이바이오메드,156100,2018/12,-11012199,22801032,43806868,-10383485,31323219,49785330
(주)엘앤케이바이오메드,156100,2019/12,166018,19470887,33052108,623,25776889,40796431
(주)엘에스,006260,2010/12,37613000,81126000,164218000,-200966000,10359600000,6093032000
(주)엘에스,006260,2011/12,63183000,92198000,167392000,-134090000,12351573000,7171760000
(주)엘에스,006260,2012/12,78412000,104376000,130786000,363721000,11881204000,7197932000
(주)엘에스,006260,2013/12,67270000,103661000,89735000,498326000,11445455000,6999669000
(주)엘에스,006260,2014/12,54311000,97844000,407688000,409172000,10886348000,7302628000
(주)엘에스,006260,2015/12,95328000,136138000,393910000,464096000,9999749000,6927878000
(주)엘에스,006260,2016/12,32622000,83058000,383594000,807927000,9621313000,6457803000
(주)엘에스,006260,2017/12,69534000,115262000,350751000,237436000,9515114000,6346794000
(주)엘에스,006260,2018/12,188825000,242003000,255618000,49863000,10110159000,6130728000
(주)엘에스,006260,2019/12,78337000,87110000,306603000,303727000,10176243000,6492184000
(주)엘에스네트웍스,000680,2010/12,80168439,358817767,390084960,70233421,386358410,429854062
(주)엘에스네트웍스,000680,2011/12,-28860350,423313532,513328122,-38860474,454028664,549800467
(주)엘에스네트웍스,000680,2012/12,-17184858,639561787,562434567,-19884492,654844454,602751366
(주)엘에스네트웍스,000680,2013/12,-4638751,695547406,629270649,-6016509,771011942,672132999
(주)엘에스네트웍스,000680,2014/12,-54210380,845738726,768973588,-47902542,951010673,821054924
(주)엘에스네트웍스,000680,2015/12,5107510,691163868,772685125,10876463,810130161,831197767
(주)엘에스네트웍스,000680,2016/12,-34814054,335727456,602207575,-24156686,487042509,658390009
(주)엘에스네트웍스,000680,2017/12,-2735939,235484216,568217836,18745234,443352650,650637584
(주)엘에스네트웍스,000680,2018/12,-8499625,205400278,563288378,8954331,445887878,635491368
(주)엘에스네트웍스,000680,2019/12,-20251432,217535679,612626970,-22445596,402812773,648675752
(주)엘에프,093050,2010/12,142603546,1108720445,228649183,139394674,1127752431,235246299
(주)엘에프,093050,2011/12,-37925931,1410925338,316165798,-61072078,1439319872,347806319
(주)엘에프,093050,2012/12,200162015,1389652918,297571746,179479282,1466496900,333351783
(주)엘에프,093050,2013/12,195780556,1416402438,323993374,172141652,1486052176,376632462
(주)엘에프,093050,2014/12,122614340,1385279237,352927676,102548362,1460156058,420003361
(주)엘에프,093050,2015/12,62569380,1429859310,331346255,51651981,1571047846,457297484
(주)엘에프,093050,2016/12,150785543,1379859089,383771858,141299870,1529296619,528952359
(주)엘에프,093050,2017/12,107090951,1389250128,340160701,119459296,1602059905,491507174
(주)엘에프,093050,2018/12,128296752,1414779247,319906794,124688338,1706682100,468412422
(주)엘에프,093050,2019/12,124181224,1405258777,418624757,153091649,1851716801,1025585468
(주)엘엑스세미콘,108320,2010/12,40939731,257030419,37240737,40939731,257030419,37240737
(주)엘엑스세미콘,108320,2011/12,36313874,301277414,47467837,35911198,301486881,47542480
(주)엘엑스세미콘,108320,2012/12,6924064,472258557,80413817,6258808,472637325,80425824
(주)엘엑스세미콘,108320,2013/12,30077333,409644506,70939304,29309038,410236860,70989075
(주)엘엑스세미콘,108320,2014/12,47993964,390690929,77586789,47502757,390705091,77592566
(주)엘엑스세미콘,108320,2015/12,44788283,535837006,115482680,44843816,535837006,115429854
(주)엘엑스세미콘,108320,2016/12,48955179,610042626,105420342,49039349,610043215,105319662
(주)엘엑스세미콘,108320,2017/12,32304674,692756756,132334851,32504625,692761282,132068704
(주)엘엑스세미콘,108320,2018/12,27514347,791817912,161331583,27373427,791818132,160944738
(주)엘엑스세미콘,108320,2019/12,20167444,867122050,158106984,20694848,867122050,157526495
(주)엘엑스인터내셔널,001120,2010/12,106137064,6069894806,1843372699,29992714,14386135704,3274035428
(주)엘엑스인터내셔널,001120,2011/12,272363528,7378209899,2214314088,216226362,13986834138,3586128932
(주)엘엑스인터내셔널,001120,2012/12,477738930,5945490194,1724883916,456438040,12793756148,3341908847
(주)엘엑스인터내셔널,001120,2013/12,-3231227,5555792618,1621981606,-173501606,12072685790,3263505471
(주)엘엑스인터내셔널,001120,2014/12,269243165,3776501601,1515950020,348366137,11372192850,3331596561
(주)엘엑스인터내셔널,001120,2015/12,83174635,3675879173,1651704107,297706829,13224458801,3840152672
(주)엘엑스인터내셔널,001120,2016/12,31549261,2828841348,1590188294,230322361,11966717412,3531908415
(주)엘엑스인터내셔널,001120,2017/12,79777077,2808960467,1529616158,180614330,12827237444,3382141121
(주)엘엑스인터내셔널,001120,2018/12,34793357,2904286945,1562571149,30788924,9988224866,3488534828
(주)엘엑스인터내셔널,001120,2019/12,15508383,3080463942,1319971891,224957776,10530857112,3327366254
(주)엘엑스하우시스,108670,2010/12,96115000,1939116000,666702000,101459000,2242065000,823778000
(주)엘엑스하우시스,108670,2011/12,46456000,2067165000,904859000,6118000,2450105000,1220207000
(주)엘엑스하우시스,108670,2012/12,79989000,2073996000,777946000,94559000,2451083000,1051514000
(주)엘엑스하우시스,108670,2013/12,112950000,2285965000,900953000,145560000,2676952000,1169149000
(주)엘엑스하우시스,108670,2014/12,153035000,2440439000,929334000,161756000,2825120000,1227004000
(주)엘엑스하우시스,108670,2015/12,48027000,2370082000,999436000,92644000,2768561000,1374163000
(주)엘엑스하우시스,108670,2016/12,144378000,2490561000,975572000,152222000,2928337000,1348533000
(주)엘엑스하우시스,108670,2017/12,25965000,2812681000,1232000000,27431000,3256451000,1596851000
(주)엘엑스하우시스,108670,2018/12,103415000,2817733000,1206970000,140663000,3266496000,1592967000
(주)엘엑스하우시스,108670,2019/12,311322000,2710501000,1251642000,344803000,3186807000,1649601000
(주)엘엠에스,073110,2010/12,,,,,,
(주)엘엠에스,073110,2011/12,13631032,87570749,61379548,16833692,92526620,74285458
(주)엘엠에스,073110,2012/12,13112221,75102442,66548418,15711062,84113942,72302779
(주)엘엠에스,073110,2013/12,-1294034,103275741,65791592,-474577,111677511,74875479
(주)엘엠에스,073110,2014/12,-136221,131722477,111887897,5409130,138878415,120442027
(주)엘엠에스,073110,2015/12,26190281,97736245,94432376,28577463,123425729,101581138
(주)엘엠에스,073110,2016/12,-10204942,92999722,88284893,-12067565,113507609,94344524
(주)엘엠에스,073110,2017/12,34975252,79786450,76431764,42271347,143748592,86595635
(주)엘엠에스,073110,2018/12,5276705,80278509,72696799,23493223,109393200,78467037
(주)엘엠에스,073110,2019/12,-4476695,145464657,111161705,-5799424,163181110,122012877
(주)엘오티베큠,083310,2010/12,6428469,80736144,16768111,7280148,82273019,16764222
(주)엘오티베큠,083310,2011/12,-850734,65636334,13330290,-1095835,66656320,13313890
(주)엘오티베큠,083310,2012/12,7315271,70454279,10122358,8076978,72619688,9990309
(주)엘오티베큠,083310,2013/12,6282497,83001756,16357357,4077516,83757931,17130479
(주)엘오티베큠,083310,2014/12,14449356,89031946,19740307,15827895,88475695,20488661
(주)엘오티베큠,083310,2015/12,9104461,127417427,17934779,9563951,123883585,18704158
(주)엘오티베큠,083310,2016/12,1236323,121033850,31570029,3704813,124058524,34098334
(주)엘오티베큠,083310,2017/12,37016048,193098291,43518928,39083010,200745090,45421779
(주)엘오티베큠,083310,2018/12,11949814,159675553,49237393,17053038,169314397,52111364
(주)엘오티베큠,083310,2019/12,-5364045,147403941,74274710,-4459261,150245826,83482989
(주)엘지,003550,2010/12,402132535,590657764,366215625,910160000,9480342000,3545900000
(주)엘지,003550,2011/12,434377927,589467709,361699412,710814000,10059024000,4200204000
(주)엘지,003550,2012/12,411589614,616562921,294966863,596599000,9827154000,4312780000
(주)엘지,003550,2013/12,365906734,568046374,282163933,735995000,9799213000,4444886000
(주)엘지,003550,2014/12,378906098,575743726,284874549,600272000,9865402000,4746872000
(주)엘지,003550,2015/12,358921000,574117000,278330000,886292000,9968190000,4815156000
(주)엘지,003550,2016/12,402573000,614003000,324809000,878198000,10725374000,5269358000
(주)엘지,003550,2017/12,460353000,714845000,457551000,1058441000,11841058000,5468186000
(주)엘지,003550,2018/12,372387000,757196000,228901000,494943000,11944790000,4671433000
(주)엘지,003550,2019/12,591807000,874672000,251216000,818667000,6575339000,3413609000
(주)엘지생활건강,051900,2010/12,195720696,1747660303,832404470,319489644,2826483495,1100322383
(주)엘지생활건강,051900,2011/12,200507083,1995557178,869934229,288870036,3452434428,1308326210
(주)엘지생활건강,051900,2012/12,156131830,2144639679,1037676322,238032823,3896218098,1492546004
(주)엘지생활건강,051900,2013/12,148907734,2238174818,1273937639,389518348,4326255199,1959727163
(주)엘지생활건강,051900,2014/12,331091007,2513352190,1462327974,465790652,4677009785,2119845056
(주)엘지생활건강,051900,2015/12,389788487,3031336330,1490840664,637804647,5328492268,2099294365
(주)엘지생활건강,051900,2016/12,528760062,3660952827,1214043431,713435544,6094059406,1881322776
(주)엘지생활건강,051900,2017/12,668286986,3784444279,1125420101,735477193,6270463510,1695353026
