회사명,거래소코드,회계년도,[제조]자본(*)(IFRS연결),[제조]당기순이익(손실)(IFRS연결),[제조]자본(*)(IFRS),[제조]당기순이익(손실)(IFRS)
(주)에스제이엠홀딩스,025530,2011/12,182697658,23512542,107422456,8767575
(주)에스제이엠홀딩스,025530,2012/12,191976943,20337716,107670151,2258572
(주)에스제이엠홀딩스,025530,2013/12,196259034,16568115,106880501,171638
(주)에스제이엠홀딩스,025530,2014/12,204668752,16920647,122970451,7823008
(주)에스제이엠홀딩스,025530,2015/12,216234926,24782539,128296558,11140754
(주)에스제이엠홀딩스,025530,2016/12,230659333,15156636,132841897,5673839
(주)에스제이엠홀딩스,025530,2017/12,244097699,19319461,145287351,15329920
(주)에스제이엠홀딩스,025530,2018/12,243918212,6153221,146889013,3468326
(주)에스제이엠홀딩스,025530,2019/12,252772109,9333723,150965853,4972059
(주)에스지글로벌,001380,2010/12,130972817,9818227,105604993,838296
(주)에스지글로벌,001380,2011/12,130757510,301924,105663763,1190345
(주)에스지글로벌,001380,2012/12,119640365,-10626759,97283960,-9575294
(주)에스지글로벌,001380,2013/12,123607593,2305262,101989951,2785900
(주)에스지글로벌,001380,2014/12,124568808,-1488679,101455405,-1421545
(주)에스지글로벌,001380,2015/12,118104003,-6835605,97674030,-2725112
(주)에스지글로벌,001380,2016/12,117730474,-1323247,100859793,2664419
(주)에스지글로벌,001380,2017/12,124117933,349908,112286890,3780490
(주)에스지글로벌,001380,2018/12,127055226,3250522,113893096,2376959
(주)에스지글로벌,001380,2019/12,130064558,753301,122013418,5907592
(주)에스지세계물산,004060,2010/12,208377138,7278265,211002093,8351945
(주)에스지세계물산,004060,2011/12,209452728,1998681,214082625,4089631
(주)에스지세계물산,004060,2012/12,209985009,763138,218344182,4105579
(주)에스지세계물산,004060,2013/12,206587686,-3918336,213932281,-4627350
(주)에스지세계물산,004060,2014/12,199267491,-6741548,201811268,-11457354
(주)에스지세계물산,004060,2015/12,202377870,1468692,206348550,2641887
(주)에스지세계물산,004060,2016/12,199843745,-3784966,203091712,-3906469
(주)에스지세계물산,004060,2017/12,192843799,-6522370,194304143,-7500006
(주)에스지세계물산,004060,2018/12,196887180,6680303,197748626,5735725
(주)에스지세계물산,004060,2019/12,204882747,9668209,211240279,15699891
(주)에스지엔지,040610,2010/12,447331988,13337717,79259364,727493
(주)에스지엔지,040610,2011/12,475411556,31591612,81408020,2191441
(주)에스지엔지,040610,2012/12,487778357,16709855,85304961,3917210
(주)에스지엔지,040610,2013/12,522565190,35727133,88477956,3221945
(주)에스지엔지,040610,2014/12,549506384,26729344,91634573,3296040
(주)에스지엔지,040610,2015/12,575480516,11296046,95715405,4077050
(주)에스지엔지,040610,2016/12,597796544,25731974,97719415,1972937
(주)에스지엔지,040610,2017/12,597544779,-1419804,101919598,2686807
(주)에스지엔지,040610,2018/12,611288623,-5935398,98313812,-3427846
(주)에스지엔지,040610,2019/12,624307550,3372457,98372794,263610
(주)에스코넥,096630,2010/12,17199306,86919,23500510,1106932
(주)에스코넥,096630,2011/12,40296616,1486023,45924008,1000297
(주)에스코넥,096630,2012/12,50371055,3425333,54901655,2068842
(주)에스코넥,096630,2013/12,63003255,10599761,65796027,8884832
(주)에스코넥,096630,2014/12,63372877,6379302,63637826,3869563
(주)에스코넥,096630,2015/12,67119567,5203196,67016718,5072224
(주)에스코넥,096630,2016/12,78136534,11044545,71899668,4997022
(주)에스코넥,096630,2017/12,86974266,14080477,73800867,5114609
(주)에스코넥,096630,2018/12,101520931,14748788,75105862,2668469
(주)에스코넥,096630,2019/12,91408509,-12224587,68338130,-7117098
(주)에스텍파마,041910,2010/12,,,40056058,4911107
(주)에스텍파마,041910,2011/12,,,49670070,8470058
(주)에스텍파마,041910,2012/12,,,60694862,9990579
(주)에스텍파마,041910,2013/12,67958526,3702898,67958526,3706037
(주)에스텍파마,041910,2014/12,75987822,8538801,75988451,8538801
(주)에스텍파마,041910,2015/12,72126630,-870028,72257487,-516879
(주)에스텍파마,041910,2016/12,77423614,4147832,77254023,3021739
(주)에스텍파마,041910,2017/12,83862650,1514426,83723500,1650094
(주)에스텍파마,041910,2018/12,89250951,6589689,89107649,6583947
(주)에스텍파마,041910,2019/12,102720349,15227984,102438385,15087412
(주)에스티아이,039440,2010/12,15600089,8653320,14567715,8021222
(주)에스티아이,039440,2011/12,23958793,8456714,22733691,8209377
(주)에스티아이,039440,2012/12,27436471,4036864,26382349,4053445
(주)에스티아이,039440,2013/12,32224122,4619604,31891103,5090849
(주)에스티아이,039440,2014/12,39549862,5417152,38707685,5153418
(주)에스티아이,039440,2015/12,50125535,10153585,48578674,9469680
(주)에스티아이,039440,2016/12,65902765,17131720,62495890,15567668
(주)에스티아이,039440,2017/12,87057583,25240075,82523199,23113275
(주)에스티아이,039440,2018/12,152647457,19752270,149173065,20582381
(주)에스티아이,039440,2019/12,167830130,22985802,163482205,21382326
(주)에스티오,098660,2010/12,30475922,3717514,29461624,3504741
(주)에스티오,098660,2011/12,32605198,2130455,33361443,3941691
(주)에스티오,098660,2012/12,33600757,1660721,36335877,3498174
(주)에스티오,098660,2013/12,28291404,-5187158,35199021,-949182
(주)에스티오,098660,2014/12,26877813,-1205880,26978795,-1136608
(주)에스티오,098660,2015/12,31136084,4453844,31136084,4352862
(주)에스티오,098660,2016/12,33858492,3213670,33858492,3213670
(주)에스티오,098660,2017/12,33661329,-135867,33661329,-135867
(주)에스티오,098660,2018/12,32979823,-295168,32979823,-295168
(주)에스티오,098660,2019/12,35125446,3273993,35125446,3273993
(주)에스티큐브,052020,2010/12,11735882,860204,12955895,787757
(주)에스티큐브,052020,2011/12,9971977,-4640266,11195749,-4159436
(주)에스티큐브,052020,2012/12,8787265,-1500708,11861283,350427
(주)에스티큐브,052020,2013/12,10922676,-10626267,11353611,-13302349
(주)에스티큐브,052020,2014/12,21461253,-9845736,21760385,-10058971
(주)에스티큐브,052020,2015/12,20912339,-5502638,21824274,-4323784
(주)에스티큐브,052020,2016/12,29239200,-6267169,31238081,-4982774
(주)에스티큐브,052020,2017/12,19121060,-16453531,28363850,-10797601
(주)에스티큐브,052020,2018/12,38701799,-10706792,49381466,-8838551
(주)에스티큐브,052020,2019/12,28815525,-12047484,34110393,-16931271
(주)에스폴리텍,050760,2010/12,42849781,8879779,34850338,7108455
(주)에스폴리텍,050760,2011/12,49543755,3848801,40614725,3869644
(주)에스폴리텍,050760,2012/12,50814225,1631444,44849481,4174723
(주)에스폴리텍,050760,2013/12,51294839,1464657,46359284,2747072
(주)에스폴리텍,050760,2014/12,47194521,-4303162,46642263,351671
(주)에스폴리텍,050760,2015/12,45942106,-1675321,48501419,1757766
(주)에스폴리텍,050760,2016/12,48965674,3940389,48596836,4152970
(주)에스폴리텍,050760,2017/12,45157632,-3051439,45234824,-3271096
(주)에스폴리텍,050760,2018/12,46336989,1500593,46983386,2029529
(주)에스폴리텍,050760,2019/12,56329548,10734572,59208859,13147795
(주)에스피시스템스,317830,2019/12,30436123,1321621,32205925,1812968
(주)에스피씨삼립,005610,2010/12,157667084,5682201,158587624,4742514
(주)에스피씨삼립,005610,2011/12,157523628,6158815,158901913,6281902
(주)에스피씨삼립,005610,2012/12,177520596,10575657,165740269,10633760
(주)에스피씨삼립,005610,2013/12,196088015,22070211,177035337,14777553
(주)에스피씨삼립,005610,2014/12,223561056,33363923,188807154,16794765
(주)에스피씨삼립,005610,2015/12,253751204,37618698,198597005,15993567
(주)에스피씨삼립,005610,2016/12,292335920,49531625,210484028,22117840
(주)에스피씨삼립,005610,2017/12,280023819,38198410,191344789,30779622
(주)에스피씨삼립,005610,2018/12,313951379,42169212,292350572,28385490
(주)에스피씨삼립,005610,2019/12,322737724,20238430,316214626,32567347
(주)에스피지,058610,2010/12,61766778,6707555,62102703,6405180
(주)에스피지,058610,2011/12,61758223,3443381,61739650,3009588
(주)에스피지,058610,2012/12,60003004,1572791,60505117,1645589
(주)에스피지,058610,2013/12,61837831,4084616,60197890,1867006
(주)에스피지,058610,2014/12,72870720,4548940,69510158,3006156
(주)에스피지,058610,2015/12,75538409,4933465,69359855,3265283
(주)에스피지,058610,2016/12,100900333,15536047,95980248,15249091
(주)에스피지,058610,2017/12,96663862,-4125611,88310770,-9223301
(주)에스피지,058610,2018/12,125357475,8025966,108801463,890465
(주)에스피지,058610,2019/12,131228918,6802471,106201387,-748656
(주)에쎈테크,043340,2010/12,,,36160211,1769264
(주)에쎈테크,043340,2011/12,,,27164487,-8896604
(주)에쎈테크,043340,2012/12,,,19441398,-5616904
(주)에쎈테크,043340,2013/12,,,20670169,1171044
(주)에쎈테크,043340,2014/12,,,22080260,1055122
(주)에쎈테크,043340,2015/12,,,26201627,1896753
(주)에쎈테크,043340,2016/12,,,28006226,1804599
(주)에쎈테크,043340,2017/12,,,28625658,619431
(주)에쎈테크,043340,2018/12,,,30053028,2012643
(주)에쎈테크,043340,2019/12,,,27748132,-493110
(주)에이디칩스,054630,2010/12,15891408,2078352,11178484,-1331194
(주)에이디칩스,054630,2011/12,16606622,783992,11629902,622309
(주)에이디칩스,054630,2012/12,13767115,-2213219,9283117,-2240088
(주)에이디칩스,054630,2013/12,9479836,-4450477,6959149,-2511823
(주)에이디칩스,054630,2014/12,5986303,-4059147,3765750,-3722441
(주)에이디칩스,054630,2015/12,5851914,-2376046,5939136,-1854507
(주)에이디칩스,054630,2016/12,9758883,1901074,9758883,1527513
(주)에이디칩스,054630,2017/12,,,32338156,483583
(주)에이디칩스,054630,2018/12,,,25465454,-7107526
(주)에이디칩스,054630,2019/12,,,30047364,-12906462
(주)에이디테크놀로지,200710,2014/12,37115677,10574240,37081645,10595475
(주)에이디테크놀로지,200710,2015/12,37948177,2656317,37913155,2655326
(주)에이디테크놀로지,200710,2016/12,34512917,-4062429,34512535,-4031789
(주)에이디테크놀로지,200710,2017/12,,,38582001,170261
(주)에이디테크놀로지,200710,2018/12,48853979,8463157,48836939,8440874
(주)에이디테크놀로지,200710,2019/12,55725495,8004175,56441596,8757827
(주)에이루트,096690,2010/12,,,27546286,5377628
(주)에이루트,096690,2011/12,,,29900102,3719810
(주)에이루트,096690,2012/12,32274720,1293649,33140262,2561003
(주)에이루트,096690,2013/12,35494681,3719873,36685247,4044985
(주)에이루트,096690,2014/12,,,38648224,2658609
(주)에이루트,096690,2015/12,,,40630742,2482518
(주)에이루트,096690,2016/12,72163698,-37225874,78111774,-27851508
(주)에이루트,096690,2017/12,69367632,-8661649,73434427,-14001768
(주)에이루트,096690,2018/12,68190156,-8336748,64736011,-14760196
(주)에이루트,096690,2019/12,89556261,767297,85330816,126089
(주)에이블씨엔씨,078520,2011/12,113472007,28271445,114638878,27841105
(주)에이블씨엔씨,078520,2012/12,152369431,41986427,151838636,38795177
(주)에이블씨엔씨,078520,2013/12,168440700,12592991,163016056,6476840
(주)에이블씨엔씨,078520,2014/12,169584228,2567388,162971567,1387157
(주)에이블씨엔씨,078520,2015/12,186768354,15527174,177162095,13005411
(주)에이블씨엔씨,078520,2016/12,198110743,18015173,187917253,16877054
(주)에이블씨엔씨,078520,2017/12,305002076,8539612,289659228,4109561
(주)에이블씨엔씨,078520,2018/12,318812892,-11695787,305135321,-10439939
(주)에이블씨엔씨,078520,2019/12,256370450,-9608632,271023440,-28541479
(주)에이비프로바이오,195990,2015/12,103842749,15021095,99267932,15070404
(주)에이비프로바이오,195990,2016/12,114227287,-171161,107429712,2439688
(주)에이비프로바이오,195990,2017/12,102067727,-11528088,94671105,-13507026
(주)에이비프로바이오,195990,2018/12,115577803,-11575096,104249227,-11498245
(주)에이비프로바이오,195990,2019/12,130908898,-37467451,136922841,-31644420
(주)에이스침대,003800,2010/12,218124507,31689397,217649706,31646120
(주)에이스침대,003800,2011/12,252031773,38062388,250944640,37945894
(주)에이스침대,003800,2012/12,280395697,32954314,281325947,34345158
(주)에이스침대,003800,2013/12,305599743,28939830,307001351,29518162
(주)에이스침대,003800,2014/12,324876718,23769096,326573180,24153371
(주)에이스침대,003800,2015/12,349889412,30454020,352043045,30973232
(주)에이스침대,003800,2016/12,370985290,30275267,373870728,30840802
(주)에이스침대,003800,2017/12,392686285,26429035,396771464,27368219
(주)에이스침대,003800,2018/12,,,431618553,30309785
(주)에이스침대,003800,2019/12,,,468519490,44215798
(주)에이스테크놀로지,088800,2010/12,72256585,9502971,66294542,11733136
(주)에이스테크놀로지,088800,2011/12,123980943,22542030,121569991,25347117
(주)에이스테크놀로지,088800,2012/12,100506511,-21418549,119762178,-2386543
(주)에이스테크놀로지,088800,2013/12,111290462,10407510,130584973,10513423
(주)에이스테크놀로지,088800,2014/12,124402441,12173852,143792521,10142477
(주)에이스테크놀로지,088800,2015/12,143458098,10769637,158852895,6456735
(주)에이스테크놀로지,088800,2016/12,122700518,-32198143,149184205,-18981688
(주)에이스테크놀로지,088800,2017/12,67068039,-55571000,80160471,-54449324
(주)에이스테크놀로지,088800,2018/12,80927254,1235151,95656331,2468556
(주)에이스테크놀로지,088800,2019/12,89141277,-9694692,109076371,-5206755
(주)에이스토리,241840,2019/12,,,38607933,-1184915
(주)에이엔피,015260,2010/12,68208794,2595441,49384929,327419
(주)에이엔피,015260,2011/12,64252172,-3783539,43834659,-6961412
(주)에이엔피,015260,2012/12,73719648,2467879,52221049,1289659
(주)에이엔피,015260,2013/12,75442448,-1819182,55111323,504405
(주)에이엔피,015260,2014/12,72940749,2210589,56653622,943150
(주)에이엔피,015260,2015/12,58763734,-3969042,57632536,-788430
(주)에이엔피,015260,2016/12,69122245,5356313,67670848,5036114
(주)에이엔피,015260,2017/12,55508172,-12674705,55874865,-10856615
(주)에이엔피,015260,2018/12,67061569,-7768107,66117056,-9079314
(주)에이엔피,015260,2019/12,56983678,-7766243,57090819,-6714589
(주)에이치비테크놀러지,078150,2010/12,21359657,159899,21190882,181028
(주)에이치비테크놀러지,078150,2011/12,,,15144922,-4408188
(주)에이치비테크놀러지,078150,2012/12,,,12814189,-10243700
(주)에이치비테크놀러지,078150,2013/12,,,77201096,21375326
(주)에이치비테크놀러지,078150,2014/12,,,79176080,1334555
(주)에이치비테크놀러지,078150,2015/12,,,86443555,6840427
(주)에이치비테크놀러지,078150,2016/12,,,121497905,29384760
(주)에이치비테크놀러지,078150,2017/12,,,156097410,37781094
(주)에이치비테크놀러지,078150,2018/12,174552390,8114959,153956468,6084971
(주)에이치비테크놀러지,078150,2019/12,185301265,5755801,155992932,1815645
(주)에이치시티,072990,2016/12,42964993,4185487,42884307,4181766
(주)에이치시티,072990,2017/12,42780848,88167,43094358,318440
(주)에이치시티,072990,2018/12,45270516,3628292,46381499,4610658
(주)에이치시티,072990,2019/12,49749710,6085345,52011987,7271952
(주)에이치알에스,036640,2010/12,58870961,6577377,58870961,6577377
(주)에이치알에스,036640,2011/12,61908856,5280691,62116697,5616732
(주)에이치알에스,036640,2012/12,63136756,3540476,63547235,3575667
(주)에이치알에스,036640,2013/12,64710309,2355703,66082631,3383666
(주)에이치알에스,036640,2014/12,68294695,4724921,69286996,4371205
(주)에이치알에스,036640,2015/12,72187868,4172857,73074816,4103408
(주)에이치알에스,036640,2016/12,74757317,3969859,75351522,3591048
(주)에이치알에스,036640,2017/12,80436666,6287855,80510753,5621842
(주)에이치알에스,036640,2018/12,71564435,-7481798,71614650,-7525420
(주)에이치알에스,036640,2019/12,73180191,982760,73037278,843583
(주)에이치앤비디자인,227100,2018/12,15397864,375817,15397864,348054
(주)에이치앤비디자인,227100,2019/12,12233213,-3356906,12252651,-3308738
(주)에이치엘사이언스,239610,2016/12,,,50189271,6072683
(주)에이치엘사이언스,239610,2017/12,,,53135693,4940098
