회사명,거래소코드,회계년도,[제조]   금융비용(IFRS연결),[제조]매출액(수익)(*)(IFRS연결),[제조]   금융비용(IFRS),[제조]매출액(수익)(*)(IFRS)
(주)남선알미늄,008350,2013/12,,,0,353378515
(주)남선알미늄,008350,2014/12,,,0,341293036
(주)남선알미늄,008350,2015/12,,,0,350317585
(주)남선알미늄,008350,2016/12,,,0,400734305
(주)남선알미늄,008350,2017/12,,,0,400667879
(주)남선알미늄,008350,2018/12,0,347834921,0,347834921
(주)남선알미늄,008350,2019/12,0,324782177,0,324782177
(주)남성,004270,2011/12,0,66156225,0,55212184
(주)남성,004270,2012/12,0,68020409,0,55616541
(주)남성,004270,2013/12,0,73072002,0,56628063
(주)남성,004270,2014/12,0,69059783,0,59274363
(주)남성,004270,2015/12,0,75864783,0,62237269
(주)남성,004270,2016/12,0,83724292,0,70870441
(주)남성,004270,2017/12,0,91991880,0,78335735
(주)남성,004270,2018/12,0,83251810,0,63605003
(주)남성,004270,2019/12,0,72953026,0,57819890
(주)내츄럴엔도텍,168330,2013/12,,,0,84281121
(주)내츄럴엔도텍,168330,2014/12,,,0,124067457
(주)내츄럴엔도텍,168330,2015/12,0,44506401,0,44506401
(주)내츄럴엔도텍,168330,2016/12,0,6556020,0,6556020
(주)내츄럴엔도텍,168330,2017/12,0,9238808,0,9238808
(주)내츄럴엔도텍,168330,2018/12,0,8928362,0,8892649
(주)내츄럴엔도텍,168330,2019/12,0,6580460,0,6615116
(주)네오리진,094860,2011/12,0,42947694,0,23311768
(주)네오리진,094860,2012/12,,,0,24667502
(주)네오리진,094860,2013/12,,,0,41569623
(주)네오리진,094860,2014/12,,,0,34582751
(주)네오리진,094860,2015/12,,,0,12413198
(주)네오리진,094860,2016/12,,,0,10654596
(주)네오리진,094860,2017/12,0,9263380,0,9032026
(주)네오리진,094860,2018/12,,,0,9064462
(주)네오리진,094860,2019/12,,,0,11270250
(주)네오셈,253590,2018/12,,,,
(주)네오셈,253590,2019/12,0,27225588,0,25334754
(주)네오오토,212560,2015/12,,,0,115393747
(주)네오오토,212560,2016/12,,,0,140544448
(주)네오오토,212560,2017/12,,,0,128249343
(주)네오오토,212560,2018/12,,,0,115243742
(주)네오오토,212560,2019/12,,,0,118441501
(주)네오위즈,095660,2011/12,0,667748340,0,592103340
(주)네오위즈,095660,2012/12,0,674589550,0,588447125
(주)네오위즈,095660,2013/12,0,442897817,0,371656266
(주)네오위즈,095660,2014/12,0,201029653,0,139550248
(주)네오위즈,095660,2015/12,0,190070606,0,125990929
(주)네오위즈,095660,2016/12,0,191038418,0,117653566
(주)네오위즈,095660,2017/12,0,174045348,0,106849588
(주)네오위즈,095660,2018/12,0,215490230,0,155574255
(주)네오위즈,095660,2019/12,0,254498033,0,202617148
(주)네오위즈홀딩스,042420,2011/12,0,727227250,0,13097599
(주)네오위즈홀딩스,042420,2012/12,0,742971136,0,19093083
(주)네오위즈홀딩스,042420,2013/12,0,512084970,0,3582577
(주)네오위즈홀딩스,042420,2014/12,0,262205577,0,1582089
(주)네오위즈홀딩스,042420,2015/12,0,199471968,0,634975
(주)네오위즈홀딩스,042420,2016/12,0,201698095,0,543311
(주)네오위즈홀딩스,042420,2017/12,0,184864190,0,551698
(주)네오위즈홀딩스,042420,2018/12,0,228327081,0,693917
(주)네오위즈홀딩스,042420,2019/12,0,253948130,0,1860715
(주)네오크레마,311390,2019/12,0,19776649,0,18448423
(주)네오티스,085910,2011/12,,,0,29184036
(주)네오티스,085910,2012/12,,,0,34980811
(주)네오티스,085910,2013/12,0,36116964,0,36283655
(주)네오티스,085910,2014/12,0,37658799,0,37658799
(주)네오티스,085910,2015/12,0,35730680,0,35730680
(주)네오티스,085910,2016/12,0,40161938,0,40161938
(주)네오티스,085910,2017/12,0,43473210,0,43473210
(주)네오티스,085910,2018/12,0,45195339,0,45195339
(주)네오티스,085910,2019/12,0,42409365,0,42566577
(주)네오팜,092730,2011/12,,,0,16944305
(주)네오팜,092730,2012/12,,,0,18774372
(주)네오팜,092730,2013/12,,,0,20137821
(주)네오팜,092730,2014/12,,,0,25602822
(주)네오팜,092730,2015/12,,,0,35964570
(주)네오팜,092730,2016/12,0,42368623,0,42257057
(주)네오팜,092730,2017/12,0,53633507,0,53553213
(주)네오팜,092730,2018/12,0,66274582,0,66336414
(주)네오팜,092730,2019/12,0,83240333,0,83586492
(주)네오펙트,290660,2018/12,0,5653093,0,4556630
(주)네오펙트,290660,2019/12,0,12311251,0,5240117
(주)네온테크,306620,2018/12,,,,
(주)네온테크,306620,2019/12,,,,
(주)네이블커뮤니케이션즈,153460,2012/12,,,0,28494249
(주)네이블커뮤니케이션즈,153460,2013/12,,,0,21933881
(주)네이블커뮤니케이션즈,153460,2014/12,0,23696900,0,23815420
(주)네이블커뮤니케이션즈,153460,2015/12,,,0,22857730
(주)네이블커뮤니케이션즈,153460,2016/12,,,0,21590435
(주)네이블커뮤니케이션즈,153460,2017/12,,,0,13473262
(주)네이블커뮤니케이션즈,153460,2018/12,,,0,15833273
(주)네이블커뮤니케이션즈,153460,2019/12,,,0,12360704
(주)네이처셀,007390,2011/12,,,0,22793853
(주)네이처셀,007390,2012/12,,,0,27205250
(주)네이처셀,007390,2013/12,,,0,29208214
(주)네이처셀,007390,2014/12,,,0,25355151
(주)네이처셀,007390,2015/12,,,0,30553552
(주)네이처셀,007390,2016/12,,,0,26787767
(주)네이처셀,007390,2017/12,,,0,27215252
(주)네이처셀,007390,2018/12,,,0,26715298
(주)네이처셀,007390,2019/12,,,0,23072026
(주)네패스,033640,2011/12,0,276089822,0,215792824
(주)네패스,033640,2012/12,0,290541326,0,257273977
(주)네패스,033640,2013/12,0,364128942,0,229529877
(주)네패스,033640,2014/12,0,328792875,0,191486707
(주)네패스,033640,2015/12,0,279220555,0,219352855
(주)네패스,033640,2016/12,0,254535006,0,223644590
(주)네패스,033640,2017/12,0,285034101,0,261721389
(주)네패스,033640,2018/12,0,273317888,0,267505341
(주)네패스,033640,2019/12,0,356317076,0,343577304
(주)넥센,005720,2011/12,0,281033576,0,239883610
(주)넥센,005720,2012/12,0,285150563,0,218800500
(주)넥센,005720,2013/12,0,379858452,0,223755894
(주)넥센,005720,2014/12,0,354340603,0,214828028
(주)넥센,005720,2015/12,0,306141351,0,193901062
(주)넥센,005720,2016/12,0,321408358,0,192727587
(주)넥센,005720,2017/12,0,314030027,0,212026557
(주)넥센,005720,2018/12,0,1360025189,0,341728815
(주)넥센,005720,2019/12,0,2291341654,0,352221398
(주)넥스턴바이오사이언스,089140,2011/12,,,0,27402406
(주)넥스턴바이오사이언스,089140,2012/12,,,0,21342061
(주)넥스턴바이오사이언스,089140,2013/12,,,0,22017749
(주)넥스턴바이오사이언스,089140,2014/12,,,0,20512028
(주)넥스턴바이오사이언스,089140,2015/12,,,0,16181653
(주)넥스턴바이오사이언스,089140,2016/12,,,0,74373034
(주)넥스턴바이오사이언스,089140,2017/12,,,0,43707618
(주)넥스턴바이오사이언스,089140,2018/12,,,0,26649697
(주)넥스턴바이오사이언스,089140,2019/12,,,0,32446754
(주)넥스트아이,137940,2011/12,,,0,17766393
(주)넥스트아이,137940,2012/12,0,25700825,0,23002665
(주)넥스트아이,137940,2013/12,0,27906402,0,23926935
(주)넥스트아이,137940,2014/12,0,29162012,0,26827608
(주)넥스트아이,137940,2015/12,0,26565766,0,23004561
(주)넥스트아이,137940,2016/12,0,39439948,0,22779239
(주)넥스트아이,137940,2017/12,0,59482937,0,26394171
(주)넥스트아이,137940,2018/12,0,87218818,0,26390218
(주)넥스트아이,137940,2019/12,0,87989318,0,24578616
(주)넥스트엔터테인먼트월드,160550,2014/12,0,61981056,0,54388887
(주)넥스트엔터테인먼트월드,160550,2015/12,0,82586150,0,76567592
(주)넥스트엔터테인먼트월드,160550,2016/12,0,125723993,0,103941613
(주)넥스트엔터테인먼트월드,160550,2017/12,0,94538544,0,57004350
(주)넥스트엔터테인먼트월드,160550,2018/12,0,161222834,0,87625568
(주)넥스트엔터테인먼트월드,160550,2019/12,0,149180097,0,65461700
(주)넥슨게임즈,225570,2015/12,,,,
(주)넥슨게임즈,225570,2016/12,,,,
(주)넥슨게임즈,225570,2017/12,,,0,22407505
(주)넥슨게임즈,225570,2018/12,,,0,23584094
(주)넥슨게임즈,225570,2019/12,,,0,28498282
(주)넵튠,217270,2015/12,,,,
(주)넵튠,217270,2016/12,0,18335549,0,7345180
(주)넵튠,217270,2017/12,0,20528450,0,7112477
(주)넵튠,217270,2018/12,0,18174243,0,6580514
(주)넵튠,217270,2019/12,0,18037054,0,7858331
(주)노랑풍선,104620,2019/12,0,76779803,0,75861593
(주)노루페인트,090350,2011/12,0,387059408,0,360300788
(주)노루페인트,090350,2012/12,0,418644745,0,388476033
(주)노루페인트,090350,2013/12,0,433477073,0,397752527
(주)노루페인트,090350,2014/12,0,458147572,0,415584075
(주)노루페인트,090350,2015/12,0,461646501,0,419623762
(주)노루페인트,090350,2016/12,0,478935529,0,432008469
(주)노루페인트,090350,2017/12,0,551409798,0,479767969
(주)노루페인트,090350,2018/12,0,614726256,0,537142428
(주)노루페인트,090350,2019/12,0,647452120,0,564410946
(주)노루홀딩스,000320,2011/12,0,547974061,0,24611009
(주)노루홀딩스,000320,2012/12,0,585634923,0,25779927
(주)노루홀딩스,000320,2013/12,0,613234216,0,39806209
(주)노루홀딩스,000320,2014/12,0,669995655,0,35964059
(주)노루홀딩스,000320,2015/12,0,683481222,0,34672425
(주)노루홀딩스,000320,2016/12,0,690144458,0,81209820
(주)노루홀딩스,000320,2017/12,0,771302006,0,42261655
(주)노루홀딩스,000320,2018/12,0,835993399,0,32516984
(주)노루홀딩스,000320,2019/12,0,884292309,0,29788835
(주)노바렉스,194700,2018/12,0,107311222,0,107299812
(주)노바렉스,194700,2019/12,0,159100863,0,159077916
(주)노바텍,285490,2018/12,0,25883507,0,25865920
(주)노바텍,285490,2019/12,0,26133499,0,24833626
(주)노블엠앤비,106520,2012/12,0,85612148,0,83617749
(주)노블엠앤비,106520,2013/12,0,153755286,0,152712125
(주)노블엠앤비,106520,2014/12,0,77158349,0,77158349
(주)노블엠앤비,106520,2015/12,0,70713722,0,64856256
(주)노블엠앤비,106520,2016/12,0,63662855,0,52251867
(주)노블엠앤비,106520,2017/12,0,60316673,0,55483850
(주)노블엠앤비,106520,2018/12,0,64349679,0,58748007
(주)노블엠앤비,106520,2019/12,0,75340573,0,64600882
(주)노터스,278650,2019/12,0,46039645,0,32452769
(주)녹십자,006280,2011/12,0,767911771,0,698866474
(주)녹십자,006280,2012/12,0,811774313,0,715596640
(주)녹십자,006280,2013/12,0,888168207,0,793754169
(주)녹십자,006280,2014/12,0,975327106,0,854258393
(주)녹십자,006280,2015/12,0,1047812247,0,912910940
(주)녹십자,006280,2016/12,0,1197903918,0,1033113771
(주)녹십자,006280,2017/12,0,1287916286,0,1098478748
(주)녹십자,006280,2018/12,0,1334877810,0,1141422783
(주)녹십자,006280,2019/12,0,1369709727,0,1146093542
(주)녹십자엠에스,142280,2014/12,,,0,81334576
(주)녹십자엠에스,142280,2015/12,0,89298322,0,89301322
(주)녹십자엠에스,142280,2016/12,0,86162555,0,86162555
(주)녹십자엠에스,142280,2017/12,0,98389224,0,98107431
(주)녹십자엠에스,142280,2018/12,0,86321905,0,86321685
(주)녹십자엠에스,142280,2019/12,0,94085373,0,94084564
(주)녹십자웰빙,234690,2019/12,,,0,66937567
(주)녹십자홀딩스,005250,2011/12,0,817952804,0,34013200
(주)녹십자홀딩스,005250,2012/12,0,856575203,0,30842528
(주)녹십자홀딩스,005250,2013/12,0,938298393,0,34467648
(주)녹십자홀딩스,005250,2014/12,0,1044768160,0,36775636
(주)녹십자홀딩스,005250,2015/12,0,1132876997,0,47791895
(주)녹십자홀딩스,005250,2016/12,0,1354466206,0,98335182
(주)녹십자홀딩스,005250,2017/12,0,1465489007,0,115366471
(주)녹십자홀딩스,005250,2018/12,0,1548714795,0,140083966
(주)녹십자홀딩스,005250,2019/12,0,1524799074,0,63553295
(주)녹원씨엔아이,065560,2011/12,0,31094117,0,27504233
(주)녹원씨엔아이,065560,2012/12,0,27705495,0,18312284
(주)녹원씨엔아이,065560,2013/12,0,15090112,0,12938738
(주)녹원씨엔아이,065560,2014/12,0,5068245,0,3251585
(주)녹원씨엔아이,065560,2015/12,0,7329185,0,7489388
(주)녹원씨엔아이,065560,2016/12,0,3875841,0,3875841
(주)녹원씨엔아이,065560,2017/12,0,22075102,0,4347268
(주)녹원씨엔아이,065560,2018/12,0,76356153,0,31693454
(주)녹원씨엔아이,065560,2019/12,0,62274838,0,30113118
(주)농심,004370,2011/12,0,2170883423,0,1970686353
(주)농심,004370,2012/12,0,2175710560,0,1958917740
(주)농심,004370,2013/12,0,2086651379,0,1870807165
(주)농심,004370,2014/12,0,2041702670,0,1801320197
(주)농심,004370,2015/12,0,2181623581,0,1878665375
(주)농심,004370,2016/12,0,2217015272,0,1862187459
(주)농심,004370,2017/12,0,2208260640,0,1855364121
(주)농심,004370,2018/12,0,2236436215,0,1857814054
(주)농심,004370,2019/12,0,2343942952,0,1905694049
(주)농심홀딩스,072710,2011/12,0,323877236,0,19810280
(주)농심홀딩스,072710,2012/12,0,314201314,0,19995280
(주)농심홀딩스,072710,2013/12,0,357018441,0,19995280
(주)농심홀딩스,072710,2014/12,0,387375241,0,20135280
(주)농심홀딩스,072710,2015/12,0,449116217,0,17035280
(주)농심홀딩스,072710,2016/12,0,497827569,0,19090280
(주)농심홀딩스,072710,2017/12,0,496615431,0,19090280
(주)농심홀딩스,072710,2018/12,0,543242596,0,18121130
(주)농심홀딩스,072710,2019/12,0,536687272,0,18121130
(주)누리플랜,069140,2011/12,0,59455540,0,59649314
(주)누리플랜,069140,2012/12,0,45093612,0,44832148
(주)누리플랜,069140,2013/12,0,39376335,0,39376335
(주)누리플랜,069140,2014/12,,,0,30610605
(주)누리플랜,069140,2015/12,,,0,32142752
(주)누리플랜,069140,2016/12,,,0,34411741
(주)누리플랜,069140,2017/12,0,35622763,0,34578601
(주)누리플랜,069140,2018/12,0,47668330,0,31804243
(주)누리플랜,069140,2019/12,0,91289924,0,32924027
(주)누리플렉스,040160,2011/12,0,63302018,0,37187313
(주)누리플렉스,040160,2012/12,0,48208331,0,26445775
(주)누리플렉스,040160,2013/12,0,37449748,0,32167243
(주)누리플렉스,040160,2014/12,0,38851721,0,34484983
(주)누리플렉스,040160,2015/12,0,58420237,0,53246868
(주)누리플렉스,040160,2016/12,0,51323868,0,47591731
(주)누리플렉스,040160,2017/12,0,117558807,0,96144114
(주)누리플렉스,040160,2018/12,0,190385732,0,146182075
(주)누리플렉스,040160,2019/12,0,147947451,0,100090535
(주)누보,332290,2019/12,,,,
(주)뉴로스,126870,2012/12,0,32115481,0,32366465
(주)뉴로스,126870,2013/12,0,36927794,0,35216762
(주)뉴로스,126870,2014/12,0,34971149,0,31790311
(주)뉴로스,126870,2015/12,0,42296650,0,36390862
(주)뉴로스,126870,2016/12,0,44107101,0,42756080
(주)뉴로스,126870,2017/12,0,44781756,0,42061542
(주)뉴로스,126870,2018/12,0,51336070,0,44688477
(주)뉴로스,126870,2019/12,0,59337239,0,50941288
(주)뉴보텍,060260,2011/12,,,0,36470951
(주)뉴보텍,060260,2012/12,,,0,34688451
(주)뉴보텍,060260,2013/12,,,0,34890438
(주)뉴보텍,060260,2014/12,,,0,30747557
(주)뉴보텍,060260,2015/12,,,0,35061346
(주)뉴보텍,060260,2016/12,,,0,35898522
(주)뉴보텍,060260,2017/12,,,0,41019670
(주)뉴보텍,060260,2018/12,,,0,39973362
(주)뉴보텍,060260,2019/12,,,0,41769160
(주)뉴인텍,012340,2011/12,0,58341797,0,54427792
(주)뉴인텍,012340,2012/12,0,52010833,0,45639709
(주)뉴인텍,012340,2013/12,0,55876597,0,50639549
(주)뉴인텍,012340,2014/12,0,57446183,0,52305382
(주)뉴인텍,012340,2015/12,0,50090372,0,46543660
(주)뉴인텍,012340,2016/12,0,47895458,0,43567642
(주)뉴인텍,012340,2017/12,0,50296811,0,43807312
(주)뉴인텍,012340,2018/12,0,50073204,0,44914513
(주)뉴인텍,012340,2019/12,0,54414657,0,47630357
(주)뉴트리,270870,2018/12,0,87218814,0,86707331
(주)뉴트리,270870,2019/12,0,125146821,0,120304900
(주)뉴파워프라즈마,144960,2016/12,0,67407272,0,67392792
(주)뉴파워프라즈마,144960,2017/12,0,104494422,0,104485987
(주)뉴파워프라즈마,144960,2018/12,0,73411628,0,73443751
(주)뉴파워프라즈마,144960,2019/12,0,60165999,0,60212977
(주)뉴프렉스,085670,2011/12,0,69161654,0,66569237
(주)뉴프렉스,085670,2012/12,0,115200892,0,113761476
(주)뉴프렉스,085670,2013/12,0,135289597,0,136215982
(주)뉴프렉스,085670,2014/12,0,137800531,0,137736590
(주)뉴프렉스,085670,2015/12,0,120624038,0,119119899
(주)뉴프렉스,085670,2016/12,0,145216489,0,144618199
(주)뉴프렉스,085670,2017/12,0,152715761,0,151335859
(주)뉴프렉스,085670,2018/12,0,195502399,0,195570294
(주)뉴프렉스,085670,2019/12,0,128250921,0,137368762
(주)다나와,119860,2011/12,0,21167814,0,21094996
(주)다나와,119860,2012/12,0,25425297,0,24800827
(주)다나와,119860,2013/12,0,26571940,0,24976860
(주)다나와,119860,2014/12,0,35190274,0,25954791
(주)다나와,119860,2015/12,0,45480902,0,27140366
(주)다나와,119860,2016/12,0,64407865,0,32392617
(주)다나와,119860,2017/12,0,107606286,0,42400067
(주)다나와,119860,2018/12,0,121359168,0,68011674
(주)다나와,119860,2019/12,0,202773825,0,94545982
(주)다날,064260,2011/12,0,93496730,0,91499192
(주)다날,064260,2012/12,0,101742236,0,84924201
(주)다날,064260,2013/12,0,118103847,0,102697120
(주)다날,064260,2014/12,0,98522996,0,92368119
(주)다날,064260,2015/12,0,112948116,0,106581454
(주)다날,064260,2016/12,0,133477893,0,132304954
(주)다날,064260,2017/12,0,172882038,0,156323605
(주)다날,064260,2018/12,0,209864332,0,147311837
(주)다날,064260,2019/12,0,191162051,0,163395406
(주)다보링크,340360,2019/12,,,,
(주)다산네트웍스,039560,2011/12,0,144096268,0,130647481
(주)다산네트웍스,039560,2012/12,0,136034007,0,122696806
(주)다산네트웍스,039560,2013/12,0,142676651,0,130807735
(주)다산네트웍스,039560,2014/12,0,163972551,0,154856147
(주)다산네트웍스,039560,2015/12,0,268186401,0,59580717
(주)다산네트웍스,039560,2016/12,0,222842801,0,28309465
(주)다산네트웍스,039560,2017/12,0,307090231,0,29756967
(주)다산네트웍스,039560,2018/12,0,356932941,0,36903448
(주)다산네트웍스,039560,2019/12,0,446586616,0,69909377
(주)다우기술,023590,2011/12,205768397,760690314,0,167578702
(주)다우기술,023590,2012/12,305950255,759179929,0,200446345
(주)다우기술,023590,2013/12,332930657,752246696,0,213102936
(주)다우기술,023590,2014/12,294276525,782978984,0,238937492
(주)다우기술,023590,2015/12,356680121,1049708558,0,251318425
(주)다우기술,023590,2016/12,469677423,1153420151,0,214671851
(주)다우기술,023590,2017/12,0,1351213661,0,181903766
(주)다우기술,023590,2018/12,1378234979,2210006672,0,192269486
(주)다우기술,023590,2019/12,1847871663,2901833126,0,221308508
(주)다우데이타,032190,2011/12,205768397,896975499,0,117225114
(주)다우데이타,032190,2012/12,309567947,914936870,0,72482327
(주)다우데이타,032190,2013/12,332930657,974220018,0,92670772
(주)다우데이타,032190,2014/12,294276525,1037075936,0,128466738
