회사명,거래소코드,회계년도,당기순이익(IFRS연결),전기순이익(IFRS연결),당기순이익(IFRS개별),전기순이익(IFRS개별)
(주)승일,49830,Dec-13,,,7846661,7846661
(주)승일,49830,Dec-14,,,8242393,8242393
(주)승일,49830,Dec-15,,,6944768,6944768
(주)승일,49830,Dec-16,,,3178474,3178474
(주)승일,49830,Dec-17,,,2732415,2732415
(주)승일,49830,Dec-18,,,7933279,7933279
(주)승일,49830,Dec-19,,,-585952,-585952
(주)시공테크,20710,Dec-11,12657832,12657832,12543200,12543200
(주)시공테크,20710,Dec-12,2371296,2371296,8170463,8170463
(주)시공테크,20710,Dec-13,-2720472,-2720472,-3273681,-3273681
(주)시공테크,20710,Dec-14,6873911,6873911,5653549,5653549
(주)시공테크,20710,Dec-15,1074992,1074992,1125600,1125600
(주)시공테크,20710,Dec-16,-6749251,-6749251,-5457951,-5457951
(주)시공테크,20710,Dec-17,18716581,18716581,7866096,7866096
(주)시공테크,20710,Dec-18,1436995,1436995,-1801062,-1801062
(주)시공테크,20710,Dec-19,15340778,15340778,8590075,8590075
(주)시너지이노베이션,48870,Dec-11,-10102859,-10102859,-9335476,-9335476
(주)시너지이노베이션,48870,Dec-12,-4150234,-4150234,-2553412,-2553412
(주)시너지이노베이션,48870,Dec-13,-37476130,-37476130,-39370446,-39370446
(주)시너지이노베이션,48870,Dec-14,-12049223,-12049223,-17697591,-17697591
(주)시너지이노베이션,48870,Dec-15,-51363821,-51363821,-48372210,-48372210
(주)시너지이노베이션,48870,Dec-16,10572438,10572438,12923919,12923919
(주)시너지이노베이션,48870,Dec-17,-12221264,-12221264,-8531533,-8531533
(주)시너지이노베이션,48870,Dec-18,-2177598,-2177598,10547375,10547375
(주)시너지이노베이션,48870,Dec-19,4221716,4221716,5243598,5243598
(주)시노펙스,25320,Dec-11,2363491,2363491,10379396,10379396
(주)시노펙스,25320,Dec-12,-29634509,-29634509,-34142534,-34142534
(주)시노펙스,25320,Dec-13,3455621,3455621,4301646,4301646
(주)시노펙스,25320,Dec-14,-4326271,-4326271,-6233544,-6233544
(주)시노펙스,25320,Dec-15,-35339276,-35339276,-15421435,-34489621
(주)시노펙스,25320,Dec-16,-4227122,-4227122,-4199344,-4199344
(주)시노펙스,25320,Dec-17,-13790199,-13790199,3396258,3396258
(주)시노펙스,25320,Dec-18,593956,593956,-1399249,-1399249
(주)시노펙스,25320,Dec-19,6184461,6184461,3390058,3390058
(주)시디즈,134790,Dec-11,1936345,,1595828,1936345
(주)시디즈,134790,Dec-12,,,3544817,3544817
(주)시디즈,134790,Dec-13,,,-265660,-265660
(주)시디즈,134790,Dec-14,,,95269,95269
(주)시디즈,134790,Dec-15,,,-501472,-501472
(주)시디즈,134790,Dec-16,,,134078,134078
(주)시디즈,134790,Dec-17,,,308327,308327
(주)시디즈,134790,Dec-18,,,4018581,4018581
(주)시디즈,134790,Dec-19,,,7814880,7814880
(주)시스웍,269620,Dec-17,5543368,5543368,5367872,5367872
(주)시스웍,269620,Dec-18,4815530,4815530,4771303,4771303
(주)시스웍,269620,Dec-19,1971680,1971680,1705589,1705589
(주)시큐브,131090,Dec-11,,,3112904,3112904
(주)시큐브,131090,Dec-12,,,3208907,3208907
(주)시큐브,131090,Dec-13,,,1643447,1643447
(주)시큐브,131090,Dec-14,,,459644,459644
(주)시큐브,131090,Dec-15,,1390081,1390081,1390081
(주)시큐브,131090,Dec-16,1319692,1319692,1787100,1787100
(주)시큐브,131090,Dec-17,3106936,3106936,3195787,3195787
(주)시큐브,131090,Dec-18,2596981,2596981,2618034,2618034
(주)시큐브,131090,Dec-19,5145956,5145956,5190450,5190450
(주)시티랩스,139050,Dec-11,,,1572248,1572248
(주)시티랩스,139050,Dec-12,,923312,923312,923312
(주)시티랩스,139050,Dec-13,449217,449217,472764,472764
(주)시티랩스,139050,Dec-14,1669497,1669497,1426531,1426531
(주)시티랩스,139050,Dec-15,-721167,-721167,-615023,-615023
(주)시티랩스,139050,Dec-16,-2655722,-2655722,-2048288,-2048288
(주)시티랩스,139050,Dec-17,-9350611,-9350611,-9762731,-9762731
(주)시티랩스,139050,Dec-18,-1065866,-1065866,-7257859,-7257859
(주)시티랩스,139050,Dec-19,-12001532,-12001532,-18253472,-18253472
(주)신도리코,29530,Dec-11,65579357,65579357,60918708,60918708
(주)신도리코,29530,Dec-12,51980140,51980140,57272871,57272871
(주)신도리코,29530,Dec-13,25311311,25311311,41449777,41449777
(주)신도리코,29530,Dec-14,17115417,17115417,20324180,20324180
(주)신도리코,29530,Dec-15,9354847,9354847,14301809,14301809
(주)신도리코,29530,Dec-16,31789402,31789402,22036021,22036021
(주)신도리코,29530,Dec-17,31678675,31678675,32930932,32930932
(주)신도리코,29530,Dec-18,35034112,35034112,31635089,31635089
(주)신도리코,29530,Dec-19,14487011,14487011,9313444,9313444
(주)신성이엔지,11930,Dec-11,,,-32889455,-32889455
(주)신성이엔지,11930,Dec-12,,,-64678948,-64678948
(주)신성이엔지,11930,Dec-13,,,-26587731,-26587731
(주)신성이엔지,11930,Dec-14,,,-11389866,-11389866
(주)신성이엔지,11930,Dec-15,,2087586,2087586,-3880954
(주)신성이엔지,11930,Dec-16,3166044,3166044,14488612,14488612
(주)신성이엔지,11930,Dec-17,-39188112,-39188112,-46165865,-46165865
(주)신성이엔지,11930,Dec-18,10698130,10698130,-6749700,-6749700
(주)신성이엔지,11930,Dec-19,2085195,2085195,8668285,8668285
(주)신세계,4170,Dec-11,3522095019,3522095019,3381885609,3381885609
(주)신세계,4170,Dec-12,193732437,,137919817,137919817
(주)신세계,4170,Dec-13,194652961,194652961,120288669,120288669
(주)신세계,4170,Dec-14,186056566,186056566,133412261,133412261
(주)신세계,4170,Dec-15,433181913,433181913,395319478,395319478
(주)신세계,4170,Dec-16,323364949,323364949,159039844,159039844
(주)신세계,4170,Dec-17,213610457,213610457,142101940,142101940
(주)신세계,4170,Dec-18,284880100,284880100,186754859,186754859
(주)신세계,4170,Dec-19,593123360,593123360,705956105,705956105
(주)신세계아이앤씨,35510,Dec-11,,,17147159,17147159
(주)신세계아이앤씨,35510,Dec-12,,,15008355,15008355
(주)신세계아이앤씨,35510,Dec-13,,,12806241,12806241
(주)신세계아이앤씨,35510,Dec-14,,,12106513,12106513
(주)신세계아이앤씨,35510,Dec-15,,,6810191,6810191
(주)신세계아이앤씨,35510,Dec-16,,,2546301,2546301
(주)신세계아이앤씨,35510,Dec-17,,,9918388,9918388
(주)신세계아이앤씨,35510,Dec-18,,,29255441,29255441
(주)신세계아이앤씨,35510,Dec-19,,,10657453,10657453
(주)신세계인터내셔날,31430,Dec-11,,46166129,46166129,43034957
(주)신세계인터내셔날,31430,Dec-12,49347205,49347205,46833521,46833521
(주)신세계인터내셔날,31430,Dec-13,31491814,31491814,29759160,29759160
(주)신세계인터내셔날,31430,Dec-14,19253675,19253675,6803789,6803789
(주)신세계인터내셔날,31430,Dec-15,20988506,20988506,12239635,12239635
(주)신세계인터내셔날,31430,Dec-16,17454544,17454544,7844653,7844653
(주)신세계인터내셔날,31430,Dec-17,24138483,24138483,22597925,22597925
(주)신세계인터내셔날,31430,Dec-18,57678052,57678052,38023163,38023163
(주)신세계인터내셔날,31430,Dec-19,74001043,74001043,61140336,61140336
(주)신세계푸드,31440,Dec-11,,,31297024,31297024
(주)신세계푸드,31440,Dec-12,,,27694328,27694328
(주)신세계푸드,31440,Dec-13,,,19302288,19302288
(주)신세계푸드,31440,Dec-14,,4202472,4202472,4202472
(주)신세계푸드,31440,Dec-15,6686472,6686472,7430995,7430995
(주)신세계푸드,31440,Dec-16,14288743,14288743,15696941,15696941
(주)신세계푸드,31440,Dec-17,20614502,20614502,21055757,21055757
(주)신세계푸드,31440,Dec-18,8512515,8512515,7301941,7301941
(주)신세계푸드,31440,Dec-19,4352741,4352741,3410749,3410749
(주)신영와코루,5800,Sep-11,17535948,17535948,15886237,15886237
(주)신영와코루,5800,Sep-12,15378963,15378963,14327685,14327685
(주)신영와코루,5800,Sep-13,11411213,11411213,11248621,11248621
(주)신영와코루,5800,Sep-14,5893695,5893695,6123377,6123377
(주)신영와코루,5800,Dec-15,11352083,11352083,10423968,10423968
(주)신영와코루,5800,Dec-16,17329785,17329785,17938191,17938191
(주)신영와코루,5800,Dec-17,9126171,9126171,8456385,8456385
(주)신영와코루,5800,Dec-18,2709407,4248538,3232199,4504409
(주)신영와코루,5800,Dec-19,2872501,2872501,3296381,3296381
(주)신원,9270,Dec-11,338123,338123,6512856,6512856
(주)신원,9270,Dec-12,-10105434,-10105435,-6163589,-6163589
(주)신원,9270,Dec-13,-7087812,-7087812,-3981824,-3981824
(주)신원,9270,Dec-14,3393639,3393639,1089600,1089600
(주)신원,9270,Dec-15,6645136,6645136,3293032,9302992
(주)신원,9270,Dec-16,-5784602,-5784602,-4952935,-4952935
(주)신원,9270,Dec-17,-9821120,-9821120,-8394650,-8394650
(주)신원,9270,Dec-18,-6340750,-6340750,-5824129,-5824129
(주)신원,9270,Dec-19,531288,531288,554470,554470
(주)신진에스엠,138070,Dec-11,7278690,7278690,7465968,7465968
(주)신진에스엠,138070,Dec-12,7531750,7531750,9277231,9277231
(주)신진에스엠,138070,Dec-13,4605251,4605251,6296598,6296598
(주)신진에스엠,138070,Dec-14,5465824,5465824,6199955,6199955
(주)신진에스엠,138070,Dec-15,4026449,4026449,8662217,4662122
(주)신진에스엠,138070,Dec-16,429773,429773,1034786,1034786
(주)신진에스엠,138070,Dec-17,4674324,4674324,5027297,5027297
(주)신진에스엠,138070,Dec-18,3044793,3044793,3193949,3193949
(주)신진에스엠,138070,Dec-19,2369379,2369379,2433276,2433276
(주)신테카바이오,226330,Dec-19,,,-22966267,-22966267
(주)신화다이나믹스,1770,Dec-11,,,812952,812952
(주)신화다이나믹스,1770,Dec-12,,,574617,574617
(주)신화다이나믹스,1770,Dec-13,,,-1998957,-1998957
(주)신화다이나믹스,1770,Dec-14,,,505480,505480
(주)신화다이나믹스,1770,Dec-15,,,1932155,1932155
(주)신화다이나믹스,1770,Dec-16,,,576365,576365
(주)신화다이나믹스,1770,Dec-17,,,-2078375,2074459
(주)신화다이나믹스,1770,Dec-18,,,2226279,2226279
(주)신화다이나믹스,1770,Dec-19,,,963221,963221
(주)신화콘텍,187270,Dec-14,6926672,6926672,7109028,7109028
(주)신화콘텍,187270,Dec-15,-571547,-571547,-25247,-25247
(주)신화콘텍,187270,Dec-16,381971,381971,566971,566971
(주)신화콘텍,187270,Dec-17,6161177,6161177,6707696,6707696
(주)신화콘텍,187270,Dec-18,-758628,-758628,534321,534321
(주)신화콘텍,187270,Dec-19,-2697453,-2697453,-2725526,-2725526
(주)신흥,4080,Dec-11,2855370,2855370,3285777,3285777
(주)신흥,4080,Dec-12,1029427,,806339,806339
(주)신흥,4080,Dec-13,1348970,1348970,1473820,1473820
(주)신흥,4080,Dec-14,6696413,6696413,7403272,7403272
(주)신흥,4080,Dec-15,2874930,2874930,5292478,5292478
(주)신흥,4080,Dec-16,1075632,1075632,3136188,3136188
(주)신흥,4080,Dec-17,3178292,3178292,3264423,3264423
(주)신흥,4080,Dec-18,3054107,3054107,2654486,3324789
(주)신흥,4080,Dec-19,2044205,674972,770090,-599143
(주)심텍,222800,Dec-15,10433037,10433037,7215639,7215639
(주)심텍,222800,Dec-16,29304525,29304525,4793722,4793722
(주)심텍,222800,Dec-17,16099696,16099696,6549630,6549630
(주)심텍,222800,Dec-18,2315023,2315023,5976230,5976230
(주)심텍,222800,Dec-19,-39404353,-39404353,-66217377,-66217377
(주)심텍홀딩스,36710,Dec-11,42617164,42617164,41929161,41929161
(주)심텍홀딩스,36710,Dec-12,19730690,19730690,24535193,24535193
(주)심텍홀딩스,36710,Dec-13,-27550473,-27550473,-32473731,-32473731
(주)심텍홀딩스,36710,Dec-14,1700275,1700275,-2160676,-2160676
(주)심텍홀딩스,36710,Dec-15,124942446,124942446,127740744,127740744
(주)심텍홀딩스,36710,Dec-16,20849037,20849037,147776,147776
(주)심텍홀딩스,36710,Dec-17,9770225,9770225,361331,361331
(주)심텍홀딩스,36710,Dec-18,1545948,1545948,1524267,1524267
(주)심텍홀딩스,36710,Dec-19,-38620592,-38620592,-1165090,-1165090
(주)싸이맥스,160980,Dec-15,1571077,1571077,1631449,1631449
(주)싸이맥스,160980,Dec-16,6347688,6347688,6447620,6447620
(주)싸이맥스,160980,Dec-17,17567275,17567275,17881508,17881508
(주)싸이맥스,160980,Dec-18,13334731,13334731,12334336,12334336
(주)싸이맥스,160980,Dec-19,3170301,3170301,5682142,5682142
(주)싸이토젠,217330,Dec-18,,,-2599167,-2599167
(주)싸이토젠,217330,Dec-19,,,-4140794,-4140794
(주)쌍방울,102280,Dec-11,6045089,6045089,5357974,5357974
(주)쌍방울,102280,Dec-12,3434567,3434567,3018474,3018474
(주)쌍방울,102280,Dec-13,-1924693,-1924693,-425919,-425919
(주)쌍방울,102280,Dec-14,-1247594,-1247594,-315421,-315421
(주)쌍방울,102280,Dec-15,-516868,-516868,822400,822400
(주)쌍방울,102280,Dec-16,-16304024,-16304024,-13817580,-13817580
(주)쌍방울,102280,Dec-17,143382650,143382650,144197169,144197169
(주)쌍방울,102280,Dec-18,-95271622,-95271622,-89714375,-89714375
(주)쌍방울,102280,Dec-19,-36403524,-36403524,-37865868,-37865868
(주)썸에이지,208640,Dec-14,,,,
(주)썸에이지,208640,Dec-15,,,,
(주)썸에이지,208640,Dec-16,-7197287,-7197287,-6937981,-6937981
(주)썸에이지,208640,Dec-17,-8706014,-8706014,-8091313,-8091313
(주)썸에이지,208640,Dec-18,-29367175,-29367175,-25503468,-25503468
(주)썸에이지,208640,Dec-19,-14157793,-14157793,-10199889,-10199889
(주)쎄노텍,222420,Dec-15,,,,
(주)쎄노텍,222420,Dec-16,,,2955189,2955189
(주)쎄노텍,222420,Dec-17,,,2339543,2339543
(주)쎄노텍,222420,Dec-18,,,-2765814,-2765814
(주)쎄노텍,222420,Dec-19,,,-2154632,-2154632
(주)쎄니트,37760,Dec-11,-5412742,-5412742,-4702226,-4702226
(주)쎄니트,37760,Dec-12,19846,19846,-773225,-773225
(주)쎄니트,37760,Dec-13,2335787,2335787,997112,997112
(주)쎄니트,37760,Dec-14,4773911,4773911,1540376,1540376
(주)쎄니트,37760,Dec-15,8400461,8400461,4917429,4917429
(주)쎄니트,37760,Dec-16,7128349,7128349,2393083,2393083
(주)쎄니트,37760,Dec-17,6746386,6746386,1935265,1935265
(주)쎄니트,37760,Dec-18,3207115,3207115,155623,155623
(주)쎄니트,37760,Dec-19,1919911,1919911,-304956,-304956
(주)쎄트렉아이,99320,Dec-11,,,4250167,4250167
(주)쎄트렉아이,99320,Dec-12,,,4827460,4827460
(주)쎄트렉아이,99320,Dec-13,,3169177,3169177,3169177
(주)쎄트렉아이,99320,Dec-14,1790845,1790845,2567405,2567405
(주)쎄트렉아이,99320,Dec-15,4381171,4381171,3790893,3790893
(주)쎄트렉아이,99320,Dec-16,3174530,3174530,3446233,3446233
(주)쎄트렉아이,99320,Dec-17,5396783,5396783,6122015,6122015
(주)쎄트렉아이,99320,Dec-18,5065625,5065625,3864311,3864311
(주)쎄트렉아이,99320,Dec-19,7360267,7360267,7169646,7169646
(주)쎌마테라퓨틱스,15540,Dec-11,-5276166,-5276166,-8994904,-8994904
(주)쎌마테라퓨틱스,15540,Dec-12,-8585182,-8585182,-5657824,-5657824
(주)쎌마테라퓨틱스,15540,Dec-13,-3475215,-3475215,-3978511,-3978511
(주)쎌마테라퓨틱스,15540,Dec-14,-12806333,-12806333,-12232162,-12232162
(주)쎌마테라퓨틱스,15540,Dec-15,-27656403,-27656403,-24274898,-24274898
(주)쎌마테라퓨틱스,15540,Dec-16,-10824654,-10824653,-10972465,-10972465
(주)쎌마테라퓨틱스,15540,Dec-17,-7307788,-7307788,-7273836,-7273836
(주)쎌마테라퓨틱스,15540,Dec-18,-10457672,-10457672,-10512043,-10512043
(주)쎌마테라퓨틱스,15540,Dec-19,-24743331,-25343331,-24715289,-25315289
(주)쎌바이오텍,49960,Dec-11,5216734,5216734,5172631,5172631
(주)쎌바이오텍,49960,Dec-12,6124863,6124863,5998785,5998785
(주)쎌바이오텍,49960,Dec-13,7799754,7799754,8993126,8993126
(주)쎌바이오텍,49960,Dec-14,10402695,10402695,12034347,12034347
(주)쎌바이오텍,49960,Dec-15,17505140,17505140,17330745,17330745
(주)쎌바이오텍,49960,Dec-16,18498516,18498516,18065116,18065116
(주)쎌바이오텍,49960,Dec-17,18197947,18197947,19240286,19240286
(주)쎌바이오텍,49960,Dec-18,19384224,19384224,20530425,20530425
(주)쎌바이오텍,49960,Dec-19,7231093,7231093,8886775,8886775
(주)쏠리드,50890,Dec-11,-2121117,-2121117,-2313755,-2313755
(주)쏠리드,50890,Dec-12,4937674,4937674,5349665,5349665
(주)쏠리드,50890,Dec-13,14129618,14129618,14769739,14769739
(주)쏠리드,50890,Dec-14,14331375,14331375,11699624,11699624
(주)쏠리드,50890,Dec-15,985127,3767336,7994418,10866236
(주)쏠리드,50890,Dec-16,-71440529,-71440529,-62885842,-62885842
(주)쏠리드,50890,Dec-17,-25861412,-25861412,-32806806,-32806806
(주)쏠리드,50890,Dec-18,11220356,11220356,12485427,12485427
(주)쏠리드,50890,Dec-19,5410909,5410909,10125335,10125335
(주)씨씨에스충북방송,66790,Dec-11,-2973106,-2973106,-4136421,-4136421
(주)씨씨에스충북방송,66790,Dec-12,-295098,-295098,564329,564329
(주)씨씨에스충북방송,66790,Dec-13,-3331429,-3331429,-1437489,-1437489
(주)씨씨에스충북방송,66790,Dec-14,-4309461,-4309461,-2632855,-2632855
(주)씨씨에스충북방송,66790,Dec-15,-2871046,-2871046,-1578874,-1578874
(주)씨씨에스충북방송,66790,Dec-16,-2109479,-1437745,-2138005,-1466271
(주)씨씨에스충북방송,66790,Dec-17,-7114186,-1969583,-7130365,-1985762
(주)씨씨에스충북방송,66790,Dec-18,-7526602,-5427058,-7533673,-5434129
(주)씨씨에스충북방송,66790,Dec-19,-1434493,-1434493,-1416652,-1416652
(주)씨아이테크,4920,Dec-11,,,-2644038,-2644038
(주)씨아이테크,4920,Dec-12,,,-7245074,-7245074
(주)씨아이테크,4920,Dec-13,-797925,-797925,-1136433,-1136433
(주)씨아이테크,4920,Dec-14,-3485202,-3485202,-2792018,-2792018
(주)씨아이테크,4920,Dec-15,1100015,1100015,691232,691232
(주)씨아이테크,4920,Dec-16,-1530372,-1530372,-2646656,-2646656
(주)씨아이테크,4920,Dec-17,-11188168,-11188168,-11269570,-11269570
(주)씨아이테크,4920,Dec-18,-3028913,-3028913,-4844826,-4844826
(주)씨아이테크,4920,Dec-19,-4561924,-4454449,-2758009,-2606576
(주)씨에스,65770,Dec-11,-2610813,-3037696,-4399414,-4819563
(주)씨에스,65770,Dec-12,-2298648,-2298648,-7781564,-7781564
(주)씨에스,65770,Dec-13,-16736423,-16736423,-9543474,-9543474
(주)씨에스,65770,Dec-14,-18611298,-18611298,-17864676,-17864676
(주)씨에스,65770,Dec-15,-8761188,-8761188,-8485157,-8485157
(주)씨에스,65770,Dec-16,-7827815,-7827815,-10406808,-10406808
(주)씨에스,65770,Dec-17,1000563,1000563,1021101,1021101
(주)씨에스,65770,Dec-18,4097741,4097741,4019251,4019251
(주)씨에스,65770,Dec-19,-538357,-538357,-339633,-339633
(주)씨에스에이코스믹,83660,Dec-11,-3622861,-3622861,-3441154,-3441154
(주)씨에스에이코스믹,83660,Dec-12,-8578097,-8578097,-8353481,-8353481
(주)씨에스에이코스믹,83660,Dec-13,-1165319,-1165319,-732158,-732158
(주)씨에스에이코스믹,83660,Dec-14,-718951,,-770019,-718951
(주)씨에스에이코스믹,83660,Dec-15,,,340818,340818
(주)씨에스에이코스믹,83660,Dec-16,,-5102487,-5102487,-5102487
(주)씨에스에이코스믹,83660,Dec-17,-9579263,-9579263,-9574134,-9574134
(주)씨에스에이코스믹,83660,Dec-18,-464796,-464796,-519074,-519074
(주)씨에스에이코스믹,83660,Dec-19,-7636565,-7636565,-7405600,-7405600
