회사명,거래소코드,회계년도,매출액(IFRS연결),매출원가(IFRS연결),매출액(IFRS개별),매출원가(IFRS개별)
(주)영원무역,111770,Dec-17,2009311225,1472177020,1237998081,1064912143
(주)영원무역,111770,Dec-18,2101268459,1532124607,1162756094,991236129
(주)영원무역,111770,Dec-19,2388266483,1782387007,1358278805,1171612631
(주)영원무역홀딩스,9970,Dec-11,1405976336,825079549,45490507,0
(주)영원무역홀딩스,9970,Dec-12,1449208131,893171022,24765794,0
(주)영원무역홀딩스,9970,Dec-13,1530070464,940459093,24309551,0
(주)영원무역홀딩스,9970,Dec-14,1644310600,1028699921,27005146,0
(주)영원무역홀딩스,9970,Dec-15,1880488284,1190776141,18448430,0
(주)영원무역홀딩스,9970,Dec-16,2338014921,1571364675,14598776,0
(주)영원무역홀딩스,9970,Dec-17,2384765744,1582546404,13866044,0
(주)영원무역홀딩스,9970,Dec-18,2518695930,1643814835,18604571,0
(주)영원무역홀딩스,9970,Dec-19,2737959366,1852264773,25713481,0
(주)영풍,670,Dec-11,1397118394,1274184690,1036692168,939030723
(주)영풍,670,Dec-12,1608387846,1417702754,1106795683,984760406
(주)영풍,670,Dec-13,3273760331,3011612723,1054283881,962423252
(주)영풍,670,Dec-14,2796468604,2697570157,1103441139,1035959163
(주)영풍,670,Dec-15,2615383130,2503809713,1068398876,966156882
(주)영풍,670,Dec-16,2654083285,2548135588,1154667772,1049386615
(주)영풍,670,Dec-17,3724854999,3440151906,1458392216,1378574045
(주)영풍,670,Dec-18,2971432405,2963560834,1381855682,1359784893
(주)영풍,670,Dec-19,3084133444,2866483411,1347979588,1246030898
(주)영흥,12160,Dec-11,176454981,151143963,131608169,113783867
(주)영흥,12160,Dec-12,197929061,175880005,131224614,119575084
(주)영흥,12160,Dec-13,237109737,211313280,127716068,111447274
(주)영흥,12160,Dec-14,212199828,187895068,142851535,126773165
(주)영흥,12160,Dec-15,208441903,183319256,146576760,129265225
(주)영흥,12160,Dec-16,185856007,164322907,167308685,149802339
(주)영흥,12160,Dec-17,177429264,157011533,177010723,160123029
(주)영흥,12160,Dec-18,196485437,176847045,183979362,168100757
(주)영흥,12160,Dec-19,197495229,176682964,185408512,167643467
(주)예림당,36000,Dec-11,57816896,21185226,53787061,17884289
(주)예림당,36000,Dec-12,51356824,18180027,47996021,16217109
(주)예림당,36000,Dec-13,138149161,94915444,44069278,17054562
(주)예림당,36000,Dec-14,292494471,227613570,45662551,18538243
(주)예림당,36000,Dec-15,319261870,268282506,25319798,11890218
(주)예림당,36000,Dec-16,452752394,377043270,35696333,15922326
(주)예림당,36000,Dec-17,643302706,526823352,26373896,11976825
(주)예림당,36000,Dec-18,761109382,640998596,22951678,11790358
(주)예림당,36000,Dec-19,835889331,776482983,18398297,12017301
(주)예선테크,250930,Dec-16,,,,
(주)예선테크,250930,Dec-17,,,,
(주)예선테크,250930,Dec-18,,,,
(주)예선테크,250930,Dec-19,58932975,40341623,25475578,16069408
(주)예스코홀딩스,15360,Dec-11,1424649735,1300469052,1149324153,1045946998
(주)예스코홀딩스,15360,Dec-12,1452421516,1333976096,1248567305,1143613065
(주)예스코홀딩스,15360,Dec-13,1507227806,1388091327,1309159878,1207063857
(주)예스코홀딩스,15360,Dec-14,1391334170,1284864390,1233260728,1133232035
(주)예스코홀딩스,15360,Dec-15,1200695485,1078975767,1031911582,926251250
(주)예스코홀딩스,15360,Dec-16,1051315418,922847570,871291029,762534914
(주)예스코홀딩스,15360,Dec-17,1115181077,978640110,901440146,784733705
(주)예스코홀딩스,15360,Dec-18,1095366215,947938177,395269905,350419564
(주)예스코홀딩스,15360,Dec-19,1108191971,962002705,12600000,0
(주)예스티,122640,Dec-15,,,70583995,54917799
(주)예스티,122640,Dec-16,52705412,41741934,52705412,41741934
(주)예스티,122640,Dec-17,150431280,122413052,150431280,122168458
(주)예스티,122640,Dec-18,92091501,78316317,92091501,78070376
(주)예스티,122640,Dec-19,53365358,59218652,53365358,59152658
(주)오공,45060,Dec-11,99497738,80813222,47319110,39044356
(주)오공,45060,Dec-12,104515751,85134581,44214299,35235605
(주)오공,45060,Dec-13,112686132,91997909,46311452,36604626
(주)오공,45060,Dec-14,124608695,102456349,45805832,36436341
(주)오공,45060,Dec-15,136594358,112346019,49858840,39648514
(주)오공,45060,Dec-16,143111532,115795681,53268689,41519572
(주)오공,45060,Dec-17,149593867,121930222,56445230,45365279
(주)오공,45060,Dec-18,150657894,124136648,54049935,44297524
(주)오공,45060,Dec-19,151927490,123528296,56984478,46136754
(주)오디텍,80520,Dec-11,74654680,65145732,73013577,64806749
(주)오디텍,80520,Dec-12,85229990,71561694,82535257,70771580
(주)오디텍,80520,Dec-13,73583568,58115437,71354186,58285945
(주)오디텍,80520,Dec-14,60596148,48267088,57826670,47713802
(주)오디텍,80520,Dec-15,58771679,46502638,55931545,45074227
(주)오디텍,80520,Dec-16,55721751,42988554,52997662,41453064
(주)오디텍,80520,Dec-17,48983308,41688577,44973784,39403304
(주)오디텍,80520,Dec-18,45225863,41484702,41466914,38964033
(주)오디텍,80520,Dec-19,41649157,37921207,37731934,35582060
(주)오뚜기,7310,Dec-11,1601340975,1253734317,1513049729,1188912210
(주)오뚜기,7310,Dec-12,1686637585,1301012797,1652592402,1294383400
(주)오뚜기,7310,Dec-13,1728175159,1337333528,1697865048,1336895772
(주)오뚜기,7310,Dec-14,1781728720,1366215407,1745067705,1352635272
(주)오뚜기,7310,Dec-15,1883098975,1425163061,1829762301,1399213538
(주)오뚜기,7310,Dec-16,2010658196,1523765766,1959104904,1502210576
(주)오뚜기,7310,Dec-17,2126150492,1649224696,2050191923,1580549681
(주)오뚜기,7310,Dec-18,2246764231,1847750040,2097129576,1657086580
(주)오뚜기,7310,Dec-19,2359651225,1951178385,2108629851,1672323258
(주)오르비텍,46120,Dec-11,,,32731290,30565049
(주)오르비텍,46120,Dec-12,38544757,32814838,36516649,31633442
(주)오르비텍,46120,Dec-13,23864548,24641135,14954785,16843502
(주)오르비텍,46120,Dec-14,,,20791755,20650300
(주)오르비텍,46120,Dec-15,,,32098342,28682446
(주)오르비텍,46120,Dec-16,,,41747970,36758379
(주)오르비텍,46120,Dec-17,47516202,40324481,47332946,40324481
(주)오르비텍,46120,Dec-18,69213196,60969961,67921225,58877000
(주)오르비텍,46120,Dec-19,74944341,66458489,74556580,66228349
(주)오리엔탈정공,14940,Dec-11,407039310,469133571,389403693,423833170
(주)오리엔탈정공,14940,Dec-12,254795775,284364807,247349591,279052540
(주)오리엔탈정공,14940,Dec-13,175658587,158464373,163794152,148227133
(주)오리엔탈정공,14940,Dec-14,163659053,176386737,150862832,165233532
(주)오리엔탈정공,14940,Dec-15,178690825,169063039,117675144,107409934
(주)오리엔탈정공,14940,Dec-16,182955369,165619171,82027963,66818233
(주)오리엔탈정공,14940,Dec-17,100983082,87971665,47621915,37550583
(주)오리엔탈정공,14940,Dec-18,77475080,68786923,41201091,35782830
(주)오리엔탈정공,14940,Dec-19,130107247,115928924,59522470,52151674
(주)오리엔트바이오,2630,Mar-11,47564586,35763557,20723448,17866453
(주)오리엔트바이오,2630,Mar-12,52052582,37430885,18112961,12546503
(주)오리엔트바이오,2630,Mar-13,76980372,59229682,20028720,14148109
(주)오리엔트바이오,2630,Mar-14,83722281,70482194,20126910,18581748
(주)오리엔트바이오,2630,Mar-15,93709381,77161906,20723879,16174288
(주)오리엔트바이오,2630,Mar-16,105049546,88964054,20071140,17275521
(주)오리엔트바이오,2630,Mar-17,109019002,100648064,19180238,18043722
(주)오리엔트바이오,2630,Mar-18,121207763,106283139,25657392,24229980
(주)오리엔트바이오,2630,Mar-19,30373354,27362556,26717684,26229415
(주)오리엔트정공,65500,Dec-11,,,23002501,24436084
(주)오리엔트정공,65500,Dec-12,,,30406732,26860344
(주)오리엔트정공,65500,Dec-13,,,36003959,31582443
(주)오리엔트정공,65500,Dec-14,,,46998361,41929335
(주)오리엔트정공,65500,Dec-15,53726370,48865969,53726370,48865969
(주)오리엔트정공,65500,Dec-16,71001875,66557974,52824038,48657500
(주)오리엔트정공,65500,Dec-17,97067185,84091164,61682435,56092865
(주)오리엔트정공,65500,Dec-18,98179112,91080664,62891832,59506567
(주)오리엔트정공,65500,Dec-19,97332735,87764918,65499093,61888002
(주)오리온,271560,Dec-17,1117220559,593476572,399269518,214788484
(주)오리온,271560,Dec-18,1926947889,1049975126,711901798,378104559
(주)오리온,271560,Dec-19,2023296057,1110079910,732834534,385943779
(주)오리온홀딩스,1800,Dec-11,1914267055,1077177023,757148093,459995857
(주)오리온홀딩스,1800,Dec-12,2368032597,1348410619,820657451,498713460
(주)오리온홀딩스,1800,Dec-13,2485195930,1407923899,792163680,471307421
(주)오리온홀딩스,1800,Dec-14,2463037805,1360632333,751706999,442810637
(주)오리온홀딩스,1800,Dec-15,2382377301,1267654384,707437986,368147165
(주)오리온홀딩스,1800,Dec-16,2386269282,1235596513,679379953,366030186
(주)오리온홀딩스,1800,Dec-17,112748278,85244092,13596540,0
(주)오리온홀딩스,1800,Dec-18,1997682828,1100287564,26308919,0
(주)오리온홀딩스,1800,Dec-19,2103591289,1175362310,28973423,0
(주)오리콤,10470,Dec-11,104216744,56316764,98285803,51303426
(주)오리콤,10470,Dec-12,112494057,64819518,108574328,61470740
(주)오리콤,10470,Dec-13,100030921,58569763,94941548,54017691
(주)오리콤,10470,Dec-14,94512857,54854136,90527249,51552186
(주)오리콤,10470,Dec-15,126262025,79541695,96003504,55544693
(주)오리콤,10470,Dec-16,161929811,107693576,98148956,58646799
(주)오리콤,10470,Dec-17,167439882,113467782,100266090,60473259
(주)오리콤,10470,Dec-18,182757797,124744739,106964120,63878293
(주)오리콤,10470,Dec-19,198545882,142271616,113009121,72241694
(주)오스코텍,39200,Dec-11,25966280,16314584,15401169,11068458
(주)오스코텍,39200,Dec-12,24755850,16625258,13473249,10112274
(주)오스코텍,39200,Dec-13,21858819,12481641,11380797,9079853
(주)오스코텍,39200,Dec-14,17110321,9519931,6959954,5142304
(주)오스코텍,39200,Dec-15,18335818,9852533,6392975,3583643
(주)오스코텍,39200,Dec-16,3553891,1495578,4660728,3042194
(주)오스코텍,39200,Dec-17,3908491,1679957,3700345,1679957
(주)오스코텍,39200,Dec-18,18702672,2437565,11688259,2437565
(주)오스코텍,39200,Dec-19,4368520,2094622,4374303,2094622
(주)오스테오닉,226400,Dec-18,,,9084786,5168048
(주)오스테오닉,226400,Dec-19,,,11161204,6132118
(주)오스템,31510,Dec-11,216802492,176855128,209955054,176889024
(주)오스템,31510,Dec-12,240296767,202350205,234039456,200660905
(주)오스템,31510,Dec-13,254979890,216630368,247032588,210591922
(주)오스템,31510,Dec-14,218064766,190856064,211058257,184987003
(주)오스템,31510,Dec-15,209187050,174803675,198944026,167352855
(주)오스템,31510,Dec-16,199278597,164436595,191142538,158087231
(주)오스템,31510,Dec-17,179488801,150316294,168927130,141969410
(주)오스템,31510,Dec-18,152338949,127905381,142300336,119960028
(주)오스템,31510,Dec-19,147018157,120243347,123697655,104631752
(주)오이솔루션,138080,Dec-14,71969430,43217843,71441080,42688586
(주)오이솔루션,138080,Dec-15,59415535,39685934,59340845,39692168
(주)오이솔루션,138080,Dec-16,79719996,53089192,79590081,52965005
(주)오이솔루션,138080,Dec-17,76593767,53973467,76535200,53914122
(주)오이솔루션,138080,Dec-18,81504310,54106030,81406056,54117169
(주)오이솔루션,138080,Dec-19,210283059,122834724,210242068,122834724
(주)오킨스전자,80580,Dec-14,47008167,32156267,42722030,29477284
(주)오킨스전자,80580,Dec-15,38312775,31165773,36035203,29319716
(주)오킨스전자,80580,Dec-16,25087832,25729509,23335685,24178283
(주)오킨스전자,80580,Dec-17,39319105,32956177,37111838,31066239
(주)오킨스전자,80580,Dec-18,34065696,26835601,31857846,25039950
(주)오킨스전자,80580,Dec-19,38478884,29544336,36620071,27877936
(주)오텍,67170,Dec-11,355808679,308317024,60602560,54865269
(주)오텍,67170,Dec-12,437597549,385968420,79301124,72502145
(주)오텍,67170,Dec-13,449123861,385528383,76197412,69717297
(주)오텍,67170,Dec-14,493892213,422480760,103757178,95595334
(주)오텍,67170,Dec-15,564434327,492395487,106771331,100008426
(주)오텍,67170,Dec-16,709690713,603457354,121690058,114323206
(주)오텍,67170,Dec-17,824117388,693424681,120168133,110491643
(주)오텍,67170,Dec-18,918665962,772319810,107877546,99182885
(주)오텍,67170,Dec-19,952257433,780952281,100678798,92523131
(주)오파스넷,173130,Dec-18,,,79083415,66645503
(주)오파스넷,173130,Dec-19,,,104149383,90595709
(주)오픈베이스,49480,Dec-11,106729345,82363607,47612500,38557073
(주)오픈베이스,49480,Dec-12,112550354,84203568,40729288,31237237
(주)오픈베이스,49480,Dec-13,114214257,87025720,43579562,30829873
(주)오픈베이스,49480,Dec-14,114130145,79816673,42821599,28526084
(주)오픈베이스,49480,Dec-15,118626820,84210111,48722174,33860389
(주)오픈베이스,49480,Dec-16,156599517,121149288,47632719,31080577
(주)오픈베이스,49480,Dec-17,136597377,105573239,43174318,28379062
(주)오픈베이스,49480,Dec-18,146734696,119030448,45006289,29003605
(주)오픈베이스,49480,Dec-19,157437309,125860083,53749679,38416795
(주)오하임아이엔티,309930,Dec-18,,,,
(주)오하임아이엔티,309930,Dec-19,,,,
(주)옵투스제약,131030,Dec-11,,,,
(주)옵투스제약,131030,Dec-12,,,,
(주)옵투스제약,131030,Dec-13,,,26849589,11814053
(주)옵투스제약,131030,Dec-14,,,32565661,13114026
(주)옵투스제약,131030,Dec-15,,,38559068,15390726
(주)옵투스제약,131030,Dec-16,,,44719857,19604819
(주)옵투스제약,131030,Dec-17,,,49808082,22127427
(주)옵투스제약,131030,Dec-18,,,49624684,22489985
(주)옵투스제약,131030,Dec-19,,,60441371,23518647
(주)옵트론텍,82210,Dec-11,111812801,87426780,81739829,61231061
(주)옵트론텍,82210,Dec-12,171335252,134705695,135589715,98311968
(주)옵트론텍,82210,Dec-13,202747539,150548109,172803336,124227215
(주)옵트론텍,82210,Dec-14,82963525,85545211,65708006,62563610
(주)옵트론텍,82210,Dec-15,135475041,109301760,122800361,94379332
(주)옵트론텍,82210,Dec-16,138077754,94459813,121716274,79129965
(주)옵트론텍,82210,Dec-17,154613398,104518903,149943083,98225971
(주)옵트론텍,82210,Dec-18,143579294,102462161,128773136,93476941
(주)옵트론텍,82210,Dec-19,238899888,186071223,163866344,119105416
(주)옵티팜,153710,Dec-18,,,13958304,8437163
(주)옵티팜,153710,Dec-19,,,13652787,9151104
(주)와이비엠넷,57030,Dec-11,103140710,55356534,103140710,55356534
(주)와이비엠넷,57030,Dec-12,96068853,54060638,96068853,54060638
(주)와이비엠넷,57030,Dec-13,84559310,48158238,84559310,48158238
(주)와이비엠넷,57030,Dec-14,73918903,42255694,73918903,42255694
(주)와이비엠넷,57030,Dec-15,66825043,38790930,66471184,38782947
(주)와이비엠넷,57030,Dec-16,68386271,39079837,66293209,38697840
(주)와이비엠넷,57030,Dec-17,60928090,36615163,60986567,36615163
(주)와이비엠넷,57030,Dec-18,62611447,35439741,62611447,35439741
(주)와이비엠넷,57030,Dec-19,60080366,33649735,60080366,33649735
(주)와이솔,122990,Dec-11,106673305,79822794,86885952,64721255
(주)와이솔,122990,Dec-12,122573594,92789031,88901414,58879261
(주)와이솔,122990,Dec-13,174086344,133978685,140079249,104548735
(주)와이솔,122990,Dec-14,229375102,195230352,191288239,164794896
(주)와이솔,122990,Dec-15,354942300,290100655,283323214,235917211
(주)와이솔,122990,Dec-16,435680523,359461259,288733460,242370213
(주)와이솔,122990,Dec-17,446122563,349510359,303437262,232225122
(주)와이솔,122990,Dec-18,433566057,327849569,260037522,191154088
(주)와이솔,122990,Dec-19,370317281,286373617,185060777,135118414
(주)와이어블,65530,Dec-11,,,109072678,98464790
(주)와이어블,65530,Dec-12,,,134350191,120953681
(주)와이어블,65530,Dec-13,,,107657609,93697804
(주)와이어블,65530,Dec-14,,,165847812,142062921
(주)와이어블,65530,Dec-15,,,120880457,106210065
(주)와이어블,65530,Dec-16,,,93855995,80958171
(주)와이어블,65530,Dec-17,,,83104150,74571555
(주)와이어블,65530,Dec-18,,,65938407,61020593
(주)와이어블,65530,Dec-19,,,86274637,79620712
(주)와이엔텍,67900,Dec-11,,,45294076,35898473
(주)와이엔텍,67900,Dec-12,,,48518565,38595932
(주)와이엔텍,67900,Dec-13,,,40429028,30928842
(주)와이엔텍,67900,Dec-14,,,48634543,38752118
(주)와이엔텍,67900,Dec-15,,,48750522,38349558
(주)와이엔텍,67900,Dec-16,58062572,45353944,50296582,39148850
(주)와이엔텍,67900,Dec-17,75231069,58745035,60524267,45739656
(주)와이엔텍,67900,Dec-18,76070963,58456979,61772441,45673184
(주)와이엔텍,67900,Dec-19,98620699,69315810,86238104,60507674
(주)와이오엠,66430,Jun-11,,,6029148,5638479
(주)와이오엠,66430,Jun-12,,,4769201,3477328
(주)와이오엠,66430,Jun-13,,,6401606,4892711
(주)와이오엠,66430,Jun-14,,,5888243,5390011
(주)와이오엠,66430,Dec-15,6725465,3307902,6725465,3307902
(주)와이오엠,66430,Dec-16,14579406,13266708,6757985,6029184
(주)와이오엠,66430,Dec-17,,,30183891,27361200
(주)와이오엠,66430,Dec-18,,,30702210,27986338
(주)와이오엠,66430,Dec-19,,,58051573,54303177
(주)와이제이엠게임즈,193250,Dec-14,39592578,32630982,8100832,5454207
(주)와이제이엠게임즈,193250,Dec-15,40588242,29629597,7099648,3378216
(주)와이제이엠게임즈,193250,Dec-16,44038858,32669303,10973059,7027562
(주)와이제이엠게임즈,193250,Dec-17,35070797,29643251,7368629,6548630
(주)와이제이엠게임즈,193250,Dec-18,40575569,33988178,16761006,13081312
(주)와이제이엠게임즈,193250,Dec-19,40634666,28709071,10368775,8154200
(주)와이즈버즈,273060,Dec-17,,,,
(주)와이즈버즈,273060,Dec-18,,,,
