회사명,거래소코드,회계년도,매출액(IFRS연결),매출채권(IFRS연결),매출액(IFRS개별),매출채권(IFRS개별)
(주)엘지유플러스,32640,Dec-11,9185166000,2118844000,9180949000,2117073000
(주)엘지유플러스,32640,Dec-12,10904634000,1786395000,10904831000,1784435000
(주)엘지유플러스,32640,Dec-13,11450300000,1785093000,11452151000,1782184000
(주)엘지유플러스,32640,Dec-14,10999828000,1644275000,10984928000,1631707000
(주)엘지유플러스,32640,Dec-15,10795218000,1693574000,10780359000,1683748000
(주)엘지유플러스,32640,Dec-16,11451046000,1732740000,11434770000,1719307000
(주)엘지유플러스,32640,Dec-17,12279382000,2111558000,12261930000,2100484000
(주)엘지유플러스,32640,Dec-18,12125051000,1867719000,12096778000,1867924000
(주)엘지유플러스,32640,Dec-19,12381969000,1929195000,12337746000,1779535000
(주)엘지헬로비전,37560,Dec-12,890993460,157327155,774101299,144090549
(주)엘지헬로비전,37560,Dec-13,1160226581,276360956,1010490503,257229515
(주)엘지헬로비전,37560,Dec-14,1270375727,284112992,1084790253,272768140
(주)엘지헬로비전,37560,Dec-15,,,1182612870,237166721
(주)엘지헬로비전,37560,Dec-16,,,1100634800,239905743
(주)엘지헬로비전,37560,Dec-17,,,1119895014,223940359
(주)엘지헬로비전,37560,Dec-18,1178041258,197757065,1171387344,197597987
(주)엘지헬로비전,37560,Dec-19,1112180459,183477232,1108351145,183306933
(주)엘지화학,51910,Dec-11,22675593000,3122311000,19809874000,2688558000
(주)엘지화학,51910,Dec-12,23263019000,3141161000,20442790000,2709732000
(주)엘지화학,51910,Dec-13,23143612000,3235455000,20255935000,2783958000
(주)엘지화학,51910,Dec-14,22577830000,3255864000,19675975000,2782274000
(주)엘지화학,51910,Dec-15,20206583000,3249561000,17334109000,2750818000
(주)엘지화학,51910,Dec-16,20659296000,3545918000,17264845000,3017091000
(주)엘지화학,51910,Dec-17,25698014000,4456221000,20880236000,3786531000
(주)엘지화학,51910,Dec-18,28183013000,4389109000,23315318000,4010868000
(주)엘지화학,51910,Dec-19,28625042000,3744054000,22312561000,3985981000
(주)엠게임,58630,Dec-11,50386559,9653330,44286992,12203765
(주)엠게임,58630,Dec-12,44965696,7966217,42894294,8585771
(주)엠게임,58630,Dec-13,31915987,5848644,30730297,5993231
(주)엠게임,58630,Dec-14,30725569,6741014,29767673,7095964
(주)엠게임,58630,Dec-15,,,27807456,5851858
(주)엠게임,58630,Dec-16,,,30503898,4207773
(주)엠게임,58630,Dec-17,,,27544247,4134853
(주)엠게임,58630,Dec-18,27118175,5876081,27301974,5876081
(주)엠게임,58630,Dec-19,37630626,6845487,37541897,6831849
(주)엠디에스테크,86960,Dec-11,70690493,18762998,61065267,16636286
(주)엠디에스테크,86960,Dec-12,72716143,19824093,63491694,18260576
(주)엠디에스테크,86960,Dec-13,83700753,20329714,70862013,17711526
(주)엠디에스테크,86960,Dec-14,105180653,23541564,84564722,20354072
(주)엠디에스테크,86960,Dec-15,117801533,28575361,92750350,25294115
(주)엠디에스테크,86960,Dec-16,150281101,45266128,112362709,39801992
(주)엠디에스테크,86960,Dec-17,148934255,40058298,110549246,33383591
(주)엠디에스테크,86960,Dec-18,158945065,31308687,106962693,24087001
(주)엠디에스테크,86960,Dec-19,154901982,31901610,116923000,23482101
(주)엠씨넥스,97520,Dec-12,170354058,41529710,159316200,50763054
(주)엠씨넥스,97520,Dec-13,297244088,45077452,271771627,68700831
(주)엠씨넥스,97520,Dec-14,410392827,79353670,378395423,133728232
(주)엠씨넥스,97520,Dec-15,502865298,54449548,421492545,104712140
(주)엠씨넥스,97520,Dec-16,412481617,54274964,399262755,143451813
(주)엠씨넥스,97520,Dec-17,668465044,55794642,625604516,184720546
(주)엠씨넥스,97520,Dec-18,696954048,84944711,627641511,185568663
(주)엠씨넥스,97520,Dec-19,1267712135,85961974,1184887089,288669743
(주)엠아이텍,179290,Dec-18,29599153,8008612,29599153,8008612
(주)엠아이텍,179290,Dec-19,32654539,10349070,32654539,10349070
(주)엠에스씨,9780,Dec-11,112592896,18244290,112592832,18244290
(주)엠에스씨,9780,Dec-12,114903220,14874097,114908177,14874097
(주)엠에스씨,9780,Dec-13,127198058,18216941,127198921,18216941
(주)엠에스씨,9780,Dec-14,129226165,18249747,129225567,18249747
(주)엠에스씨,9780,Dec-15,134818282,17247754,134818232,17247754
(주)엠에스씨,9780,Dec-16,135618091,21237631,135622094,21237631
(주)엠에스씨,9780,Dec-17,141954747,24504590,141954747,24504590
(주)엠에스씨,9780,Dec-18,144605455,21482373,144605086,21482373
(주)엠에스씨,9780,Dec-19,149239104,21404716,149239104,21404716
(주)엠에스오토텍,123040,Dec-11,316363990,132755677,142462094,71216903
(주)엠에스오토텍,123040,Dec-12,329747992,129701983,166529818,116527776
(주)엠에스오토텍,123040,Dec-13,676720372,101498652,355643993,112884896
(주)엠에스오토텍,123040,Dec-14,803779918,99142587,316826385,91680722
(주)엠에스오토텍,123040,Dec-15,864031681,101438922,310355067,78550219
(주)엠에스오토텍,123040,Dec-16,747893634,88086886,222946522,70852287
(주)엠에스오토텍,123040,Dec-17,704192245,87378859,203039734,37349003
(주)엠에스오토텍,123040,Dec-18,891949819,94927402,245348920,33112035
(주)엠에스오토텍,123040,Dec-19,1274416674,107571322,273754814,46660422
(주)엠투엔,33310,Dec-11,,,54823395,9700800
(주)엠투엔,33310,Dec-12,,,43234047,7038740
(주)엠투엔,33310,Dec-13,,,39285920,4682697
(주)엠투엔,33310,Dec-14,39002935,11592950,36012093,5789124
(주)엠투엔,33310,Dec-15,51008316,10513496,29534779,4305776
(주)엠투엔,33310,Dec-16,49727413,10910719,27614935,4459713
(주)엠투엔,33310,Dec-17,51170397,11179618,28613061,4473865
(주)엠투엔,33310,Dec-18,53252622,11255045,29208004,3326081
(주)엠투엔,33310,Dec-19,46465722,8934647,27260839,3314998
(주)엠플러스,259630,Dec-17,,,72109584,0
(주)엠플러스,259630,Dec-18,,,78114604,26500919
(주)엠플러스,259630,Dec-19,104343607,30759211,104343607,30759211
(주)엠피대산,65150,Dec-11,159297346,8297748,158518374,8297748
(주)엠피대산,65150,Dec-12,177632560,9005595,176715324,9005595
(주)엠피대산,65150,Dec-13,174593729,9532402,170322935,9532402
(주)엠피대산,65150,Dec-14,143975989,7609947,142888725,7609947
(주)엠피대산,65150,Dec-15,122422450,12190249,110334442,8265836
(주)엠피대산,65150,Dec-16,151260360,10222026,97057714,6242450
(주)엠피대산,65150,Dec-17,145213359,12516844,81521073,6076386
(주)엠피대산,65150,Dec-18,119809794,8664337,65652118,5751868
(주)엠피대산,65150,Dec-19,109949106,12139158,61840102,4815700
(주)연우,115960,Dec-15,,,199099179,29809842
(주)연우,115960,Dec-16,234568387,31724388,235063011,32563297
(주)연우,115960,Dec-17,229295328,34433564,228721520,34972521
(주)연우,115960,Dec-18,272929163,42284232,271933167,43485137
(주)연우,115960,Dec-19,294610114,42419477,292405059,43755444
(주)연이비앤티,90740,Dec-11,421092515,48141106,184756881,5971636
(주)연이비앤티,90740,Dec-12,372847067,30773469,193082335,11132383
(주)연이비앤티,90740,Dec-13,439828561,27016777,202040903,12495506
(주)연이비앤티,90740,Dec-14,447270436,82588633,227675097,13700623
(주)연이비앤티,90740,Dec-15,456097955,57002572,191400903,9046173
(주)연이비앤티,90740,Dec-16,398021215,44343274,142048778,6892473
(주)연이비앤티,90740,Dec-17,271957133,33677515,41892571,2209180
(주)연이비앤티,90740,Dec-18,287318792,38742078,11649150,616534
(주)연이비앤티,90740,Dec-19,316139182,37316735,9092417,699625
(주)영우디에스피,143540,Dec-14,,,62547031,24938671
(주)영우디에스피,143540,Dec-15,,,57844490,22563683
(주)영우디에스피,143540,Dec-16,146159358,92695148,146159358,92695148
(주)영우디에스피,143540,Dec-17,258081454,85830637,258081454,85830637
(주)영우디에스피,143540,Dec-18,146297534,33461762,145959793,35647722
(주)영우디에스피,143540,Dec-19,100432751,50955388,100432751,53114227
(주)영원무역,111770,Dec-11,990188523,116583220,998518690,117209681
(주)영원무역,111770,Dec-12,1059149340,108108886,1054456979,120049893
(주)영원무역,111770,Dec-13,1108226794,152513133,1096209968,149608956
(주)영원무역,111770,Dec-14,1246335950,164605604,1140086346,148132143
(주)영원무역,111770,Dec-15,1584939206,318515619,1134904535,162015996
(주)영원무역,111770,Dec-16,2001607172,340286291,1212014124,168732806
(주)영원무역,111770,Dec-17,2009311225,309760756,1237998081,143763378
(주)영원무역,111770,Dec-18,2101268459,340651463,1162756094,126705036
(주)영원무역,111770,Dec-19,2388266483,365324390,1358278805,156119698
(주)영원무역홀딩스,9970,Dec-11,1405976336,220451081,45490507,0
(주)영원무역홀딩스,9970,Dec-12,1449208131,231308242,24765794,0
(주)영원무역홀딩스,9970,Dec-13,1530070464,255044003,24309551,0
(주)영원무역홀딩스,9970,Dec-14,1644310600,270902097,27005146,0
(주)영원무역홀딩스,9970,Dec-15,1880488284,355392625,18448430,0
(주)영원무역홀딩스,9970,Dec-16,2338014921,375856543,14598776,0
(주)영원무역홀딩스,9970,Dec-17,2384765744,367617301,13866044,0
(주)영원무역홀딩스,9970,Dec-18,2518695930,394735197,18604571,0
(주)영원무역홀딩스,9970,Dec-19,2737959366,415156195,25713481,0
(주)영풍,670,Dec-11,1397118394,114527137,1036692168,34274079
(주)영풍,670,Dec-12,1608387846,119448606,1106795683,27827556
(주)영풍,670,Dec-13,3273760331,287894064,1054283881,21283060
(주)영풍,670,Dec-14,2796468604,293103543,1103441139,32873217
(주)영풍,670,Dec-15,2615383130,284585626,1068398876,54792224
(주)영풍,670,Dec-16,2654083285,324671551,1154667772,77871889
(주)영풍,670,Dec-17,3724854999,409547597,1458392216,78037270
(주)영풍,670,Dec-18,2971432405,310127953,1381855682,67588996
(주)영풍,670,Dec-19,3084133444,419866618,1347979588,87385447
(주)영흥,12160,Dec-11,176454981,42832150,131608169,34496245
(주)영흥,12160,Dec-12,197929061,43821337,131224614,34483037
(주)영흥,12160,Dec-13,237109737,51961863,127716068,43920776
(주)영흥,12160,Dec-14,212199828,48167110,142851535,44120403
(주)영흥,12160,Dec-15,208441903,48198052,146576760,46543449
(주)영흥,12160,Dec-16,185856007,46721403,167308685,52031447
(주)영흥,12160,Dec-17,177429264,50207619,177010723,55386761
(주)영흥,12160,Dec-18,196485437,46823631,183979362,47554817
(주)영흥,12160,Dec-19,197495229,53787964,185408512,54779475
(주)예림당,36000,Dec-11,57816896,12729029,53787061,11639985
(주)예림당,36000,Dec-12,51356824,10928131,47996021,4200418
(주)예림당,36000,Dec-13,138149161,13562968,44069278,5060992
(주)예림당,36000,Dec-14,292494471,12740241,45662551,2174856
(주)예림당,36000,Dec-15,319261870,17242363,25319798,7740360
(주)예림당,36000,Dec-16,452752394,20498174,35696333,5889157
(주)예림당,36000,Dec-17,643302706,25111861,26373896,7482699
(주)예림당,36000,Dec-18,761109382,23242782,22951678,7435612
(주)예림당,36000,Dec-19,835889331,27363110,18398297,6767997
(주)예선테크,250930,Dec-16,,,,
(주)예선테크,250930,Dec-17,,,,
(주)예선테크,250930,Dec-18,,,,
(주)예선테크,250930,Dec-19,58932975,18791288,25475578,10761188
(주)예스코홀딩스,15360,Dec-11,1424649735,277815006,1149324153,228600380
(주)예스코홀딩스,15360,Dec-12,1452421516,326685157,1248567305,279390679
(주)예스코홀딩스,15360,Dec-13,1507227806,300645075,1309159878,256022077
(주)예스코홀딩스,15360,Dec-14,1391334170,320520966,1233260728,274395335
(주)예스코홀딩스,15360,Dec-15,1200695485,231162154,1031911582,189692603
(주)예스코홀딩스,15360,Dec-16,1051315418,233278198,871291029,169010905
(주)예스코홀딩스,15360,Dec-17,1115181077,262497326,901440146,194901210
(주)예스코홀딩스,15360,Dec-18,1095366215,219523276,395269905,0
(주)예스코홀딩스,15360,Dec-19,1108191971,196787014,12600000,0
(주)예스티,122640,Dec-15,,,70583995,7375678
(주)예스티,122640,Dec-16,52705412,13816569,52705412,13816569
(주)예스티,122640,Dec-17,150431280,21867556,150431280,21868005
(주)예스티,122640,Dec-18,92091501,14861194,92091501,14861194
(주)예스티,122640,Dec-19,53365358,17991295,53365358,17884595
(주)오공,45060,Dec-11,99497738,24578631,47319110,16176110
(주)오공,45060,Dec-12,104515751,24790717,44214299,15333893
(주)오공,45060,Dec-13,112686132,26784793,46311452,13891345
(주)오공,45060,Dec-14,124608695,30294012,45805832,10673365
(주)오공,45060,Dec-15,136594358,31799280,49858840,11759789
(주)오공,45060,Dec-16,143111532,30555088,53268689,9716618
(주)오공,45060,Dec-17,149593867,27710236,56445230,10270261
(주)오공,45060,Dec-18,150657894,26211477,54049935,8991955
(주)오공,45060,Dec-19,151927490,23997946,56984478,9059983
(주)오디텍,80520,Dec-11,74654680,20405354,73013577,19817632
(주)오디텍,80520,Dec-12,85229990,20770579,82535257,20280587
(주)오디텍,80520,Dec-13,73583568,18633203,71354186,16023177
(주)오디텍,80520,Dec-14,60596148,16981838,57826670,13978038
(주)오디텍,80520,Dec-15,58771679,16647162,55931545,13976430
(주)오디텍,80520,Dec-16,55721751,17588089,52997662,15111508
(주)오디텍,80520,Dec-17,48983308,13953433,44973784,10425598
(주)오디텍,80520,Dec-18,45225863,13892000,41466914,11459900
(주)오디텍,80520,Dec-19,41649157,14086598,37731934,11468653
(주)오뚜기,7310,Dec-11,1601340975,102323041,1513049729,97004068
(주)오뚜기,7310,Dec-12,1686637585,110998149,1652592402,107934703
(주)오뚜기,7310,Dec-13,1728175159,116068494,1697865048,113063103
(주)오뚜기,7310,Dec-14,1781728720,115169702,1745067705,112795989
(주)오뚜기,7310,Dec-15,1883098975,120000127,1829762301,124402866
(주)오뚜기,7310,Dec-16,2010658196,139816823,1959104904,139916915
(주)오뚜기,7310,Dec-17,2126150492,173013242,2050191923,159599210
(주)오뚜기,7310,Dec-18,2246764231,180711930,2097129576,145504002
(주)오뚜기,7310,Dec-19,2359651225,188939485,2108629851,147689939
(주)오르비텍,46120,Dec-11,,,32731290,8371019
(주)오르비텍,46120,Dec-12,38544757,7193292,36516649,6610555
(주)오르비텍,46120,Dec-13,23864548,7039214,14954785,5052083
(주)오르비텍,46120,Dec-14,,,20791755,4347653
(주)오르비텍,46120,Dec-15,,,32098342,8074478
(주)오르비텍,46120,Dec-16,,,41747970,8271579
(주)오르비텍,46120,Dec-17,47516202,12297176,47332946,12297176
(주)오르비텍,46120,Dec-18,69213196,21519413,67921225,21517786
(주)오르비텍,46120,Dec-19,74944341,21151056,74556580,21151056
(주)오리엔탈정공,14940,Dec-11,407039310,61775826,389403693,42152001
(주)오리엔탈정공,14940,Dec-12,254795775,18778579,247349591,16908004
(주)오리엔탈정공,14940,Dec-13,175658587,23479113,163794152,21201491
(주)오리엔탈정공,14940,Dec-14,163659053,18806396,150862832,16784277
(주)오리엔탈정공,14940,Dec-15,178690825,27498333,117675144,5841065
(주)오리엔탈정공,14940,Dec-16,182955369,11340083,82027963,5667964
(주)오리엔탈정공,14940,Dec-17,100983082,9595666,47621915,5372002
(주)오리엔탈정공,14940,Dec-18,77475080,10208368,41201091,7321929
(주)오리엔탈정공,14940,Dec-19,130107247,9075897,59522470,6232754
(주)오리엔트정공,65500,Dec-11,,,23002501,2722785
(주)오리엔트정공,65500,Dec-12,,,30406732,6183302
(주)오리엔트정공,65500,Dec-13,,,36003959,5396002
(주)오리엔트정공,65500,Dec-14,,,46998361,6077525
(주)오리엔트정공,65500,Dec-15,53726370,5812048,53726370,4892315
(주)오리엔트정공,65500,Dec-16,71001875,12488968,52824038,5463808
(주)오리엔트정공,65500,Dec-17,97067185,11597076,61682435,6186529
(주)오리엔트정공,65500,Dec-18,98179112,11365532,62891832,6072443
(주)오리엔트정공,65500,Dec-19,97332735,12373049,65499093,6460092
(주)오리온,271560,Dec-17,1117220559,123973389,399269518,82546560
(주)오리온,271560,Dec-18,1926947889,161666782,711901798,76691646
(주)오리온,271560,Dec-19,2023296057,179889009,732834534,79191607
(주)오리온홀딩스,1800,Dec-11,1914267055,168009497,757148093,101134906
(주)오리온홀딩스,1800,Dec-12,2368032597,188059974,820657451,121376296
(주)오리온홀딩스,1800,Dec-13,2485195930,186361278,792163680,112615855
(주)오리온홀딩스,1800,Dec-14,2463037805,176789549,751706999,107386331
(주)오리온홀딩스,1800,Dec-15,2382377301,182892938,707437986,99089027
(주)오리온홀딩스,1800,Dec-16,2386269282,200367015,679379953,100995544
(주)오리온홀딩스,1800,Dec-17,112748278,158265090,13596540,2512427
(주)오리온홀딩스,1800,Dec-18,1997682828,201463684,26308919,2784449
(주)오리온홀딩스,1800,Dec-19,2103591289,207683225,28973423,2992653
(주)오리콤,10470,Dec-11,104216744,25302657,98285803,23406063
(주)오리콤,10470,Dec-12,112494057,29694886,108574328,28717286
(주)오리콤,10470,Dec-13,100030921,19449144,94941548,19039601
(주)오리콤,10470,Dec-14,94512857,22442700,90527249,21259401
(주)오리콤,10470,Dec-15,126262025,30972409,96003504,21858774
(주)오리콤,10470,Dec-16,161929811,29430893,98148956,19940501
(주)오리콤,10470,Dec-17,167439882,28052000,100266090,17100756
(주)오리콤,10470,Dec-18,182757797,25303045,106964120,15365212
(주)오리콤,10470,Dec-19,198545882,26932963,113009121,16868735
(주)오스코텍,39200,Dec-11,25966280,5100970,15401169,6183115
(주)오스코텍,39200,Dec-12,24755850,4063588,13473249,5962982
(주)오스코텍,39200,Dec-13,21858819,3423972,11380797,5258367
(주)오스코텍,39200,Dec-14,17110321,3695014,6959954,5380453
(주)오스코텍,39200,Dec-15,18335818,4282297,6392975,4676872
(주)오스코텍,39200,Dec-16,3553891,2295742,4660728,2295742
(주)오스코텍,39200,Dec-17,3908491,1801769,3700345,1801769
(주)오스코텍,39200,Dec-18,18702672,17088465,11688259,9960577
(주)오스코텍,39200,Dec-19,4368520,1501315,4374303,1501315
(주)오스테오닉,226400,Dec-18,,,9084786,9880432
(주)오스테오닉,226400,Dec-19,,,11161204,11812877
(주)오스템,31510,Dec-11,216802492,103871823,209955054,101398630
(주)오스템,31510,Dec-12,240296767,76408098,234039456,74378118
(주)오스템,31510,Dec-13,254979890,66390024,247032588,65777138
