회사명,거래소코드,회계년도,매출액(IFRS연결),매출원가(IFRS연결),판관비(IFRS연결),매출액(IFRS개별),매출원가(IFRS개별),판관비(IFRS개별)
(주)에이치비테크놀러지,78150,Dec-13,,,,144295442,114141552,13681969
(주)에이치비테크놀러지,78150,Dec-14,,,,133327678,114556460,16216925
(주)에이치비테크놀러지,78150,Dec-15,,,,145657336,118399848,17158862
(주)에이치비테크놀러지,78150,Dec-16,,,,270465702,211117349,21287806
(주)에이치비테크놀러지,78150,Dec-17,,,,285223838,211233866,26011702
(주)에이치비테크놀러지,78150,Dec-18,273910965,243921965,19821906,250910635,228021399,15498022
(주)에이치비테크놀러지,78150,Dec-19,280566411,242956070,27508107,223721604,206490713,16378441
(주)에이치시티,72990,Dec-16,28240813,15302257,8020697,27683667,15074733,7692477
(주)에이치시티,72990,Dec-17,27878325,18187579,9312054,27209299,17463711,9133996
(주)에이치시티,72990,Dec-18,36429972,21698910,10393669,35784271,21210254,9174934
(주)에이치시티,72990,Dec-19,47420588,27641646,12566387,45337404,26672993,10251561
(주)에이치알에스,36640,Dec-11,57864184,44540343,7291517,58031685,44683217,7056492
(주)에이치알에스,36640,Dec-12,61133599,49272518,7693433,58999806,47886686,7055799
(주)에이치알에스,36640,Dec-13,56466789,45935537,7711968,55384811,44441836,7138778
(주)에이치알에스,36640,Dec-14,57373123,44596314,7671554,56357605,43751974,7145558
(주)에이치알에스,36640,Dec-15,59727110,46547722,8109900,57006875,44672397,7433816
(주)에이치알에스,36640,Dec-16,56490991,44716454,7342527,53857470,43222834,6619767
(주)에이치알에스,36640,Dec-17,67720042,52525691,7526076,63060204,49468169,6655739
(주)에이치알에스,36640,Dec-18,74617790,62087691,8969944,67943904,56619954,7874515
(주)에이치알에스,36640,Dec-19,66720013,57397379,7745015,61723442,53413214,6899860
(주)에이치앤비디자인,227100,Dec-18,31441043,26264352,4706541,31216245,26124896,4102602
(주)에이치앤비디자인,227100,Dec-19,21792788,18982188,6927652,21772351,19017418,6273414
(주)에이치엘사이언스,239610,Dec-16,,,,34431546,11774027,15823388
(주)에이치엘사이언스,239610,Dec-17,,,,40197225,12044757,22819691
(주)에이치엘사이언스,239610,Dec-18,,,,64108470,18965970,32893707
(주)에이치엘사이언스,239610,Dec-19,,,,128260856,31318651,73258267
(주)에이치케이,44780,Dec-11,60925684,48033256,8151321,60704553,48013354,7718308
(주)에이치케이,44780,Dec-12,62945257,47182240,7806842,62641545,47065062,7304105
(주)에이치케이,44780,Dec-13,52065819,39494935,7845865,51822513,39436784,8167640
(주)에이치케이,44780,Dec-14,55030177,44217428,8728045,54634002,44102446,8338504
(주)에이치케이,44780,Dec-15,57333919,45593813,11077111,52102020,42442494,8512738
(주)에이치케이,44780,Dec-16,61788534,49857116,9829880,54110902,45217149,7157281
(주)에이치케이,44780,Dec-17,57186686,44206720,10182570,54008598,42933690,7562655
(주)에이치케이,44780,Dec-18,55488123,44344937,10126043,48566224,39930450,7384590
(주)에이치케이,44780,Dec-19,54958238,43480737,10580086,44991567,36673732,7474466
(주)에이텍,45660,Dec-11,111111966,88422005,13046004,111111966,88422005,13045937
(주)에이텍,45660,Dec-12,,,,118036574,98882795,12918942
(주)에이텍,45660,Dec-13,,,,143338657,120879275,16666636
(주)에이텍,45660,Dec-14,,,,178464874,150163807,21625997
(주)에이텍,45660,Dec-15,,,,98988667,75976986,18631130
(주)에이텍,45660,Dec-16,,,,120049859,94679343,19619219
(주)에이텍,45660,Dec-17,,,,106326664,83560125,18553095
(주)에이텍,45660,Dec-18,,,,98223147,74244887,20330034
(주)에이텍,45660,Dec-19,,,,99256874,73881704,21024967
(주)에이텍티앤,224110,Dec-15,,,,13311647,10841582,1495718
(주)에이텍티앤,224110,Dec-16,,,,36048674,31818709,3511956
(주)에이텍티앤,224110,Dec-17,40937913,31253226,5978632,31068764,25044056,3757659
(주)에이텍티앤,224110,Dec-18,118586165,82149974,28635850,17947100,12976777,3816740
(주)에이텍티앤,224110,Dec-19,128024267,96863041,26007839,16407998,11789439,4353377
(주)에이트원,230980,Dec-16,,,,8281760,6557048,1166881
(주)에이트원,230980,Dec-17,8199432,7421391,1112375,8199432,7421391,1112375
(주)에이트원,230980,Dec-18,37534312,34137320,3959133,5076666,4739386,1211068
(주)에이트원,230980,Dec-19,13058815,11134056,3232560,10003909,8227848,2572464
(주)에이티세미콘,89530,Dec-11,,,,101417280,75776248,9446241
(주)에이티세미콘,89530,Dec-12,,,,96603271,81451780,9393309
(주)에이티세미콘,89530,Dec-13,78868647,69849890,10667600,70379185,62271735,10212543
(주)에이티세미콘,89530,Dec-14,,,,150503040,128542922,14238783
(주)에이티세미콘,89530,Dec-15,,,,126241093,114803208,14813350
(주)에이티세미콘,89530,Dec-16,,,,89285903,85513848,11793395
(주)에이티세미콘,89530,Dec-17,,,,103239769,88553547,8510142
(주)에이티세미콘,89530,Dec-18,119592451,100715652,12072540,119592451,100715652,11829368
(주)에이티세미콘,89530,Dec-19,128076925,109358834,16340945,125928665,108668907,15449858
(주)에이팩트,200470,Dec-14,,,,31518527,26765353,2438026
(주)에이팩트,200470,Dec-15,,,,21648875,23141831,2670751
(주)에이팩트,200470,Dec-16,,,,15878385,17273051,2044587
(주)에이팩트,200470,Dec-17,,,,22643454,18302313,2394535
(주)에이팩트,200470,Dec-18,,,,47115235,28134823,2998188
(주)에이팩트,200470,Dec-19,,,,46841017,33172203,5501228
(주)에이프로젠,7460,Dec-11,354366069,338823596,37192985,101262306,93825400,6674652
(주)에이프로젠,7460,Dec-12,170688128,139197333,7487254,154934883,142320057,7390742
(주)에이프로젠,7460,Dec-13,,,,103040328,94127974,4502743
(주)에이프로젠,7460,Dec-14,,,,76535323,62019650,5911986
(주)에이프로젠,7460,Dec-15,,,,65931704,54880855,5035589
(주)에이프로젠,7460,Dec-16,,,,54835626,44896061,4875168
(주)에이프로젠,7460,Dec-17,44897115,40600896,2465425,44897115,40600896,2465425
(주)에이프로젠,7460,Dec-18,51047023,41864066,7608985,49941054,41079817,7449844
(주)에이프로젠,7460,Dec-19,78248841,58893350,16788505,50345277,42360559,4954236
(주)에이프로젠헬스케어앤게임즈,109960,Dec-11,,,,25883104,22754533,5658816
(주)에이프로젠헬스케어앤게임즈,109960,Dec-12,,,,21654584,17347092,4954524
(주)에이프로젠헬스케어앤게임즈,109960,Dec-13,20703785,17415571,5590859,20705608,17415571,5759427
(주)에이프로젠헬스케어앤게임즈,109960,Dec-14,,,,13468231,9506002,3510905
(주)에이프로젠헬스케어앤게임즈,109960,Dec-15,,,,11117034,8206299,5185987
(주)에이프로젠헬스케어앤게임즈,109960,Dec-16,15423603,12748047,12701015,15427119,13006036,12217904
(주)에이프로젠헬스케어앤게임즈,109960,Dec-17,11242042,8599194,5248415,11324491,8726259,4048209
(주)에이프로젠헬스케어앤게임즈,109960,Dec-18,19416757,14215433,5408523,19610733,14547604,3559928
(주)에이프로젠헬스케어앤게임즈,109960,Dec-19,21901096,15360234,7307832,21873920,16761865,4291176
(주)에치에프알,230240,Dec-15,,,,,,
(주)에치에프알,230240,Dec-16,,,,,,
(주)에치에프알,230240,Dec-17,,,,,,
(주)에치에프알,230240,Dec-18,134994659,114176722,17943888,104029651,89108510,12213683
(주)에치에프알,230240,Dec-19,156662931,132986452,21432177,138217524,117298483,15194504
(주)에코마케팅,230360,Dec-16,16642127,0,9812266,16630255,0,9796504
(주)에코마케팅,230360,Dec-17,24092472,0,16206241,20194727,0,12452244
(주)에코마케팅,230360,Dec-18,62103162,0,45238965,29011478,0,13879645
(주)에코마케팅,230360,Dec-19,111354943,0,73517221,40702206,0,17141304
(주)에코프로,86520,Dec-11,,,,87620611,74547399,8446623
(주)에코프로,86520,Dec-12,,,,79761920,66225089,7949157
(주)에코프로,86520,Dec-13,,,,59580666,49010896,9264844
(주)에코프로,86520,Dec-14,,,,83223658,64567440,11436973
(주)에코프로,86520,Dec-15,,,,107266374,89163970,12290387
(주)에코프로,86520,Dec-16,170483368,141696621,18683946,72912931,59789015,12404072
(주)에코프로,86520,Dec-17,329012475,273769149,33461555,40605615,31668158,8450008
(주)에코프로,86520,Dec-18,669407171,561195376,45898319,83086320,59316153,12946922
(주)에코프로,86520,Dec-19,702272501,592082563,62384119,93361225,63268499,23231904
(주)에코프로비엠,247540,Dec-16,,,,,,
(주)에코프로비엠,247540,Dec-17,,,,,,
(주)에코프로비엠,247540,Dec-19,,,,616085055,542997888,36009617
(주)에프알텍,73540,Dec-11,,,,13447794,10696135,4419763
(주)에프알텍,73540,Dec-12,,,,79219615,62198055,6689395
(주)에프알텍,73540,Dec-13,,,,55585373,39759588,6538030
(주)에프알텍,73540,Dec-14,32285309,22945523,7064976,32272875,22934520,6552568
(주)에프알텍,73540,Dec-15,42808888,35626137,7641439,42784821,35611519,6720041
(주)에프알텍,73540,Dec-16,21932679,18322781,8692080,21926802,18322781,7653925
(주)에프알텍,73540,Dec-17,23215136,19161472,9875299,23253122,19198878,8400189
(주)에프알텍,73540,Dec-18,24607102,19903171,7627500,24525643,19903171,6015154
(주)에프알텍,73540,Dec-19,26150315,19833120,7468304,26148549,19833101,5747891
(주)에프앤리퍼블릭,64090,Dec-11,28665431,25013022,4871338,29837921,25739392,4428096
(주)에프앤리퍼블릭,64090,Dec-12,26604407,23052957,4441778,25202281,22517478,3697443
(주)에프앤리퍼블릭,64090,Dec-13,26772054,22517302,4541572,24865766,21255728,3965852
(주)에프앤리퍼블릭,64090,Dec-14,,,,22953448,18878379,3571035
(주)에프앤리퍼블릭,64090,Dec-15,19115992,17355903,6552315,18469794,16791181,5985569
(주)에프앤리퍼블릭,64090,Dec-16,54679135,56458414,10786078,17938392,21700155,8536586
(주)에프앤리퍼블릭,64090,Dec-17,77374491,64156337,5253710,65211588,52471777,4160062
(주)에프앤리퍼블릭,64090,Dec-18,102914918,79401274,13598719,101451331,78409483,12871907
(주)에프앤리퍼블릭,64090,Dec-19,34123439,31362824,26160712,31936073,29814447,24453050
(주)에프앤에프홀딩스,7700,Dec-11,218167782,85501727,112364042,217856438,85688182,111991273
(주)에프앤에프홀딩스,7700,Dec-12,200762944,86668956,107087297,200335913,86699926,106721639
(주)에프앤에프홀딩스,7700,Dec-13,222378411,90517115,124671563,222042661,90659457,124214254
(주)에프앤에프홀딩스,7700,Dec-14,301412850,119823195,169517989,301122145,119943283,169155007
(주)에프앤에프홀딩스,7700,Dec-15,370012003,157616991,193635674,369783643,157616991,193465438
(주)에프앤에프홀딩스,7700,Dec-16,438979655,183380699,209977721,438729919,183380699,210413881
(주)에프앤에프홀딩스,7700,Dec-17,560518177,192230562,270172827,560952332,192535945,270529155
(주)에프앤에프홀딩스,7700,Dec-18,668726803,228071235,349137154,646028073,218604074,336184556
(주)에프앤에프홀딩스,7700,Dec-19,910336565,293361768,466238522,885117753,292469459,433598155
(주)에프에스엔,214270,Dec-15,,,,,,
(주)에프에스엔,214270,Dec-16,32484436,19334137,11522473,31453004,19335351,10984461
(주)에프에스엔,214270,Dec-17,34193103,19170269,14818388,27292458,15141792,12660819
(주)에프에스엔,214270,Dec-18,125414863,0,115685889,37136316,0,33739913
(주)에프에스엔,214270,Dec-19,145425213,0,137688265,38506961,0,36922458
(주)에프에스티,36810,Dec-11,,,,45759225,28564318,11315823
(주)에프에스티,36810,Dec-12,,,,65153665,47138873,15447447
(주)에프에스티,36810,Dec-13,66385916,45451151,15997167,66385916,45431483,16006254
(주)에프에스티,36810,Dec-14,66807545,42349202,19301149,66577336,42102270,19244564
(주)에프에스티,36810,Dec-15,84636617,52825730,23077088,84434815,52527463,23184330
(주)에프에스티,36810,Dec-16,112326475,76680495,25968443,111881400,76335425,25970149
(주)에프에스티,36810,Dec-17,191695210,149371229,29187342,191104354,149160986,28946202
(주)에프에스티,36810,Dec-18,165054024,115999847,29052697,164438268,115667641,28992583
(주)에프에스티,36810,Dec-19,125729654,75583411,31273009,121655204,73145118,29573917
(주)에프엔씨엔터테인먼트,173940,Dec-14,60072237,39672704,8817421,32283428,16945192,5767425
(주)에프엔씨엔터테인먼트,173940,Dec-15,72671244,55035159,11725949,44318552,31928257,8566482
(주)에프엔씨엔터테인먼트,173940,Dec-16,91417169,76346987,17587817,53707136,45547051,9689500
(주)에프엔씨엔터테인먼트,173940,Dec-17,116687389,94641037,18976114,53832745,43784439,9486079
(주)에프엔씨엔터테인먼트,173940,Dec-18,74014342,67847563,12170322,47581669,46071830,8440446
(주)에프엔씨엔터테인먼트,173940,Dec-19,84190079,74341385,14786272,53546880,49262388,9689543
(주)엑사이엔씨,54940,Dec-11,186774110,163297040,13899545,123153033,113126692,7126829
(주)엑사이엔씨,54940,Dec-12,142759741,124632301,17307347,80931135,76973932,9485385
(주)엑사이엔씨,54940,Dec-13,139478280,117432514,18840863,65560765,59076630,8652549
(주)엑사이엔씨,54940,Dec-14,166550236,133909351,19890195,68948630,59550897,6855264
(주)엑사이엔씨,54940,Dec-15,152966138,127551629,17540808,82823676,74415746,6769187
(주)엑사이엔씨,54940,Dec-16,164818419,142345709,18750500,109044067,97357209,7147421
(주)엑사이엔씨,54940,Dec-17,255852212,229217574,21184612,184575755,168036115,8380582
(주)엑사이엔씨,54940,Dec-18,224054110,198234979,21242619,151515263,135364612,9201616
(주)엑사이엔씨,54940,Dec-19,247113216,223753732,20330067,139762658,130976960,8194553
(주)엑세스바이오인코퍼레이션,950130,Dec-13,45840015,21980483,12484112,45837731,21968434,12003966
(주)엑세스바이오인코퍼레이션,950130,Dec-14,32305084,16752221,13202592,32387575,16899100,11415001
(주)엑세스바이오인코퍼레이션,950130,Dec-15,35582621,23895330,11681409,34758550,24048658,8772067
(주)엑세스바이오인코퍼레이션,950130,Dec-16,32485928,18421371,14762227,29762933,17388036,10778972
(주)엑세스바이오인코퍼레이션,950130,Dec-17,29464754,20320904,15999686,27532808,18735889,8660787
(주)엑세스바이오인코퍼레이션,950130,Dec-18,40239207,24647545,19973341,37584855,23037482,13590110
(주)엑세스바이오인코퍼레이션,950130,Dec-19,43058688,33651694,17445190,37379390,29281470,11232052
(주)엑셈,205100,Dec-14,,,,,,
(주)엑셈,205100,Dec-15,20656737,7796860,8238403,15753692,6705544,5522630
(주)엑셈,205100,Dec-16,27549222,13574182,12596958,20122347,11698030,7453592
(주)엑셈,205100,Dec-17,33716596,14689819,13613413,24349132,11145051,8432329
(주)엑셈,205100,Dec-18,32359592,13109343,14755913,22614987,9572866,9155288
(주)엑셈,205100,Dec-19,34454978,14394208,13745630,24786109,10439619,8192126
(주)엑시콘,92870,Dec-15,52960638,37949679,9636788,52960638,37949679,9634878
(주)엑시콘,92870,Dec-16,45115501,30395788,11630434,44985040,30276126,11296898
(주)엑시콘,92870,Dec-17,67217160,44164752,15483971,66441333,44239326,15019684
(주)엑시콘,92870,Dec-18,56474117,38866930,13932639,56483838,38866159,14387331
(주)엑시콘,92870,Dec-19,38230244,26212141,17212207,38226674,26212141,16994462
(주)엔바이오니아,317870,Dec-19,,,,9720397,5506550,2878537
(주)엔씨소프트,36570,Dec-11,608878406,139146699,334009263,500177248,94932445,210259628
(주)엔씨소프트,36570,Dec-12,753520026,226175983,376091997,475302065,123441291,250851944
(주)엔씨소프트,36570,Dec-13,756655651,220451748,330968692,530439554,108916410,237432488
(주)엔씨소프트,36570,Dec-14,838718200,220277005,340253084,612651715,103631751,239648926
(주)엔씨소프트,36570,Dec-15,838297603,202683140,398148085,616604463,107935698,251418257
(주)엔씨소프트,36570,Dec-16,983556874,187580188,467214224,744135850,119784663,305197333
(주)엔씨소프트,36570,Dec-17,1758721722,211500958,962201802,1546636024,146712362,780947576
(주)엔씨소프트,36570,Dec-18,1715115508,0,1100186196,1529913443,0,848876138
(주)엔씨소프트,36570,Dec-19,1701185423,0,1222193004,1525867647,0,968937380
(주)엔아이스틸,8260,Dec-11,,,,107269087,87367259,6769737
(주)엔아이스틸,8260,Dec-12,,,,105331692,87740930,6062934
(주)엔아이스틸,8260,Dec-13,,,,121321800,101192370,8060250
(주)엔아이스틸,8260,Dec-14,,,,126580555,107735547,8405586
(주)엔아이스틸,8260,Dec-15,,,,118555722,99894476,9172446
(주)엔아이스틸,8260,Dec-16,,,,114325940,92901099,7278788
(주)엔아이스틸,8260,Dec-17,,,,150604074,125812745,9225592
(주)엔아이스틸,8260,Dec-18,,,,150732790,122277486,11971414
(주)엔아이스틸,8260,Dec-19,,,,148224450,124806145,11330459
(주)엔에스,217820,Dec-15,,,,30449865,23575835,3593685
(주)엔에스,217820,Dec-16,29620173,24228356,3150550,26837910,22321808,2496419
