회사명,거래소코드,회계년도,매출액(IFRS연결),자산(IFRS연결),매출액(IFRS개별),자산(IFRS개별)
(주)에이치비테크놀러지,78150,Dec-14,,,133327678,119847706
(주)에이치비테크놀러지,78150,Dec-15,,,145657336,113213790
(주)에이치비테크놀러지,78150,Dec-16,,,270465702,200705613
(주)에이치비테크놀러지,78150,Dec-17,,,285223838,200161636
(주)에이치비테크놀러지,78150,Dec-18,273910965,246035426,250910635,198299540
(주)에이치비테크놀러지,78150,Dec-19,280566411,286110809,223721604,228286149
(주)에이치시티,72990,Dec-16,28240813,57151084,27683667,56947231
(주)에이치시티,72990,Dec-17,27878325,62766100,27209299,62981411
(주)에이치시티,72990,Dec-18,36429972,70953163,35784271,71259749
(주)에이치시티,72990,Dec-19,47420588,75458915,45337404,76913972
(주)에이치알에스,36640,Dec-11,57864184,72401533,58031685,72643837
(주)에이치알에스,36640,Dec-12,61133599,73355657,58999806,73719705
(주)에이치알에스,36640,Dec-13,56466789,81484925,55384811,82814407
(주)에이치알에스,36640,Dec-14,57373123,85339541,56357605,85972921
(주)에이치알에스,36640,Dec-15,59727110,88622369,57006875,89088705
(주)에이치알에스,36640,Dec-16,56490991,97304795,53857470,97460081
(주)에이치알에스,36640,Dec-17,67720042,103078258,63060204,102657299
(주)에이치알에스,36640,Dec-18,74617790,103752584,67943904,102817483
(주)에이치알에스,36640,Dec-19,66720013,90079783,61723442,89419508
(주)에이치앤비디자인,227100,Dec-18,31441043,19908518,31216245,19682909
(주)에이치앤비디자인,227100,Dec-19,21792788,24712438,21772351,24426676
(주)에이치엘사이언스,239610,Dec-16,,,34431546,54583662
(주)에이치엘사이언스,239610,Dec-17,,,40197225,57736972
(주)에이치엘사이언스,239610,Dec-18,,,64108470,71411652
(주)에이치엘사이언스,239610,Dec-19,,,128260856,94422424
(주)에이치케이,44780,Dec-11,60925684,54990644,60704553,54589868
(주)에이치케이,44780,Dec-12,62945257,59739593,62641545,59608570
(주)에이치케이,44780,Dec-13,52065819,65517324,51822513,64872726
(주)에이치케이,44780,Dec-14,55030177,79020648,54634002,78549146
(주)에이치케이,44780,Dec-15,57333919,83693809,52102020,82085151
(주)에이치케이,44780,Dec-16,61788534,80774905,54110902,79872592
(주)에이치케이,44780,Dec-17,57186686,81164307,54008598,80182508
(주)에이치케이,44780,Dec-18,55488123,84673207,48566224,82748039
(주)에이치케이,44780,Dec-19,54958238,81423667,44991567,80737212
(주)에이텍,45660,Dec-11,111111966,77003133,111111966,76755211
(주)에이텍,45660,Dec-12,,,118036574,76443164
(주)에이텍,45660,Dec-13,,,143338657,87752617
(주)에이텍,45660,Dec-14,,,178464874,99624280
(주)에이텍,45660,Dec-15,,,98988667,62529104
(주)에이텍,45660,Dec-16,,,120049859,72957535
(주)에이텍,45660,Dec-17,,,106326664,86779328
(주)에이텍,45660,Dec-18,,,98223147,86461421
(주)에이텍,45660,Dec-19,,,99256874,91237050
(주)에이텍티앤,224110,Dec-15,,,13311647,32828704
(주)에이텍티앤,224110,Dec-16,,,36048674,34023750
(주)에이텍티앤,224110,Dec-17,40937913,107363600,31068764,46874490
(주)에이텍티앤,224110,Dec-18,118586165,104147602,17947100,45025628
(주)에이텍티앤,224110,Dec-19,128024267,128021358,16407998,52392324
(주)에이트원,230980,Dec-16,,,8281760,9600949
(주)에이트원,230980,Dec-17,8199432,41781273,8199432,21681461
(주)에이트원,230980,Dec-18,37534312,58799883,5076666,40020094
(주)에이트원,230980,Dec-19,13058815,33494934,10003909,32473783
(주)에이티세미콘,89530,Dec-11,,,101417280,181486304
(주)에이티세미콘,89530,Dec-12,,,96603271,174936996
(주)에이티세미콘,89530,Dec-13,78868647,239912342,70379185,171350170
(주)에이티세미콘,89530,Dec-14,,,150503040,194483999
(주)에이티세미콘,89530,Dec-15,,,126241093,140697492
(주)에이티세미콘,89530,Dec-16,,,89285903,106959703
(주)에이티세미콘,89530,Dec-17,,,103239769,95580943
(주)에이티세미콘,89530,Dec-18,119592451,100545397,119592451,100791222
(주)에이티세미콘,89530,Dec-19,128076925,152543768,125928665,148298586
(주)에이팩트,200470,Dec-14,,,31518527,63861549
(주)에이팩트,200470,Dec-15,,,21648875,57150597
(주)에이팩트,200470,Dec-16,,,15878385,49413798
(주)에이팩트,200470,Dec-17,,,22643454,68891170
(주)에이팩트,200470,Dec-18,,,47115235,123162049
(주)에이팩트,200470,Dec-19,,,46841017,127408208
(주)에이프로젠,7460,Dec-11,354366069,393647071,101262306,166986013
(주)에이프로젠,7460,Dec-12,170688128,342377999,154934883,136564096
(주)에이프로젠,7460,Dec-13,,,103040328,114494675
(주)에이프로젠,7460,Dec-14,,,76535323,93036739
(주)에이프로젠,7460,Dec-15,,,65931704,86480981
(주)에이프로젠,7460,Dec-16,,,54835626,78576666
(주)에이프로젠,7460,Dec-17,44897115,266985697,44897115,266961639
(주)에이프로젠,7460,Dec-18,51047023,395155647,49941054,400893903
(주)에이프로젠,7460,Dec-19,78248841,647173456,50345277,456570731
(주)에이프로젠헬스케어앤게임즈,109960,Dec-11,,,25883104,19487974
(주)에이프로젠헬스케어앤게임즈,109960,Dec-12,,,21654584,15197245
(주)에이프로젠헬스케어앤게임즈,109960,Dec-13,20703785,12110160,20705608,12179122
(주)에이프로젠헬스케어앤게임즈,109960,Dec-14,,,13468231,9552416
(주)에이프로젠헬스케어앤게임즈,109960,Dec-15,,,11117034,27111074
(주)에이프로젠헬스케어앤게임즈,109960,Dec-16,15423603,15611982,15427119,14327377
(주)에이프로젠헬스케어앤게임즈,109960,Dec-17,11242042,141748553,11324491,141929747
(주)에이프로젠헬스케어앤게임즈,109960,Dec-18,19416757,237929701,19610733,238539524
(주)에이프로젠헬스케어앤게임즈,109960,Dec-19,21901096,218360723,21873920,219513249
(주)에치에프알,230240,Dec-15,,,,
(주)에치에프알,230240,Dec-16,,,,
(주)에치에프알,230240,Dec-17,,,,
(주)에치에프알,230240,Dec-18,134994659,128087701,104029651,113532287
(주)에치에프알,230240,Dec-19,156662931,136530378,138217524,133298566
(주)에코마케팅,230360,Dec-16,16642127,79886625,16630255,79849541
(주)에코마케팅,230360,Dec-17,24092472,93125343,20194727,89841970
(주)에코마케팅,230360,Dec-18,62103162,117361369,29011478,113079415
(주)에코마케팅,230360,Dec-19,111354943,139596964,40702206,126022659
(주)에코프로,86520,Dec-11,,,87620611,170454318
(주)에코프로,86520,Dec-12,,,79761920,171426314
(주)에코프로,86520,Dec-13,,,59580666,175365197
(주)에코프로,86520,Dec-14,,,83223658,185490076
(주)에코프로,86520,Dec-15,,,107266374,220544004
(주)에코프로,86520,Dec-16,170483368,346356774,72912931,192987651
(주)에코프로,86520,Dec-17,329012475,448145544,40605615,208573214
(주)에코프로,86520,Dec-18,669407171,667514759,83086320,258245476
(주)에코프로,86520,Dec-19,702272501,927834885,93361225,380935613
(주)에코프로비엠,247540,Dec-16,,,,
(주)에코프로비엠,247540,Dec-17,,,,
(주)에코프로비엠,247540,Dec-19,,,616085055,650356539
(주)에프알텍,73540,Dec-11,,,13447794,25009995
(주)에프알텍,73540,Dec-12,,,79219615,46517374
(주)에프알텍,73540,Dec-13,,,55585373,58625683
(주)에프알텍,73540,Dec-14,32285309,51905567,32272875,52337705
(주)에프알텍,73540,Dec-15,42808888,62194043,42784821,63439308
(주)에프알텍,73540,Dec-16,21932679,52861917,21926802,55287128
(주)에프알텍,73540,Dec-17,23215136,60837367,23253122,63964752
(주)에프알텍,73540,Dec-18,24607102,56219782,24525643,59746893
(주)에프알텍,73540,Dec-19,26150315,60056996,26148549,61526764
(주)에프앤리퍼블릭,64090,Dec-11,28665431,23737288,29837921,24260873
(주)에프앤리퍼블릭,64090,Dec-12,26604407,20118347,25202281,20389798
(주)에프앤리퍼블릭,64090,Dec-13,26772054,18226304,24865766,18219779
(주)에프앤리퍼블릭,64090,Dec-14,,,22953448,18242150
(주)에프앤리퍼블릭,64090,Dec-15,19115992,28574774,18469794,28439201
(주)에프앤리퍼블릭,64090,Dec-16,54679135,20395112,17938392,18473654
(주)에프앤리퍼블릭,64090,Dec-17,77374491,100752645,65211588,100551019
(주)에프앤리퍼블릭,64090,Dec-18,102914918,151707133,101451331,154122583
(주)에프앤리퍼블릭,64090,Dec-19,34123439,86585036,31936073,87205201
(주)에프앤에프홀딩스,7700,Dec-11,218167782,199711119,217856438,196838455
(주)에프앤에프홀딩스,7700,Dec-12,200762944,212315399,200335913,208043735
(주)에프앤에프홀딩스,7700,Dec-13,222378411,277792560,222042661,273483027
(주)에프앤에프홀딩스,7700,Dec-14,301412850,322662218,301122145,317829243
(주)에프앤에프홀딩스,7700,Dec-15,370012003,333443952,369783643,327918310
(주)에프앤에프홀딩스,7700,Dec-16,438979655,305575468,438729919,304434809
(주)에프앤에프홀딩스,7700,Dec-17,560518177,400094845,560952332,399368973
(주)에프앤에프홀딩스,7700,Dec-18,668726803,495832732,646028073,487248982
(주)에프앤에프홀딩스,7700,Dec-19,910336565,684437158,885117753,657338363
(주)에프에스엔,214270,Dec-15,,,,
(주)에프에스엔,214270,Dec-16,32484436,28457502,31453004,27613154
(주)에프에스엔,214270,Dec-17,34193103,37993333,27292458,40503531
(주)에프에스엔,214270,Dec-18,125414863,189631623,37136316,161066788
(주)에프에스엔,214270,Dec-19,145425213,196990249,38506961,180852338
(주)에프에스티,36810,Dec-11,,,45759225,77155787
(주)에프에스티,36810,Dec-12,,,65153665,93457941
(주)에프에스티,36810,Dec-13,66385916,95460147,66385916,95122281
(주)에프에스티,36810,Dec-14,66807545,93282952,66577336,93279884
(주)에프에스티,36810,Dec-15,84636617,109373768,84434815,109781247
(주)에프에스티,36810,Dec-16,112326475,128227088,111881400,127654913
(주)에프에스티,36810,Dec-17,191695210,134204943,191104354,132965805
(주)에프에스티,36810,Dec-18,165054024,141867686,164438268,138595900
(주)에프에스티,36810,Dec-19,125729654,181134486,121655204,166839090
(주)에프엔씨엔터테인먼트,173940,Dec-14,60072237,76379789,32283428,63849096
(주)에프엔씨엔터테인먼트,173940,Dec-15,72671244,110111615,44318552,96027928
(주)에프엔씨엔터테인먼트,173940,Dec-16,91417169,134050054,53707136,89537412
(주)에프엔씨엔터테인먼트,173940,Dec-17,116687389,123872017,53832745,74606961
(주)에프엔씨엔터테인먼트,173940,Dec-18,74014342,84364232,47581669,72503134
(주)에프엔씨엔터테인먼트,173940,Dec-19,84190079,115339954,53546880,98884157
(주)엑사이엔씨,54940,Dec-11,186774110,115814997,123153033,82494740
(주)엑사이엔씨,54940,Dec-12,142759741,101135001,80931135,69607626
(주)엑사이엔씨,54940,Dec-13,139478280,95092837,65560765,60713846
(주)엑사이엔씨,54940,Dec-14,166550236,110074365,68948630,59583351
(주)엑사이엔씨,54940,Dec-15,152966138,113080346,82823676,64347425
(주)엑사이엔씨,54940,Dec-16,164818419,129431200,109044067,78281592
(주)엑사이엔씨,54940,Dec-17,255852212,142570221,184575755,87448878
(주)엑사이엔씨,54940,Dec-18,224054110,125384299,151515263,71594851
(주)엑사이엔씨,54940,Dec-19,247113216,143107906,139762658,83576665
(주)엑세스바이오인코퍼레이션,950130,Dec-13,45840015,59189994,45837731,59128547
(주)엑세스바이오인코퍼레이션,950130,Dec-14,32305084,78933427,32387575,67247855
(주)엑세스바이오인코퍼레이션,950130,Dec-15,35582621,81121027,34758550,65728187
(주)엑세스바이오인코퍼레이션,950130,Dec-16,32485928,110244429,29762933,96189633
(주)엑세스바이오인코퍼레이션,950130,Dec-17,29464754,93376260,27532808,83917136
(주)엑세스바이오인코퍼레이션,950130,Dec-18,40239207,94840028,37584855,91740046
(주)엑세스바이오인코퍼레이션,950130,Dec-19,43058688,69730399,37379390,83196219
(주)엑셈,205100,Dec-14,,,,
(주)엑셈,205100,Dec-15,20656737,37299037,15753692,30143819
(주)엑셈,205100,Dec-16,27549222,55098712,20122347,47143680
(주)엑셈,205100,Dec-17,33716596,61720037,24349132,48294026
(주)엑셈,205100,Dec-18,32359592,77768734,22614987,64866925
(주)엑셈,205100,Dec-19,34454978,86036975,24786109,71355037
(주)엑시콘,92870,Dec-15,52960638,90135933,52960638,90807958
(주)엑시콘,92870,Dec-16,45115501,94550122,44985040,94704141
(주)엑시콘,92870,Dec-17,67217160,91402727,66441333,91375430
(주)엑시콘,92870,Dec-18,56474117,107801498,56483838,107931164
(주)엑시콘,92870,Dec-19,38230244,103959650,38226674,103909825
(주)엔바이오니아,317870,Dec-19,,,9720397,30141955
(주)엔씨소프트,36570,Dec-11,608878406,1113431660,500177248,1144558297
(주)엔씨소프트,36570,Dec-12,753520026,1316825985,475302065,1200513922
(주)엔씨소프트,36570,Dec-13,756655651,1479521682,530439554,1390187662
(주)엔씨소프트,36570,Dec-14,838718200,1698826128,612651715,1592381848
(주)엔씨소프트,36570,Dec-15,838297603,2219197320,616604463,2101635883
(주)엔씨소프트,36570,Dec-16,983556874,2360802862,744135850,2277262883
(주)엔씨소프트,36570,Dec-17,1758721722,3526567161,1546636024,3461508054
(주)엔씨소프트,36570,Dec-18,1715115508,2941278714,1529913443,2882011625
(주)엔씨소프트,36570,Dec-19,1701185423,3346377400,1525867647,3185181621
(주)엔아이스틸,8260,Dec-11,,,107269087,143559344
(주)엔아이스틸,8260,Dec-12,,,105331692,142242311
(주)엔아이스틸,8260,Dec-13,,,121321800,153991972
(주)엔아이스틸,8260,Dec-14,,,126580555,169173823
(주)엔아이스틸,8260,Dec-15,,,118555722,176627843
(주)엔아이스틸,8260,Dec-16,,,114325940,207262893
(주)엔아이스틸,8260,Dec-17,,,150604074,251330239
(주)엔아이스틸,8260,Dec-18,,,150732790,243908883
(주)엔아이스틸,8260,Dec-19,,,148224450,258675167
(주)엔에스,217820,Dec-15,,,30449865,35658200
(주)엔에스,217820,Dec-16,29620173,33657850,26837910,32587715
(주)엔에스,217820,Dec-17,42165075,61887233,36244854,59422127
(주)엔에스,217820,Dec-18,50648403,73013623,43702837,70802820
(주)엔에스,217820,Dec-19,65057075,107444751,57996003,105242209
(주)엔에스엔,31860,Dec-11,213097323,171106458,11501966,45499465
(주)엔에스엔,31860,Dec-12,293487067,196245161,5285107,41702878
(주)엔에스엔,31860,Dec-13,5598496,35500289,5598496,41182144
(주)엔에스엔,31860,Dec-14,13409262,38088786,13409262,38413978
(주)엔에스엔,31860,Dec-15,18619785,39203012,18118026,35545931
(주)엔에스엔,31860,Dec-16,18771125,45472371,8716713,38612274
(주)엔에스엔,31860,Dec-17,5233309,32562511,5233099,36018995
(주)엔에스엔,31860,Dec-18,10306353,30673405,10278928,36079908
(주)엔에스엔,31860,Dec-19,15368805,68332140,9082944,71991449
(주)엔에이치엔벅스,104200,Dec-11,47530303,67331168,47434683,67184289
(주)엔에이치엔벅스,104200,Dec-12,50379224,53838439,50378005,53665027
(주)엔에이치엔벅스,104200,Dec-13,,,57793222,61177504
(주)엔에이치엔벅스,104200,Dec-14,,,54859490,70400550
(주)엔에이치엔벅스,104200,Dec-15,,,60863075,94336866
(주)엔에이치엔벅스,104200,Dec-16,73029718,95677069,71391877,91107066
(주)엔에이치엔벅스,104200,Dec-17,92820905,91004398,88654122,87027259
(주)엔에이치엔벅스,104200,Dec-18,89652083,90437496,84512339,86663494
(주)엔에이치엔벅스,104200,Dec-19,84847822,99589700,81514992,93502488
(주)엔이능률,53290,Dec-11,47587863,58207502,47587862,58311594
(주)엔이능률,53290,Dec-12,51714369,50189633,51714369,50170479
(주)엔이능률,53290,Dec-13,55623117,57952354,55623117,58259692
(주)엔이능률,53290,Dec-14,52916516,60446383,52916516,60659355
(주)엔이능률,53290,Dec-15,53139374,65622770,53139374,65683176
(주)엔이능률,53290,Dec-16,53488427,73655413,53488427,73737567
(주)엔이능률,53290,Dec-17,57481263,90041623,57481263,89948183
(주)엔이능률,53290,Dec-18,,,85990357,94960503
(주)엔이능률,53290,Dec-19,,,84632802,92271601
(주)엔지스테크널러지,208860,Dec-16,,,3682598,12291694
(주)엔지스테크널러지,208860,Dec-17,,,3369956,11052561
(주)엔지스테크널러지,208860,Dec-18,,,4188910,30992619
(주)엔지스테크널러지,208860,Dec-19,6299597,86181796,4265217,54473350
(주)엔지켐생명과학,183490,Dec-18,31034039,67045474,31034039,66748831
(주)엔지켐생명과학,183490,Dec-19,31468723,84991166,31468723,83885134
(주)엔케이,85310,Dec-11,264972460,440135252,190410942,270263590
(주)엔케이,85310,Dec-12,245915174,414667374,189960360,273958919
(주)엔케이,85310,Dec-13,223599371,287996685,170568864,248825512
(주)엔케이,85310,Dec-14,241944106,324613903,207894125,282523865
