회사명,거래소코드,회계년도,유동자산(IFRS연결),재고자산(IFRS연결),자산(IFRS연결),유동자산(IFRS개별),재고자산(IFRS개별),자산(IFRS개별)
(주)신성이엔지,11930,Dec-13,,,,62114989,12738396,295129783
(주)신성이엔지,11930,Dec-14,,,,113209568,15513005,341636808
(주)신성이엔지,11930,Dec-15,,,,86792656,17372315,319042321
(주)신성이엔지,11930,Dec-16,376362334,35012353,693978387,338945555,27232457,659398845
(주)신성이엔지,11930,Dec-17,365422938,21109350,682856890,325755357,16280088,646791896
(주)신성이엔지,11930,Dec-18,159849487,25700288,413145099,97350600,10877349,344411291
(주)신성이엔지,11930,Dec-19,176850498,24692938,416614707,120518314,14679658,362611554
(주)신세계,4170,Dec-11,506719879,192035206,4144705507,208781699,42948350,3699873690
(주)신세계,4170,Dec-12,576292461,222084166,6968481558,202116583,55392600,5211343828
(주)신세계,4170,Dec-13,488908215,243969082,7499974642,197094014,59472775,5379701531
(주)신세계,4170,Dec-14,802331830,291991763,7931446086,409265485,71028251,5535161424
(주)신세계,4170,Dec-15,588737540,287857416,7918168376,227356038,82335795,5405620293
(주)신세계,4170,Dec-16,987527215,392574738,9954538692,419334189,77588048,5871837064
(주)신세계,4170,Dec-17,1269096586,463850951,10151705102,612468250,68661290,6071901542
(주)신세계,4170,Dec-18,1836907053,916491381,11101280507,485187605,59521320,6089701363
(주)신세계,4170,Dec-19,1831162511,1077389328,13018488598,401089345,61359127,7265903911
(주)신세계아이앤씨,35510,Dec-11,,,,121649220,13646791,182771518
(주)신세계아이앤씨,35510,Dec-12,,,,134061468,11404481,190095817
(주)신세계아이앤씨,35510,Dec-13,,,,142024592,10270203,194840188
(주)신세계아이앤씨,35510,Dec-14,,,,154087256,11466965,208888645
(주)신세계아이앤씨,35510,Dec-15,,,,139002575,12457953,217272280
(주)신세계아이앤씨,35510,Dec-16,,,,141747632,4117195,220857555
(주)신세계아이앤씨,35510,Dec-17,,,,147131501,8513214,227007557
(주)신세계아이앤씨,35510,Dec-18,,,,228187296,15058428,305761482
(주)신세계아이앤씨,35510,Dec-19,,,,182596149,18139722,289754543
(주)신세계인터내셔날,31430,Dec-11,,,,251037311,149086856,534935842
(주)신세계인터내셔날,31430,Dec-12,249997371,166187047,621283475,245315891,165591749,613276554
(주)신세계인터내셔날,31430,Dec-13,271820971,184122020,755481565,268441586,181858503,742342439
(주)신세계인터내셔날,31430,Dec-14,339775208,220513470,887788838,295067748,197170214,815169040
(주)신세계인터내셔날,31430,Dec-15,330464248,205030967,914201109,295050274,178519825,833251815
(주)신세계인터내셔날,31430,Dec-16,364106712,224170092,966185102,296798229,190478269,860075677
(주)신세계인터내셔날,31430,Dec-17,368331903,218303725,950856585,310805412,181806114,854969239
(주)신세계인터내셔날,31430,Dec-18,403700427,235834905,982473531,342478258,202473458,874767939
(주)신세계인터내셔날,31430,Dec-19,436317472,263433614,1128879552,362161699,227969628,1011909930
(주)신세계푸드,31440,Dec-11,,,,126766600,52878517,248735180
(주)신세계푸드,31440,Dec-12,,,,128425182,55942810,264221547
(주)신세계푸드,31440,Dec-13,,,,140459966,41023251,286681773
(주)신세계푸드,31440,Dec-14,,,,123486330,35467115,382466558
(주)신세계푸드,31440,Dec-15,140816394,47275283,503250776,131851844,44664446,487509404
(주)신세계푸드,31440,Dec-16,176666857,82891429,556151052,170341697,80285992,544323938
(주)신세계푸드,31440,Dec-17,226070795,73659212,595365659,217704017,70568723,588037441
(주)신세계푸드,31440,Dec-18,214537069,97516140,624958687,204532115,94145704,617578691
(주)신세계푸드,31440,Dec-19,283897472,121711490,733262622,267634822,117544951,723899527
(주)신영와코루,5800,Sep-11,98245453,33468614,280438245,96623781,32723720,277155707
(주)신영와코루,5800,Sep-12,114437621,40046981,295673751,112780942,39552582,291797472
(주)신영와코루,5800,Sep-13,122541156,42943546,303347615,120923670,41820711,299000377
(주)신영와코루,5800,Sep-14,122186433,47329194,303645633,120901977,46740350,299779108
(주)신영와코루,5800,Dec-15,141978989,43805387,317693559,140598645,42756627,311053365
(주)신영와코루,5800,Dec-16,156004698,48660827,334494513,154583395,47762050,328216227
(주)신영와코루,5800,Dec-17,147635753,49750152,331622240,146971141,48761130,325318026
(주)신영와코루,5800,Dec-18,148018554,50219770,335722109,147059838,49514068,329702592
(주)신영와코루,5800,Dec-19,149588848,55738257,348312196,149273108,55147691,340466296
(주)신원,9270,Dec-11,219306030,128056683,411181825,217059353,112612334,396958637
(주)신원,9270,Dec-12,241184518,126278936,430183486,241565740,111317556,431462973
(주)신원,9270,Dec-13,249192769,144071576,428995583,247050765,126361716,439263980
(주)신원,9270,Dec-14,253702073,155842334,428090184,259056626,139093377,440594320
(주)신원,9270,Dec-15,253058165,160063226,431379116,248802439,143447371,440386899
(주)신원,9270,Dec-16,274128786,169573183,432327923,272100661,154255306,430812251
(주)신원,9270,Dec-17,269773192,168954558,421611580,262424591,152120101,426919878
(주)신원,9270,Dec-18,273816549,175289091,412251485,267503791,159060564,418124203
(주)신원,9270,Dec-19,272607770,178681596,403441080,253142591,153601019,419441527
(주)신진에스엠,138070,Dec-11,43058924,10837914,60367193,42628743,9840481,61722308
(주)신진에스엠,138070,Dec-12,32469740,15823532,66153647,36485566,14392556,69810720
(주)신진에스엠,138070,Dec-13,33658417,17168641,68575394,27312590,12199666,69469151
(주)신진에스엠,138070,Dec-14,59389617,21504996,95397451,33443345,15447589,89528325
(주)신진에스엠,138070,Dec-15,52919022,23918522,100315170,35579430,12631063,91720132
(주)신진에스엠,138070,Dec-16,48060936,20784056,94590977,33207678,11701559,75187210
(주)신진에스엠,138070,Dec-17,51218430,22660695,98551325,35579920,12990505,80493983
(주)신진에스엠,138070,Dec-18,47318700,21986186,109810180,30931228,13486879,92843741
(주)신진에스엠,138070,Dec-19,61110801,24226445,119152310,43691546,15561976,101988850
(주)신테카바이오,226330,Dec-19,,,,45656252,0,47946292
(주)신화다이나믹스,1770,Dec-11,,,,66676439,23783616,90904440
(주)신화다이나믹스,1770,Dec-12,,,,70062418,26231483,93345535
(주)신화다이나믹스,1770,Dec-13,,,,58657479,20835861,81425345
(주)신화다이나믹스,1770,Dec-14,,,,53533993,21986489,74352138
(주)신화다이나믹스,1770,Dec-15,,,,49260805,18762300,69573298
(주)신화다이나믹스,1770,Dec-16,,,,50251940,11845936,70143578
(주)신화다이나믹스,1770,Dec-17,,,,49198045,18005898,70239953
(주)신화다이나믹스,1770,Dec-18,,,,45587253,15206511,64576396
(주)신화다이나믹스,1770,Dec-19,,,,44643138,15769187,65306967
(주)신화콘텍,187270,Dec-14,27063799,4855664,53378112,26498634,4855664,53578610
(주)신화콘텍,187270,Dec-15,26681566,7323222,59724863,26298353,6057048,60349743
(주)신화콘텍,187270,Dec-16,24263702,6732589,71157054,24656513,5729638,71809576
(주)신화콘텍,187270,Dec-17,34967524,7219000,89470579,38249635,4709189,84054432
(주)신화콘텍,187270,Dec-18,33590896,6693545,86006661,34459147,4116164,83828327
(주)신화콘텍,187270,Dec-19,32456124,9315920,86471265,31081852,4653992,84063897
(주)신흥,4080,Dec-11,58890244,37427323,142045998,54037656,35911196,136081644
(주)신흥,4080,Dec-12,63096798,38265677,141018610,57949588,36038223,136302530
(주)신흥,4080,Dec-13,55456868,33977953,129289616,48458695,29918542,123745751
(주)신흥,4080,Dec-14,52405236,30440134,123441738,47215918,26839065,118001645
(주)신흥,4080,Dec-15,53900761,30335457,136987094,49983535,28179503,132368912
(주)신흥,4080,Dec-16,51330450,29222526,131526453,49085795,27976927,128937648
(주)신흥,4080,Dec-17,52072593,27688228,131257804,49739669,26482771,127268581
(주)신흥,4080,Dec-18,56687854,27642132,132689386,53945946,25918739,127556739
(주)신흥,4080,Dec-19,57764709,31401042,146698326,56085038,30810583,139417778
(주)심텍,222800,Dec-15,143262383,83796610,548348697,153116298,78737207,546347873
(주)심텍,222800,Dec-16,191601844,95884683,601184723,213216694,90430478,588928701
(주)심텍,222800,Dec-17,210218380,130611042,728156876,173656873,100207673,577650601
(주)심텍,222800,Dec-18,252394518,155917094,813349229,233420243,115555651,689656270
(주)심텍,222800,Dec-19,254178942,147121634,839945994,221432024,115005498,709597553
(주)심텍홀딩스,36710,Dec-11,161599560,67058203,455558164,152755830,65825776,447173837
(주)심텍홀딩스,36710,Dec-12,202149836,75910209,503971499,191371490,74262226,503209561
(주)심텍홀딩스,36710,Dec-13,134658947,79622568,566457243,128568006,70372057,571615352
(주)심텍홀딩스,36710,Dec-14,159672144,93573418,615381521,165932620,81273571,611271308
(주)심텍홀딩스,36710,Dec-15,142456217,84589392,586389797,780212,0,116328097
(주)심텍홀딩스,36710,Dec-16,191623363,97431694,628913922,407402,0,115885617
(주)심텍홀딩스,36710,Dec-17,210883760,131167224,754085651,1874365,0,136814551
(주)심텍홀딩스,36710,Dec-18,255117258,156141521,840326061,1587188,0,136299977
(주)심텍홀딩스,36710,Dec-19,254960501,147176731,865319569,1796393,0,126153562
(주)싸이맥스,160980,Dec-15,42890326,5151945,71188261,42403571,5150017,71251379
(주)싸이맥스,160980,Dec-16,49818438,13143365,90619079,49456029,13143365,90806543
(주)싸이맥스,160980,Dec-17,71134110,19525190,147866098,67107183,19510045,139003729
(주)싸이맥스,160980,Dec-18,61788421,23493077,137272928,57947260,23477933,129190849
(주)싸이맥스,160980,Dec-19,65497264,21650971,150525335,61608208,21409654,141538188
(주)싸이토젠,217330,Dec-18,,,,20198632,0,22752889
(주)싸이토젠,217330,Dec-19,,,,14281195,0,19716116
(주)쌍방울,102280,Dec-11,84172700,50080355,125765852,85136746,35429272,117974604
(주)쌍방울,102280,Dec-12,78946944,48937652,120929435,79221561,33717712,114581678
(주)쌍방울,102280,Dec-13,90400277,53289578,133752804,88209263,36250804,125491695
(주)쌍방울,102280,Dec-14,96087182,53503603,138676424,88053979,33723277,126183557
(주)쌍방울,102280,Dec-15,171806546,49521880,217372239,166676414,35449482,210446545
(주)쌍방울,102280,Dec-16,149977437,60527129,223316431,138566993,42160349,213539827
(주)쌍방울,102280,Dec-17,542419190,49882284,623968394,541886324,30550997,619607730
(주)쌍방울,102280,Dec-18,91443442,44015729,380150026,93964829,30237853,383442430
(주)쌍방울,102280,Dec-19,81683762,40060200,340359626,83151605,26654832,342302119
(주)썸에이지,208640,Dec-14,,,,,,
(주)썸에이지,208640,Dec-15,,,,,,
(주)썸에이지,208640,Dec-16,32148587,0,37695602,30525468,0,37449166
(주)썸에이지,208640,Dec-17,23513099,0,28114639,23461167,0,28364183
(주)썸에이지,208640,Dec-18,36802153,0,41118407,34541545,0,39965489
(주)썸에이지,208640,Dec-19,38725581,0,43489978,26780056,0,32775596
(주)쎄노텍,222420,Dec-15,,,,,,
(주)쎄노텍,222420,Dec-16,,,,28330684,13192825,51092828
(주)쎄노텍,222420,Dec-17,,,,31806212,15123466,54409154
(주)쎄노텍,222420,Dec-18,,,,33742924,21051764,70474521
(주)쎄노텍,222420,Dec-19,,,,26264796,15823824,85262664
(주)쎄니트,37760,Dec-11,27375093,6629623,75422997,14748953,5611030,58252926
(주)쎄니트,37760,Dec-12,30012099,6006101,74504413,14125083,5762759,55441606
(주)쎄니트,37760,Dec-13,31451881,6373564,93537539,15431026,6169093,74755372
(주)쎄니트,37760,Dec-14,33981992,5984638,110653128,14492669,5785071,85788509
(주)쎄니트,37760,Dec-15,45987048,7700935,127112703,20835554,7534758,96664380
(주)쎄니트,37760,Dec-16,56844628,9901556,151172085,28515220,8966949,114287237
(주)쎄니트,37760,Dec-17,59712066,9807343,153682575,28692521,8806126,114792575
(주)쎄니트,37760,Dec-18,52614026,10023258,146231340,23982342,8222008,109679795
(주)쎄니트,37760,Dec-19,61088691,12453691,157234051,26833877,10176299,111978660
(주)쎄트렉아이,99320,Dec-11,,,,28849054,3040227,48166417
(주)쎄트렉아이,99320,Dec-12,,,,28068443,1911558,47373821
(주)쎄트렉아이,99320,Dec-13,,,,23782654,2500302,55105831
(주)쎄트렉아이,99320,Dec-14,25926408,1822955,55007688,24818107,1822955,50042550
(주)쎄트렉아이,99320,Dec-15,24825942,2088397,59150808,23381498,2088397,53025701
(주)쎄트렉아이,99320,Dec-16,24785650,3589241,69191092,23403560,3589241,60993754
(주)쎄트렉아이,99320,Dec-17,21418574,2228995,70595677,19349376,2228995,64064801
(주)쎄트렉아이,99320,Dec-18,28837144,1036755,77675670,25873621,1036755,72937955
(주)쎄트렉아이,99320,Dec-19,50863325,3621500,96315121,43373189,3621500,88358446
(주)쎌마테라퓨틱스,15540,Dec-11,9367218,2098040,17907281,6427192,1459704,14915479
(주)쎌마테라퓨틱스,15540,Dec-12,7720626,1065418,13757999,7630866,465236,13966316
(주)쎌마테라퓨틱스,15540,Dec-13,4682462,3558053,12375736,4389289,2701868,12224058
(주)쎌마테라퓨틱스,15540,Dec-14,5282897,1560965,11991189,3821832,1175319,11547408
(주)쎌마테라퓨틱스,15540,Dec-15,14171846,415363,28438164,9696965,165769,26319196
(주)쎌마테라퓨틱스,15540,Dec-16,7767117,664309,13114275,7391044,207645,12946007
(주)쎌마테라퓨틱스,15540,Dec-17,7996502,841255,17322499,7465861,727481,16795295
(주)쎌마테라퓨틱스,15540,Dec-18,10839484,4088356,19548915,10852178,4088356,19551849
(주)쎌마테라퓨틱스,15540,Dec-19,10750557,3507251,15416254,10643232,3507251,15233537
(주)쎌바이오텍,49960,Dec-11,25724076,3024794,36745117,21905168,2983343,33732627
(주)쎌바이오텍,49960,Dec-12,26724744,2610929,40304145,25266785,2596017,39241484
(주)쎌바이오텍,49960,Dec-13,28341030,2521855,46698152,27857425,2496590,46882314
(주)쎌바이오텍,49960,Dec-14,38800498,1985858,57604133,38348055,1936221,58790473
(주)쎌바이오텍,49960,Dec-15,54150513,2521478,74967849,53860926,2488101,76094755
(주)쎌바이오텍,49960,Dec-16,69267535,2052900,90529232,68130327,1995383,91847885
(주)쎌바이오텍,49960,Dec-17,70869118,2810037,96476719,71712275,2764048,99181786
(주)쎌바이오텍,49960,Dec-18,81046651,2388364,112047408,81551406,2212139,115179431
(주)쎌바이오텍,49960,Dec-19,69257564,3076168,108303435,70042221,2682413,112132723
(주)쏠리드,50890,Dec-11,70210360,19289466,149313581,69009882,18376834,148018263
(주)쏠리드,50890,Dec-12,98949615,22610445,178027640,98130697,22158780,181551690
(주)쏠리드,50890,Dec-13,113484788,28098068,194137303,107140963,26395052,193553368
(주)쏠리드,50890,Dec-14,113088023,30982099,194005314,102330090,28017576,188824782
(주)쏠리드,50890,Dec-15,131831220,25052991,297180548,133327387,18557529,243478697
(주)쏠리드,50890,Dec-16,142524483,56429413,342717605,112243679,21290672,272288272
(주)쏠리드,50890,Dec-17,139246197,38874409,280947024,114673446,19184006,247161802
(주)쏠리드,50890,Dec-18,114580880,44182201,269361556,100334238,18316210,249890086
(주)쏠리드,50890,Dec-19,125841179,29617153,283758311,115973820,19164492,269365848
(주)씨씨에스충북방송,66790,Dec-11,25920498,272746,64643534,20859994,0,53269488
(주)씨씨에스충북방송,66790,Dec-12,24453073,127185,116574549,16692436,0,66137174
(주)씨씨에스충북방송,66790,Dec-13,26936965,642296,65371234,26943167,0,57934414
(주)씨씨에스충북방송,66790,Dec-14,33453954,450348,65675220,28468151,0,63035495
(주)씨씨에스충북방송,66790,Dec-15,18263116,393239,58383142,17396319,0,56937264
(주)씨씨에스충북방송,66790,Dec-16,7076704,0,45263654,7125185,0,45307263
(주)씨씨에스충북방송,66790,Dec-17,9099011,0,42450754,9114755,0,42463594
(주)씨씨에스충북방송,66790,Dec-18,9063993,0,35691430,9063327,0,35690577
(주)씨씨에스충북방송,66790,Dec-19,9304577,0,32952881,9302777,0,32950970
(주)씨아이테크,4920,Dec-11,,,,8848015,0,24213117
(주)씨아이테크,4920,Dec-12,,,,4687452,229936,17891629
(주)씨아이테크,4920,Dec-13,5896321,1109998,26501902,1801650,274753,24863437
(주)씨아이테크,4920,Dec-14,9663389,1036285,28234174,4223681,363404,25754700
(주)씨아이테크,4920,Dec-15,15462586,1221211,40189897,8893575,740591,35881941
(주)씨아이테크,4920,Dec-16,13223211,1600105,39843704,6341297,963631,35179893
(주)씨아이테크,4920,Dec-17,12759405,1751930,38255018,7755326,652540,31326807
(주)씨아이테크,4920,Dec-18,20153646,4990672,42991097,7591126,1193080,29064073
(주)씨아이테크,4920,Dec-19,18097033,8022432,56095818,6447280,1693381,36179584
(주)씨에스,65770,Dec-11,41418389,8441625,92735068,27324462,4477444,79136894
(주)씨에스,65770,Dec-12,57411809,10522973,118044397,32599731,7756013,82470940
(주)씨에스,65770,Dec-13,37652198,10143596,111255926,28654270,6494835,80334424
(주)씨에스,65770,Dec-14,73625497,11302228,123273984,29772661,10210038,83524080
(주)씨에스,65770,Dec-15,22846623,10378252,60832587,18200253,8222590,60014498
(주)씨에스,65770,Dec-16,16382482,6489585,54944739,16309465,6489585,54933699
(주)씨에스,65770,Dec-17,45850534,3181218,50170235,45832608,3181218,50215298
(주)씨에스,65770,Dec-18,26756997,7900186,32509182,26723245,7900186,32463728
