회사명,거래소코드,회계년도,당기재고자산(IFRS연결),전기재고자산(IFRS연결),당기재고자산(IFRS개별),전기재고자산(IFRS개별)
(주)에이스테크놀로지,88800,Dec-14,64161619,64161619,24631714,24631714
(주)에이스테크놀로지,88800,Dec-15,76583960,76583960,33853774,33853774
(주)에이스테크놀로지,88800,Dec-16,60369613,60369613,22706166,22706166
(주)에이스테크놀로지,88800,Dec-17,65077858,65077858,22688479,22688479
(주)에이스테크놀로지,88800,Dec-18,83555390,83555390,16083847,16083847
(주)에이스테크놀로지,88800,Dec-19,88261761,88261761,8741613,8741613
(주)에이스토리,241840,Dec-19,,,2873298,2873298
(주)에이엔피,15260,Dec-11,54204248,54204248,13501896,13501896
(주)에이엔피,15260,Dec-12,62110865,62110865,15825847,15825847
(주)에이엔피,15260,Dec-13,48856601,48856601,15835386,15835386
(주)에이엔피,15260,Dec-14,48712931,48712931,18088849,18088849
(주)에이엔피,15260,Dec-15,20739995,20739995,20516330,20516330
(주)에이엔피,15260,Dec-16,22412097,22412097,21833214,21833214
(주)에이엔피,15260,Dec-17,20957641,20957641,20799776,20799776
(주)에이엔피,15260,Dec-18,17742392,17742392,17456860,17456860
(주)에이엔피,15260,Dec-19,13980982,,13804539,13980982
(주)에이치비테크놀러지,78150,Dec-11,,,286946,286946
(주)에이치비테크놀러지,78150,Dec-12,,,138788,138788
(주)에이치비테크놀러지,78150,Dec-13,,,6630521,6630521
(주)에이치비테크놀러지,78150,Dec-14,,,8170290,8170290
(주)에이치비테크놀러지,78150,Dec-15,,,7391176,7391176
(주)에이치비테크놀러지,78150,Dec-16,,,10465988,10465988
(주)에이치비테크놀러지,78150,Dec-17,,8474935,8474935,8474935
(주)에이치비테크놀러지,78150,Dec-18,24696562,24696562,22218564,22218564
(주)에이치비테크놀러지,78150,Dec-19,31130334,31130334,30127581,30127581
(주)에이치시티,72990,Dec-16,35543,35543,35543,35543
(주)에이치시티,72990,Dec-17,58815,58815,58815,58815
(주)에이치시티,72990,Dec-18,1462883,1462883,1462883,1462883
(주)에이치시티,72990,Dec-19,204595,204595,204595,204595
(주)에이치알에스,36640,Dec-11,13172534,13172534,12995701,12995701
(주)에이치알에스,36640,Dec-12,17095805,17095805,16590602,16590602
(주)에이치알에스,36640,Dec-13,14992009,14992009,14421965,14421965
(주)에이치알에스,36640,Dec-14,13773911,13773911,13224896,13224896
(주)에이치알에스,36640,Dec-15,13365237,13365237,12633418,12633418
(주)에이치알에스,36640,Dec-16,11896096,11896096,11046823,11046823
(주)에이치알에스,36640,Dec-17,13671926,13671926,12892817,12892817
(주)에이치알에스,36640,Dec-18,31935914,31935914,30761862,30761862
(주)에이치알에스,36640,Dec-19,15737703,15737703,15131278,15131278
(주)에이치앤비디자인,227100,Dec-18,6102816,6102816,5707447,5707447
(주)에이치앤비디자인,227100,Dec-19,10418131,10418131,10229745,10229745
(주)에이치엘사이언스,239610,Dec-16,,,3105372,3105372
(주)에이치엘사이언스,239610,Dec-17,,,2118766,2118766
(주)에이치엘사이언스,239610,Dec-18,,,2945002,2945002
(주)에이치엘사이언스,239610,Dec-19,,,4856954,4856954
(주)에이치케이,44780,Dec-11,13695074,13695074,13409927,13409927
(주)에이치케이,44780,Dec-12,18453708,18453708,18237966,18237966
(주)에이치케이,44780,Dec-13,24866560,24866560,24633123,24633123
(주)에이치케이,44780,Dec-14,26578279,26578279,26385390,26385390
(주)에이치케이,44780,Dec-15,31016147,31016147,27766505,27766505
(주)에이치케이,44780,Dec-16,23232646,23232646,22073198,22073198
(주)에이치케이,44780,Dec-17,22758680,22758680,20289709,20289709
(주)에이치케이,44780,Dec-18,27874064,27874064,23551236,23551236
(주)에이치케이,44780,Dec-19,24803702,24803702,21693023,21693023
(주)에이텍,45660,Dec-11,5811818,,5811818,5811818
(주)에이텍,45660,Dec-12,,,6857622,6857622
(주)에이텍,45660,Dec-13,,,5773459,5773459
(주)에이텍,45660,Dec-14,,,9075802,9075802
(주)에이텍,45660,Dec-15,,,3990173,3990173
(주)에이텍,45660,Dec-16,,,9407578,9407578
(주)에이텍,45660,Dec-17,,,6463993,6463993
(주)에이텍,45660,Dec-18,,,8643134,8643134
(주)에이텍,45660,Dec-19,,,6324902,6324902
(주)에이텍티앤,224110,Dec-15,,,1514839,1514839
(주)에이텍티앤,224110,Dec-16,,1891028,1891028,1891028
(주)에이텍티앤,224110,Dec-17,18173714,18173714,1905917,1905917
(주)에이텍티앤,224110,Dec-18,23039560,23039560,1823624,1823624
(주)에이텍티앤,224110,Dec-19,18901385,18901385,3359044,3359044
(주)에이트원,230980,Dec-16,,0,0,0
(주)에이트원,230980,Dec-17,5608852,11738381,0,6129528
(주)에이트원,230980,Dec-18,15000500,15000500,6851600,6851600
(주)에이트원,230980,Dec-19,4238118,4238118,4113791,4113791
(주)에이티세미콘,89530,Dec-11,,,0,0
(주)에이티세미콘,89530,Dec-12,,0,0,0
(주)에이티세미콘,89530,Dec-13,2739292,,0,2739292
(주)에이티세미콘,89530,Dec-14,,,3639268,3639268
(주)에이티세미콘,89530,Dec-15,,,4733960,4733960
(주)에이티세미콘,89530,Dec-16,,,3627789,3627789
(주)에이티세미콘,89530,Dec-17,,4478041,4478041,4478041
(주)에이티세미콘,89530,Dec-18,4604281,4604281,4604281,4604281
(주)에이티세미콘,89530,Dec-19,6326165,6326165,6325805,6325805
(주)에이팩트,200470,Dec-14,,,0,0
(주)에이팩트,200470,Dec-15,,,419787,419787
(주)에이팩트,200470,Dec-16,,,0,0
(주)에이팩트,200470,Dec-17,,,0,0
(주)에이팩트,200470,Dec-18,,,0,0
(주)에이팩트,200470,Dec-19,,,0,0
(주)에이프로젠,7460,Dec-11,17725609,17725609,9468093,9468093
(주)에이프로젠,7460,Dec-12,5507784,,4950763,5507784
(주)에이프로젠,7460,Dec-13,,,3799304,3799304
(주)에이프로젠,7460,Dec-14,,,4048991,4048991
(주)에이프로젠,7460,Dec-15,,,4287187,4287187
(주)에이프로젠,7460,Dec-16,,,4109271,4109271
(주)에이프로젠,7460,Dec-17,4397922,4397922,3673169,3673169
(주)에이프로젠,7460,Dec-18,5184702,5184702,4568525,4568525
(주)에이프로젠,7460,Dec-19,17402791,17402791,7828840,7828840
(주)에이프로젠헬스케어앤게임즈,109960,Dec-11,,,4219890,4219890
(주)에이프로젠헬스케어앤게임즈,109960,Dec-12,,4310397,4310397,4310397
(주)에이프로젠헬스케어앤게임즈,109960,Dec-13,2373886,,2373886,2373886
(주)에이프로젠헬스케어앤게임즈,109960,Dec-14,,,1851562,1851562
(주)에이프로젠헬스케어앤게임즈,109960,Dec-15,,1580657,1580657,1580657
(주)에이프로젠헬스케어앤게임즈,109960,Dec-16,1252924,1252924,1252924,1252924
(주)에이프로젠헬스케어앤게임즈,109960,Dec-17,15400,15400,15400,15400
(주)에이프로젠헬스케어앤게임즈,109960,Dec-18,86401,86401,86401,86401
(주)에이프로젠헬스케어앤게임즈,109960,Dec-19,768535,768536,768536,768536
(주)에치에프알,230240,Dec-15,,,,
(주)에치에프알,230240,Dec-16,,,,
(주)에치에프알,230240,Dec-17,,,,
(주)에치에프알,230240,Dec-18,26283599,26283599,18927825,18927825
(주)에치에프알,230240,Dec-19,30533425,30533425,22098046,22098046
(주)에코마케팅,230360,Dec-16,0,0,0,0
(주)에코마케팅,230360,Dec-17,659684,659684,0,0
(주)에코마케팅,230360,Dec-18,4259872,4259872,0,0
(주)에코마케팅,230360,Dec-19,15802823,15802823,0,0
(주)에코프로,86520,Dec-11,,,32834986,32834986
(주)에코프로,86520,Dec-12,,,33360126,33360126
(주)에코프로,86520,Dec-13,,,30063924,30063924
(주)에코프로,86520,Dec-14,,,32570046,32570046
(주)에코프로,86520,Dec-15,,31528524,31528524,31528524
(주)에코프로,86520,Dec-16,60581411,60581411,12789446,12789446
(주)에코프로,86520,Dec-17,75677762,75677762,10602536,10602536
(주)에코프로,86520,Dec-18,165204748,165204748,10634382,10634382
(주)에코프로,86520,Dec-19,231243997,231243997,15256678,15256678
(주)에코프로비엠,247540,Dec-16,,,,
(주)에코프로비엠,247540,Dec-17,,,,63007222
(주)에코프로비엠,247540,Dec-19,,158862987,158862987,158862987
(주)에프알텍,73540,Dec-11,,,531586,531586
(주)에프알텍,73540,Dec-12,,,4117950,4117950
(주)에프알텍,73540,Dec-13,,337177,337177,337177
(주)에프알텍,73540,Dec-14,1064311,1064311,1064311,1064311
(주)에프알텍,73540,Dec-15,1095632,1095632,1094446,1094446
(주)에프알텍,73540,Dec-16,1946372,1946372,1946372,1946372
(주)에프알텍,73540,Dec-17,5142815,5142815,5105410,5105410
(주)에프알텍,73540,Dec-18,1805653,1805653,1805653,1805653
(주)에프알텍,73540,Dec-19,1697737,1697737,1697737,1697737
(주)에프앤리퍼블릭,64090,Dec-11,7005363,7005363,5409387,5409387
(주)에프앤리퍼블릭,64090,Dec-12,7360285,7360285,6258244,6258244
(주)에프앤리퍼블릭,64090,Dec-13,5521568,,5521568,5521568
(주)에프앤리퍼블릭,64090,Dec-14,,5501118,5501118,5501118
(주)에프앤리퍼블릭,64090,Dec-15,9790825,9790825,9790825,9790825
(주)에프앤리퍼블릭,64090,Dec-16,3583153,3583153,2355364,2355364
(주)에프앤리퍼블릭,64090,Dec-17,7261110,7261110,7261110,7261110
(주)에프앤리퍼블릭,64090,Dec-18,38737693,38737693,38654752,38654752
(주)에프앤리퍼블릭,64090,Dec-19,24863094,24863094,24319804,24319804
(주)에프앤에프홀딩스,7700,Dec-11,47126109,47126109,47124486,47124486
(주)에프앤에프홀딩스,7700,Dec-12,48142808,48142808,48141280,48141280
(주)에프앤에프홀딩스,7700,Dec-13,69152892,69152892,69151344,69151344
(주)에프앤에프홀딩스,7700,Dec-14,102664412,102664412,102664412,102664412
(주)에프앤에프홀딩스,7700,Dec-15,109580105,109580105,109580105,109580105
(주)에프앤에프홀딩스,7700,Dec-16,90482300,90482300,90482300,90482300
(주)에프앤에프홀딩스,7700,Dec-17,104327923,104327923,104052870,104052870
(주)에프앤에프홀딩스,7700,Dec-18,159055709,159055709,152319865,152319865
(주)에프앤에프홀딩스,7700,Dec-19,175941285,175941285,164550332,164550332
(주)에프에스엔,214270,Dec-15,,,,
(주)에프에스엔,214270,Dec-16,0,0,0,0
(주)에프에스엔,214270,Dec-17,0,0,0,0
(주)에프에스엔,214270,Dec-18,0,0,0,0
(주)에프에스엔,214270,Dec-19,209841,209841,0,0
(주)에프에스티,36810,Dec-11,,,12490109,12490109
(주)에프에스티,36810,Dec-12,,9117797,9117797,9117797
(주)에프에스티,36810,Dec-13,7999888,7999888,7999888,7999888
(주)에프에스티,36810,Dec-14,7098783,7098783,7089417,7089417
(주)에프에스티,36810,Dec-15,9239554,9239554,9220567,9220567
(주)에프에스티,36810,Dec-16,13994833,13994833,13972758,13972758
(주)에프에스티,36810,Dec-17,22037144,22037144,22004292,22004292
(주)에프에스티,36810,Dec-18,12269886,12269886,12231663,12231663
(주)에프에스티,36810,Dec-19,22605461,22605461,21616053,21616053
(주)에프엔씨엔터테인먼트,173940,Dec-14,761971,761971,141692,141692
(주)에프엔씨엔터테인먼트,173940,Dec-15,740177,740177,257330,257330
(주)에프엔씨엔터테인먼트,173940,Dec-16,1009971,1009971,246951,246951
(주)에프엔씨엔터테인먼트,173940,Dec-17,992690,992690,295098,295098
(주)에프엔씨엔터테인먼트,173940,Dec-18,716435,716435,194414,194414
(주)에프엔씨엔터테인먼트,173940,Dec-19,691107,691107,346357,346357
(주)엑사이엔씨,54940,Dec-11,9200194,9200194,3655491,3655491
(주)엑사이엔씨,54940,Dec-12,9958944,9958944,4045923,4045923
(주)엑사이엔씨,54940,Dec-13,9196471,9196471,3950686,3950686
(주)엑사이엔씨,54940,Dec-14,14153074,14153074,4100953,4100953
(주)엑사이엔씨,54940,Dec-15,10719714,10719714,3755420,3755420
(주)엑사이엔씨,54940,Dec-16,11878259,11878259,4183479,4183479
(주)엑사이엔씨,54940,Dec-17,16319772,16319772,7487450,7487450
(주)엑사이엔씨,54940,Dec-18,18370078,18370078,6954981,6954981
(주)엑사이엔씨,54940,Dec-19,19086833,19086833,6304485,6304485
(주)엑세스바이오인코퍼레이션,950130,Dec-13,4295782,4295782,4192288,4192288
(주)엑세스바이오인코퍼레이션,950130,Dec-14,9684229,9684229,9475865,9475865
(주)엑세스바이오인코퍼레이션,950130,Dec-15,7673734,7673734,6774464,6774464
(주)엑세스바이오인코퍼레이션,950130,Dec-16,8788073,8788073,6999736,6999736
(주)엑세스바이오인코퍼레이션,950130,Dec-17,12183564,12183564,8916966,8916966
(주)엑세스바이오인코퍼레이션,950130,Dec-18,12147933,12147933,9290994,9290994
(주)엑세스바이오인코퍼레이션,950130,Dec-19,8095298,8095298,6258832,6258832
(주)엑셈,205100,Dec-14,,,,
(주)엑셈,205100,Dec-15,0,0,0,0
(주)엑셈,205100,Dec-16,0,0,0,0
(주)엑셈,205100,Dec-17,0,0,0,0
(주)엑셈,205100,Dec-18,0,0,0,0
(주)엑셈,205100,Dec-19,24874,24874,24874,24874
(주)엑시콘,92870,Dec-15,9801737,9801737,9801737,9801737
(주)엑시콘,92870,Dec-16,9878164,9878164,9878164,9878164
(주)엑시콘,92870,Dec-17,13233180,13233180,13217121,13217121
(주)엑시콘,92870,Dec-18,14359397,14359397,14341548,14341548
(주)엑시콘,92870,Dec-19,10568211,10568211,10568211,10568211
(주)엔바이오니아,317870,Dec-19,,,2291716,2291716
(주)엔씨소프트,36570,Dec-11,1264002,1264002,112114,112114
(주)엔씨소프트,36570,Dec-12,2038585,2038585,111153,111153
(주)엔씨소프트,36570,Dec-13,934547,934547,51495,51495
(주)엔씨소프트,36570,Dec-14,708400,708400,38052,38052
(주)엔씨소프트,36570,Dec-15,685710,685710,77134,77134
(주)엔씨소프트,36570,Dec-16,665606,665606,281104,281104
(주)엔씨소프트,36570,Dec-17,513205,513205,207419,207419
(주)엔씨소프트,36570,Dec-18,1004089,1004089,654954,654954
(주)엔씨소프트,36570,Dec-19,2073250,2073250,1753031,1753031
(주)엔아이스틸,8260,Dec-11,,,33876480,33876480
(주)엔아이스틸,8260,Dec-12,,,24885631,24885631
(주)엔아이스틸,8260,Dec-13,,,21379581,21379581
(주)엔아이스틸,8260,Dec-14,,,22852686,22852686
(주)엔아이스틸,8260,Dec-15,,,18210799,18210799
(주)엔아이스틸,8260,Dec-16,,,11045504,11045504
(주)엔아이스틸,8260,Dec-17,,,17447600,17447600
(주)엔아이스틸,8260,Dec-18,,,15399783,15399783
(주)엔아이스틸,8260,Dec-19,,,22212076,22212076
(주)엔에스,217820,Dec-15,,8632367,8632367,8632367
(주)엔에스,217820,Dec-16,7901970,7901970,7901970,7901970
(주)엔에스,217820,Dec-17,31615613,31615613,31615613,31615613
(주)엔에스,217820,Dec-18,28425706,28425706,28425706,28425706
(주)엔에스,217820,Dec-19,42889515,42889515,42889515,42889515
(주)엔에스엔,31860,Dec-11,24612394,24612394,1893969,1893969
(주)엔에스엔,31860,Dec-12,16107961,2019517,2019517,2019517
(주)엔에스엔,31860,Dec-13,1450633,1450633,1450633,1450633
(주)엔에스엔,31860,Dec-14,5168039,5168039,5168039,5168039
(주)엔에스엔,31860,Dec-15,5482664,5482664,4970366,4970366
(주)엔에스엔,31860,Dec-16,2925876,2925876,2421304,2421304
(주)엔에스엔,31860,Dec-17,2144768,2144768,2059962,2059962
(주)엔에스엔,31860,Dec-18,1610491,1610491,1560695,1560695
(주)엔에스엔,31860,Dec-19,1621435,1621435,1350015,1350015
(주)엔에이치엔벅스,104200,Dec-11,0,0,0,0
(주)엔에이치엔벅스,104200,Dec-12,0,,0,0
(주)엔에이치엔벅스,104200,Dec-13,,,0,0
(주)엔에이치엔벅스,104200,Dec-14,,,0,0
(주)엔에이치엔벅스,104200,Dec-15,,0,0,0
(주)엔에이치엔벅스,104200,Dec-16,57724,57724,0,0
(주)엔에이치엔벅스,104200,Dec-17,133029,133029,80580,80580
(주)엔에이치엔벅스,104200,Dec-18,147294,147294,147294,147294
(주)엔에이치엔벅스,104200,Dec-19,360632,360632,360632,360632
(주)엔이능률,53290,Dec-11,4906488,4906488,4906488,4906488
(주)엔이능률,53290,Dec-12,7445778,7445778,7445778,7445778
(주)엔이능률,53290,Dec-13,5520854,5520854,5520854,5520854
(주)엔이능률,53290,Dec-14,7013587,7013587,7013587,7013587
(주)엔이능률,53290,Dec-15,8927993,8927993,8927993,8927993
(주)엔이능률,53290,Dec-16,9770482,9770482,9770482,9770482
(주)엔이능률,53290,Dec-17,18090819,,18090819,18090819
(주)엔이능률,53290,Dec-18,,,19723148,19723148
(주)엔이능률,53290,Dec-19,,,17749684,17749684
(주)엔지스테크널러지,208860,Dec-16,,,0,0
(주)엔지스테크널러지,208860,Dec-17,,,0,0
(주)엔지스테크널러지,208860,Dec-18,,0,0,0
(주)엔지스테크널러지,208860,Dec-19,3881198,3881198,0,0
(주)엔지켐생명과학,183490,Dec-18,7127739,7127739,7127739,7127739
(주)엔지켐생명과학,183490,Dec-19,7846630,7846630,7846630,7846630
(주)엔케이,85310,Dec-11,93090566,93090566,53410918,53410918
(주)엔케이,85310,Dec-12,97645665,97645665,52194770,52194770
(주)엔케이,85310,Dec-13,65550440,65550440,55285749,55285749
(주)엔케이,85310,Dec-14,48680234,48680234,44510249,44510249
(주)엔케이,85310,Dec-15,41777166,41777166,37034761,37034761
(주)엔케이,85310,Dec-16,20753777,20753777,17579897,17579897
(주)엔케이,85310,Dec-17,23230235,23230235,11337721,11337721
(주)엔케이,85310,Dec-18,13834775,13834775,7709118,7709118
(주)엔케이,85310,Dec-19,9049844,9049844,4248707,4248707
(주)엔케이맥스,182400,Dec-15,3114835,3114835,3114835,3114835
(주)엔케이맥스,182400,Dec-16,4138941,4138941,3869590,3869590
(주)엔케이맥스,182400,Dec-17,4154595,4154595,3912352,3912352
(주)엔케이맥스,182400,Dec-18,3274641,3274641,3183511,3183511
(주)엔케이맥스,182400,Dec-19,4008424,4008424,2645309,2645309
(주)엔텔스,69410,Dec-11,,0,0,0
(주)엔텔스,69410,Dec-12,0,0,0,0
(주)엔텔스,69410,Dec-13,0,0,0,0
(주)엔텔스,69410,Dec-14,0,0,0,0
(주)엔텔스,69410,Dec-15,376659,376659,376659,376659
(주)엔텔스,69410,Dec-16,376659,376659,376659,376659
(주)엔텔스,69410,Dec-17,339058,339058,339058,339058
(주)엔텔스,69410,Dec-18,0,0,0,0
(주)엔텔스,69410,Dec-19,0,0,0,0
(주)엔투텍,227950,Dec-15,,,,
(주)엔투텍,227950,Dec-16,,,,
(주)엔투텍,227950,Dec-17,,,,
(주)엔투텍,227950,Dec-18,6800298,6800298,6800298,6800298
(주)엔피,291230,Dec-18,,,,
(주)엔피,291230,Dec-19,,,,
(주)엔피케이,48830,Dec-11,5001027,5001027,4106316,4106316
(주)엔피케이,48830,Dec-12,4921899,4921899,4054148,4054148
(주)엔피케이,48830,Dec-13,4856586,4856586,4058061,4058061
(주)엔피케이,48830,Dec-14,4757742,4757742,3900088,3900088
(주)엔피케이,48830,Dec-15,4248918,4248918,3306462,3306462
(주)엔피케이,48830,Dec-16,4909979,4909979,3890683,3890683
(주)엔피케이,48830,Dec-17,4620884,4620884,3317647,3317647
(주)엔피케이,48830,Dec-18,3978102,3978102,3015300,3015300
(주)엔피케이,48830,Dec-19,3454216,3454216,3386682,3386682
