회사명,거래소코드,회계년도,매출액(IFRS연결),유형자산(IFRS연결),매출액(IFRS개별),유형자산(IFRS개별)
(주)에프앤리퍼블릭,64090,Dec-11,28665431,4202532,29837921,4178566
(주)에프앤리퍼블릭,64090,Dec-12,26604407,4189244,25202281,4162043
(주)에프앤리퍼블릭,64090,Dec-13,26772054,3784742,24865766,3778217
(주)에프앤리퍼블릭,64090,Dec-14,,,22953448,3471153
(주)에프앤리퍼블릭,64090,Dec-15,19115992,3287008,18469794,3151452
(주)에프앤리퍼블릭,64090,Dec-16,54679135,2140786,17938392,2017743
(주)에프앤리퍼블릭,64090,Dec-17,77374491,2061737,65211588,2055616
(주)에프앤리퍼블릭,64090,Dec-18,102914918,585717,101451331,550304
(주)에프앤리퍼블릭,64090,Dec-19,34123439,1899509,31936073,1527784
(주)에프앤에프홀딩스,7700,Dec-11,218167782,63064199,217856438,63059527
(주)에프앤에프홀딩스,7700,Dec-12,200762944,72893927,200335913,72889083
(주)에프앤에프홀딩스,7700,Dec-13,222378411,84290903,222042661,84284871
(주)에프앤에프홀딩스,7700,Dec-14,301412850,95066714,301122145,95060905
(주)에프앤에프홀딩스,7700,Dec-15,370012003,81188492,369783643,81183742
(주)에프앤에프홀딩스,7700,Dec-16,438979655,77271414,438729919,77267416
(주)에프앤에프홀딩스,7700,Dec-17,560518177,82214427,560952332,82028903
(주)에프앤에프홀딩스,7700,Dec-18,668726803,140119526,646028073,132888763
(주)에프앤에프홀딩스,7700,Dec-19,910336565,160563095,885117753,154346122
(주)에프에스엔,214270,Dec-15,,,,
(주)에프에스엔,214270,Dec-16,32484436,238916,31453004,232360
(주)에프에스엔,214270,Dec-17,34193103,314262,27292458,227602
(주)에프에스엔,214270,Dec-18,125414863,3499917,37136316,248998
(주)에프에스엔,214270,Dec-19,145425213,31324521,38506961,4359428
(주)에프에스티,36810,Dec-11,,,45759225,28429270
(주)에프에스티,36810,Dec-12,,,65153665,43673750
(주)에프에스티,36810,Dec-13,66385916,46647686,66385916,46645798
(주)에프에스티,36810,Dec-14,66807545,48781661,66577336,48762904
(주)에프에스티,36810,Dec-15,84636617,61730251,84434815,61663275
(주)에프에스티,36810,Dec-16,112326475,62645127,111881400,62587875
(주)에프에스티,36810,Dec-17,191695210,61840694,191104354,61796289
(주)에프에스티,36810,Dec-18,165054024,65833379,164438268,65794876
(주)에프에스티,36810,Dec-19,125729654,98658271,121655204,88344477
(주)에프엔씨엔터테인먼트,173940,Dec-14,60072237,4841585,32283428,4339406
(주)에프엔씨엔터테인먼트,173940,Dec-15,72671244,4875274,44318552,4438324
(주)에프엔씨엔터테인먼트,173940,Dec-16,91417169,17971600,53707136,4835002
(주)에프엔씨엔터테인먼트,173940,Dec-17,116687389,16846066,53832745,4351487
(주)에프엔씨엔터테인먼트,173940,Dec-18,74014342,3977797,47581669,3628607
(주)에프엔씨엔터테인먼트,173940,Dec-19,84190079,11893074,53546880,10718324
(주)엑사이엔씨,54940,Dec-11,186774110,37964838,123153033,26710355
(주)엑사이엔씨,54940,Dec-12,142759741,37844374,80931135,26722878
(주)엑사이엔씨,54940,Dec-13,139478280,36903378,65560765,25611356
(주)엑사이엔씨,54940,Dec-14,166550236,38322894,68948630,24922557
(주)엑사이엔씨,54940,Dec-15,152966138,38147268,82823676,23854615
(주)엑사이엔씨,54940,Dec-16,164818419,37912714,109044067,23050541
(주)엑사이엔씨,54940,Dec-17,255852212,36776806,184575755,22664459
(주)엑사이엔씨,54940,Dec-18,224054110,33337841,151515263,21105537
(주)엑사이엔씨,54940,Dec-19,247113216,34839218,139762658,21212465
(주)엑세스바이오인코퍼레이션,950130,Dec-13,45840015,10559090,45837731,9216602
(주)엑세스바이오인코퍼레이션,950130,Dec-14,32305084,16105367,32387575,9977305
(주)엑세스바이오인코퍼레이션,950130,Dec-15,35582621,20677822,34758550,10549457
(주)엑세스바이오인코퍼레이션,950130,Dec-16,32485928,30592852,29762933,11600497
(주)엑세스바이오인코퍼레이션,950130,Dec-17,29464754,31404413,27532808,9851704
(주)엑세스바이오인코퍼레이션,950130,Dec-18,40239207,30378825,37584855,9107774
(주)엑세스바이오인코퍼레이션,950130,Dec-19,43058688,28981150,37379390,10275474
(주)엑셈,205100,Dec-14,,,,
(주)엑셈,205100,Dec-15,20656737,6418959,15753692,5635733
(주)엑셈,205100,Dec-16,27549222,8687351,20122347,7983592
(주)엑셈,205100,Dec-17,33716596,12042263,24349132,6309457
(주)엑셈,205100,Dec-18,32359592,12831049,22614987,7597392
(주)엑셈,205100,Dec-19,34454978,16165801,24786109,10896673
(주)엑시콘,92870,Dec-15,52960638,25799101,52960638,25799101
(주)엑시콘,92870,Dec-16,45115501,25970776,44985040,25970776
(주)엑시콘,92870,Dec-17,67217160,25640977,66441333,25633317
(주)엑시콘,92870,Dec-18,56474117,23802417,56483838,23796566
(주)엑시콘,92870,Dec-19,38230244,25174561,38226674,25174561
(주)엔바이오니아,317870,Dec-19,,,9720397,10479114
(주)엔씨소프트,36570,Dec-11,608878406,366332503,500177248,341850809
(주)엔씨소프트,36570,Dec-12,753520026,425828132,475302065,399739331
(주)엔씨소프트,36570,Dec-13,756655651,248310440,530439554,230439062
(주)엔씨소프트,36570,Dec-14,838718200,240839262,612651715,221825102
(주)엔씨소프트,36570,Dec-15,838297603,233821887,616604463,215721100
(주)엔씨소프트,36570,Dec-16,983556874,224654949,744135850,210781671
(주)엔씨소프트,36570,Dec-17,1758721722,229062631,1546636024,218360176
(주)엔씨소프트,36570,Dec-18,1715115508,233876559,1529913443,222155608
(주)엔씨소프트,36570,Dec-19,1701185423,350408848,1525867647,267016187
(주)엔아이스틸,8260,Dec-11,,,107269087,73726823
(주)엔아이스틸,8260,Dec-12,,,105331692,75973740
(주)엔아이스틸,8260,Dec-13,,,121321800,90169157
(주)엔아이스틸,8260,Dec-14,,,126580555,105458672
(주)엔아이스틸,8260,Dec-15,,,118555722,129550443
(주)엔아이스틸,8260,Dec-16,,,114325940,160595741
(주)엔아이스틸,8260,Dec-17,,,150604074,195428559
(주)엔아이스틸,8260,Dec-18,,,150732790,201115814
(주)엔아이스틸,8260,Dec-19,,,148224450,201897621
(주)엔에스,217820,Dec-15,,,30449865,10364575
(주)엔에스,217820,Dec-16,29620173,11988771,26837910,10275228
(주)엔에스,217820,Dec-17,42165075,11871964,36244854,9925671
(주)엔에스,217820,Dec-18,50648403,20421291,43702837,19078767
(주)엔에스,217820,Dec-19,65057075,20913414,57996003,20087627
(주)엔에스엔,31860,Dec-11,213097323,41879687,11501966,182504
(주)엔에스엔,31860,Dec-12,293487067,61657237,5285107,104618
(주)엔에스엔,31860,Dec-13,5598496,2454700,5598496,2454700
(주)엔에스엔,31860,Dec-14,13409262,2588770,13409262,2588770
(주)엔에스엔,31860,Dec-15,18619785,10282330,18118026,7860977
(주)엔에스엔,31860,Dec-16,18771125,11994460,8716713,8679115
(주)엔에스엔,31860,Dec-17,5233309,8791189,5233099,8462105
(주)엔에스엔,31860,Dec-18,10306353,8501689,10278928,8084202
(주)엔에스엔,31860,Dec-19,15368805,8234951,9082944,7883526
(주)엔에이치엔벅스,104200,Dec-11,47530303,1572979,47434683,1559329
(주)엔에이치엔벅스,104200,Dec-12,50379224,1115828,50378005,1115828
(주)엔에이치엔벅스,104200,Dec-13,,,57793222,801845
(주)엔에이치엔벅스,104200,Dec-14,,,54859490,440947
(주)엔에이치엔벅스,104200,Dec-15,,,60863075,457103
(주)엔에이치엔벅스,104200,Dec-16,73029718,339635,71391877,290005
(주)엔에이치엔벅스,104200,Dec-17,92820905,221666,88654122,99443
(주)엔에이치엔벅스,104200,Dec-18,89652083,207069,84512339,64843
(주)엔에이치엔벅스,104200,Dec-19,84847822,153123,81514992,85709
(주)엔이능률,53290,Dec-11,47587863,2811859,47587862,2311383
(주)엔이능률,53290,Dec-12,51714369,2888278,51714369,2453685
(주)엔이능률,53290,Dec-13,55623117,2474502,55623117,2244486
(주)엔이능률,53290,Dec-14,52916516,2495268,52916516,2271775
(주)엔이능률,53290,Dec-15,53139374,2261383,53139374,2179144
(주)엔이능률,53290,Dec-16,53488427,2263052,53488427,2206710
(주)엔이능률,53290,Dec-17,57481263,3276188,57481263,3246906
(주)엔이능률,53290,Dec-18,,,85990357,2424058
(주)엔이능률,53290,Dec-19,,,84632802,1392865
(주)엔지스테크널러지,208860,Dec-16,,,3682598,2864541
(주)엔지스테크널러지,208860,Dec-17,,,3369956,2796627
(주)엔지스테크널러지,208860,Dec-18,,,4188910,2763386
(주)엔지스테크널러지,208860,Dec-19,6299597,8711835,4265217,2839174
(주)엔지켐생명과학,183490,Dec-18,31034039,14061484,31034039,14041227
(주)엔지켐생명과학,183490,Dec-19,31468723,14812659,31468723,14582471
(주)엔케이,85310,Dec-11,264972460,176185387,190410942,83941341
(주)엔케이,85310,Dec-12,245915174,173158587,189960360,89239755
(주)엔케이,85310,Dec-13,223599371,121094812,170568864,95838625
(주)엔케이,85310,Dec-14,241944106,111152589,207894125,94803900
(주)엔케이,85310,Dec-15,250254926,109535406,235846142,94804602
(주)엔케이,85310,Dec-16,164591201,115629649,157651808,103190686
(주)엔케이,85310,Dec-17,121800023,115174453,83357691,94876653
(주)엔케이,85310,Dec-18,108432788,89619524,75575890,80137889
(주)엔케이,85310,Dec-19,108452406,73638843,88259702,64742383
(주)엔케이맥스,182400,Dec-15,2513084,1443642,2535965,1392241
(주)엔케이맥스,182400,Dec-16,6875849,2389188,6920544,2290544
(주)엔케이맥스,182400,Dec-17,4829585,3129721,4820171,2984005
(주)엔케이맥스,182400,Dec-18,6268827,2837346,5922253,2708710
(주)엔케이맥스,182400,Dec-19,8749218,31382340,6695324,11695893
(주)엔텔스,69410,Dec-11,,,45981095,283291
(주)엔텔스,69410,Dec-12,53992431,620087,53992431,611418
(주)엔텔스,69410,Dec-13,60984318,904921,60947064,890597
(주)엔텔스,69410,Dec-14,64439380,2920827,64276436,2866241
(주)엔텔스,69410,Dec-15,45306214,2750100,45287913,2707075
(주)엔텔스,69410,Dec-16,56460445,2422185,56334262,2388971
(주)엔텔스,69410,Dec-17,46939426,2300131,46726874,2265028
(주)엔텔스,69410,Dec-18,62313287,2492352,61950966,2424757
(주)엔텔스,69410,Dec-19,60229899,3437478,59187823,3345149
(주)엔투텍,227950,Dec-15,,,,
(주)엔투텍,227950,Dec-16,,,,
(주)엔투텍,227950,Dec-17,,,,
(주)엔투텍,227950,Dec-18,19115790,11879148,19046948,11879148
(주)엔피,291230,Dec-18,,,,
(주)엔피,291230,Dec-19,,,,
(주)엔피케이,48830,Dec-11,70138501,21963130,56419050,18376299
(주)엔피케이,48830,Dec-12,64600597,20005458,51221462,16723213
(주)엔피케이,48830,Dec-13,67412834,20393426,58285827,17358834
(주)엔피케이,48830,Dec-14,62639099,26283179,52953911,23570672
(주)엔피케이,48830,Dec-15,59069727,37635457,48676627,35132976
(주)엔피케이,48830,Dec-16,67437534,38406006,56604521,35945846
(주)엔피케이,48830,Dec-17,73092700,37611635,62636773,34656660
(주)엔피케이,48830,Dec-18,67274847,37081579,58475760,32351731
(주)엔피케이,48830,Dec-19,65034697,44410113,61831770,30115552
(주)엘디티,96870,Dec-11,,,31439151,2178435
(주)엘디티,96870,Dec-12,,,30846209,4855516
(주)엘디티,96870,Dec-13,,,9183448,2839063
(주)엘디티,96870,Dec-14,,,7047422,2683344
(주)엘디티,96870,Dec-15,,,9451508,2537557
(주)엘디티,96870,Dec-16,,,7633017,2405438
(주)엘디티,96870,Dec-17,,,9336437,2338433
(주)엘디티,96870,Dec-18,,,7188415,2265257
(주)엘디티,96870,Dec-19,,,6955660,2201600
(주)엘아이에스,138690,Dec-11,,,63258363,13521006
(주)엘아이에스,138690,Dec-12,20373934,13197928,20373934,13191662
(주)엘아이에스,138690,Dec-13,42107235,13964099,42059956,13959432
(주)엘아이에스,138690,Dec-14,36925075,13421968,36744971,13378334
(주)엘아이에스,138690,Dec-15,121904067,27996562,100330963,11870812
(주)엘아이에스,138690,Dec-16,102985201,33482433,32418639,10017980
(주)엘아이에스,138690,Dec-17,91942892,58415314,76373817,38426920
(주)엘아이에스,138690,Dec-18,211363819,69279273,210373463,50515946
(주)엘아이에스,138690,Dec-19,145119083,54024095,142669434,53964941
(주)엘앤씨바이오,290650,Dec-18,21240894,4901817,20823971,4362772
(주)엘앤씨바이오,290650,Dec-19,29151665,7287415,25235143,5874079
(주)엘앤에프,66970,Dec-11,210921751,54591758,126317118,33797772
(주)엘앤에프,66970,Dec-12,239316331,65501348,123595956,33273924
(주)엘앤에프,66970,Dec-13,225969174,79338087,94883224,47943633
(주)엘앤에프,66970,Dec-14,245675375,75019660,125233781,45903418
(주)엘앤에프,66970,Dec-15,235128641,83285806,118160273,58172658
(주)엘앤에프,66970,Dec-16,249732039,84802541,218851706,68781061
(주)엘앤에프,66970,Dec-17,403019916,96528154,359393986,80917081
(주)엘앤에프,66970,Dec-18,505664305,121751799,494339484,103638412
(주)엘앤에프,66970,Dec-19,313264235,196500852,312072283,177736134
(주)엘앤케이바이오메드,156100,Dec-16,34448849,8123202,29225599,6401164
(주)엘앤케이바이오메드,156100,Dec-17,31514425,6986945,21626682,6145715
(주)엘앤케이바이오메드,156100,Dec-18,31323219,6781195,22801032,5822289
(주)엘앤케이바이오메드,156100,Dec-19,25776889,4700913,19470887,3588374
(주)엘에스,6260,Dec-11,12351573000,2850122000,92198000,54157000
(주)엘에스,6260,Dec-12,11881204000,2754689000,104376000,52255000
(주)엘에스,6260,Dec-13,11445455000,2765839000,103661000,52049000
(주)엘에스,6260,Dec-14,10886348000,2669820000,97844000,50269000
(주)엘에스,6260,Dec-15,9999749000,2583443000,136138000,48645000
(주)엘에스,6260,Dec-16,9621313000,2486954000,83058000,47214000
(주)엘에스,6260,Dec-17,9515114000,1957684000,115262000,45965000
(주)엘에스,6260,Dec-18,10110159000,2247103000,242003000,47286000
(주)엘에스,6260,Dec-19,10176243000,2283401000,87110000,46911000
(주)엘에스네트웍스,680,Dec-11,454028664,215418618,423313532,198827775
(주)엘에스네트웍스,680,Dec-12,654844454,233685481,639561787,217335499
(주)엘에스네트웍스,680,Dec-13,771011942,275630793,695547406,192725807
(주)엘에스네트웍스,680,Dec-14,951010673,263276570,845738726,180456356
(주)엘에스네트웍스,680,Dec-15,810130161,217047443,691163868,150536582
(주)엘에스네트웍스,680,Dec-16,487042509,183017504,335727456,113385622
(주)엘에스네트웍스,680,Dec-17,443352650,113680978,235484216,41967021
(주)엘에스네트웍스,680,Dec-18,445887878,113120345,205400278,45429157
(주)엘에스네트웍스,680,Dec-19,402812773,111191109,217535679,45586439
(주)엘에프,93050,Dec-11,1439319872,354887645,1410925338,342450037
(주)엘에프,93050,Dec-12,1466496900,350769711,1389652918,338118489
(주)엘에프,93050,Dec-13,1486052176,348381895,1416402438,327272884
(주)엘에프,93050,Dec-14,1460156058,340373680,1385279237,319455132
(주)엘에프,93050,Dec-15,1571047846,330111770,1429859310,298978585
(주)엘에프,93050,Dec-16,1529296619,312021145,1379859089,278613509
(주)엘에프,93050,Dec-17,1602059905,389372234,1389250128,331440906
(주)엘에프,93050,Dec-18,1706682100,405402825,1414779247,338743732
(주)엘에프,93050,Dec-19,1851716801,522764393,1405258777,407914040
(주)엘엑스세미콘,108320,Dec-11,301486881,13678071,301277414,13532724
(주)엘엑스세미콘,108320,Dec-12,472637325,13555478,472258557,13318253
(주)엘엑스세미콘,108320,Dec-13,410236860,15929797,409644506,15715593
(주)엘엑스세미콘,108320,Dec-14,390705091,15007636,390690929,14982236
(주)엘엑스세미콘,108320,Dec-15,535837006,15040487,535837006,15024102
(주)엘엑스세미콘,108320,Dec-16,610043215,15266918,610042626,15261211
(주)엘엑스세미콘,108320,Dec-17,692761282,15208687,692756756,15188032
(주)엘엑스세미콘,108320,Dec-18,791818132,22952603,791817912,21717533
(주)엘엑스세미콘,108320,Dec-19,867122050,31623158,867122050,30647327
(주)엘엑스인터내셔널,1120,Dec-11,13986834138,118280446,7378209899,59459292
(주)엘엑스인터내셔널,1120,Dec-12,12793756148,133036929,5945490194,56644689
(주)엘엑스인터내셔널,1120,Dec-13,12072685790,88852964,5555792618,40574665
(주)엘엑스인터내셔널,1120,Dec-14,11372192850,96305491,3776501601,35881735
(주)엘엑스인터내셔널,1120,Dec-15,13224458801,333516484,3675879173,29314762
(주)엘엑스인터내셔널,1120,Dec-16,11966717412,551670385,2828841348,33854135
(주)엘엑스인터내셔널,1120,Dec-17,12827237444,552520113,2808960467,29789679
(주)엘엑스인터내셔널,1120,Dec-18,9988224866,669022392,2904286945,27706266
(주)엘엑스인터내셔널,1120,Dec-19,10530857112,764608221,3080463942,18887613
(주)엘엑스하우시스,108670,Dec-11,2450105000,725034000,2067165000,500677000
(주)엘엑스하우시스,108670,Dec-12,2451083000,774609000,2073996000,533967000
(주)엘엑스하우시스,108670,Dec-13,2676952000,869800000,2285965000,651029000
(주)엘엑스하우시스,108670,Dec-14,2825120000,992493000,2440439000,773861000
(주)엘엑스하우시스,108670,Dec-15,2768561000,1110499000,2370082000,824554000
(주)엘엑스하우시스,108670,Dec-16,2928337000,1113413000,2490561000,850074000
(주)엘엑스하우시스,108670,Dec-17,3256451000,1230726000,2812681000,991863000
(주)엘엑스하우시스,108670,Dec-18,3266496000,1277509000,2817733000,1025633000
(주)엘엑스하우시스,108670,Dec-19,3186807000,1339828000,2710501000,1043357000
