회사명,거래소코드,회계년도,당기유형자산(IFRS연결),전기유형자산(IFRS연결),당기유형자산(IFRS개별),전기유형자산(IFRS개별)
(주)쎌마테라퓨틱스,15540,Dec-16,161043,161043,68811,68811
(주)쎌마테라퓨틱스,15540,Dec-17,910454,910454,860946,860946
(주)쎌마테라퓨틱스,15540,Dec-18,1168842,1168842,1159082,1159082
(주)쎌마테라퓨틱스,15540,Dec-19,568941,568941,546204,546204
(주)쎌바이오텍,49960,Dec-11,8339973,8339973,8300779,8300779
(주)쎌바이오텍,49960,Dec-12,10938805,10938805,10906257,10906257
(주)쎌바이오텍,49960,Dec-13,16455542,16455542,16363922,16363922
(주)쎌바이오텍,49960,Dec-14,16769896,16769896,16701018,16701018
(주)쎌바이오텍,49960,Dec-15,18780487,18780487,18616138,18616138
(주)쎌바이오텍,49960,Dec-16,19524254,19524254,19386663,19386663
(주)쎌바이오텍,49960,Dec-17,23182209,23182209,21915793,21915793
(주)쎌바이오텍,49960,Dec-18,28651688,28651688,27433218,27433218
(주)쎌바이오텍,49960,Dec-19,36065257,36065257,34102999,34102999
(주)쏠리드,50890,Dec-11,19902995,19902995,18385677,18385677
(주)쏠리드,50890,Dec-12,19715919,19715919,17980393,17980393
(주)쏠리드,50890,Dec-13,19441188,19441188,17826549,17826549
(주)쏠리드,50890,Dec-14,18695374,18695374,17045109,17045109
(주)쏠리드,50890,Dec-15,33227657,33227657,15546396,15546396
(주)쏠리드,50890,Dec-16,39297528,39297528,23772747,23772746
(주)쏠리드,50890,Dec-17,32178210,32178210,24565599,24565599
(주)쏠리드,50890,Dec-18,36526200,36526200,28516121,28516121
(주)쏠리드,50890,Dec-19,43185328,43185328,31900576,31900576
(주)씨씨에스충북방송,66790,Dec-11,18341477,18341477,15572830,15572830
(주)씨씨에스충북방송,66790,Dec-12,53104129,53104129,17815216,17815216
(주)씨씨에스충북방송,66790,Dec-13,24590763,24590763,20601194,20601194
(주)씨씨에스충북방송,66790,Dec-14,22909664,22909664,21720859,21720859
(주)씨씨에스충북방송,66790,Dec-15,29665987,29665987,29014810,29014810
(주)씨씨에스충북방송,66790,Dec-16,29645803,28018329,29640930,28013457
(주)씨씨에스충북방송,66790,Dec-17,26866871,26102431,26863967,26099527
(주)씨씨에스충북방송,66790,Dec-18,22732910,21132421,22732723,21132235
(주)씨씨에스충북방송,66790,Dec-19,18439894,18439894,18439783,18439783
(주)씨아이테크,4920,Dec-11,,,11566965,11566965
(주)씨아이테크,4920,Dec-12,,,10734770,10734770
(주)씨아이테크,4920,Dec-13,13992979,13992979,10030688,10030688
(주)씨아이테크,4920,Dec-14,12443603,12443603,8544946,8544946
(주)씨아이테크,4920,Dec-15,12146335,12146335,8256704,8256704
(주)씨아이테크,4920,Dec-16,11901665,11901665,8080027,8080027
(주)씨아이테크,4920,Dec-17,18461400,18461400,7533523,7533523
(주)씨아이테크,4920,Dec-18,17692770,17692770,7405764,7405764
(주)씨아이테크,4920,Dec-19,10145552,11649038,1204294,1204294
(주)씨에스,65770,Dec-11,34357050,34357050,23715774,23715774
(주)씨에스,65770,Dec-12,44711104,44711104,23180161,23180161
(주)씨에스,65770,Dec-13,54186411,54186411,22448998,22448998
(주)씨에스,65770,Dec-14,34179767,34179767,34128299,34128299
(주)씨에스,65770,Dec-15,33639558,33639558,33165657,33165657
(주)씨에스,65770,Dec-16,35437477,35437477,35437477,35437477
(주)씨에스,65770,Dec-17,422893,422893,422893,422893
(주)씨에스,65770,Dec-18,3002787,3002787,3002787,3002787
(주)씨에스,65770,Dec-19,2645814,2645814,2583781,2583781
(주)씨에스에이코스믹,83660,Dec-11,6166644,6166644,6128785,6128785
(주)씨에스에이코스믹,83660,Dec-12,5529673,5529673,5505002,5505002
(주)씨에스에이코스믹,83660,Dec-13,4940561,4940561,4940561,4940561
(주)씨에스에이코스믹,83660,Dec-14,3635993,,3635993,3635993
(주)씨에스에이코스믹,83660,Dec-15,,,4812692,4812692
(주)씨에스에이코스믹,83660,Dec-16,,6064041,6064041,6064041
(주)씨에스에이코스믹,83660,Dec-17,6270705,6270705,6270705,6270705
(주)씨에스에이코스믹,83660,Dec-18,5624001,5624001,5606125,5606125
(주)씨에스에이코스믹,83660,Dec-19,6265829,6265829,1574850,1574850
(주)씨엔플러스,115530,Dec-11,34386049,34386049,31214653,31214653
(주)씨엔플러스,115530,Dec-12,36484907,36484907,34109264,34109264
(주)씨엔플러스,115530,Dec-13,34262473,34262473,34233651,34233651
(주)씨엔플러스,115530,Dec-14,35248645,35248645,33144089,33144089
(주)씨엔플러스,115530,Dec-15,30039721,29868356,26217247,26217247
(주)씨엔플러스,115530,Dec-16,19685496,19685496,14776912,14776912
(주)씨엔플러스,115530,Dec-17,21019236,21019236,16772074,16772074
(주)씨엔플러스,115530,Dec-18,22220834,22220834,17932618,17932618
(주)씨엔플러스,115530,Dec-19,5370704,5370704,881809,881809
(주)씨유메디칼시스템,115480,Dec-11,,7864319,7864319,7864319
(주)씨유메디칼시스템,115480,Dec-12,7520350,7520350,7520350,7520350
(주)씨유메디칼시스템,115480,Dec-13,9433973,9433973,7091288,7091288
(주)씨유메디칼시스템,115480,Dec-14,9172495,9172495,6384854,6384854
(주)씨유메디칼시스템,115480,Dec-15,8086740,8086740,5529967,5529967
(주)씨유메디칼시스템,115480,Dec-16,7505853,7505853,7423273,7423273
(주)씨유메디칼시스템,115480,Dec-17,7143130,7143130,7077860,7077860
(주)씨유메디칼시스템,115480,Dec-18,42937928,42937928,7173671,7173671
(주)씨유메디칼시스템,115480,Dec-19,46291677,46291677,8107020,8107020
(주)씨제이이엔엠,35760,Dec-11,666743427,666743427,119159199,119159199
(주)씨제이이엔엠,35760,Dec-12,764224559,764224559,114287698,114287698
(주)씨제이이엔엠,35760,Dec-13,910573357,908450897,111358990,109236529
(주)씨제이이엔엠,35760,Dec-14,904734791,904734791,104464342,104464342
(주)씨제이이엔엠,35760,Dec-15,859381264,859381264,105268025,105268025
(주)씨제이이엔엠,35760,Dec-16,814913835,814913835,104540236,104540236
(주)씨제이이엔엠,35760,Dec-17,815557193,815557193,110581282,110581282
(주)씨제이이엔엠,35760,Dec-18,1398235753,1398235753,379904963,379904963
(주)씨제이이엔엠,35760,Dec-19,947675147,947675147,526188457,526188457
(주)씨젠,96530,Dec-11,,,2809162,2809162
(주)씨젠,96530,Dec-12,,,4479051,4479051
(주)씨젠,96530,Dec-13,,4630576,4630576,4630576
(주)씨젠,96530,Dec-14,9957851,9957851,5163268,5163268
(주)씨젠,96530,Dec-15,11230373,11230373,5196863,5196863
(주)씨젠,96530,Dec-16,16468605,16468605,7850087,7850087
(주)씨젠,96530,Dec-17,18440888,18440888,8362542,8362542
(주)씨젠,96530,Dec-18,18582369,18582369,9204804,9204804
(주)씨젠,96530,Dec-19,23760457,23760457,8576816,8576816
(주)씨티씨바이오,60590,Dec-11,25486666,25486666,25465622,25465622
(주)씨티씨바이오,60590,Dec-12,29724801,29724801,29706547,29706547
(주)씨티씨바이오,60590,Dec-13,33546687,33546687,33534050,33534050
(주)씨티씨바이오,60590,Dec-14,66289976,66289976,66216855,66216855
(주)씨티씨바이오,60590,Dec-15,86787547,86787547,86726284,86726284
(주)씨티씨바이오,60590,Dec-16,92013255,92013255,91961662,91961662
(주)씨티씨바이오,60590,Dec-17,91444735,91444735,91406227,91406227
(주)씨티씨바이오,60590,Dec-18,88438382,88438382,88407629,88407629
(주)씨티씨바이오,60590,Dec-19,82308841,82308841,57836261,57836261
(주)씨티케이,260930,Dec-17,17966971,17966971,17778170,17778170
(주)씨티케이,260930,Dec-18,29483129,29483129,25829767,25829767
(주)씨티케이,260930,Dec-19,41297661,41297661,37029655,37029655
(주)아가방앤컴퍼니,13990,Dec-11,58147349,58147349,57720063,57720063
(주)아가방앤컴퍼니,13990,Dec-12,63936501,85645008,62471697,85316141
(주)아가방앤컴퍼니,13990,Dec-13,84971251,84971251,84742177,84742177
(주)아가방앤컴퍼니,13990,Dec-14,93542180,93542180,93354699,93354699
(주)아가방앤컴퍼니,13990,Dec-15,99236861,99236861,96686437,96686437
(주)아가방앤컴퍼니,13990,Dec-16,84082073,46540022,81195288,43653237
(주)아가방앤컴퍼니,13990,Dec-17,47095353,47095353,43327160,43327160
(주)아가방앤컴퍼니,13990,Dec-18,38141131,38141131,35067461,35067461
(주)아가방앤컴퍼니,13990,Dec-19,45633727,45633727,43310462,43310462
(주)아나패스,123860,Dec-11,,,2159305,2159305
(주)아나패스,123860,Dec-12,,,1385397,1385397
(주)아나패스,123860,Dec-13,,,4962432,4962432
(주)아나패스,123860,Dec-14,,,2561914,2561914
(주)아나패스,123860,Dec-15,,,5353879,5353879
(주)아나패스,123860,Dec-16,,,5551461,5551461
(주)아나패스,123860,Dec-17,,,5636231,5636231
(주)아나패스,123860,Dec-18,,,6012419,6012419
(주)아나패스,123860,Dec-19,,,12400149,12400149
(주)아난티,25980,Dec-11,,168774901,168774901,168774901
(주)아난티,25980,Dec-12,169701416,169701416,169701416,169701416
(주)아난티,25980,Dec-13,171332180,171332180,171332180,171332180
(주)아난티,25980,Dec-14,241029011,241029011,215797287,215797287
(주)아난티,25980,Dec-15,342702639,342702639,253072701,253072701
(주)아난티,25980,Dec-16,504087925,504087925,325260990,325260990
(주)아난티,25980,Dec-17,647635016,647635016,318409165,318409165
(주)아난티,25980,Dec-18,698801228,698801228,282576793,282576793
(주)아난티,25980,Dec-19,707973058,707973058,286848675,286848675
(주)아리온테크놀로지,58220,Dec-11,,,637019,637019
(주)아리온테크놀로지,58220,Dec-12,,,1312077,1312077
(주)아리온테크놀로지,58220,Dec-13,,,7004215,7004215
(주)아리온테크놀로지,58220,Dec-14,,,7021212,7021212
(주)아리온테크놀로지,58220,Dec-15,,16851868,16851868,16851868
(주)아리온테크놀로지,58220,Dec-16,17630541,17630541,17630538,17630538
(주)아리온테크놀로지,58220,Dec-17,17285355,17285355,17241256,17241256
(주)아리온테크놀로지,58220,Dec-18,471593,471593,437027,437027
(주)아리온테크놀로지,58220,Dec-19,1054165,1054165,1041362,1041362
(주)아모그린텍,125210,Dec-15,,,,
(주)아모그린텍,125210,Dec-16,,,,
(주)아모그린텍,125210,Dec-17,,,,20749012
(주)아모그린텍,125210,Dec-19,,,30578914,30578914
(주)아모레퍼시픽,90430,Dec-11,1655475331,1655475331,1603855301,1603855301
(주)아모레퍼시픽,90430,Dec-12,1766807497,1766807497,1702289385,1702289385
(주)아모레퍼시픽,90430,Dec-13,1936043714,1936043714,1771088193,1771088193
(주)아모레퍼시픽,90430,Dec-14,1743590019,1743590019,1563563606,1563563606
(주)아모레퍼시픽,90430,Dec-15,1870575969,1870575969,1667831445,1667831445
(주)아모레퍼시픽,90430,Dec-16,2358638954,2358638954,2097720681,2097720681
(주)아모레퍼시픽,90430,Dec-17,2613171909,2613171909,2343514537,2343514537
(주)아모레퍼시픽,90430,Dec-18,2713128203,2713128203,2407007723,2407007723
(주)아모레퍼시픽,90430,Dec-19,2661841508,2661841508,2381895008,2381895008
(주)아모레퍼시픽그룹,2790,Dec-11,1952810499,1952810499,106774475,106774475
(주)아모레퍼시픽그룹,2790,Dec-12,2102569921,2102569921,89893589,89893589
(주)아모레퍼시픽그룹,2790,Dec-13,2288369464,2288369464,88236281,88236281
(주)아모레퍼시픽그룹,2790,Dec-14,2069790918,2069790918,34402756,34402756
(주)아모레퍼시픽그룹,2790,Dec-15,2211638428,2211638428,34568909,34568909
(주)아모레퍼시픽그룹,2790,Dec-16,2773869037,2773869037,34462693,34462693
(주)아모레퍼시픽그룹,2790,Dec-17,3247003432,3247003432,20508134,20508134
(주)아모레퍼시픽그룹,2790,Dec-18,3321645433,3321645433,14723023,14723023
(주)아모레퍼시픽그룹,2790,Dec-19,3200096754,3200096754,18134921,18134921
(주)아모텍,52710,Dec-11,125810815,125810815,106676136,106676136
(주)아모텍,52710,Dec-12,139774584,139774584,119897891,119897891
(주)아모텍,52710,Dec-13,155481653,155481653,134775796,134775796
(주)아모텍,52710,Dec-14,154236092,154236092,129751487,129751487
(주)아모텍,52710,Dec-15,159299470,159299470,131704618,131704618
(주)아모텍,52710,Dec-16,143263463,143263463,113896033,113896033
(주)아모텍,52710,Dec-17,139826059,139826059,107418834,107418834
(주)아모텍,52710,Dec-18,167213983,167213983,128390784,128390784
(주)아모텍,52710,Dec-19,182483017,182483017,141880149,141880149
(주)아미노로직스,74430,Dec-11,7754706,7754706,6311394,6311394
(주)아미노로직스,74430,Dec-12,1119926,1119926,953752,953752
(주)아미노로직스,74430,Dec-13,800424,800424,800178,800178
(주)아미노로직스,74430,Dec-14,647240,647240,647103,647103
(주)아미노로직스,74430,Dec-15,495150,495150,495130,495130
(주)아미노로직스,74430,Dec-16,349141,349141,349141,349141
(주)아미노로직스,74430,Dec-17,461823,461823,461823,461823
(주)아미노로직스,74430,Dec-18,618863,618863,618863,618863
(주)아미노로직스,74430,Dec-19,615533,615533,615533,615533
(주)아바코,83930,Dec-11,29915910,29915910,29873742,29873742
(주)아바코,83930,Dec-12,28777816,28777816,28749255,28749255
(주)아바코,83930,Dec-13,27742421,27742421,27723703,27723703
(주)아바코,83930,Dec-14,27129784,27129784,27087163,27087163
(주)아바코,83930,Dec-15,26325968,26325968,26295737,26295737
(주)아바코,83930,Dec-16,34129702,34129702,30861934,30861934
(주)아바코,83930,Dec-17,30080466,30080466,30067600,30067600
(주)아바코,83930,Dec-18,30387692,30387692,30357519,30357519
(주)아바코,83930,Dec-19,29738888,29738888,29661321,29661321
(주)아바텍,149950,Dec-12,53332815,53332815,52125445,52125445
(주)아바텍,149950,Dec-13,69370822,69370822,68715486,68715486
(주)아바텍,149950,Dec-14,71723362,71723362,71089212,71089212
(주)아바텍,149950,Dec-15,62041495,62041495,61362890,61362890
(주)아바텍,149950,Dec-16,56710264,56710264,56710264,56710264
(주)아바텍,149950,Dec-17,47990777,,47990777,47990777
(주)아바텍,149950,Dec-18,,42053731,42053731,42053731
(주)아바텍,149950,Dec-19,64556356,,64556356,64556356
(주)아세아텍,50860,Jun-11,20829782,20829782,20498577,20498577
(주)아세아텍,50860,Jun-12,23042507,23042507,22725797,22725797
(주)아세아텍,50860,Jun-13,23735570,23735570,23453529,23453529
(주)아세아텍,50860,Jun-14,28000296,28000296,27791918,27791918
(주)아세아텍,50860,Jun-15,28999224,28999224,28807863,28807863
(주)아세아텍,50860,Jun-16,28904607,28904607,28758190,28758190
(주)아세아텍,50860,Jun-17,27938323,,27938323,27938323
(주)아세아텍,50860,Jun-18,,,39480863,39480863
(주)아세아텍,50860,Jun-19,,,39039402,39039402
(주)아센디오,12170,Dec-11,,266182,266182,266182
(주)아센디오,12170,Dec-12,410523,410523,399855,399855
(주)아센디오,12170,Dec-13,53691418,347749,335585,335585
(주)아센디오,12170,Dec-14,378121,378121,169233,169233
(주)아센디오,12170,Dec-15,165675,,165675,165675
(주)아센디오,12170,Dec-16,,574345,574345,574345
(주)아센디오,12170,Dec-17,1108456,1108456,546653,546653
(주)아센디오,12170,Dec-18,982256,982256,553338,553338
(주)아센디오,12170,Dec-19,2550386,2550386,1438054,1438054
(주)아스타,246720,Dec-17,1003219,1003219,109837,109837
(주)아스타,246720,Dec-18,833880,833880,74819,74819
(주)아스타,246720,Dec-19,11205779,11205779,1383731,1383731
(주)아스트,67390,Dec-14,,,48447389,48447389
(주)아스트,67390,Dec-15,,50567129,50567129,50567129
(주)아스트,67390,Dec-16,89334308,89334308,46992805,46992805
(주)아스트,67390,Dec-17,113349098,113349098,48602988,48602988
(주)아스트,67390,Dec-18,147344068,147344068,55347138,55347138
(주)아스트,67390,Dec-19,152722957,152722957,55771103,55771103
(주)아시아경제,127710,Dec-15,11360946,11360946,10215412,10215412
(주)아시아경제,127710,Dec-16,13137616,13137616,10122826,10122826
(주)아시아경제,127710,Dec-17,12447978,12447978,10074957,10074957
(주)아시아경제,127710,Dec-18,12028270,12028270,9928711,9928711
(주)아시아경제,127710,Dec-19,9921871,9921871,9852415,9852415
(주)아우딘퓨쳐스,227610,Dec-17,,,11247245,11247245
(주)아우딘퓨쳐스,227610,Dec-18,,13829512,13829512,13829512
(주)아우딘퓨쳐스,227610,Dec-19,17030352,17030352,16458309,16458309
(주)아이디스,143160,Dec-11,10268404,10268404,10249432,10249432
(주)아이디스,143160,Dec-12,10035508,10035508,10021748,10021748
(주)아이디스,143160,Dec-13,11395210,11395210,11311839,11311839
(주)아이디스,143160,Dec-14,15381836,15381836,15325422,15325422
(주)아이디스,143160,Dec-15,22158771,22158771,14120455,14120455
(주)아이디스,143160,Dec-16,23230230,23230230,13212703,13212703
(주)아이디스,143160,Dec-17,12849441,12849441,12700194,12700194
(주)아이디스,143160,Dec-18,12741590,12741590,12608635,12608635
(주)아이디스,143160,Dec-19,17093125,17093125,16987359,16987359
(주)아이디스홀딩스,54800,Dec-11,36395382,2011385,34503652,119656
(주)아이디스홀딩스,54800,Dec-12,2367947,57602194,330215,330215
(주)아이디스홀딩스,54800,Dec-13,58829667,58829667,211379,211379
(주)아이디스홀딩스,54800,Dec-14,62539382,62539382,208955,208955
(주)아이디스홀딩스,54800,Dec-15,69420930,69420930,195347,195347
(주)아이디스홀딩스,54800,Dec-16,72614183,72614183,162118,162118
(주)아이디스홀딩스,54800,Dec-17,77388649,77388649,127950,127950
(주)아이디스홀딩스,54800,Dec-18,92261024,92261024,184452,184452
(주)아이디스홀딩스,54800,Dec-19,129315930,129315930,158225,158225
(주)아이마켓코리아,122900,Dec-11,,5133050,5133050,5133050
(주)아이마켓코리아,122900,Dec-12,12327967,12327967,7982672,7982672
(주)아이마켓코리아,122900,Dec-13,11177324,11177324,6844143,6844143
(주)아이마켓코리아,122900,Dec-14,11216239,11216239,5159694,5159694
(주)아이마켓코리아,122900,Dec-15,11378498,11378498,4244898,4244898
(주)아이마켓코리아,122900,Dec-16,9956750,9956750,3208066,3208066
(주)아이마켓코리아,122900,Dec-17,10998240,10998240,3551119,3551119
(주)아이마켓코리아,122900,Dec-18,12951222,12951222,10742153,10742153
(주)아이마켓코리아,122900,Dec-19,41767739,41767739,30256851,30256851
(주)아이비김영,339950,Dec-19,,,,
(주)아이센스,99190,Dec-13,75307396,52419581,74982181,52094366
(주)아이센스,99190,Dec-14,64658164,64658164,63454462,63454462
