회사명,거래소코드,회계년도,부가가치(IFRS연결),기계장치(IFRS연결),부가가치(IFRS개별),기계장치(IFRS개별)
(주)쌍방울,102280,Dec-15,22355.12,49773447,17183.47,6123642
(주)쌍방울,102280,Dec-16,6108.19,48003344,318.3,6123642
(주)쌍방울,102280,Dec-17,210857.67,44734907,209965.34,5576328
(주)쌍방울,102280,Dec-18,-112239.34,44891331,-108751.65,5554826
(주)쌍방울,102280,Dec-19,-23364.92,30178208,-25209.75,5554826
(주)썸에이지,208640,Dec-14,,,,
(주)썸에이지,208640,Dec-15,,,,
(주)썸에이지,208640,Dec-16,-2054.99,0,-2462.47,0
(주)썸에이지,208640,Dec-17,1555.75,0,567.07,0
(주)썸에이지,208640,Dec-18,-12252.32,0,-10664.89,0
(주)썸에이지,208640,Dec-19,-2658.52,0,-6043.4,0
(주)쎄노텍,222420,Dec-15,,,,
(주)쎄노텍,222420,Dec-16,,,9748.04,11088986
(주)쎄노텍,222420,Dec-17,,,9288.81,11825627
(주)쎄노텍,222420,Dec-18,,,3487.87,12763584
(주)쎄노텍,222420,Dec-19,,,4920.28,19569616
(주)쎄니트,37760,Dec-11,1289.17,1136809,-960.88,859182
(주)쎄니트,37760,Dec-12,6778.08,27919990,3191.77,24263000
(주)쎄니트,37760,Dec-13,11717.46,28281090,5758.22,24624100
(주)쎄니트,37760,Dec-14,15498.08,28696090,7265.26,25039100
(주)쎄니트,37760,Dec-15,19754.19,28934238,10887.7,25277248
(주)쎄니트,37760,Dec-16,24254.82,34460383,12620.22,28209135
(주)쎄니트,37760,Dec-17,23694.44,35124652,11305.98,28564785
(주)쎄니트,37760,Dec-18,22312.64,37252726,11732,28378668
(주)쎄니트,37760,Dec-19,23185.05,37775439,12612.27,28682188
(주)쎄트렉아이,99320,Dec-11,,,13909.08,2431428
(주)쎄트렉아이,99320,Dec-12,,,15000.36,2442928
(주)쎄트렉아이,99320,Dec-13,,,15984.11,2442927
(주)쎄트렉아이,99320,Dec-14,14815.99,2872927,14428.59,2872927
(주)쎄트렉아이,99320,Dec-15,17052.26,2872928,13631.19,2872928
(주)쎄트렉아이,99320,Dec-16,20737.21,2872928,17085.15,2872928
(주)쎄트렉아이,99320,Dec-17,26443.13,3434928,22317.22,3434928
(주)쎄트렉아이,99320,Dec-18,23490.23,3491372,17858.57,3491372
(주)쎄트렉아이,99320,Dec-19,39177.14,5127344,33811.62,5127344
(주)쎌마테라퓨틱스,15540,Dec-11,-3237.1,1320472,-7313.56,1316652
(주)쎌마테라퓨틱스,15540,Dec-12,-6777.96,1747590,-4494.18,1319282
(주)쎌마테라퓨틱스,15540,Dec-13,-1476.42,1889385,-2487.25,1328442
(주)쎌마테라퓨틱스,15540,Dec-14,-9896.5,1446420,-10345.15,0
(주)쎌마테라퓨틱스,15540,Dec-15,-22835.64,1282837,-22577.83,0
(주)쎌마테라퓨틱스,15540,Dec-16,-7388.52,235484,-8489.6,0
(주)쎌마테라퓨틱스,15540,Dec-17,-3939.28,211455,-4027.56,0
(주)쎌마테라퓨틱스,15540,Dec-18,-6044.53,201843,-6409.25,0
(주)쎌마테라퓨틱스,15540,Dec-19,-12859.31,201843,-13215.63,0
(주)쎌바이오텍,49960,Dec-11,12154.36,8465182,9861.07,8465182
(주)쎌바이오텍,49960,Dec-12,13565.05,8878562,11232.11,8878562
(주)쎌바이오텍,49960,Dec-13,17362.04,9987751,15506.51,9987751
(주)쎌바이오텍,49960,Dec-14,21928.86,10334751,20144.45,10334751
(주)쎌바이오텍,49960,Dec-15,32021.88,2167475,27824.08,2167475
(주)쎌바이오텍,49960,Dec-16,34606.05,2809356,29060.82,2809356
(주)쎌바이오텍,49960,Dec-17,36495.59,2814650,30929.89,2814650
(주)쎌바이오텍,49960,Dec-18,37988,4225459,31770.36,4225460
(주)쎌바이오텍,49960,Dec-19,24054.89,9259116,17672.76,9259116
(주)쏠리드,50890,Dec-11,11647.86,541889,11620.45,515697
(주)쏠리드,50890,Dec-12,28730.38,4898987,26884.71,4792452
(주)쏠리드,50890,Dec-13,38261.95,4533526,35337.26,4426561
(주)쏠리드,50890,Dec-14,44522.38,5066783,34227.82,4958235
(주)쏠리드,50890,Dec-15,39404.06,21586768,33297.73,4721459
(주)쏠리드,50890,Dec-16,39339.06,19427511,-37841.82,5485114
(주)쏠리드,50890,Dec-17,95349.47,7805559,-2602.94,5907442
(주)쏠리드,50890,Dec-18,67303.5,9217810,36284.62,7017561
(주)쏠리드,50890,Dec-19,55644.52,11228463,32005.82,8648908
(주)씨씨에스충북방송,66790,Dec-11,9105.69,0,4171.13,0
(주)씨씨에스충북방송,66790,Dec-12,8685.97,0,6642.84,0
(주)씨씨에스충북방송,66790,Dec-13,6448.36,0,5870.23,0
(주)씨씨에스충북방송,66790,Dec-14,3968.23,0,4149.68,0
(주)씨씨에스충북방송,66790,Dec-15,4431.29,0,4403.9,0
(주)씨씨에스충북방송,66790,Dec-16,5080.6,0,4756.89,0
(주)씨씨에스충북방송,66790,Dec-17,737.36,0,99.9,0
(주)씨씨에스충북방송,66790,Dec-18,816.39,0,127.15,0
(주)씨씨에스충북방송,66790,Dec-19,6180.19,0,5568.94,0
(주)씨아이테크,4920,Dec-11,,,-1564.47,1190731
(주)씨아이테크,4920,Dec-12,,,-2316.9,1172231
(주)씨아이테크,4920,Dec-13,3186.34,1224684,785.35,1172231
(주)씨아이테크,4920,Dec-14,-79.17,1236684,-1734.12,1172231
(주)씨아이테크,4920,Dec-15,4949.73,1236684,3061.2,1172231
(주)씨아이테크,4920,Dec-16,2351.43,1236684,-293.41,1172231
(주)씨아이테크,4920,Dec-17,-3806.08,3375166,-8073.78,1245226
(주)씨아이테크,4920,Dec-18,6764.94,9795663,-1885.76,1245226
(주)씨아이테크,4920,Dec-19,10406.95,7605060,715.07,1245226
(주)씨에스,65770,Dec-11,9847.1,3791656,6455.79,1695319
(주)씨에스,65770,Dec-12,15117.14,4190737,3661.59,1876119
(주)씨에스,65770,Dec-13,-4478.4,11666605,-2254.82,1876119
(주)씨에스,65770,Dec-14,-4961.02,1970552,-17212.65,1960252
(주)씨에스,65770,Dec-15,-791.45,441428,8786.36,2023252
(주)씨에스,65770,Dec-16,3027.52,34025,-2540.51,34025
(주)씨에스,65770,Dec-17,8275.21,219033,8187.34,219033
(주)씨에스,65770,Dec-18,9343.91,335990,9160.12,335990
(주)씨에스,65770,Dec-19,4321.83,174094,4294.75,156727
(주)씨에스에이코스믹,83660,Dec-11,5811.15,5181313,5650.29,5181313
(주)씨에스에이코스믹,83660,Dec-12,-840.37,4372265,-825.34,4372265
(주)씨에스에이코스믹,83660,Dec-13,4862.55,785837,4367.38,785837
(주)씨에스에이코스믹,83660,Dec-14,2998.44,592001,3056.82,592001
(주)씨에스에이코스믹,83660,Dec-15,,,4008.76,596872
(주)씨에스에이코스믹,83660,Dec-16,,,2872.54,589767
(주)씨에스에이코스믹,83660,Dec-17,-433.35,672737,-431.96,672737
(주)씨에스에이코스믹,83660,Dec-18,9294.94,1328534,9170.87,1308807
(주)씨에스에이코스믹,83660,Dec-19,2181.43,1308246,1559.6,74688
(주)씨엔플러스,115530,Dec-11,17686.78,18276544,15779.93,17396338
(주)씨엔플러스,115530,Dec-12,16864.5,14801294,13689.14,22740312
(주)씨엔플러스,115530,Dec-13,14829.33,25997507,12826.83,25997507
(주)씨엔플러스,115530,Dec-14,764.27,30997067,1022.65,29695094
(주)씨엔플러스,115530,Dec-15,-1320.4,32275000,-82.55,29885299
(주)씨엔플러스,115530,Dec-16,-2677.28,28821012,-4564.41,25538348
(주)씨엔플러스,115530,Dec-17,7179.25,31137850,4406.38,22460274
(주)씨엔플러스,115530,Dec-18,757.28,32190484,-311.63,23108148
(주)씨엔플러스,115530,Dec-19,-0.9,29723232,-2593.3,19842855
(주)씨유메디칼시스템,115480,Dec-11,,,13009.74,3439741
(주)씨유메디칼시스템,115480,Dec-12,9106.67,3767123,9354.87,3767123
(주)씨유메디칼시스템,115480,Dec-13,8545.66,5205492,7518.62,4121423
(주)씨유메디칼시스템,115480,Dec-14,7167.33,5940444,5248.93,4208423
(주)씨유메디칼시스템,115480,Dec-15,11013.09,5971602,8635.57,4027623
(주)씨유메디칼시스템,115480,Dec-16,6237.14,4027623,4663.94,4027623
(주)씨유메디칼시스템,115480,Dec-17,3764.01,4027623,603.27,4027623
(주)씨유메디칼시스템,115480,Dec-18,12962.58,4072623,7516.42,4072623
(주)씨유메디칼시스템,115480,Dec-19,12612.83,6688670,5413.89,4610050
(주)씨제이이엔엠,35760,Dec-11,238465.59,1002384636,128615.68,20965315
(주)씨제이이엔엠,35760,Dec-12,643421.75,1273048656,171039.32,21182867
(주)씨제이이엔엠,35760,Dec-13,757052.74,1654456130,293161.57,22681419
(주)씨제이이엔엠,35760,Dec-14,765321.67,1614466309,286085.08,22720184
(주)씨제이이엔엠,35760,Dec-15,750842.32,1551457165,236969.15,23795760
(주)씨제이이엔엠,35760,Dec-16,620352.18,1630094533,193725.93,22299544
(주)씨제이이엔엠,35760,Dec-17,755874.71,1522841895,267645.89,24144944
(주)씨제이이엔엠,35760,Dec-18,1322040.13,638382740,600379.03,107282192
(주)씨제이이엔엠,35760,Dec-19,1362517.36,129925598,1296082.93,112124429
(주)씨젠,96530,Dec-11,,,17780.56,2385931
(주)씨젠,96530,Dec-12,,,22477.1,3315033
(주)씨젠,96530,Dec-13,,,26885.91,4232454
(주)씨젠,96530,Dec-14,30537.32,13738825,27185.92,5900692
(주)씨젠,96530,Dec-15,30322.41,16676516,28233.27,7522340
(주)씨젠,96530,Dec-16,33633.09,23479021,29137.36,10185497
(주)씨젠,96530,Dec-17,30196.95,28073894,23798.64,11408313
(주)씨젠,96530,Dec-18,40909.92,32941867,26069.56,14335429
(주)씨젠,96530,Dec-19,61777.84,45090916,48541.11,15854067
(주)씨티씨바이오,60590,Dec-11,13254.36,8096605,13137.77,8096605
(주)씨티씨바이오,60590,Dec-12,26336.65,10138580,24038.39,10138580
(주)씨티씨바이오,60590,Dec-13,17002.35,10760274,16345.01,10760274
(주)씨티씨바이오,60590,Dec-14,14891.16,10744100,15090.03,10744100
(주)씨티씨바이오,60590,Dec-15,24379.59,23901320,23507.59,23901320
(주)씨티씨바이오,60590,Dec-16,18329.29,27518281,16924.47,27518281
(주)씨티씨바이오,60590,Dec-17,3404.97,35362471,753.66,35362471
(주)씨티씨바이오,60590,Dec-18,18738.43,36118658,18665.85,36118658
(주)씨티씨바이오,60590,Dec-19,12463.82,36860124,13165.18,28215888
(주)씨티케이,260930,Dec-17,23931.72,3171441,24160.54,3171441
(주)씨티케이,260930,Dec-18,17617.87,1373953,19323.6,1373953
(주)씨티케이,260930,Dec-19,27193.21,4309527,27262.33,1374317
(주)아가방앤컴퍼니,13990,Dec-11,31025.75,1074537,27723.8,0
(주)아가방앤컴퍼니,13990,Dec-12,26803.13,0,22195.1,0
(주)아가방앤컴퍼니,13990,Dec-13,25858.82,437733,21291.19,0
(주)아가방앤컴퍼니,13990,Dec-14,13788.05,448867,11128.41,0
(주)아가방앤컴퍼니,13990,Dec-15,19875.58,370466,18476.2,0
(주)아가방앤컴퍼니,13990,Dec-16,22702.66,0,19473.01,0
(주)아가방앤컴퍼니,13990,Dec-17,15909.55,0,12735.29,0
(주)아가방앤컴퍼니,13990,Dec-18,-1790.8,0,-4836.94,0
(주)아가방앤컴퍼니,13990,Dec-19,10100.21,0,5075.04,0
(주)아나패스,123860,Dec-11,,,22563.56,0
(주)아나패스,123860,Dec-12,,,22583.95,0
(주)아나패스,123860,Dec-13,,,7976.85,0
(주)아나패스,123860,Dec-14,,,20452.71,0
(주)아나패스,123860,Dec-15,,,9196.03,0
(주)아나패스,123860,Dec-16,,,-21481.18,0
(주)아나패스,123860,Dec-17,,,4645.89,0
(주)아나패스,123860,Dec-18,,,68.51,0
(주)아나패스,123860,Dec-19,,,-14864.66,0
(주)아난티,25980,Dec-11,,,5008.23,204470
(주)아난티,25980,Dec-12,7953.58,210820,8000.32,210820
(주)아난티,25980,Dec-13,6466.59,281797,6511.23,281797
(주)아난티,25980,Dec-14,15466.32,301197,17519.48,301197
(주)아난티,25980,Dec-15,60278.16,301197,39623.73,301197
(주)아난티,25980,Dec-16,53810.05,1111997,7238.17,1111997
(주)아난티,25980,Dec-17,54913.19,1996290,9245.42,1113543
(주)아난티,25980,Dec-18,46480.54,2125730,8705.76,1212642
(주)아난티,25980,Dec-19,65346.64,2488601,38892.99,1575514
(주)아리온테크놀로지,58220,Dec-11,,,10453.56,0
(주)아리온테크놀로지,58220,Dec-12,,,12555.49,0
(주)아리온테크놀로지,58220,Dec-13,,,7862.93,0
(주)아리온테크놀로지,58220,Dec-14,,,7273.48,0
(주)아리온테크놀로지,58220,Dec-15,,,9229.31,0
(주)아리온테크놀로지,58220,Dec-16,-3870.45,0,-4649.66,0
(주)아리온테크놀로지,58220,Dec-17,-12851.97,0,-15332.26,0
(주)아리온테크놀로지,58220,Dec-18,-1413.68,0,-3207.52,0
(주)아리온테크놀로지,58220,Dec-19,2063.76,0,2479.92,0
(주)아모그린텍,125210,Dec-15,,,,
(주)아모그린텍,125210,Dec-16,,,,
(주)아모그린텍,125210,Dec-17,,,,
(주)아모그린텍,125210,Dec-19,,,19940.55,24721153
(주)아모레퍼시픽,90430,Dec-11,829695.74,239933000,735736.06,226312000
(주)아모레퍼시픽,90430,Dec-12,852365.09,266774000,738518.14,252096000
(주)아모레퍼시픽,90430,Dec-13,906131.33,299979000,761690.69,283073000
(주)아모레퍼시픽,90430,Dec-14,1214536.38,315737000,969636.33,287621000
(주)아모레퍼시픽,90430,Dec-15,1567314.51,318683000,1238454.9,289938000
(주)아모레퍼시픽,90430,Dec-16,1758650.83,354493000,1359848.24,323248000
(주)아모레퍼시픽,90430,Dec-17,1445833.72,442041000,1047814.61,407757000
(주)아모레퍼시픽,90430,Dec-18,1452850.51,530617000,1053053.02,492153000
(주)아모레퍼시픽,90430,Dec-19,1641948.95,522959000,1208891.18,481278000
(주)아모레퍼시픽그룹,2790,Dec-11,976326.67,309682000,26166.96,0
(주)아모레퍼시픽그룹,2790,Dec-12,1051721.23,355587000,40344.99,0
(주)아모레퍼시픽그룹,2790,Dec-13,1140109.02,403177000,42979.33,0
(주)아모레퍼시픽그룹,2790,Dec-14,1490577.24,437014000,70085.65,0
(주)아모레퍼시픽그룹,2790,Dec-15,1852758.4,444246000,52802.92,0
(주)아모레퍼시픽그룹,2790,Dec-16,2150777.97,499441000,60382.86,0
(주)아모레퍼시픽그룹,2790,Dec-17,1738968.82,628302000,95178.59,0
(주)아모레퍼시픽그룹,2790,Dec-18,1694643.39,725789000,44762.44,0
(주)아모레퍼시픽그룹,2790,Dec-19,1916386.6,727021000,131479.88,0
(주)아모텍,52710,Dec-11,34698.2,89955823,35849.21,78904652
(주)아모텍,52710,Dec-12,62884.72,112824628,64194.91,99297503
(주)아모텍,52710,Dec-13,87404.35,134956090,85957.12,118735847
(주)아모텍,52710,Dec-14,71597.81,143067230,65183.36,122779154
(주)아모텍,52710,Dec-15,95191.75,149334142,84252.51,125752933
(주)아모텍,52710,Dec-16,91832,155019130,82254.26,128344468
(주)아모텍,52710,Dec-17,106528.34,158377413,96736.34,130910380
(주)아모텍,52710,Dec-18,83250.86,161791690,71536.7,128017806
(주)아모텍,52710,Dec-19,84239.5,195665576,61794.91,161251338
(주)아미노로직스,74430,Dec-11,1097.06,5581837,884.27,4939343
(주)아미노로직스,74430,Dec-12,-29605.27,5615953,-34845.62,5291985
(주)아미노로직스,74430,Dec-13,-11803.14,5676796,-9069.32,5449135
(주)아미노로직스,74430,Dec-14,-6272.77,1859139,-6268.98,1622009
(주)아미노로직스,74430,Dec-15,-1913.73,5717202,445.38,5464367
(주)아미노로직스,74430,Dec-16,-1514.38,5769618,-1514.35,5508907
(주)아미노로직스,74430,Dec-17,2099.33,5739341,2099.19,5508208
(주)아미노로직스,74430,Dec-18,9543.39,5763376,9543.44,5522168
(주)아미노로직스,74430,Dec-19,1267.67,5871940,1267.71,5622168
(주)아바코,83930,Dec-11,25673.59,1222930,25800.05,1222930
(주)아바코,83930,Dec-12,13858.47,1222930,13650.29,1222930
(주)아바코,83930,Dec-13,-2333.57,1222930,-2766.84,1222930
(주)아바코,83930,Dec-14,28277.39,1222930,27302.87,1222930
(주)아바코,83930,Dec-15,32080.33,1222930,30936.94,1222930
(주)아바코,83930,Dec-16,40335.55,3248403,40014.83,1419730
(주)아바코,83930,Dec-17,24827.05,1364930,25594.39,1364930
(주)아바코,83930,Dec-18,56298.27,1448930,52785.42,1448930
(주)아바코,83930,Dec-19,52851.8,1448930,51163.46,1448930
(주)아바텍,149950,Dec-12,42744.24,41380599,40726.43,37049177
(주)아바텍,149950,Dec-13,49334.87,53893912,46621.99,49478144
(주)아바텍,149950,Dec-14,65882.39,77182116,63470.77,72602825
(주)아바텍,149950,Dec-15,44951.55,77220340,44309.06,72455820
(주)아바텍,149950,Dec-16,44770.7,77228874,43732.88,77287218
(주)아바텍,149950,Dec-17,52994.77,77824608,52892.22,77824608
(주)아바텍,149950,Dec-18,,,37687.75,79301233
(주)아바텍,149950,Dec-19,36737.51,79932732,36737.51,79932732
(주)아센디오,12170,Dec-11,,,17117.65,0
(주)아센디오,12170,Dec-12,2130.75,0,2307.61,0
(주)아센디오,12170,Dec-13,-16306.78,3344974,-18841.49,0
(주)아센디오,12170,Dec-14,-13666.86,0,-12010.33,0
(주)아센디오,12170,Dec-15,-4645.21,0,-4647.03,0
(주)아센디오,12170,Dec-16,,,-5224.31,0
(주)아센디오,12170,Dec-17,-29836.14,0,-29198.82,0
(주)아센디오,12170,Dec-18,-19011.85,0,-12319.16,0
(주)아센디오,12170,Dec-19,-53888.34,0,-55597.41,0
(주)아스타,246720,Dec-17,-69.47,18345,-2838.11,18345
(주)아스타,246720,Dec-18,-929.19,18345,1289.03,18345
(주)아스타,246720,Dec-19,-10564.66,82345,-14922.61,82345
(주)아스트,67390,Dec-14,,,16712.07,26252051
(주)아스트,67390,Dec-15,,,27842,30202113
(주)아스트,67390,Dec-16,32681.55,36885784,33104.03,32460480
(주)아스트,67390,Dec-17,34910.53,39961858,21909.99,30347753
(주)아스트,67390,Dec-18,51596.02,48601254,28957.3,33219250
(주)아스트,67390,Dec-19,55785.21,67998559,27187.19,46448151
(주)아시아경제,127710,Dec-15,34556.68,6856588,23616.11,779220
(주)아시아경제,127710,Dec-16,34774.67,7207465,22378.54,779220
(주)아시아경제,127710,Dec-17,32392.58,2692857,44452.41,779220
(주)아시아경제,127710,Dec-18,24918.58,900882,60056.27,779220
(주)아시아경제,127710,Dec-19,28159.28,900882,23157.99,779220
(주)아우딘퓨쳐스,227610,Dec-17,,,9806.69,3414201
(주)아우딘퓨쳐스,227610,Dec-18,,,22281.94,4255806
(주)아우딘퓨쳐스,227610,Dec-19,-5914.65,4435366,-5764.78,4435366
(주)아이디스,143160,Dec-11,,325951,,325951
(주)아이디스,143160,Dec-12,47158.93,643552,47166.52,643552
(주)아이디스,143160,Dec-13,42789.44,877401,39850.63,877401
(주)아이디스,143160,Dec-14,33674.98,1438810,32887.91,1438810
(주)아이디스,143160,Dec-15,42978.84,1905888,35715.63,1687845
(주)아이디스,143160,Dec-16,20550.23,318260,19002.89,173683
(주)아이디스,143160,Dec-17,37015.15,150409,37549.03,139067
(주)아이디스,143160,Dec-18,32898.82,1878531,30431.51,1862441
(주)아이디스,143160,Dec-19,36789.51,2126894,35398.89,2110233
(주)아이디스홀딩스,54800,Dec-11,5028.61,21834,562.99,0
(주)아이디스홀딩스,54800,Dec-12,21347.45,21834,4397.63,0
(주)아이디스홀딩스,54800,Dec-13,85835.08,536373,7274.66,0
(주)아이디스홀딩스,54800,Dec-14,12731.69,527850,-16033.42,0
(주)아이디스홀딩스,54800,Dec-15,107971.68,538006,8258.3,0
(주)아이디스홀딩스,54800,Dec-16,82795.36,358642,6132.9,0
(주)아이디스홀딩스,54800,Dec-17,102921.14,1609889,7787.69,0
(주)아이디스홀딩스,54800,Dec-18,154738.5,1533506,6003.81,0
(주)아이디스홀딩스,54800,Dec-19,124034.95,2331048,-8960.05,0
(주)아이마켓코리아,122900,Dec-11,,,72717.52,0
(주)아이마켓코리아,122900,Dec-12,86955.43,764850,86965.17,0
(주)아이마켓코리아,122900,Dec-13,98794.49,772150,94683.28,0
(주)아이마켓코리아,122900,Dec-14,127370.48,952834,95847.33,0
(주)아이마켓코리아,122900,Dec-15,151141.37,272834,100340.47,0
(주)아이마켓코리아,122900,Dec-16,144444.64,278234,69153.73,0
(주)아이마켓코리아,122900,Dec-17,118947.55,319355,53813.36,0
(주)아이마켓코리아,122900,Dec-18,122883.64,0,58644.23,0
(주)아이마켓코리아,122900,Dec-19,130814.06,8877161,63530.14,8774522
(주)아이비김영,339950,Dec-19,,,,
(주)아이센스,99190,Dec-13,49184.67,13203803,48432.28,12909603
(주)아이센스,99190,Dec-14,48901.87,12441499,48188.17,11996400
(주)아이센스,99190,Dec-15,54752.94,12425922,54123,11698873
(주)아이센스,99190,Dec-16,66115.04,13993454,63198.78,12941669
(주)아이센스,99190,Dec-17,70748.65,46811034,66067.74,44802784
(주)아이센스,99190,Dec-18,80257.43,53073956,70659.43,50825530
(주)아이센스,99190,Dec-19,90559.68,56427910,77659.88,53710464
(주)아이스크림에듀,289010,Dec-19,,,29151.87,2326879
(주)아이씨디,40910,Sep-11,,,41978.25,7213510
(주)아이씨디,40910,Sep-12,,,23090.36,8009391
(주)아이씨디,40910,Sep-13,,,22778.76,9497783
(주)아이씨디,40910,Sep-14,,,-1255.63,9954583
(주)아이씨디,40910,Sep-15,,,8531.39,8900583
(주)아이씨디,40910,Dec-16,39452.26,11573820,39162.76,11573820
(주)아이씨디,40910,Dec-17,58826.1,13406857,58299.62,13406857
(주)아이씨디,40910,Dec-18,66669.11,14272045,62042.3,6011950
(주)아이씨디,40910,Dec-19,47994.61,14986863,39568.8,6135950
(주)아이앤씨테크놀로지,52860,Dec-11,,,13412.74,1934108
(주)아이앤씨테크놀로지,52860,Dec-12,-5547.18,4829207,-4564.5,2419180
(주)아이앤씨테크놀로지,52860,Dec-13,-4940.13,5219676,-4261.68,4965698
(주)아이앤씨테크놀로지,52860,Dec-14,-7495.59,5430152,-7989.95,5171188
