회사명,거래소코드,회계년도,영업활동으로 인한 현금흐름(IFRS연결),부채(IFRS연결),영업활동으로 인한 현금흐름(IFRS개별),부채(IFRS개별)
(주)에이티세미콘,89530,Dec-13,18229524,160014711,17795714,103468375
(주)에이티세미콘,89530,Dec-14,,,36128435,139764283
(주)에이티세미콘,89530,Dec-15,,,24177822,108012145
(주)에이티세미콘,89530,Dec-16,,,12019921,84141485
(주)에이티세미콘,89530,Dec-17,,,16438757,63865277
(주)에이티세미콘,89530,Dec-18,18117875,63523394,18385915,63518468
(주)에이티세미콘,89530,Dec-19,16618615,114211198,17164119,111316714
(주)에이팩트,200470,Dec-14,,,15794445,17742544
(주)에이팩트,200470,Dec-15,,,5369727,13272859
(주)에이팩트,200470,Dec-16,,,4749399,9236021
(주)에이팩트,200470,Dec-17,,,7117353,28074016
(주)에이팩트,200470,Dec-18,,,28971975,66603214
(주)에이팩트,200470,Dec-19,,,16068948,66692061
(주)에이프로젠,7460,Dec-11,6958921,393002243,2436880,153420551
(주)에이프로젠,7460,Dec-12,24572471,349663757,24337022,143876346
(주)에이프로젠,7460,Dec-13,,,-6400724,110636874
(주)에이프로젠,7460,Dec-14,,,20422206,76671971
(주)에이프로젠,7460,Dec-15,,,1173192,55620760
(주)에이프로젠,7460,Dec-16,,,2730158,43260085
(주)에이프로젠,7460,Dec-17,8074246,117429598,8074246,117405540
(주)에이프로젠,7460,Dec-18,-1489227,199644084,-1385917,199563982
(주)에이프로젠,7460,Dec-19,-1115654,129637803,-1561448,177603816
(주)에이프로젠헬스케어앤게임즈,109960,Dec-11,,,-2776469,10703116
(주)에이프로젠헬스케어앤게임즈,109960,Dec-12,,,1006718,7210421
(주)에이프로젠헬스케어앤게임즈,109960,Dec-13,1215261,7707901,1195717,7918652
(주)에이프로젠헬스케어앤게임즈,109960,Dec-14,,,394672,5313608
(주)에이프로젠헬스케어앤게임즈,109960,Dec-15,,,-1972233,12033585
(주)에이프로젠헬스케어앤게임즈,109960,Dec-16,-9714519,6413814,-9800537,6209106
(주)에이프로젠헬스케어앤게임즈,109960,Dec-17,850155,27061459,1621060,26821775
(주)에이프로젠헬스케어앤게임즈,109960,Dec-18,4362694,20727924,4741143,20326680
(주)에이프로젠헬스케어앤게임즈,109960,Dec-19,986074,8213273,1396178,7748359
(주)에치에프알,230240,Dec-15,,,,
(주)에치에프알,230240,Dec-16,,,,
(주)에치에프알,230240,Dec-17,,,,
(주)에치에프알,230240,Dec-18,-3277010,48149714,-6902088,36100209
(주)에치에프알,230240,Dec-19,12899727,54837821,12819547,50789442
(주)에코마케팅,230360,Dec-16,5817041,10351245,5795396,10294081
(주)에코마케팅,230360,Dec-17,7245731,21020050,6585750,13051169
(주)에코마케팅,230360,Dec-18,14529475,29482533,14219673,22379360
(주)에코마케팅,230360,Dec-19,21293476,30155129,17013319,25920889
(주)에코프로,86520,Dec-11,,,1395568,98178538
(주)에코프로,86520,Dec-12,,,11305475,97137511
(주)에코프로,86520,Dec-13,,,18074220,100705220
(주)에코프로,86520,Dec-14,,,14411643,108878502
(주)에코프로,86520,Dec-15,,,22017290,118711626
(주)에코프로,86520,Dec-16,3738713,172675072,11457638,47227728
(주)에코프로,86520,Dec-17,23652635,263740758,12991358,51674781
(주)에코프로,86520,Dec-18,12289034,435653503,-1382449,44373420
(주)에코프로,86520,Dec-19,-14998465,480853915,8101643,75685512
(주)에코프로비엠,247540,Dec-16,,,,
(주)에코프로비엠,247540,Dec-17,,,,
(주)에코프로비엠,247540,Dec-19,,,12799839,280149616
(주)에프알텍,73540,Dec-11,,,1470617,3727401
(주)에프알텍,73540,Dec-12,,,9995208,16134858
(주)에프알텍,73540,Dec-13,,,6243205,20003201
(주)에프알텍,73540,Dec-14,4647650,10735324,5152288,10729392
(주)에프알텍,73540,Dec-15,-3330389,20799042,-2423159,20786703
(주)에프알텍,73540,Dec-16,-4664600,15584677,-3675225,15565376
(주)에프알텍,73540,Dec-17,-4788602,26350287,-3318929,26321777
(주)에프알텍,73540,Dec-18,-3224040,23253952,-1747678,23137350
(주)에프알텍,73540,Dec-19,-1404835,28793038,409714,28535314
(주)에프앤리퍼블릭,64090,Dec-11,-4629493,14901573,-2524997,14888158
(주)에프앤리퍼블릭,64090,Dec-12,-252114,11245818,-519624,11132184
(주)에프앤리퍼블릭,64090,Dec-13,818656,11400878,794727,11400878
(주)에프앤리퍼블릭,64090,Dec-14,,,-1085763,4745314
(주)에프앤리퍼블릭,64090,Dec-15,-10184743,15190733,-9874998,15005277
(주)에프앤리퍼블릭,64090,Dec-16,-3694785,10372530,-2357595,8671017
(주)에프앤리퍼블릭,64090,Dec-17,10164181,54748820,10885744,54458958
(주)에프앤리퍼블릭,64090,Dec-18,-10130831,89772785,-9549832,89483218
(주)에프앤리퍼블릭,64090,Dec-19,-2055251,58694953,-979806,57915119
(주)에프앤에프홀딩스,7700,Dec-11,5758034,34791943,5775177,34831732
(주)에프앤에프홀딩스,7700,Dec-12,8227821,41638524,8229894,41660310
(주)에프앤에프홀딩스,7700,Dec-13,-8109676,100285042,-8123443,100359983
(주)에프앤에프홀딩스,7700,Dec-14,-18592918,133137186,-18593206,133211740
(주)에프앤에프홀딩스,7700,Dec-15,15662928,133805036,15666963,133954834
(주)에프앤에프홀딩스,7700,Dec-16,55810339,78869952,54674885,78670289
(주)에프앤에프홀딩스,7700,Dec-17,66641827,104139438,67074730,104272689
(주)에프앤에프홀딩스,7700,Dec-18,27308909,101042340,27519653,96434424
(주)에프앤에프홀딩스,7700,Dec-19,161619792,200705199,149153486,167537418
(주)에프에스엔,214270,Dec-15,,,,
(주)에프에스엔,214270,Dec-16,862509,5993935,949255,5505864
(주)에프에스엔,214270,Dec-17,-1419962,14159259,-1169052,9105496
(주)에프에스엔,214270,Dec-18,2790760,146037852,4841186,63172895
(주)에프에스엔,214270,Dec-19,8846342,129690252,1028351,70176151
(주)에프에스티,36810,Dec-11,,,-246982,38756406
(주)에프에스티,36810,Dec-12,,,3642302,53403462
(주)에프에스티,36810,Dec-13,4708732,52896074,4719322,52890817
(주)에프에스티,36810,Dec-14,11037997,46896986,11169044,46890672
(주)에프에스티,36810,Dec-15,15194674,55189282,15196983,55185499
(주)에프에스티,36810,Dec-16,14741359,68806052,14650005,68803339
(주)에프에스티,36810,Dec-17,-2876518,54622424,-2918280,54613727
(주)에프에스티,36810,Dec-18,29982414,46331274,29823831,46281867
(주)에프에스티,36810,Dec-19,17071943,67980117,13637254,59266723
(주)에프엔씨엔터테인먼트,173940,Dec-14,5112672,20517823,511709,9371159
(주)에프엔씨엔터테인먼트,173940,Dec-15,-642654,23499656,-3007293,12441091
(주)에프엔씨엔터테인먼트,173940,Dec-16,-248547,27906459,8771329,14117573
(주)에프엔씨엔터테인먼트,173940,Dec-17,6993939,26742962,-144578,10729792
(주)에프엔씨엔터테인먼트,173940,Dec-18,-10442274,18815211,-1829026,12448182
(주)에프엔씨엔터테인먼트,173940,Dec-19,865603,48438313,-1755942,38000521
(주)엑사이엔씨,54940,Dec-11,21528278,63901372,14147034,45182477
(주)엑사이엔씨,54940,Dec-12,-4778810,51910268,-5952910,38181507
(주)엑사이엔씨,54940,Dec-13,8498226,47417088,3449646,34018561
(주)엑사이엔씨,54940,Dec-14,12125786,46496715,8542003,25583425
(주)엑사이엔씨,54940,Dec-15,16831670,44287625,3355001,29572230
(주)엑사이엔씨,54940,Dec-16,853949,57446671,-1478212,43862399
(주)엑사이엔씨,54940,Dec-17,-4245332,76242512,2133776,56680426
(주)엑사이엔씨,54940,Dec-18,5795039,64642167,12401777,40633200
(주)엑사이엔씨,54940,Dec-19,-5244529,81828515,-5751524,56213488
(주)엑세스바이오인코퍼레이션,950130,Dec-13,1587126,8993025,1862407,8557477
(주)엑세스바이오인코퍼레이션,950130,Dec-14,-2748909,10349478,-1112479,10153962
(주)엑세스바이오인코퍼레이션,950130,Dec-15,2865213,4238696,5762413,4063124
(주)엑세스바이오인코퍼레이션,950130,Dec-16,2553507,40583429,6556892,33037604
(주)엑세스바이오인코퍼레이션,950130,Dec-17,-5445311,39286224,1244643,28741687
(주)엑세스바이오인코퍼레이션,950130,Dec-18,-5730652,51425444,-551274,35167245
(주)엑세스바이오인코퍼레이션,950130,Dec-19,-422239,41830382,2774954,25464923
(주)엑셈,205100,Dec-14,,,,
(주)엑셈,205100,Dec-15,4185672,7577401,1994805,5426722
(주)엑셈,205100,Dec-16,2790319,22348606,1109328,20107625
(주)엑셈,205100,Dec-17,6431218,13169450,5777766,6095594
(주)엑셈,205100,Dec-18,6956236,12949481,7030552,6821481
(주)엑셈,205100,Dec-19,7601782,14200621,6817005,7177952
(주)엑시콘,92870,Dec-15,14051356,24577259,14042891,24577259
(주)엑시콘,92870,Dec-16,8145062,24405191,8447448,24379649
(주)엑시콘,92870,Dec-17,7982633,15950366,7936885,16168745
(주)엑시콘,92870,Dec-18,6903137,27230298,6273454,27149587
(주)엑시콘,92870,Dec-19,1388708,29071238,1471515,28993857
(주)엔바이오니아,317870,Dec-19,,,2590424,8588753
(주)엔씨소프트,36570,Dec-11,138554553,244968180,140598137,180492017
(주)엔씨소프트,36570,Dec-12,210641887,296262423,122234403,161690849
(주)엔씨소프트,36570,Dec-13,236187664,320758501,214619083,220861867
(주)엔씨소프트,36570,Dec-14,263580917,323231514,247672387,225836683
(주)엔씨소프트,36570,Dec-15,241337234,430262047,232076165,306679714
(주)엔씨소프트,36570,Dec-16,112022509,465295074,99759478,356493469
(주)엔씨소프트,36570,Dec-17,595173210,797327861,591923578,708076467
(주)엔씨소프트,36570,Dec-18,352800469,562307309,416803086,460064383
(주)엔씨소프트,36570,Dec-19,392249236,834211970,474319119,682536954
(주)엔아이스틸,8260,Dec-11,,,2680582,86008339
(주)엔아이스틸,8260,Dec-12,,,22687495,79336906
(주)엔아이스틸,8260,Dec-13,,,25757767,85149143
(주)엔아이스틸,8260,Dec-14,,,20432319,96626779
(주)엔아이스틸,8260,Dec-15,,,30478729,98247212
(주)엔아이스틸,8260,Dec-16,,,25384882,120408800
(주)엔아이스틸,8260,Dec-17,,,24347506,153205964
(주)엔아이스틸,8260,Dec-18,,,31426601,137609986
(주)엔아이스틸,8260,Dec-19,,,14348218,147790456
(주)엔에스,217820,Dec-15,,,-747815,13741529
(주)엔에스,217820,Dec-16,-5824976,10217475,-6004250,9238557
(주)엔에스,217820,Dec-17,-1531915,38026253,-2443401,36141706
(주)엔에스,217820,Dec-18,7834967,45867406,6978047,44847084
(주)엔에스,217820,Dec-19,1489923,75223775,310356,74621566
(주)엔에스엔,31860,Dec-11,-15030488,57697347,-1563497,9683593
(주)엔에스엔,31860,Dec-12,-3853709,93655558,-4289288,10545526
(주)엔에스엔,31860,Dec-13,-231808,10999827,-159917,10996194
(주)엔에스엔,31860,Dec-14,-2510932,8571833,-2365226,8557254
(주)엔에스엔,31860,Dec-15,-6679972,15344125,-6756452,12648325
(주)엔에스엔,31860,Dec-16,-6154017,21895914,-2648562,12677527
(주)엔에스엔,31860,Dec-17,-8235796,12135913,-6228873,12416777
(주)엔에스엔,31860,Dec-18,-5233856,13368350,-771099,13618722
(주)엔에스엔,31860,Dec-19,-4380658,45549479,319024,42913495
(주)엔에이치엔벅스,104200,Dec-11,3493242,27599871,3146931,27535829
(주)엔에이치엔벅스,104200,Dec-12,3823792,17755467,3898969,17751708
(주)엔에이치엔벅스,104200,Dec-13,,,5370078,16346291
(주)엔에이치엔벅스,104200,Dec-14,,,13303746,17433420
(주)엔에이치엔벅스,104200,Dec-15,,,1445161,18035700
(주)엔에이치엔벅스,104200,Dec-16,-4860946,25898828,-4635595,23652027
(주)엔에이치엔벅스,104200,Dec-17,-10740103,26372822,-9791043,24264519
(주)엔에이치엔벅스,104200,Dec-18,3993462,24516095,1995768,23242504
(주)엔에이치엔벅스,104200,Dec-19,10801424,29511212,9716545,25362049
(주)엔이능률,53290,Dec-11,8689256,13232642,8640771,12993887
(주)엔이능률,53290,Dec-12,2181793,12670022,2028712,12517860
(주)엔이능률,53290,Dec-13,10823032,16288669,10768851,16399234
(주)엔이능률,53290,Dec-14,6194812,17271662,6171587,17278230
(주)엔이능률,53290,Dec-15,9193177,17968112,9490828,18046901
(주)엔이능률,53290,Dec-16,5943927,17067720,6013583,17122587
(주)엔이능률,53290,Dec-17,2378964,34500994,2334645,34550170
(주)엔이능률,53290,Dec-18,,,56851,37970333
(주)엔이능률,53290,Dec-19,,,6315040,34814138
(주)엔지스테크널러지,208860,Dec-16,,,-56701,2938721
(주)엔지스테크널러지,208860,Dec-17,,,-998051,1683901
(주)엔지스테크널러지,208860,Dec-18,,,229796,20394381
(주)엔지스테크널러지,208860,Dec-19,-3049458,60238548,-3392724,45366260
(주)엔지켐생명과학,183490,Dec-18,-13524532,8228885,-13815178,8184116
(주)엔지켐생명과학,183490,Dec-19,-15095428,10950625,-14992120,10701847
(주)엔케이,85310,Dec-11,-7692853,280122804,-4007387,125373875
(주)엔케이,85310,Dec-12,13052645,261307687,-9539946,134252852
(주)엔케이,85310,Dec-13,25065874,165043059,5109664,129516581
(주)엔케이,85310,Dec-14,-8949855,161022240,-4564076,125230052
(주)엔케이,85310,Dec-15,23963007,144188170,16874590,115494830
(주)엔케이,85310,Dec-16,12628473,119103851,12812381,95757266
(주)엔케이,85310,Dec-17,5884758,86735300,4876111,48348658
(주)엔케이,85310,Dec-18,-7145059,84583472,-7266456,64722505
(주)엔케이,85310,Dec-19,-5386111,56125298,-6254805,41233783
(주)엔케이맥스,182400,Dec-15,-7953238,3611097,-5854179,3586884
(주)엔케이맥스,182400,Dec-16,-10240909,26835251,-7943193,26723340
(주)엔케이맥스,182400,Dec-17,-15264843,14094397,-13306104,13777799
(주)엔케이맥스,182400,Dec-18,-12513969,35681002,-9175990,35553557
(주)엔케이맥스,182400,Dec-19,-18244013,74646230,-10614304,59636213
(주)엔텔스,69410,Dec-11,,,8147456,12059436
(주)엔텔스,69410,Dec-12,4602118,15619449,4615657,15647441
(주)엔텔스,69410,Dec-13,11403164,21653260,11315309,21643480
(주)엔텔스,69410,Dec-14,2927807,13717498,2611088,13653331
(주)엔텔스,69410,Dec-15,-4554227,9081226,-4384416,9025996
(주)엔텔스,69410,Dec-16,937025,11040060,818166,10909954
(주)엔텔스,69410,Dec-17,3985396,16847689,4029038,16794047
(주)엔텔스,69410,Dec-18,-967141,15439375,-1152572,15377103
(주)엔텔스,69410,Dec-19,344002,23732373,344640,23601339
(주)엔투텍,227950,Dec-15,,,,
(주)엔투텍,227950,Dec-16,,,,
(주)엔투텍,227950,Dec-17,,,,
(주)엔투텍,227950,Dec-18,-2280101,14949650,-2279144,14949035
(주)엔피,291230,Dec-18,,,,
(주)엔피,291230,Dec-19,,,,
(주)엔피케이,48830,Dec-11,4050459,21909652,3697747,19567928
(주)엔피케이,48830,Dec-12,-517759,17623598,-835644,15661521
(주)엔피케이,48830,Dec-13,7401345,20016687,6331287,18762933
(주)엔피케이,48830,Dec-14,1911340,23893151,1149155,22824707
(주)엔피케이,48830,Dec-15,2809794,26870106,3067637,25562068
(주)엔피케이,48830,Dec-16,8420845,32714318,8699512,30084081
(주)엔피케이,48830,Dec-17,7351515,33392554,7129414,29726449
(주)엔피케이,48830,Dec-18,-145992,35476900,3102525,31707877
(주)엔피케이,48830,Dec-19,4137755,36216135,7937936,34367573
(주)엘디티,96870,Dec-11,,,6888119,5593420
(주)엘디티,96870,Dec-12,,,2279974,4577667
(주)엘디티,96870,Dec-13,,,1744775,3440125
(주)엘디티,96870,Dec-14,,,568308,3973825
(주)엘디티,96870,Dec-15,,,579711,3311583
(주)엘디티,96870,Dec-16,,,-1173974,2607549
(주)엘디티,96870,Dec-17,,,-1393078,837243
(주)엘디티,96870,Dec-18,,,894755,774722
(주)엘디티,96870,Dec-19,,,122165,1943262
(주)엘아이에스,138690,Dec-11,,,-12549167,16724538
(주)엘아이에스,138690,Dec-12,-2583982,22500330,-2458746,22497616
(주)엘아이에스,138690,Dec-13,2087338,26132522,2603788,26005316
(주)엘아이에스,138690,Dec-14,-15371132,33984844,-15068915,33862839
(주)엘아이에스,138690,Dec-15,18816417,51041658,31211161,32797484
(주)엘아이에스,138690,Dec-16,-23106622,81433343,-14116863,59664572
(주)엘아이에스,138690,Dec-17,-27107478,145237648,-18503106,128475280
(주)엘아이에스,138690,Dec-18,18859027,105962683,19139253,88399171
(주)엘아이에스,138690,Dec-19,-18517660,175997500,-8997492,174962189
(주)엘앤씨바이오,290650,Dec-18,3845775,4579460,3906232,4341469
(주)엘앤씨바이오,290650,Dec-19,6430856,5955350,4094441,4932054
(주)엘앤에프,66970,Dec-11,-2833301,73182511,1195405,34443780
(주)엘앤에프,66970,Dec-12,2656199,94226983,6283006,33485912
(주)엘앤에프,66970,Dec-13,-134581,106071279,-4702077,44366022
(주)엘앤에프,66970,Dec-14,-3170556,101789175,-2687029,39811151
(주)엘앤에프,66970,Dec-15,11582719,109301281,9547497,58681450
(주)엘앤에프,66970,Dec-16,-8921875,115317943,-8251057,85395652
(주)엘앤에프,66970,Dec-17,6587876,142171413,4137711,112361494
(주)엘앤에프,66970,Dec-18,-2836707,187992117,-4966677,156314092
(주)엘앤에프,66970,Dec-19,-25334745,284380746,-27481410,260334039
(주)엘앤케이바이오메드,156100,Dec-16,-8370702,32298881,-8097622,26278025
(주)엘앤케이바이오메드,156100,Dec-17,-4918431,49196593,-4543855,43073690
(주)엘앤케이바이오메드,156100,Dec-18,-10383485,49785330,-11012199,43806868
(주)엘앤케이바이오메드,156100,Dec-19,623,40796431,166018,33052108
(주)엘에스,6260,Dec-11,-134090000,7171760000,63183000,167392000
(주)엘에스,6260,Dec-12,363721000,7197932000,78412000,130786000
(주)엘에스,6260,Dec-13,498326000,6999669000,67270000,89735000
(주)엘에스,6260,Dec-14,409172000,7302628000,54311000,407688000
(주)엘에스,6260,Dec-15,464096000,6927878000,95328000,393910000
(주)엘에스,6260,Dec-16,807927000,6457803000,32622000,383594000
(주)엘에스,6260,Dec-17,237436000,6346794000,69534000,350751000
(주)엘에스,6260,Dec-18,49863000,6130728000,188825000,255618000
(주)엘에스,6260,Dec-19,303727000,6492184000,78337000,306603000
(주)엘에스네트웍스,680,Dec-11,-38860474,549800467,-28860350,513328122
(주)엘에스네트웍스,680,Dec-12,-19884492,602751366,-17184858,562434567
(주)엘에스네트웍스,680,Dec-13,-6016509,672132999,-4638751,629270649
(주)엘에스네트웍스,680,Dec-14,-47902542,821054924,-54210380,768973588
(주)엘에스네트웍스,680,Dec-15,10876463,831197767,5107510,772685125
(주)엘에스네트웍스,680,Dec-16,-24156686,658390009,-34814054,602207575
