회사명,거래소코드,회계년도,부채(IFRS연결),자본(IFRS연결),부채(IFRS개별),자본(IFRS개별)
(주)세진티에스,67770,Dec-12,7355242,58305416,2572387,52322393
(주)세진티에스,67770,Dec-13,3669266,49685811,2359357,51491063
(주)세진티에스,67770,Dec-14,3650751,50683612,2199865,52087673
(주)세진티에스,67770,Dec-15,3436111,45179343,1537204,46337441
(주)세진티에스,67770,Dec-16,3438956,44493684,2062332,48060929
(주)세진티에스,67770,Dec-17,2559121,41609097,1444915,41844981
(주)세진티에스,67770,Dec-18,2349419,39294777,1527751,39129545
(주)세진티에스,67770,Dec-19,3435226,37486133,1407577,36618072
(주)세코닉스,53450,Dec-11,50130369,65971065,45069297,61039114
(주)세코닉스,53450,Dec-12,71435174,87971712,69581052,85174991
(주)세코닉스,53450,Dec-13,95213204,108116238,87889925,105653537
(주)세코닉스,53450,Dec-14,93268505,122916132,86084276,118347660
(주)세코닉스,53450,Dec-15,111584319,129966956,103431816,126680899
(주)세코닉스,53450,Dec-16,160083866,136688600,136226758,137207904
(주)세코닉스,53450,Dec-17,214073231,129558947,165763561,136656690
(주)세코닉스,53450,Dec-18,270441877,127901540,222814949,145826103
(주)세코닉스,53450,Dec-19,248204695,109332733,196531676,139334885
(주)세토피아,222810,Dec-15,,,,
(주)세토피아,222810,Dec-16,,,11262185,14192744
(주)세토피아,222810,Dec-17,,,8857897,9922598
(주)세토피아,222810,Dec-18,,,28950904,20434843
(주)세토피아,222810,Dec-19,52649490,2984507,43907022,3388896
(주)세화피앤씨,252500,Dec-16,,,,
(주)세화피앤씨,252500,Dec-17,,,4668312,23650767
(주)세화피앤씨,252500,Dec-18,,,5101600,25859920
(주)세화피앤씨,252500,Dec-19,,,3431069,26054993
(주)센트랄모텍,308170,Dec-19,137676498,97739425,100976881,90073172
(주)센트럴인사이트,12600,Dec-11,110452335,83942848,86030595,81728649
(주)센트럴인사이트,12600,Dec-12,31508560,83861243,28046025,78385057
(주)센트럴인사이트,12600,Dec-13,67889120,51365061,43317605,41982782
(주)센트럴인사이트,12600,Dec-14,60218853,36564884,36681903,36904717
(주)센트럴인사이트,12600,Dec-15,48061605,26639128,29415494,30361319
(주)센트럴인사이트,12600,Dec-16,44877624,34351950,26295537,38403552
(주)센트럴인사이트,12600,Dec-17,40273853,23687386,29474497,22826977
(주)센트럴인사이트,12600,Dec-18,48173972,24332928,34021633,23306025
(주)센트럴인사이트,12600,Dec-19,43854028,6941685,34227669,12311660
(주)셀루메드,49180,Dec-11,47492480,31754145,40095382,35242428
(주)셀루메드,49180,Dec-12,33835261,48750449,27462880,53814724
(주)셀루메드,49180,Dec-13,28573764,49202697,27971186,54442085
(주)셀루메드,49180,Dec-14,26391765,44012721,25548726,42756921
(주)셀루메드,49180,Dec-15,40732579,41269365,39531355,41560916
(주)셀루메드,49180,Dec-16,25238285,44554556,23849600,46317470
(주)셀루메드,49180,Dec-17,30462094,34521421,26712449,39409321
(주)셀루메드,49180,Dec-18,26562711,23016356,23135184,25333686
(주)셀루메드,49180,Dec-19,49255113,15725367,35320132,4180252
(주)셀리드,299660,Dec-17,,,,
(주)셀리드,299660,Dec-19,,,1186040,51329625
(주)셀리버리,268600,Dec-18,4169503,35825803,4169503,35802562
(주)셀리버리,268600,Dec-19,,,3574885,27283423
(주)셀바스에이아이,108860,Dec-11,5502393,29177674,4522470,26029379
(주)셀바스에이아이,108860,Dec-12,,,6145391,35592916
(주)셀바스에이아이,108860,Dec-13,,,7422268,54495447
(주)셀바스에이아이,108860,Dec-14,7014321,57806768,5385772,55774533
(주)셀바스에이아이,108860,Dec-15,32610709,56972085,3845127,53446873
(주)셀바스에이아이,108860,Dec-16,43757739,56890089,24837963,46808981
(주)셀바스에이아이,108860,Dec-17,52197234,54708950,24194549,43297643
(주)셀바스에이아이,108860,Dec-18,54842954,44383436,27132768,42598441
(주)셀바스에이아이,108860,Dec-19,50329921,43804207,26476238,42083306
(주)셀바스헬스케어,208370,Dec-14,,,,
(주)셀바스헬스케어,208370,Dec-15,,,,
(주)셀바스헬스케어,208370,Dec-16,18565837,26915821,18425730,27185529
(주)셀바스헬스케어,208370,Dec-17,26882217,27814181,27176205,28819025
(주)셀바스헬스케어,208370,Dec-18,26653782,14604808,26180992,15258581
(주)셀바스헬스케어,208370,Dec-19,22969161,24137488,22123248,24899893
(주)셀트리온,68270,Dec-18,907848812,2595259393,766576994,2604062268
(주)셀트리온,68270,Dec-19,986733418,2872913211,803855701,2870667001
(주)셀트리온제약,68760,Dec-11,87811245,128268037,87440709,126809058
(주)셀트리온제약,68760,Dec-12,173797761,157246082,173859494,156216290
(주)셀트리온제약,68760,Dec-13,192941205,168412367,192572318,167415488
(주)셀트리온제약,68760,Dec-14,196739013,214425697,198848533,213818948
(주)셀트리온제약,68760,Dec-15,230537479,236234422,232253566,236266423
(주)셀트리온제약,68760,Dec-16,165374762,276705834,166479631,275049633
(주)셀트리온제약,68760,Dec-17,176645642,293623668,177146958,292048159
(주)셀트리온제약,68760,Dec-18,182409436,270034679,182095319,267603864
(주)셀트리온제약,68760,Dec-19,190949018,280031378,190949018,280031378
(주)셀트리온헬스케어,91990,Dec-17,1170919114,1704084366,1193567987,1720655190
(주)셀트리온헬스케어,91990,Dec-18,1313090665,1635478494,1254289947,1679371279
(주)셀트리온헬스케어,91990,Dec-19,1183011067,1665893807,1035961056,1737912463
(주)셀피글로벌,68940,Dec-11,,,11178978,24412243
(주)셀피글로벌,68940,Dec-12,,,10205038,30046268
(주)셀피글로벌,68940,Dec-13,,,10137430,30421490
(주)셀피글로벌,68940,Dec-14,,,10524782,28259886
(주)셀피글로벌,68940,Dec-15,10457141,28981567,10372669,28981567
(주)셀피글로벌,68940,Dec-16,13331147,28211729,13259226,28211729
(주)셀피글로벌,68940,Dec-17,12565658,17255722,12565371,17255722
(주)셀피글로벌,68940,Dec-18,13521479,13958786,13541286,13958786
(주)셀피글로벌,68940,Dec-19,21124056,14816899,21052423,14816899
(주)소프트센,32680,Sep-11,,,4862425,12498122
(주)소프트센,32680,Sep-12,,,6574064,8892359
(주)소프트센,32680,Dec-13,,,26017990,15123496
(주)소프트센,32680,Dec-14,36335937,32078011,36335937,32079352
(주)소프트센,32680,Dec-15,,,13854892,30581717
(주)소프트센,32680,Dec-16,,,34129322,31762659
(주)소프트센,32680,Dec-17,,,46011237,34228420
(주)소프트센,32680,Dec-18,,,45401597,36080146
(주)소프트센,32680,Dec-19,,,26467714,32890149
(주)손오공,66910,Dec-11,51161490,32297611,50392325,33500374
(주)손오공,66910,Dec-12,38513697,32340867,37519989,28676120
(주)손오공,66910,Dec-13,42988598,22278561,26580046,17702855
(주)손오공,66910,Dec-14,33937546,20302934,19722803,17954760
(주)손오공,66910,Dec-15,40144565,29631418,27051604,27251463
(주)손오공,66910,Dec-16,50042615,31385543,39614095,28043323
(주)손오공,66910,Dec-17,40965082,19092993,31946886,14929502
(주)손오공,66910,Dec-18,26241238,20202906,17889273,16003758
(주)손오공,66910,Dec-19,31264009,24438495,23578418,20127180
(주)솔고바이오메디칼,43100,Dec-11,33160497,41139050,28636501,50319926
(주)솔고바이오메디칼,43100,Dec-12,35136671,32459601,31850492,39271543
(주)솔고바이오메디칼,43100,Dec-13,33496815,30828996,30400092,29250800
(주)솔고바이오메디칼,43100,Dec-14,26966800,29389291,26032313,29306757
(주)솔고바이오메디칼,43100,Dec-15,16172194,37369941,14830735,37780495
(주)솔고바이오메디칼,43100,Dec-16,16623878,32563272,14896560,31618583
(주)솔고바이오메디칼,43100,Dec-17,17726104,47017011,15655893,44805410
(주)솔고바이오메디칼,43100,Dec-18,23200611,51895182,20725857,49940927
(주)솔고바이오메디칼,43100,Dec-19,23284068,33170958,20498282,30642711
(주)솔루에타,154040,Dec-13,23444245,62332923,23329615,62368440
(주)솔루에타,154040,Dec-14,11365475,66655912,11318829,65574430
(주)솔루에타,154040,Dec-15,13558379,76421821,13516188,75621915
(주)솔루에타,154040,Dec-16,91430838,74093464,44990783,71545200
(주)솔루에타,154040,Dec-17,118544596,83348317,35574600,71166537
(주)솔루에타,154040,Dec-18,140723561,71330869,36005641,64575098
(주)솔루에타,154040,Dec-19,115166173,70580995,30624756,63809480
(주)솔본,35610,Dec-11,66088703,148021671,3296369,113738026
(주)솔본,35610,Dec-12,51718871,144669842,1655482,120086448
(주)솔본,35610,Dec-13,31304950,152088656,1251664,120514789
(주)솔본,35610,Dec-14,24934533,155405865,1495191,122063497
(주)솔본,35610,Dec-15,23449503,164086888,1501506,123193055
(주)솔본,35610,Dec-16,23689654,167650009,1678713,130396881
(주)솔본,35610,Dec-17,22201596,165235118,1892769,127918136
(주)솔본,35610,Dec-18,19650595,177619057,3651987,139486703
(주)솔본,35610,Dec-19,25111899,183033541,2338124,146525885
(주)쇼박스,86980,Dec-11,27443154,100969147,29393508,108055711
(주)쇼박스,86980,Dec-12,81760873,99489542,84922154,102876150
(주)쇼박스,86980,Dec-13,61810507,105548763,62966201,105502015
(주)쇼박스,86980,Dec-14,37010323,105384517,37062470,104350619
(주)쇼박스,86980,Dec-15,99672725,116104961,98370150,115961842
(주)쇼박스,86980,Dec-16,70967596,126223092,69574131,125595160
(주)쇼박스,86980,Dec-17,64344876,138922385,63361685,138012863
(주)쇼박스,86980,Dec-18,39022362,140710519,38035006,140553186
(주)쇼박스,86980,Dec-19,24591014,140660326,24584698,140636250
(주)수산아이앤티,50960,Dec-16,,,2018831,67472227
(주)수산아이앤티,50960,Dec-17,,,1260291,70113141
(주)수산아이앤티,50960,Dec-18,,,2104238,72678075
(주)수산아이앤티,50960,Dec-19,,,3398714,76133273
(주)수산중공업,17550,Dec-11,46688746,70559349,38738040,66426028
(주)수산중공업,17550,Dec-12,50980676,80408284,38976011,78207983
(주)수산중공업,17550,Dec-13,52862594,83143444,45337431,81503152
(주)수산중공업,17550,Dec-14,43811407,89556442,35375764,86223875
(주)수산중공업,17550,Dec-15,30080759,89153663,22778569,87689228
(주)수산중공업,17550,Dec-16,17336465,91273051,14991071,95386905
(주)수산중공업,17550,Dec-17,18056525,92407113,17744182,96854837
(주)수산중공업,17550,Dec-18,105949580,98987537,79088784,96059636
(주)수산중공업,17550,Dec-19,82803200,100356148,66738625,96059504
(주)수젠텍,253840,Dec-19,21100268,24319878,21090285,24398828
(주)슈프리마,236200,Dec-16,6435353,88232012,6426898,88319183
(주)슈프리마,236200,Dec-17,6063657,97215019,6017802,97387776
(주)슈프리마,236200,Dec-18,7244711,108646405,7024914,108696264
(주)슈프리마,236200,Dec-19,12159616,136394198,11930506,137074176
(주)슈프리마아이디,317770,Dec-19,1526000,40231383,1483013,39035997
(주)슈프리마에이치큐,94840,Dec-11,8690933,100078653,7951329,99162835
(주)슈프리마에이치큐,94840,Dec-12,8494285,116075956,7205670,113811861
(주)슈프리마에이치큐,94840,Dec-13,8945349,128455930,8398565,127316886
(주)슈프리마에이치큐,94840,Dec-14,9249693,143556583,8822821,141937238
(주)슈프리마에이치큐,94840,Dec-15,6209586,80349617,5889810,77544430
(주)슈프리마에이치큐,94840,Dec-16,6884223,118326673,6079536,114202857
(주)슈프리마에이치큐,94840,Dec-17,6629162,122654327,4326039,117638082
(주)슈프리마에이치큐,94840,Dec-18,8819155,134761571,6288944,118838289
(주)슈프리마에이치큐,94840,Dec-19,10698256,163742885,7880937,122835305
(주)슈피겐코리아,192440,Dec-14,18103101,126019051,11567554,120973179
(주)슈피겐코리아,192440,Dec-15,13379115,164783530,11584225,151299878
(주)슈피겐코리아,192440,Dec-16,21691035,193600397,13732008,182064755
(주)슈피겐코리아,192440,Dec-17,36180007,221373462,26341546,194503414
(주)슈피겐코리아,192440,Dec-18,35506241,261298678,25014968,226499310
(주)슈피겐코리아,192440,Dec-19,51641801,294608748,35334651,256783238
(주)스마트솔루션즈,136510,Dec-11,,,1011979,27478143
(주)스마트솔루션즈,136510,Dec-12,,,996051,25648985
(주)스마트솔루션즈,136510,Dec-13,,,1402316,27333478
(주)스마트솔루션즈,136510,Dec-14,1061797,25245548,1061797,25493799
(주)스마트솔루션즈,136510,Dec-15,1356309,23958121,1356309,24563767
(주)스마트솔루션즈,136510,Dec-16,6320311,29216232,6320311,29543935
(주)스마트솔루션즈,136510,Dec-17,9234829,32467560,9234829,32755291
(주)스마트솔루션즈,136510,Dec-18,10199889,32247805,10199889,32466674
(주)스마트솔루션즈,136510,Dec-19,11699378,26212597,11699378,26216065
(주)스맥,99440,Dec-11,,,72800569,43979796
(주)스맥,99440,Dec-12,,,84691282,47850766
(주)스맥,99440,Dec-13,,,109236503,60962172
(주)스맥,99440,Dec-14,,,114341645,81704969
(주)스맥,99440,Dec-15,,,91761666,84076845
(주)스맥,99440,Dec-16,125106068,90484055,118540745,90317825
(주)스맥,99440,Dec-17,108490316,96009665,100359371,95893042
(주)스맥,99440,Dec-18,124325622,96360098,117634670,99126649
(주)스맥,99440,Dec-19,128452984,96588511,122876900,101136105
(주)스카이문스테크놀로지,33790,Dec-11,,,2988121,26162690
(주)스카이문스테크놀로지,33790,Dec-12,,,2906015,23974933
(주)스카이문스테크놀로지,33790,Dec-13,,,2665622,23092741
(주)스카이문스테크놀로지,33790,Dec-14,,,5008211,24173000
(주)스카이문스테크놀로지,33790,Dec-15,,,5924499,24324536
(주)스카이문스테크놀로지,33790,Dec-16,,,6144055,22348157
(주)스카이문스테크놀로지,33790,Dec-17,23140011,39534019,23123044,39958203
(주)스카이문스테크놀로지,33790,Dec-18,22840369,31622301,22318730,34002393
(주)스카이문스테크놀로지,33790,Dec-19,,,6930240,19998000
(주)스킨앤스킨,159910,Dec-12,,,11814606,32583610
(주)스킨앤스킨,159910,Dec-13,,,11840724,31317732
(주)스킨앤스킨,159910,Dec-14,,,18966931,25182708
(주)스킨앤스킨,159910,Dec-15,38297271,23649293,28172779,23705483
(주)스킨앤스킨,159910,Dec-16,22378830,36498317,11334845,34465341
(주)스킨앤스킨,159910,Dec-17,26631215,23581339,17025698,27566226
(주)스킨앤스킨,159910,Dec-18,19375733,38104218,13336093,36949252
(주)스킨앤스킨,159910,Dec-19,13810439,37878841,11072202,36109785
(주)스타플렉스,115570,Dec-11,117278005,69500909,68054180,83606600
(주)스타플렉스,115570,Dec-12,144025977,55015611,67414576,75044875
(주)스타플렉스,115570,Dec-13,86542471,52790371,82857029,78249479
(주)스타플렉스,115570,Dec-14,76881262,57952627,74632143,79862900
(주)스타플렉스,115570,Dec-15,77156559,54454479,68033565,75277152
(주)스타플렉스,115570,Dec-16,66453470,64224064,64070753,82076491
(주)스타플렉스,115570,Dec-17,88410654,54255150,71497361,77628458
(주)스타플렉스,115570,Dec-18,78035379,60687557,62151594,78317215
(주)스타플렉스,115570,Dec-19,83044398,54033696,71033500,64289183
(주)스튜디오산타클로스엔터테인먼트,204630,Dec-14,,,,
(주)스튜디오산타클로스엔터테인먼트,204630,Dec-15,,,4594331,19284783
(주)스튜디오산타클로스엔터테인먼트,204630,Dec-16,14007038,43222443,12694853,43108654
(주)스튜디오산타클로스엔터테인먼트,204630,Dec-17,8796847,45862595,7269037,45611390
(주)스튜디오산타클로스엔터테인먼트,204630,Dec-18,12152464,46691258,9027506,44654752
(주)스튜디오산타클로스엔터테인먼트,204630,Dec-19,37971328,41303485,14232754,36051263
(주)스페코,13810,Dec-11,67184449,26990182,59174859,29686967
(주)스페코,13810,Dec-12,61352533,23546303,53371152,29036814
(주)스페코,13810,Dec-13,70834910,30302035,59227670,41463435
(주)스페코,13810,Dec-14,86581943,42457769,70155092,56515189
(주)스페코,13810,Dec-15,83086384,52189687,67355382,65575362
(주)스페코,13810,Dec-16,61494536,44515476,49579832,59358024
(주)스페코,13810,Dec-17,56239532,42895708,42938356,57896414
(주)스페코,13810,Dec-18,51653098,29994320,38312282,45300908
(주)스페코,13810,Dec-19,46084565,41710998,37062088,48461273
(주)승일,49830,Dec-11,,,31840686,101623891
(주)승일,49830,Dec-12,,,29273678,107663016
(주)승일,49830,Dec-13,,,26440055,115007537
(주)승일,49830,Dec-14,,,31819115,122747598
(주)승일,49830,Dec-15,,,37948614,129190418
(주)승일,49830,Dec-16,,,39020962,132368892
(주)승일,49830,Dec-17,,,34439062,134599167
(주)승일,49830,Dec-18,,,36578885,142130176
(주)승일,49830,Dec-19,,,30468948,140511864
(주)시공테크,20710,Dec-11,49650826,77211193,48763481,75008333
(주)시공테크,20710,Dec-12,23593604,79752614,23425638,83216507
(주)시공테크,20710,Dec-13,22234143,77581435,23545730,80179847
(주)시공테크,20710,Dec-14,26071327,83660171,24988301,85293564
(주)시공테크,20710,Dec-15,23828735,84828534,22045171,86204720
(주)시공테크,20710,Dec-16,31601575,78651458,30282678,81054809
(주)시공테크,20710,Dec-17,33992604,95473290,32642795,86986632
(주)시공테크,20710,Dec-18,27659952,94463771,22090632,81848190
(주)시공테크,20710,Dec-19,46873840,108347948,42850031,89821726
