회사명,거래소코드,회계년도,유동자산(IFRS연결),유동부채(IFRS연결),자산(IFRS연결),유동자산(IFRS개별),유동부채(IFRS개별),자산(IFRS개별)
(주)엘지화학,51910,Dec-16,9226934000,5446851000,20487060000,6784724000,3138763000,16775894000
(주)엘지화학,51910,Dec-17,11205581000,6644689000,25041221000,8377679000,4458776000,21148136000
(주)엘지화학,51910,Dec-18,12088512000,7273534000,28944137000,8602837000,4320708000,23730578000
(주)엘지화학,51910,Dec-19,11869724000,8941529000,34024426000,8349633000,4976280000,27027086000
(주)엠게임,58630,Dec-11,34682775,36635406,117932329,52045834,31074956,115779706
(주)엠게임,58630,Dec-12,27628638,38287044,117598231,45580286,34242047,119352668
(주)엠게임,58630,Dec-13,18827586,46338313,57515669,23633409,43427992,63107570
(주)엠게임,58630,Dec-14,12438247,20826751,40464085,15596354,19371408,46381043
(주)엠게임,58630,Dec-15,,,,8849853,12872689,36705447
(주)엠게임,58630,Dec-16,,,,12275122,9220067,39072900
(주)엠게임,58630,Dec-17,,,,13882372,6891781,44407664
(주)엠게임,58630,Dec-18,14434446,6727987,41309375,14666771,6710547,41793573
(주)엠게임,58630,Dec-19,20152244,4965620,48508081,20917069,4929347,49087281
(주)엠디에스테크,86960,Dec-11,56516635,14774458,76285866,51102546,12700985,71813709
(주)엠디에스테크,86960,Dec-12,69026681,13640584,88663873,64153703,12294857,84457487
(주)엠디에스테크,86960,Dec-13,77292592,19422853,102806802,69636261,14556467,93595681
(주)엠디에스테크,86960,Dec-14,91452366,25474118,119152926,80326277,18648422,106923827
(주)엠디에스테크,86960,Dec-15,99405092,27122240,128578862,86137796,19442656,114004262
(주)엠디에스테크,86960,Dec-16,115320756,38931949,146723092,87478150,29946717,119273466
(주)엠디에스테크,86960,Dec-17,107736771,35907328,143216791,75497064,18453623,111143400
(주)엠디에스테크,86960,Dec-18,121862010,38269532,164467252,86269852,22829441,121271901
(주)엠디에스테크,86960,Dec-19,115528352,36493930,154474423,90894710,28968296,138217302
(주)엠씨넥스,97520,Dec-12,105475330,89616512,149267246,81309756,68034128,122712440
(주)엠씨넥스,97520,Dec-13,121323282,126094796,212987608,105658075,103373232,169154936
(주)엠씨넥스,97520,Dec-14,174261024,181846831,289081108,171755444,157859002,246531534
(주)엠씨넥스,97520,Dec-15,147615090,170062161,272541433,161336334,148458906,255666813
(주)엠씨넥스,97520,Dec-16,157858741,223988776,294686928,198911383,210163813,305329934
(주)엠씨넥스,97520,Dec-17,223687573,286236805,387796901,274190298,252673132,373911995
(주)엠씨넥스,97520,Dec-18,218820927,257405577,391053609,277138129,218770465,384934784
(주)엠씨넥스,97520,Dec-19,235252266,244810858,476580874,353381575,195397138,467688104
(주)엠아이텍,179290,Dec-18,41684457,3749445,49258408,41664444,3749445,49256396
(주)엠아이텍,179290,Dec-19,36173329,7801352,57312610,36163329,7801078,57395498
(주)엠에스씨,9780,Dec-11,58377708,71871115,118427955,57952031,71867768,119602360
(주)엠에스씨,9780,Dec-12,49788523,57441961,112365858,49219652,57435587,114116722
(주)엠에스씨,9780,Dec-13,49412567,56823025,113920963,48851841,56796030,116223483
(주)엠에스씨,9780,Dec-14,56131255,61548266,125539177,55635635,61519484,128371672
(주)엠에스씨,9780,Dec-15,55225361,58949532,129054591,54737396,58925818,129615894
(주)엠에스씨,9780,Dec-16,57760413,58909717,140341176,57230598,58889689,138631738
(주)엠에스씨,9780,Dec-17,56734677,57144382,142432630,56256079,57129893,139507764
(주)엠에스씨,9780,Dec-18,62527762,49036617,147757769,62039953,49024851,142771415
(주)엠에스씨,9780,Dec-19,65793512,49660156,158200567,65243664,49652603,152760508
(주)엠에스오토텍,123040,Dec-11,258509594,280654076,520720097,110363731,114768883,232851874
(주)엠에스오토텍,123040,Dec-12,253817116,260350183,590932275,170763074,129537090,336912798
(주)엠에스오토텍,123040,Dec-13,226543293,282619387,594664733,148258475,139600065,355492829
(주)엠에스오토텍,123040,Dec-14,228285061,362959606,665598083,124889691,175498101,378599833
(주)엠에스오토텍,123040,Dec-15,203943110,393320409,646978974,106179041,189484806,426381857
(주)엠에스오토텍,123040,Dec-16,211091103,407119345,630584452,100269983,185755816,411478873
(주)엠에스오토텍,123040,Dec-17,213699877,347882630,608134183,85951932,157716919,401309845
(주)엠에스오토텍,123040,Dec-18,306686556,422680864,700687470,91718021,187755061,411012067
(주)엠에스오토텍,123040,Dec-19,352012610,619008162,1008067426,90790300,225459587,483463180
(주)엠투엔,33310,Dec-11,,,,21803190,50674448,73307645
(주)엠투엔,33310,Dec-12,,,,12941498,31688805,55697448
(주)엠투엔,33310,Dec-13,,,,10015298,23782602,55331887
(주)엠투엔,33310,Dec-14,19936318,28680016,72577647,9782775,24790260,64813613
(주)엠투엔,33310,Dec-15,21092936,26923031,78549341,7511393,21835959,68935383
(주)엠투엔,33310,Dec-16,23350551,29134107,85603670,8390491,23334059,74833669
(주)엠투엔,33310,Dec-17,23045873,27540278,89143983,8080897,22359607,78822952
(주)엠투엔,33310,Dec-18,28125138,31643399,96865232,13514653,25697320,87008528
(주)엠투엔,33310,Dec-19,22177467,28532327,99125583,10103801,24952369,90577734
(주)엠플러스,259630,Dec-17,,,,45266117,21175858,60361054
(주)엠플러스,259630,Dec-18,,,,76520353,38494017,102616127
(주)엠플러스,259630,Dec-19,104637524,86993689,142053853,104605990,86984428,142034463
(주)엠피대산,65150,Dec-11,36566006,61993268,86015265,36238837,59551925,86902236
(주)엠피대산,65150,Dec-12,23861558,46584377,72703751,19968901,46541256,74478389
(주)엠피대산,65150,Dec-13,14822789,37961687,67294953,14538046,37932309,69498156
(주)엠피대산,65150,Dec-14,25606440,33068288,80515277,25246562,33044458,83074097
(주)엠피대산,65150,Dec-15,26252076,48023772,105661942,12943143,45264445,100202637
(주)엠피대산,65150,Dec-16,36527051,58587493,114751629,15049749,55190282,99266261
(주)엠피대산,65150,Dec-17,49618166,51970023,102832603,9705616,46016249,64136280
(주)엠피대산,65150,Dec-18,38990537,23794567,65604175,12069831,21378679,46160462
(주)엠피대산,65150,Dec-19,54652673,48560472,92627714,13321119,28920943,54035947
(주)연우,115960,Dec-15,,,,86461525,33093927,212135413
(주)연우,115960,Dec-16,91432003,33663825,236136963,86886870,33661995,236110005
(주)연우,115960,Dec-17,88536890,49830926,259148907,83949971,47577731,257336596
(주)연우,115960,Dec-18,94773001,44356717,285761485,89845200,40119924,282443474
(주)연우,115960,Dec-19,99808511,60957213,295923408,99957062,51186495,289309212
(주)연이비앤티,90740,Dec-11,90762126,77044916,165817411,35773264,19070567,97471814
(주)연이비앤티,90740,Dec-12,87544327,85137592,159787679,36169975,29467300,97354530
(주)연이비앤티,90740,Dec-13,67976984,65760827,147557886,40145744,28922549,99729292
(주)연이비앤티,90740,Dec-14,126517238,122119689,204634248,47038637,32790720,106648450
(주)연이비앤티,90740,Dec-15,95505496,96025582,180285966,39947732,34874819,108768530
(주)연이비앤티,90740,Dec-16,78629310,74666386,149291311,31136504,23805132,94378873
(주)연이비앤티,90740,Dec-17,62383162,63602146,125821571,19571443,16996736,84116876
(주)연이비앤티,90740,Dec-18,68318319,67304828,133825838,32762400,29245788,98744101
(주)연이비앤티,90740,Dec-19,115510537,107367327,237655059,33440747,31287181,135599178
(주)영우디에스피,143540,Dec-14,,,,29391619,21278533,48551460
(주)영우디에스피,143540,Dec-15,,,,28049637,20275856,51565595
(주)영우디에스피,143540,Dec-16,114599631,82450322,137202796,114481217,82448147,137397447
(주)영우디에스피,143540,Dec-17,133303964,111893531,162503252,132841860,111495057,162153478
(주)영우디에스피,143540,Dec-18,82660242,95145119,109698409,82955822,94523527,110001964
(주)영우디에스피,143540,Dec-19,79519335,85198181,111870864,80017957,84538875,112411734
(주)영원무역,111770,Dec-11,511217602,186732170,844587128,293534038,192078684,716635242
(주)영원무역,111770,Dec-12,508542728,155197172,998520921,275098045,181025003,813552811
(주)영원무역,111770,Dec-13,609354740,142838233,1212275619,350385286,205818057,979617749
(주)영원무역,111770,Dec-14,686626934,189232869,1394096456,343810958,255792384,1074777686
(주)영원무역,111770,Dec-15,1260846359,439696487,2221028528,453311848,301590238,1358084404
(주)영원무역,111770,Dec-16,1413946625,620770036,2389711953,426831887,391181873,1418510309
(주)영원무역,111770,Dec-17,1277431051,551720664,2274891069,373424258,346526039,1413684083
(주)영원무역,111770,Dec-18,1337081673,469434351,2638946077,361061004,334330078,1642606887
(주)영원무역,111770,Dec-19,1500905529,622883897,3104545848,448333423,379588106,1839140306
(주)영원무역홀딩스,9970,Dec-11,797136396,299182493,1268634513,6628802,11085716,330852137
(주)영원무역홀딩스,9970,Dec-12,751782310,249929309,1396211344,3554085,29580042,414875936
(주)영원무역홀딩스,9970,Dec-13,863042774,221894597,1616649995,5043660,22477463,411675623
(주)영원무역홀딩스,9970,Dec-14,914777447,217634366,1774790424,2670539,6028072,409465275
(주)영원무역홀딩스,9970,Dec-15,1521832617,473706142,2648231029,6093462,2323122,430266336
(주)영원무역홀딩스,9970,Dec-16,1689843605,663872060,2838123068,12766559,2659539,432762912
(주)영원무역홀딩스,9970,Dec-17,1567045180,593115811,2760525744,15155929,2008300,454115572
(주)영원무역홀딩스,9970,Dec-18,1670410639,524348282,3262155793,20373178,3711019,547679495
(주)영원무역홀딩스,9970,Dec-19,1863424719,671234943,3789427814,28242855,6003888,613613523
(주)영풍,670,Dec-11,463764125,316641305,2622323750,340232600,204163748,1975179569
(주)영풍,670,Dec-12,500189890,284018255,2896479068,331762022,136536123,1994976031
(주)영풍,670,Dec-13,922817211,590723103,3939385519,266782384,57980200,1980714663
(주)영풍,670,Dec-14,867411687,488364517,3895357159,289687739,63844004,1998526425
(주)영풍,670,Dec-15,988793393,489923529,3987888361,418661582,98779571,2078784715
(주)영풍,670,Dec-16,1097366088,508220295,4134902349,520457932,106788494,2134759567
(주)영풍,670,Dec-17,1464265662,787959776,4803738859,587666516,154476545,2213267018
(주)영풍,670,Dec-18,1375051138,709998045,4721553263,682191017,226055546,2282487712
(주)영풍,670,Dec-19,1464762876,668480586,4832690296,703273847,201359418,2282953197
(주)영흥,12160,Dec-11,102498078,50990319,260785294,73376720,39757104,234106640
(주)영흥,12160,Dec-12,88066269,56972593,270479406,65216108,35318094,229134908
(주)영흥,12160,Dec-13,134018377,89441396,310024807,112514120,70048585,261011257
(주)영흥,12160,Dec-14,133754987,116156154,342544251,112931647,102421127,296002972
(주)영흥,12160,Dec-15,96171371,84330490,302807739,75630831,71310107,260507641
(주)영흥,12160,Dec-16,94197300,85196192,300800390,94162907,86158405,306757624
(주)영흥,12160,Dec-17,99980608,88703878,298109813,100675052,91194447,300545413
(주)영흥,12160,Dec-18,105019334,89954968,292950382,98781483,91583044,287708838
(주)영흥,12160,Dec-19,144875944,97946723,310862513,139460183,96177779,303916539
(주)예림당,36000,Dec-11,27111591,16219224,79503833,23873745,13015842,75018391
(주)예림당,36000,Dec-12,33937639,16469589,93226015,30023280,12935293,89843539
(주)예림당,36000,Dec-13,38199584,48393129,159275472,18852991,18802815,93531338
(주)예림당,36000,Dec-14,62335449,44859290,190954684,16933500,4479014,85974708
(주)예림당,36000,Dec-15,78842130,85879532,223076313,19008374,7563617,86058207
(주)예림당,36000,Dec-16,95686789,114056821,245465737,16131088,5377286,83025001
(주)예림당,36000,Dec-17,205452307,188373158,367011322,19136334,6229722,87053725
(주)예림당,36000,Dec-18,402103611,185715965,596881313,61112159,8734328,123002057
(주)예림당,36000,Dec-19,322094486,265755615,962926087,55062517,3191204,115349225
(주)예선테크,250930,Dec-16,,,,,,
(주)예선테크,250930,Dec-17,,,,,,
(주)예선테크,250930,Dec-18,,,,,,
(주)예선테크,250930,Dec-19,35101558,7526209,48570877,17701157,5638977,38550147
(주)예스코홀딩스,15360,Dec-11,633130653,528209759,1298229606,426069381,357987482,1048625549
(주)예스코홀딩스,15360,Dec-12,701231207,556536497,1376560202,502753426,389892354,1134834067
(주)예스코홀딩스,15360,Dec-13,678998715,514783588,1349036580,493134318,358014116,1122853200
(주)예스코홀딩스,15360,Dec-14,722374131,562000917,1346602638,531243063,412495856,1140541729
(주)예스코홀딩스,15360,Dec-15,570123974,423668457,1264603090,386745258,263174573,1016051552
(주)예스코홀딩스,15360,Dec-16,494565370,359090539,1286056959,379703670,266662366,1109180815
(주)예스코홀딩스,15360,Dec-17,560278869,466234412,1434974395,437318205,350018060,1252083339
(주)예스코홀딩스,15360,Dec-18,506323253,432906963,1520633168,65215292,86122498,727060682
(주)예스코홀딩스,15360,Dec-19,692366598,449979904,1544289720,54948117,45401490,715354013
(주)예스티,122640,Dec-15,,,,33024766,12610811,62383534
(주)예스티,122640,Dec-16,51321809,32397565,82255293,51140534,32397565,82251033
(주)예스티,122640,Dec-17,77848325,29694599,116922617,77719726,29750642,116894482
(주)예스티,122640,Dec-18,57191824,53329019,126427655,56988557,53361378,126840855
(주)예스티,122640,Dec-19,49062695,42502264,172007119,46835070,37733071,162657722
(주)오공,45060,Dec-11,43736728,34427842,84703449,25735458,21806594,68067837
(주)오공,45060,Dec-12,47164548,34796329,87569098,26985148,20673547,68472720
(주)오공,45060,Dec-13,50976123,42133008,96135946,24934407,24629041,72787850
(주)오공,45060,Dec-14,53222289,48204873,107652989,21350608,24661788,76863771
(주)오공,45060,Dec-15,58880656,48067346,117864591,24767402,21290375,84234634
(주)오공,45060,Dec-16,61925242,48406897,120524374,27357504,21857012,84955301
(주)오공,45060,Dec-17,63916790,47637698,121166233,25797995,22778015,83677037
(주)오공,45060,Dec-18,68343740,44378248,128678375,28629156,19592740,94971214
(주)오공,45060,Dec-19,66485634,38783252,126890976,25567584,16775194,92783057
(주)오디텍,80520,Dec-11,54448793,12652499,89266663,52012458,11496818,84862876
(주)오디텍,80520,Dec-12,63573431,9508507,93682183,59482201,8537501,89803664
(주)오디텍,80520,Dec-13,74709843,7820762,102619316,67693485,6140544,97017194
(주)오디텍,80520,Dec-14,85215593,5888972,106958512,75865723,3881556,99928606
(주)오디텍,80520,Dec-15,92459125,6372395,114049978,81863681,4730494,106867716
(주)오디텍,80520,Dec-16,89997793,7540774,126090418,79808374,5726334,119002246
(주)오디텍,80520,Dec-17,67689034,6067119,121968176,56157404,4041384,116227475
(주)오디텍,80520,Dec-18,52363732,4731663,125186734,42152900,4629360,120012495
(주)오디텍,80520,Dec-19,54287666,4597899,124506786,41810077,4278005,118234154
(주)오뚜기,7310,Dec-11,415353337,257790680,989034007,380499716,251004759,886337951
(주)오뚜기,7310,Dec-12,473188248,313771258,1099877736,429636090,303158744,954889373
(주)오뚜기,7310,Dec-13,500985629,292086527,1206220350,462960561,278309918,1025661800
(주)오뚜기,7310,Dec-14,555830881,372217200,1351560245,510969035,365482858,1159959245
(주)오뚜기,7310,Dec-15,578381530,337296145,1484303072,535544951,333841083,1230861639
(주)오뚜기,7310,Dec-16,641009080,376081426,1592713366,593485695,368915972,1342747782
(주)오뚜기,7310,Dec-17,676014403,433801754,1721705316,595973315,397323635,1405801127
(주)오뚜기,7310,Dec-18,822591138,521664841,2063478708,656668313,406246401,1654457431
(주)오뚜기,7310,Dec-19,669847030,524803433,2152123515,513514945,410819862,1701081587
(주)오르비텍,46120,Dec-11,,,,13365316,4503602,33878666
(주)오르비텍,46120,Dec-12,14386537,6680270,35030395,14224366,6032672,33457370
(주)오르비텍,46120,Dec-13,18507236,22917142,49767467,15699618,20271844,44697296
(주)오르비텍,46120,Dec-14,,,,14348162,8988857,42352517
(주)오르비텍,46120,Dec-15,,,,23041071,14679975,51801183
(주)오르비텍,46120,Dec-16,,,,24485092,7983476,68215428
(주)오르비텍,46120,Dec-17,53894025,25691757,114452014,48980257,25679274,114439531
(주)오르비텍,46120,Dec-18,59650488,45416328,126537694,55325377,45370919,126130700
(주)오르비텍,46120,Dec-19,58514392,50854639,126660776,56963336,50813272,126252852
(주)오리엔탈정공,14940,Dec-11,267748358,481866163,630231171,202206100,277650812,357658302
(주)오리엔탈정공,14940,Dec-12,93728197,107434452,239260220,70415862,119471684,215945017
(주)오리엔탈정공,14940,Dec-13,68305691,50469653,201918323,60563543,43885817,191762975
(주)오리엔탈정공,14940,Dec-14,51263125,52432111,181808227,42326659,45138618,170570821
(주)오리엔탈정공,14940,Dec-15,75026997,147546035,194667663,33040831,41280424,81978364
(주)오리엔탈정공,14940,Dec-16,47452197,119832085,146417604,26654257,27270760,60333647
(주)오리엔탈정공,14940,Dec-17,30646782,102199538,128050825,17499114,21459291,56929722
(주)오리엔탈정공,14940,Dec-18,36607406,105369260,132954867,27915655,23030202,60953725
