회사명,거래소코드,회계년도,[제조]자본(*)(IFRS연결)
(주)농심,004370,2014/12,1553472908
(주)농심,004370,2015/12,1646471924
(주)농심,004370,2016/12,1802388214
(주)농심,004370,2017/12,1841097915
(주)농심,004370,2018/12,1897750299
(주)농심홀딩스,072710,2010/12,674476298
(주)농심홀딩스,072710,2011/12,699673556
(주)농심홀딩스,072710,2012/12,694878186
(주)농심홀딩스,072710,2013/12,727959673
(주)농심홀딩스,072710,2014/12,740193423
(주)농심홀딩스,072710,2015/12,779533788
(주)농심홀딩스,072710,2016/12,841492396
(주)농심홀딩스,072710,2017/12,863281834
(주)농심홀딩스,072710,2018/12,895898221
(주)누리플랜,069140,2010/12,24877937
(주)누리플랜,069140,2011/12,28186843
(주)누리플랜,069140,2012/12,27557566
(주)누리플랜,069140,2013/12,26294482
(주)누리플랜,069140,2014/12,
(주)누리플랜,069140,2015/12,
(주)누리플랜,069140,2016/12,
(주)누리플랜,069140,2017/12,20926164
(주)누리플랜,069140,2018/12,22279596
(주)누리플렉스,040160,2010/12,63776266
(주)누리플렉스,040160,2011/12,62620910
(주)누리플렉스,040160,2012/12,51821112
(주)누리플렉스,040160,2013/12,38089437
(주)누리플렉스,040160,2014/12,39494056
(주)누리플렉스,040160,2015/12,48439761
(주)누리플렉스,040160,2016/12,54986283
(주)누리플렉스,040160,2017/12,49185542
(주)누리플렉스,040160,2018/12,60971464
(주)뉴로스,126870,2012/12,31685950
(주)뉴로스,126870,2013/12,35201556
(주)뉴로스,126870,2014/12,38932767
(주)뉴로스,126870,2015/12,50193635
(주)뉴로스,126870,2016/12,49664818
(주)뉴로스,126870,2017/12,52501063
(주)뉴로스,126870,2018/12,58422094
(주)뉴보텍,060260,2010/12,
(주)뉴보텍,060260,2011/12,
(주)뉴보텍,060260,2012/12,
(주)뉴보텍,060260,2013/12,
(주)뉴보텍,060260,2014/12,
(주)뉴보텍,060260,2015/12,
(주)뉴보텍,060260,2016/12,
(주)뉴보텍,060260,2017/12,
(주)뉴보텍,060260,2018/12,
(주)뉴인텍,012340,2010/12,28119134
(주)뉴인텍,012340,2011/12,28489316
(주)뉴인텍,012340,2012/12,20663010
(주)뉴인텍,012340,2013/12,17850640
(주)뉴인텍,012340,2014/12,18684549
(주)뉴인텍,012340,2015/12,17223265
(주)뉴인텍,012340,2016/12,19086989
(주)뉴인텍,012340,2017/12,14744067
(주)뉴인텍,012340,2018/12,14311213
(주)뉴트리,270870,2018/12,48953749
(주)뉴파워프라즈마,144960,2016/12,99701743
(주)뉴파워프라즈마,144960,2017/12,119984978
(주)뉴파워프라즈마,144960,2018/12,129807043
(주)뉴프렉스,085670,2010/12,36576989
(주)뉴프렉스,085670,2011/12,35753388
(주)뉴프렉스,085670,2012/12,37909603
(주)뉴프렉스,085670,2013/12,34496797
(주)뉴프렉스,085670,2014/12,36675435
(주)뉴프렉스,085670,2015/12,40779408
(주)뉴프렉스,085670,2016/12,39859950
(주)뉴프렉스,085670,2017/12,46505473
(주)뉴프렉스,085670,2018/12,60844608
(주)다나와,119860,2011/12,44113482
(주)다나와,119860,2012/12,46541707
(주)다나와,119860,2013/12,52693237
(주)다나와,119860,2014/12,53878913
(주)다나와,119860,2015/12,57593527
(주)다나와,119860,2016/12,65170505
(주)다나와,119860,2017/12,76870677
(주)다나와,119860,2018/12,89957042
(주)다날,064260,2010/12,73915193
(주)다날,064260,2011/12,70620449
(주)다날,064260,2012/12,67336617
(주)다날,064260,2013/12,84319395
(주)다날,064260,2014/12,89549722
(주)다날,064260,2015/12,107978502
(주)다날,064260,2016/12,143127776
(주)다날,064260,2017/12,182357582
(주)다날,064260,2018/12,160399557
(주)다산네트웍스,039560,2010/12,140919429
(주)다산네트웍스,039560,2011/12,143401910
(주)다산네트웍스,039560,2012/12,133856924
(주)다산네트웍스,039560,2013/12,138472947
(주)다산네트웍스,039560,2014/12,133671833
(주)다산네트웍스,039560,2015/12,136962512
(주)다산네트웍스,039560,2016/12,147666185
(주)다산네트웍스,039560,2017/12,163472925
(주)다산네트웍스,039560,2018/12,167537498
(주)다우기술,023590,2010/12,974267958
(주)다우기술,023590,2011/12,1077849292
(주)다우기술,023590,2012/12,1144224213
(주)다우기술,023590,2013/12,1176140535
(주)다우기술,023590,2014/12,1250074821
(주)다우기술,023590,2015/12,1447570633
(주)다우기술,023590,2016/12,1607568822
(주)다우기술,023590,2017/12,1910991813
(주)다우기술,023590,2018/12,2440572841
(주)다우데이타,032190,2010/12,967130002
(주)다우데이타,032190,2011/12,1060693177
(주)다우데이타,032190,2012/12,1147152079
(주)다우데이타,032190,2013/12,1214325703
(주)다우데이타,032190,2014/12,1306471036
(주)다우데이타,032190,2015/12,1541196561
(주)다우데이타,032190,2016/12,1716033010
(주)다우데이타,032190,2017/12,2075356433
(주)다우데이타,032190,2018/12,2577119233
(주)다원시스,068240,2010/12,
(주)다원시스,068240,2011/12,
(주)다원시스,068240,2012/12,
(주)다원시스,068240,2013/12,
(주)다원시스,068240,2014/12,63683389
(주)다원시스,068240,2015/12,132166925
(주)다원시스,068240,2016/12,139085352
(주)다원시스,068240,2017/12,179123392
(주)다원시스,068240,2018/12,199641965
(주)다이나믹디자인,145210,2015/12,171574095
(주)다이나믹디자인,145210,2016/12,106662468
(주)다이나믹디자인,145210,2017/12,68263887
(주)다이나믹디자인,145210,2018/12,28109264
(주)대교,019680,2010/12,687444085
(주)대교,019680,2011/12,643781177
(주)대교,019680,2012/12,621929548
(주)대교,019680,2013/12,646547484
(주)대교,019680,2014/12,640828006
(주)대교,019680,2015/12,643976794
(주)대교,019680,2016/12,662796703
(주)대교,019680,2017/12,676932464
(주)대교,019680,2018/12,616825914
(주)대구백화점,006370,2010/03,334279460
(주)대구백화점,006370,2011/03,
(주)대구백화점,006370,2012/03,
(주)대구백화점,006370,2013/03,
(주)대구백화점,006370,2014/03,413275509
(주)대구백화점,006370,2015/03,372846665
(주)대구백화점,006370,2016/03,376564811
(주)대구백화점,006370,2017/03,368183372
(주)대구백화점,006370,2018/12,309876833
(주)대덕,008060,2010/12,359987344
(주)대덕,008060,2011/12,391476369
(주)대덕,008060,2012/12,432420248
(주)대덕,008060,2013/12,428794790
(주)대덕,008060,2014/12,
(주)대덕,008060,2015/12,
(주)대덕,008060,2016/12,
(주)대덕,008060,2017/12,
(주)대덕,008060,2018/12,983926437
(주)대동,000490,2010/12,229915145
(주)대동,000490,2011/12,234924528
(주)대동,000490,2012/12,230400313
(주)대동,000490,2013/12,225940641
(주)대동,000490,2014/12,230397276
(주)대동,000490,2015/12,233122550
(주)대동,000490,2016/12,215148462
(주)대동,000490,2017/12,218897831
(주)대동,000490,2018/12,217503766
(주)대동스틸,048470,2010/12,
(주)대동스틸,048470,2011/12,
(주)대동스틸,048470,2012/12,
(주)대동스틸,048470,2013/12,
(주)대동스틸,048470,2014/12,
(주)대동스틸,048470,2015/12,
(주)대동스틸,048470,2016/12,
(주)대동스틸,048470,2017/12,
(주)대동스틸,048470,2018/12,
(주)대륙제관,004780,2010/12,
(주)대륙제관,004780,2011/12,
(주)대륙제관,004780,2012/12,
(주)대륙제관,004780,2013/12,
(주)대륙제관,004780,2014/12,
(주)대륙제관,004780,2015/12,
(주)대륙제관,004780,2016/12,
(주)대륙제관,004780,2017/12,
(주)대륙제관,004780,2018/12,
(주)대림제지,017650,2010/12,
(주)대림제지,017650,2011/12,
(주)대림제지,017650,2012/12,
(주)대림제지,017650,2013/12,
(주)대림제지,017650,2014/12,
(주)대림제지,017650,2015/12,
(주)대림제지,017650,2016/12,
(주)대림제지,017650,2017/12,130215169
(주)대림제지,017650,2018/12,152231602
(주)대명소노시즌,007720,2010/12,98582903
(주)대명소노시즌,007720,2011/12,90620332
(주)대명소노시즌,007720,2012/12,71085817
(주)대명소노시즌,007720,2013/12,76631843
(주)대명소노시즌,007720,2014/12,88984211
(주)대명소노시즌,007720,2015/12,83598574
(주)대명소노시즌,007720,2016/12,97207333
(주)대명소노시즌,007720,2017/12,136942525
(주)대명소노시즌,007720,2018/12,130379075
(주)대성미생물연구소,036480,2010/12,
(주)대성미생물연구소,036480,2011/12,
(주)대성미생물연구소,036480,2012/12,
(주)대성미생물연구소,036480,2013/12,
(주)대성미생물연구소,036480,2014/12,
(주)대성미생물연구소,036480,2015/12,
(주)대성미생물연구소,036480,2016/12,
(주)대성미생물연구소,036480,2017/12,
(주)대성미생물연구소,036480,2018/12,
(주)대성엘텍,025440,2010/12,39437818
(주)대성엘텍,025440,2011/12,26380861
(주)대성엘텍,025440,2012/12,26273194
(주)대성엘텍,025440,2013/12,26246247
(주)대성엘텍,025440,2014/12,26963344
(주)대성엘텍,025440,2015/12,28058763
(주)대성엘텍,025440,2016/12,49194848
(주)대성엘텍,025440,2017/12,46797006
(주)대성엘텍,025440,2018/12,43036022
(주)대성파인텍,104040,2010/12,20218980
(주)대성파인텍,104040,2011/12,22349136
(주)대성파인텍,104040,2012/12,26263438
(주)대성파인텍,104040,2013/12,28774358
(주)대성파인텍,104040,2014/12,32041181
(주)대성파인텍,104040,2015/12,36304201
(주)대성파인텍,104040,2016/12,41901677
(주)대성파인텍,104040,2017/12,48816237
(주)대성파인텍,104040,2018/12,51707863
(주)대양금속,009190,2010/12,108367607
(주)대양금속,009190,2011/12,30463239
(주)대양금속,009190,2012/12,17397073
(주)대양금속,009190,2013/12,19759252
(주)대양금속,009190,2014/12,5262572
(주)대양금속,009190,2015/12,
(주)대양금속,009190,2016/12,
(주)대양금속,009190,2017/12,
(주)대양금속,009190,2018/12,
(주)대우건설,047040,2010/12,3353884619
(주)대우건설,047040,2011/12,3412192209
(주)대우건설,047040,2012/12,3410980662
(주)대우건설,047040,2013/12,2653594549
(주)대우건설,047040,2014/12,2725594904
(주)대우건설,047040,2015/12,2830681289
(주)대우건설,047040,2016/12,2069909999
(주)대우건설,047040,2017/12,2278069286
(주)대우건설,047040,2018/12,2317722005
(주)대웅,003090,2010/03,429379178
(주)대웅,003090,2011/12,336101580
(주)대웅,003090,2012/12,391395286
(주)대웅,003090,2013/12,687068468
(주)대웅,003090,2014/12,708731742
(주)대웅,003090,2015/12,828479372
(주)대웅,003090,2016/12,864632095
(주)대웅,003090,2017/12,939305649
(주)대웅,003090,2018/12,964312839
(주)대웅제약,069620,2010/03,
(주)대웅제약,069620,2011/12,362416568
(주)대웅제약,069620,2012/12,386586504
(주)대웅제약,069620,2013/12,437963421
(주)대웅제약,069620,2014/12,455505983
(주)대웅제약,069620,2015/12,580240544
(주)대웅제약,069620,2016/12,604551091
(주)대웅제약,069620,2017/12,631537019
(주)대웅제약,069620,2018/12,607809450
(주)대원,007680,2017/12,260768680
(주)대원,007680,2018/12,287004723
(주)대유,290380,2018/12,
(주)대유에이텍,002880,2010/12,54364012
(주)대유에이텍,002880,2011/12,74915524
(주)대유에이텍,002880,2012/12,98330816
(주)대유에이텍,002880,2013/12,103553802
(주)대유에이텍,002880,2014/12,123168343
(주)대유에이텍,002880,2015/12,146086034
(주)대유에이텍,002880,2016/12,195302340
(주)대유에이텍,002880,2017/12,201083182
(주)대유에이텍,002880,2018/12,170336776
(주)대유에이피,290120,2018/12,
(주)대유플러스,000300,2010/12,72717703
(주)대유플러스,000300,2011/12,90783329
(주)대유플러스,000300,2012/12,101198600
(주)대유플러스,000300,2013/12,107800493
(주)대유플러스,000300,2014/12,106949159
(주)대유플러스,000300,2015/12,106593244
(주)대유플러스,000300,2016/12,119885084
(주)대유플러스,000300,2017/12,121253033
(주)대유플러스,000300,2018/12,137969241
(주)대창,012800,2010/12,190195705
(주)대창,012800,2011/12,181236623
(주)대창,012800,2012/12,189292253
(주)대창,012800,2013/12,185418543
(주)대창,012800,2014/12,167922730
(주)대창,012800,2015/12,149095658
(주)대창,012800,2016/12,179246066
(주)대창,012800,2017/12,194489367
(주)대창,012800,2018/12,215741704
(주)대창솔루션,096350,2010/12,
(주)대창솔루션,096350,2011/12,
(주)대창솔루션,096350,2012/12,81072412
(주)대창솔루션,096350,2013/12,80639993
(주)대창솔루션,096350,2014/12,65204441
(주)대창솔루션,096350,2015/12,62688668
(주)대창솔루션,096350,2016/12,58297775
(주)대창솔루션,096350,2017/12,56224608
(주)대창솔루션,096350,2018/12,50489013
(주)대창스틸,140520,2014/12,104913698
(주)대창스틸,140520,2015/12,126687331
(주)대창스틸,140520,2016/12,120482995
(주)대창스틸,140520,2017/12,129290507
(주)대창스틸,140520,2018/12,101147892
(주)대한과학,131220,2011/12,
(주)대한과학,131220,2012/12,17809756
(주)대한과학,131220,2013/12,18569036
(주)대한과학,131220,2014/12,22138661
(주)대한과학,131220,2015/12,23071683
(주)대한과학,131220,2016/12,25095120
(주)대한과학,131220,2017/12,26028550
(주)대한과학,131220,2018/12,29415687
(주)대한항공,003490,2010/12,3277275528
(주)대한항공,003490,2011/12,2768952507
(주)대한항공,003490,2012/12,2904382959
(주)대한항공,003490,2013/12,2740213084
(주)대한항공,003490,2014/12,2201158630
(주)대한항공,003490,2015/12,2499035141
(주)대한항공,003490,2016/12,1874350082
(주)대한항공,003490,2017/12,3751103158
(주)대한항공,003490,2018/12,2894870625
(주)대현,016090,2010/12,
(주)대현,016090,2011/12,
(주)대현,016090,2012/12,
(주)대현,016090,2013/12,
(주)대현,016090,2014/12,
(주)대현,016090,2015/12,
(주)대현,016090,2016/12,
(주)대현,016090,2017/12,
(주)대현,016090,2018/12,
(주)대호에이엘,069460,2010/12,38058728
(주)대호에이엘,069460,2011/12,41248239
(주)대호에이엘,069460,2012/12,32005031
(주)대호에이엘,069460,2013/12,33565906
(주)대호에이엘,069460,2014/12,
(주)대호에이엘,069460,2015/12,
(주)대호에이엘,069460,2016/12,
(주)대호에이엘,069460,2017/12,
(주)대호에이엘,069460,2018/12,
(주)대호특수강,021040,2010/12,
(주)대호특수강,021040,2011/12,
(주)대호특수강,021040,2012/12,
(주)대호특수강,021040,2013/12,
(주)대호특수강,021040,2014/12,
(주)대호특수강,021040,2015/12,
(주)대호특수강,021040,2016/12,
(주)대호특수강,021040,2017/12,
(주)대호특수강,021040,2018/12,
(주)더 미동,161570,2013/12,32133888
(주)더 미동,161570,2014/12,33569132
(주)더 미동,161570,2015/12,44706800
(주)더 미동,161570,2016/12,49390295
(주)더 미동,161570,2017/12,44423279
(주)더 미동,161570,2018/12,32130428
(주)더블유아이,073570,2010/12,48425739
(주)더블유아이,073570,2011/12,47588260
(주)더블유아이,073570,2012/12,36331014
(주)더블유아이,073570,2013/12,80840401
(주)더블유아이,073570,2014/12,
(주)더블유아이,073570,2015/12,
(주)더블유아이,073570,2016/12,13396475
(주)더블유아이,073570,2017/12,23626380
(주)더블유아이,073570,2018/12,49530498
(주)더블유에스아이,299170,2018/12,
(주)더존비즈온,012510,2010/12,63067880
(주)더존비즈온,012510,2011/12,64652982
(주)더존비즈온,012510,2012/12,82161689
(주)더존비즈온,012510,2013/12,90728803
(주)더존비즈온,012510,2014/12,117669430
(주)더존비즈온,012510,2015/12,132775618
(주)더존비즈온,012510,2016/12,153293920
(주)더존비즈온,012510,2017/12,185508246
(주)더존비즈온,012510,2018/12,182160481
(주)덕성,004830,2010/12,57250736
(주)덕성,004830,2011/12,56953565
(주)덕성,004830,2012/12,58544775
(주)덕성,004830,2013/12,62737388
(주)덕성,004830,2014/12,62676033
(주)덕성,004830,2015/12,63495104
(주)덕성,004830,2016/12,65882484
(주)덕성,004830,2017/12,65342165
(주)덕성,004830,2018/12,62844638
(주)덕신하우징,090410,2014/12,
(주)덕신하우징,090410,2015/12,68262112
(주)덕신하우징,090410,2016/12,54428169
(주)덕신하우징,090410,2017/12,62334189
(주)덕신하우징,090410,2018/12,72089466
(주)데이타솔루션,263800,2017/12,
(주)데이타솔루션,263800,2018/12,
(주)덱스터스튜디오,206560,2015/12,73695940
(주)덱스터스튜디오,206560,2016/12,78181834
(주)덱스터스튜디오,206560,2017/12,40879367
(주)덱스터스튜디오,206560,2018/12,63225057
(주)덴티스,261200,2017/12,
(주)덴티스,261200,2018/12,
(주)덴티움,145720,2017/12,162464656
(주)덴티움,145720,2018/12,194733847
(주)도화엔지니어링,002150,2010/12,
(주)도화엔지니어링,002150,2011/12,
(주)도화엔지니어링,002150,2012/12,
(주)도화엔지니어링,002150,2013/12,
(주)도화엔지니어링,002150,2014/12,
(주)도화엔지니어링,002150,2015/12,
(주)도화엔지니어링,002150,2016/12,
(주)도화엔지니어링,002150,2017/12,235778390
(주)도화엔지니어링,002150,2018/12,248740117
(주)동구바이오제약,006620,2018/12,
(주)동국알앤에스,075970,2010/12,77705285
(주)동국알앤에스,075970,2011/12,80595734
(주)동국알앤에스,075970,2012/12,78826439
(주)동국알앤에스,075970,2013/12,77137170
(주)동국알앤에스,075970,2014/12,77359974
(주)동국알앤에스,075970,2015/12,74443437
(주)동국알앤에스,075970,2016/12,76160431
(주)동국알앤에스,075970,2017/12,76573791
(주)동국알앤에스,075970,2018/12,77738614
(주)동국에스엔씨,100130,2010/12,238827871
