회사명,거래소코드,회계년도,총자본증가율(IFRS연결),유형자산증가율(IFRS연결),유동자산증가율(IFRS연결),재고자산증가율(IFRS연결),자기자본증가율(IFRS연결),매출액증가율(IFRS연결),순이익증가율(IFRS연결),정상영업이익증가율(IFRS연결),매출액총이익률(IFRS연결),매출액순이익률(IFRS연결),총자본순이익률(IFRS연결),자기자본순이익률(IFRS연결),매출원가 대 매출액비율(IFRS연결),금융비용부담률(IFRS연결),이자부담률(IFRS연결),지급이자율(IFRS연결),차입금평균이자율(IFRS연결),유동자산구성비율(IFRS연결),재고자산 대 유동자산비율(IFRS연결),당좌자산구성비율(IFRS연결),자기자본구성비율(IFRS연결),타인자본구성비율(IFRS연결),자기자본배율(IFRS연결),유동비율(IFRS연결),당좌비율(IFRS연결),현금비율(IFRS연결),재고자산 대 순운전자본비율(IFRS연결),매출채권 대 매입채무비율(IFRS연결),부채비율(IFRS연결),유동부채비율(IFRS연결),단기차입금 대 총차입금비율(IFRS연결),순운전자본비율(IFRS연결),차입금비율(IFRS연결),CASH FLOW 대 부채비율(IFRS연결),CASH FLOW 대 차입금비율(IFRS연결),CASH FLOW 대 매출액비율(IFRS연결),총자본회전률(IFRS연결),자기자본회전률(IFRS연결),타인자본회전률(IFRS연결),매입채무회전률(IFRS연결),매입채무회전기간(IFRS연결),유동자산회전률(IFRS연결),당좌자산회전률(IFRS연결),재고자산회전률(IFRS연결),매출채권회전률(IFRS연결),매출채권회전기간(IFRS연결),유형자산회전율(IFRS연결),순운전자본회전률(IFRS연결),운전자본회전률(IFRS연결),노동장비율(IFRS연결),기계장비율(IFRS연결),자본집약도(IFRS연결),총자본투자효율(IFRS연결),설비투자효율(IFRS연결),기계투자효율(IFRS연결),부가가치율(IFRS연결)
(주)엘에스네트웍스,680,Dec-16,-17.08,-15.68,-37.15,-31.52,-12.6,-39.88,0,0,29.51,-17.89,-6.26,-13.48,70.49,3.5,2.29,3.98,3.41,19.4,58.91,7.97,47.8,52.2,152.99,74.91,30.78,7.36,0,281.03,109.2,54.17,39.56,-6.5,73.91,-1.01,-1.49,-1.36,0.35,0.75,0.65,18.42,19.81,1.54,3.49,2.75,6.43,56.76,2.43,0.72,0,,,,-1.85,-12.75,-385.21,-4.78
(주)엘에스네트웍스,680,Dec-17,0.96,-37.89,6.98,-2.75,3.3,-8.97,0,0,31.94,4.65,1.63,3.36,68.06,3.83,2.59,4.43,4.24,20.55,53.55,9.55,48.91,51.09,158.05,50.45,23.43,8.7,0,188.95,104.46,83.3,85.32,-20.19,65.76,-0.42,-0.66,-0.61,0.35,0.72,0.68,17.95,20.34,1.75,3.99,3.12,8.02,45.5,2.99,0.66,0,,,,7.07,79.21,1694.68,20.31
(주)엘에스네트웍스,680,Dec-18,0.01,-0.49,-0.79,-1.96,2.46,0.57,-20.88,38.64,29.74,3.66,1.28,2.59,70.26,4.01,2.78,4.45,4.5,20.39,52.92,9.6,50.1,49.9,161.93,123.39,58.09,13.75,279.18,242.24,99.58,32.98,16.25,3.86,65.56,2.18,3.31,3.11,0.35,0.71,0.69,17.12,21.33,1.71,3.66,3.21,8.12,44.95,3.93,0.71,0,,,,6.27,70.54,1746.33,17.9
(주)엘에스네트웍스,680,Dec-19,-8.29,-1.71,3.09,0.11,-18.61,-9.66,-523.85,-660.68,26.21,-17.15,-5.66,-11.94,73.79,5.21,3.27,4.7,4.97,22.92,51.39,11.14,44.47,55.53,131.8,157.5,76.56,18.89,140.77,278.49,124.89,32.73,9.61,8.37,90.26,-1.04,-1.44,-1.67,0.33,0.7,0.63,20.22,18.05,1.53,3.19,2.93,7.81,46.76,3.59,0.89,0,,,,-1.31,-13.75,-370.92,-3.8
(주)엘에프,93050,Dec-11,0,0,0,0,0,0,0,0,61.53,6.51,7.99,11.72,38.47,-0.19,-0.8,4.25,4.25,51.52,70.8,15.04,70.34,29.66,562.02,229.93,67.13,6.11,125.3,132.94,42.16,31.85,42.34,29.11,12.67,-17.56,-58.42,-4.24,1.23,1.74,4.14,14.89,24.52,2.38,8.16,3.36,11.2,32.59,4.06,1.66,0,,,,46.41,155.32,0,37.81
(주)엘에프,93050,Dec-12,3.01,-1.16,5.87,-21.97,5.69,1.89,-36.97,-39.56,59.85,3.87,4.77,7.18,40.15,-0.04,-0.16,4.19,4.59,52.95,52.18,25.32,72.41,27.59,594.01,322.66,154.29,45.91,75.62,143.89,38.11,22.67,13.38,36.54,14.46,17.76,46.8,4.04,1.23,1.73,4.31,16.38,22.28,2.36,6.08,3.85,11.87,30.75,4.16,1.72,0,,,,44.35,158.59,0,36.53
(주)엘에프,93050,Dec-13,6.91,-0.68,14.5,-19.63,5.3,1.33,12.34,8.83,61.01,4.37,5.19,7.65,38.99,-0.39,-1.62,3.2,3.78,56.71,36.63,35.94,70.84,29.16,625.48,295.25,187.1,88.71,55.39,162.35,41.16,27.11,45.37,37.5,19.93,46.68,96.43,11.83,1.19,1.66,4.19,19.16,19.05,2.17,3.86,4.94,12.56,29.06,4.25,1.63,0,,,,42.44,159.43,0,36.88
(주)엘에프,93050,Dec-14,8.62,-2.3,18.62,13.48,7.43,-1.74,19.31,12.89,62.73,5.55,6.02,8.58,37.27,-0.45,-1.66,3.47,3.61,61.93,35.04,40.22,70.06,29.94,671.98,364.35,236.67,115.49,48.3,170.61,42.73,24.26,23.84,44.93,20.12,32.7,69.45,9.41,1.08,1.54,3.67,19.41,18.81,1.82,2.84,5.1,11.65,31.33,4.24,1.4,0,,,,40.1,166.58,0,38.53
(주)엘에프,93050,Dec-15,5.12,-3.01,8.88,17.4,3.55,7.59,-37.4,-22.57,59.97,3.22,3.52,5.09,40.03,-0.17,-0.59,3.38,3.64,64.14,37.79,39.9,68.99,31.01,695.8,343.09,213.45,61.26,53.33,165.19,44.94,27.1,35.1,45.44,22.66,16.86,33.43,4.91,1.09,1.57,3.58,21.36,17.09,1.73,2.73,4.75,12.71,28.72,4.69,1.35,0,,,,36.98,168.17,0,34.71
(주)엘에프,93050,Dec-16,7.21,-5.48,12.17,-13.66,3.5,-2.66,1.45,6.61,59.05,3.35,3.35,4.99,40.95,-0.11,-0.33,2.64,2.97,67.11,29.09,47.59,66.55,33.45,720.12,268.49,190.4,32.56,46.35,147.54,50.27,37.56,65.66,42.11,28.21,18.24,32.5,6.31,1,1.48,3.1,19.97,18.28,1.52,2.28,4.59,12.84,28.42,4.76,1.14,0,,,,33.4,170.34,0,34.54
(주)엘에프,93050,Dec-17,0.87,24.79,-17.83,9.8,3.77,4.76,42.55,39.45,58.72,4.37,4.41,6.87,41.28,-0.11,-0.33,3.36,2.91,54.67,38.87,33.42,69.18,30.82,747.26,260.46,159.22,38.04,63.09,178.4,44.55,30.34,50.09,33.68,20.57,26.53,57.44,8.14,1.01,1.49,3.14,19.75,18.48,1.66,2.49,4.95,12.16,30.02,4.57,1.2,0,,,,35.5,148.87,0,35.34
(주)엘에프,93050,Dec-18,3.57,4.12,11.26,9.26,7.4,6.53,13,8.5,55.24,4.77,5.01,7.35,44.76,-0.23,-0.81,3.27,2.94,58.73,38.17,36.31,71.64,28.36,802.53,324.88,200.88,112.64,55.14,148.42,39.58,25.23,36.6,40.65,15.7,26.06,65.7,7.15,1.05,1.49,3.56,20.24,18.04,1.85,3.01,4.81,12.46,29.28,4.29,1.38,0,,,,39.58,166.35,0,38.31
(주)엘에프,93050,Dec-19,46.33,28.95,-0.83,0.67,4.09,8.5,-18.72,-26.76,56.48,3.75,3.41,5.65,43.52,0.08,0.19,1.14,1.8,39.8,38.75,24.38,57.57,42.43,835.36,135.49,82.99,34.85,147.94,185.15,73.7,51.02,63.67,10.42,50.37,13.54,19.81,7.5,0.91,1.44,2.48,23.55,15.5,1.92,3.11,4.98,14.35,25.44,3.99,1.26,0,,,,27.55,128.52,0,35.96
(주)엘엑스세미콘,108320,Dec-11,10.91,-1.95,10.37,70.34,7.87,17.3,-19.7,-33.65,22.54,10.9,12.88,15.45,77.46,-2.09,-14.84,0,0,91.05,11.64,80.46,82.29,17.71,2715.77,522.7,461.87,256.61,14.39,78.44,21.53,21.17,0,73.63,0,80.82,0,12.75,1.18,1.42,7.11,8.72,41.87,1.29,1.43,13.36,10.36,35.23,21.82,1.1,0.07,,,,16.22,318.23,1867.83,14.44
(주)엘엑스세미콘,108320,Dec-12,25.26,-0.9,23.16,48.71,15.81,56.77,25.1,74.26,16.59,8.7,13.61,17.26,83.41,-1.22,-9.04,0,0,89.53,14.05,76.95,76.08,23.92,3145.09,379.88,326.51,145.76,19.07,129.7,31.45,30.98,0,65.96,0,26.22,0,4.46,1.56,1.98,7.39,9.58,38.1,1.73,1.99,13.36,8.65,42.18,34.71,1.41,0.08,,,,17.57,435.81,3406.77,12.5
(주)엘엑스세미콘,108320,Dec-13,2.6,17.52,1.45,-26.18,7.1,-13.2,-22.11,-23.68,17.66,7.81,9.41,12.1,82.34,-1.19,-6.45,0,0,88.53,10.22,79.48,79.42,20.58,3368.51,438.04,393.25,152.35,13.25,140.82,25.91,25.45,0,68.32,0,25.05,0,4.34,1.2,1.55,5.42,6.63,55.08,1.35,1.54,11.16,4.9,74.49,27.83,1.09,0.11,,,,20.48,443.42,1630.92,17.22
(주)엘엑스세미콘,108320,Dec-14,9.12,-5.79,10.24,-24.22,9.07,-4.76,0.45,7.37,20.14,8.24,8.92,11.24,79.86,-1.28,-6.75,0,0,89.44,7.03,83.15,79.38,20.62,3674.19,447.87,416.39,252.27,9.05,148.49,25.97,25.15,0,69.47,0,49.5,0,9.83,1.08,1.36,5.26,6.59,55.41,1.22,1.33,14.24,4.56,80.07,25.26,0.99,0.08,,,,19.62,492.09,1930.88,18.9
(주)엘엑스세미콘,108320,Dec-15,23.02,0.22,22.55,151.53,16.33,37.15,50.56,56.59,21.06,9.04,11.54,14.99,78.94,-0.72,-4.01,0,0,89.1,14.43,76.25,75.07,24.93,4274.13,376.15,321.89,209.24,19.65,132.98,33.21,31.55,0,65.41,0,40,0,8.62,1.28,1.66,5.55,7.64,47.77,1.43,1.61,12.89,5.49,66.54,35.67,1.15,0.09,,,,25.23,776.69,2700.82,21.8
(주)엘엑스세미콘,108320,Dec-16,4.97,1.51,6.78,-2.06,9.52,13.85,4.6,-9.42,21.37,8.31,10.68,13.92,78.63,-0.56,-3.1,0,0,90.64,13.23,78.65,78.33,21.67,4681.15,439.18,381.07,262.1,17.13,157.66,27.67,26.35,0,70,0,44.57,0,7.69,1.29,1.68,5.53,7.94,45.96,1.43,1.66,10.36,5.5,66.31,40.26,1.15,0.13,,,,25.23,803.23,3829.9,20.1
(주)엘엑스세미콘,108320,Dec-17,12,-0.38,13,4.68,8.29,13.56,-7.13,-10.07,22,6.79,9.14,11.87,78,-0.54,-3.15,0,0,91.45,12.26,80.24,75.74,24.26,5069.08,384.78,337.61,57.77,16.56,143.96,32.04,31.38,0,67.68,0,30.87,0,5.89,1.34,1.75,5.84,8.27,44.14,1.48,1.69,11.61,5.52,66.08,45.46,1.19,0.11,,,,22.24,795.88,3511.62,17.47
(주)엘엑스세미콘,108320,Dec-18,11.62,50.92,2.09,70.61,8.34,14.3,4.03,22.57,24.46,6.18,8.5,11.4,75.54,-0.52,-2.79,0,0,83.64,20.48,66.51,73.51,26.49,5491.95,327.37,260.32,143.36,29.49,138.61,36.04,34.76,0,58.09,0,18.6,0,3.78,1.37,1.84,5.4,7.48,48.81,1.57,1.88,9.59,5.3,68.86,41.5,1.23,0.13,,,,24.51,648.78,1809.76,18.81
(주)엘엑스세미콘,108320,Dec-19,3.65,37.78,2.18,14.17,5.73,9.51,-21.29,-15.31,24.55,4.44,6.23,8.39,75.45,-0.42,-2.28,2.55,5.1,82.45,22.89,63.58,74.99,25.01,5806.67,358.46,276.41,75.72,31.74,141.15,33.36,30.68,28.35,59.45,2.09,15.26,243.3,2.77,1.4,1.89,5.45,7.63,47.86,1.69,2.16,7.78,5.45,66.94,31.78,1.31,0.18,,,,23.64,470.77,2154.57,17.17
(주)엘엑스인터내셔널,1120,Dec-11,14.76,10.68,11.13,-20.33,29.61,-2.78,-22.38,-13.29,4.5,1.87,5.66,20.89,95.5,0.13,0.54,2.69,3.04,63.02,21.1,49.72,27.42,72.58,691.09,111.14,87.69,13.94,210.49,124.24,264.68,206.78,57.46,6.32,131.21,3.43,6.93,0.88,3.03,11.72,4.08,10.23,35.67,4.73,6.31,18.88,8.83,41.36,124.24,2.46,0.06,,,,9.71,510.62,3891.9,3.43
(주)엘엑스인터내셔널,1120,Dec-12,0.33,12.48,-5.72,2.27,9.66,-8.53,-10.53,2.37,4.81,1.79,4.63,15.79,95.19,0.08,0.31,3.33,3.11,59.21,22.89,45.66,32.59,67.41,757.89,121.14,93.41,22.05,131.18,97.73,206.85,149.99,47.73,10.33,96.4,10.06,21.6,2.63,2.58,8.61,3.69,9.55,38.22,4.23,5.42,19.25,8.61,42.38,101.81,2.27,0.05,,,,8.96,362.07,1442.86,3.47
(주)엘엑스인터내셔널,1120,Dec-13,-1.62,-33.21,-4.65,2.57,0.48,-5.64,-78.28,-52.17,4.06,0.37,0.9,3.27,95.94,0.1,0.37,2.69,2.83,57.39,24.63,43.26,33.08,66.92,761.53,124.66,93.96,17.14,124.5,95.31,202.26,139.16,47.59,11.35,107.24,4.33,8.18,1.17,2.46,7.48,3.66,9.33,39.1,4.21,5.52,17.74,9.67,37.76,108.82,2.32,0.06,,,,5.75,318.96,1824.27,2.32
(주)엘엑스인터내셔널,1120,Dec-14,0.41,8.39,1.11,51.92,-3.33,-5.8,0,74.97,4.39,-0.12,-0.28,-0.91,95.61,0.1,0.34,2.9,2.74,57.8,37,36.41,31.96,68.04,736.18,120.32,75.8,20.4,219.08,71.37,212.85,150.27,44.63,9.76,99.48,2.62,5.62,0.77,2.33,7.16,3.45,8.38,43.56,4.04,5.84,13.1,10.18,35.85,122.84,2.22,0.07,,,,3.18,197.2,1209.71,1.37
(주)엘엑스인터내셔널,1120,Dec-15,9.94,246.31,8.62,-30.84,-15.94,16.29,0,-52.5,3.88,-1.64,-4.22,-17.93,96.12,0.16,0.6,2.76,2.92,57.1,23.56,43.65,28.67,71.33,618.85,118.73,90.76,20.43,149.31,92.39,248.83,167.76,36.75,9.01,113.89,8.41,18.38,2.44,2.57,8.51,3.69,8.74,41.75,4.48,6.4,14.93,10.64,34.29,61.53,2.44,0.06,,,,0.39,7.11,131.01,0.16
(주)엘엑스인터내셔널,1120,Dec-16,-3.83,65.41,-13.08,-28.57,4.13,-9.51,0,113.09,6.23,0.71,1.61,4.75,93.77,0.2,0.66,2.85,2.65,51.61,19.36,41.62,31.78,68.22,644.43,127.34,102.68,14.83,90.18,100.28,214.66,127.53,15.14,11.08,92.87,7.48,17.28,2.21,2.27,7.51,3.25,8.16,44.73,4.17,5.31,19.28,8.49,42.99,27.04,2.29,0.05,,,,9.37,132.69,2709.85,4.05
(주)엘엑스인터내셔널,1120,Dec-17,-4.05,0.15,-4.4,15.61,-4.36,7.19,3.55,21.93,5.85,0.69,1.74,4.93,94.15,0.26,0.95,3.78,3.62,51.42,23.41,39.38,31.92,68.08,616.3,119.9,91.82,18.55,141.08,90.12,213.32,134.37,21.01,8.53,88.72,6.08,14.61,1.6,2.53,7.94,3.71,9.16,39.83,4.91,6.24,23,9.63,37.89,23.23,2.71,0.04,,,,11.8,111.91,1572.1,4.57
(주)엘엑스인터내셔널,1120,Dec-18,1.42,21.09,0.16,-14.04,-5.52,-22.13,-216.87,-21.95,7.12,-0.36,-0.72,-6.06,92.88,0.23,0.67,3.48,3.51,50.78,20.09,40.58,30.76,69.24,582.3,118.04,94.32,15.78,131.47,90.19,225.13,139.87,21.45,7.76,92.33,3.03,7.39,1.06,2,6.37,2.91,7.68,47.51,3.91,4.99,17.96,8.52,42.83,16.35,2.12,0.05,,,,11.09,85.02,1138.73,5.59
(주)엘엑스인터내셔널,1120,Dec-19,-3.22,14.29,-2.91,1.01,3.81,5.43,0,-18.64,6.78,-0.14,-0.3,2.48,93.22,0.26,0.79,3.36,3.39,50.94,20.91,40.29,31.76,68.24,604.48,116.83,92.4,19.92,145.15,90.04,214.86,137.3,28.62,7.34,94.41,3.84,8.75,1.21,2.12,6.8,3.09,9.21,39.65,4.18,5.25,20.38,10.21,35.73,14.69,2.26,0.05,,,,9.14,60.24,1303,4.23
(주)엘엑스하우시스,108670,Dec-11,27.82,14.02,39.02,40.12,4.82,9.28,14.08,13.89,19.81,1.89,2.68,6.6,80.19,0.48,1.16,2.42,3.13,58,18.4,47.33,37.18,62.82,1442.93,126.21,102.99,36.81,88.58,204.1,168.94,123.59,59.8,12.05,107.69,4.41,6.92,2.2,1.42,3.46,2.4,11.86,30.77,2.53,3.1,13.8,6.12,59.65,3.6,1.43,0.12,,,,20.68,65.62,139.28,16.4
(주)엘엑스하우시스,108670,Dec-12,-8.47,6.84,-19.72,-5.54,-0.06,0.04,-37.75,-21.68,21.54,1.16,1.53,4.02,78.46,0.53,1.15,3.42,3.01,50.87,21.65,39.86,40.86,59.14,1442,134.26,105.2,14.79,84.82,193.14,144.73,92.73,42.33,12.98,83.89,4.79,8.26,2.05,1.32,3.38,2.16,11.37,32.1,2.41,3.01,12.16,5.73,63.74,3.27,1.36,0.15,,,,25.2,63.91,127.95,18.28
(주)엘엑스하우시스,108670,Dec-13,9.79,12.29,10.01,19.51,7.96,9.22,152.74,102.33,22.97,2.7,3.88,9.77,77.03,0.6,1.46,3.41,3.49,50.98,23.52,38.99,40.11,59.89,1556.72,121.31,92.78,13.82,133.89,189.36,149.33,104.77,49.03,8.95,81.39,10.27,18.84,4.48,1.44,3.55,2.41,11.68,31.25,2.82,3.64,12.46,6.11,59.74,3.26,1.58,0.15,,,,28.37,73.37,145.11,20.69
(주)엘엑스하우시스,108670,Dec-14,5.38,14.11,-3.09,6.5,6.17,5.53,-11.95,27.9,23.87,2.25,3.17,8.04,76.13,0.62,1.47,2.96,3.14,46.88,25.84,34.76,40.35,59.65,1652.75,134.26,99.56,17.95,101.29,228.06,147.82,86.53,32.68,11.96,86.88,12.52,21.31,5.44,1.41,3.5,2.36,12.46,29.28,2.88,3.83,11.69,6.01,60.74,3.03,1.62,0.19,,,,30.13,68.97,146.76,21.94
(주)엘엑스하우시스,108670,Dec-15,9.46,11.89,6.62,7.05,5.83,-2,11.31,2.39,27.41,2.57,3.3,8.44,72.59,0.82,1.75,2.76,3.13,45.66,25.95,33.81,38.97,61.03,1749.04,144.35,106.9,25.34,84.44,319.08,156.58,81.16,33.27,14.03,107.86,9.26,13.44,4.59,1.29,3.24,2.13,15.21,23.99,2.78,3.75,10.73,5.71,63.87,2.63,1.62,0.81,,,,29.24,67.72,145.67,23.78
(주)엘엑스하우시스,108670,Dec-16,1.52,0.26,2.26,0.66,7.19,5.77,4.68,4.62,27.15,2.55,3.29,8.29,72.85,0.8,1.72,3.14,2.94,46,25.54,34.25,41.01,58.99,1874.73,130.82,97.41,12.98,108.4,320.83,143.86,85.74,37.52,10.84,89.05,9.08,14.67,4.18,1.29,3.23,2.15,17.18,21.24,2.82,3.79,10.94,5.37,67.99,2.63,1.63,0,,,,29.88,66.27,141.35,23.32
(주)엘엑스하우시스,108670,Dec-17,12.97,10.54,11.3,7.52,5.14,11.2,-9.69,-15.29,24.42,2.08,2.79,7.06,75.58,0.75,1.65,2.54,2.86,45.32,24.67,34.14,38.16,61.84,1971.16,145.44,109.55,15.65,78.97,402.17,162.02,81.64,28.48,14.16,109.32,5.63,8.34,2.76,1.34,3.39,2.21,18.41,19.82,2.93,3.91,11.69,5.13,71.13,2.78,1.7,0,,,,25.71,59.38,134.38,20.39
(주)엘엑스하우시스,108670,Dec-18,-2.82,3.8,-7.64,3.33,-6.98,0.31,-178.29,-47.08,22.37,-1.63,-2.09,-5.59,77.63,0.88,1.8,2.88,3.04,43.07,27.6,31.18,36.53,63.47,1833.49,146.71,106.21,18.25,86.7,426.35,173.76,80.37,31.26,13.71,131.21,5.28,6.99,2.57,1.28,3.43,2.05,21.92,16.65,2.9,3.93,11.13,5.31,68.76,2.6,1.72,0,,,,21.99,45.95,107.09,16.89
(주)엘엑스하우시스,108670,Dec-19,2.23,4.88,-5.41,-2.41,-0.28,-2.44,0,-2.27,23.43,0.36,0.46,1.26,76.57,0.95,1.88,3.21,3.13,39.85,28.48,28.5,35.7,64.3,1828.4,104.92,75.04,14.28,607.53,322.13,180.09,106.39,44.04,1.87,124.77,14.71,21.24,7.62,1.26,3.48,1.97,21.86,16.69,3.03,4.21,10.81,5.92,61.69,2.44,1.67,0,,,,24.85,52.45,124.26,20.01
(주)엘엠에스,73110,Dec-11,0,0,0,0,0,0,0,0,31.21,10.13,6.3,13.15,68.79,1.66,2.07,3.5,3.5,49.84,18.56,40.59,50.11,49.89,1662.3,169.69,138.2,56.11,45.19,788.66,99.54,58.6,53.06,20.47,83.06,22.66,27.16,18.19,0.62,1.24,1.25,38.24,9.54,1.25,1.53,6.72,4.85,75.27,1.34,0.78,0,,,,19.56,42.92,112.88,31.47
(주)엘엠에스,73110,Dec-12,2.31,8.45,-3.06,14.43,8.23,-9.09,-5.25,-10.28,35.45,10.72,5.99,11.97,64.55,1.96,2.25,4.49,4.44,47.22,21.91,36.88,52.54,47.46,1799.14,117.19,91.52,39.46,149.33,366.01,90.33,76.69,83.61,6.93,75.68,22.51,26.86,19.35,0.56,1.09,1.15,23.44,15.57,1.15,1.44,5.7,4.61,79.19,1.17,0.67,0,,,,19.16,42.27,100.76,34.7
(주)엘엠에스,73110,Dec-13,10.39,3.46,8.84,85.71,16.56,32.77,68.66,49.03,33.82,13.92,9.7,17.93,66.18,1.31,1.99,3.27,3.27,46.56,37.38,29.16,55.48,44.52,2088.45,112.92,70.71,25.42,326.78,399.69,80.25,74.32,91.77,5.33,65.28,10.17,12.51,6.82,0.7,1.29,1.52,19.77,18.46,1.49,2.12,4.96,5.13,71.18,1.47,0.79,0,,,,22.29,50.44,127.36,33.56
(주)엘엠에스,73110,Dec-14,41.34,13.39,75.92,52.44,25.67,24.36,50.42,11.22,31.48,16.83,11.52,22.21,68.52,1.31,1.87,2.17,2.75,57.95,32.39,39.18,49.33,50.67,2592.34,116.44,78.73,41.21,229.37,831.47,102.72,100.89,98.47,8.18,89.61,2.05,2.35,1.78,0.68,1.32,1.42,26.17,13.95,1.29,1.95,3.76,4.63,78.88,1.68,0.69,0,,,,21.45,67.14,173.08,36.71
(주)엘엠에스,73110,Dec-15,-5.45,5.51,-11.79,-21.11,5.03,-11.13,-73.56,-61.24,25.97,5.01,2.67,5.14,74.03,1.55,1.73,2.81,2.57,54.06,28.97,38.4,54.8,45.2,2722.82,158.66,112.7,67.59,78.35,845.26,82.49,62.18,71.97,19.99,71.65,16.73,19.26,13.77,0.53,1.03,1.11,34.75,10.5,0.95,1.38,3.09,4.15,87.95,1.37,0.54,0,,,,16.75,42.7,115.18,30.5
(주)엘엠에스,73110,Dec-16,-8.75,-7.6,-6.83,-1.81,-10.09,-8.04,-288.77,25.35,28.55,-10.28,-5.43,-9.98,71.45,1.71,1.98,2.87,2.75,55.2,30.53,38.35,53.99,46.01,2448.11,167.2,116.16,36.39,75.96,831.7,85.21,61.14,67.43,22.18,73.31,8.75,10.17,7.27,0.53,0.97,1.16,31.09,11.74,0.97,1.38,3.25,3.71,98.32,1.27,0.6,0,,,,19.01,45.99,131.18,34.35
(주)엘엠에스,73110,Dec-17,-2.37,-13.98,-0.35,-50.18,2.6,26.64,0,114.42,32.56,6.6,4.68,8.46,67.44,1.32,2.09,3.16,3,56.34,15.26,47.74,56.75,43.25,2511.83,144.42,122.38,31.19,49.62,739.09,76.22,68.75,88.88,17.33,64.61,17.44,20.58,10.51,0.71,1.28,1.59,36.67,9.95,1.27,1.65,5.55,4.64,78.6,1.81,0.77,0,,,,18.75,51.24,161.09,26.11
(주)엘엠에스,73110,Dec-18,-1.86,-10.72,0.49,-35.05,3.88,-23.9,-29.92,-42.3,33.86,6.08,3.35,5.74,66.14,1.1,1.46,3.13,2.87,57.69,9.86,52,60.06,39.94,2609.35,177.2,159.72,71.61,22.64,741.87,66.49,54.2,77.34,25.13,52.59,41.91,52.98,30.06,0.55,0.94,1.33,28.43,12.84,0.97,1.11,7.7,3.84,95.09,1.57,0.59,0,,,,18.97,58.13,235.67,34.07
(주)엘엠에스,73110,Dec-19,25.42,-5.11,33.31,169.26,5.42,49.17,67.11,-16.17,42.65,6.81,5.02,9.17,57.35,0.52,0.85,3.21,2.93,61.32,19.92,49.1,50.49,49.51,2750.79,148.07,118.57,31.81,61.37,631.42,98.07,82.03,62.5,19.91,41.9,7.25,16.97,5.42,0.74,1.35,1.63,19.45,18.77,1.23,1.46,7.9,2.95,123.62,2.55,0.76,0,,,,16.77,71.42,294.33,25.32
(주)엘오티베큠,83310,Dec-11,-2.11,28.85,-15.97,24.25,4.37,-18.98,-61.98,-65.04,28.46,5.84,6.09,7.97,71.54,-0.31,-1.36,4.68,2.25,54.57,61.98,20.74,78.92,21.08,958.59,323.86,123.11,31.09,89.67,121.36,26.71,21.35,85.76,37.72,0.35,23.23,1765.79,4.64,1.04,1.37,4.43,9.71,37.58,1.77,3.61,3.46,7.85,46.51,3.71,1.35,0.63,,,,26.42,119.64,952.6,25.04
(주)엘오티베큠,83310,Dec-12,2.56,31.89,-20.35,-3.13,9.91,8.95,26.66,22.01,30.97,6.79,7.7,9.42,69.03,-0.38,-2.4,10.66,2.66,42.38,75.38,10.43,84.58,15.42,1024.21,370.7,91.26,11.12,103.23,140.53,18.23,13.52,0,30.95,0.05,34.94,13967.87,4.81,1.14,1.39,6.23,13.44,27.16,2.35,7.31,3.45,10.53,34.66,3.1,1.82,1.84,,,,29.53,79.8,521.87,26.34
(주)엘오티베큠,83310,Dec-13,19.83,4.06,37.98,1.86,10.08,15.34,-36.14,-26.24,27.15,3.83,4.5,5.47,72.85,-0.18,-1.1,0,73.29,48.8,55.65,21.64,77.93,22.07,1106.28,266.92,118.38,26.37,88.99,93.94,28.31,23.46,0,30.52,0,35.48,0,7.26,1.18,1.45,6.18,14.23,25.65,2.56,7.11,4.01,13.19,27.68,3.08,1.93,0.34,,,,23.38,69.69,468.27,21.67
(주)엘오티베큠,83310,Dec-14,10.16,2.11,14.43,-16.48,6.49,5.63,56.26,56.49,27.22,6.26,6.79,7.9,72.78,-0.29,-1.37,0,0,50.69,40.62,30.1,76.04,23.96,1154.96,250.26,148.61,78.79,67.65,104.06,31.51,26.64,0,30.44,0,48.58,0,11.25,1.08,1.41,4.7,9.6,38.04,2.18,4.16,4.57,9.64,37.86,3.16,1.57,0.22,,,,24.65,75.74,525.55,23.83
(주)엘오티베큠,83310,Dec-15,8.18,29.61,-14.85,16.24,12.99,40.02,66.62,80.36,28.16,6.97,9.69,11.98,71.84,-0.27,-1.69,0,0,39.9,55.45,17.77,79.78,20.22,1267.66,264.44,117.81,36.69,89.17,105.42,25.34,18.91,0,24.81,0,67.88,0,10.25,1.39,1.78,6.32,15.3,23.85,3.09,5.87,6.51,14.64,24.94,3.81,2.22,0.17,,,,32.65,105.35,928.54,24.39
(주)엘오티베큠,83310,Dec-16,25.88,16.81,48.63,39.76,11.41,0.14,0.36,-16.53,30.85,6.84,8.12,10.72,69.15,-0.09,-0.41,0.11,0.22,47.11,52.14,22.55,70.72,29.28,1346.25,199.08,95.28,29,104.77,132.95,41.4,33.46,0,23.45,9.53,19.46,84.51,5.35,1.19,1.59,4.7,15.17,24.05,2.7,5.81,5.06,12.35,29.55,3.12,1.86,0.45,,,,28.57,108.56,680.52,26.82
