회사명,거래소코드,회계년도,이자보상배율(이자비용)(IFRS),이자보상배율(이자비용)(IFRS연결),,,,
(주)서희건설,35890,14-Dec,3.44,2.93,,,,
(주)서희건설,35890,15-Dec,6.02,3.07,,,,
(주)서희건설,35890,16-Dec,13.67,8.36,,,,
(주)서희건설,35890,17-Dec,15.23,7.7,,,,
(주)서희건설,35890,18-Dec,9.84,6.49,,,,
(주)서희건설,35890,19-Dec,18.67,11.26,,,,
(주)선광,3100,11-Dec,31.72,25.47,,,,
(주)선광,3100,12-Dec,9.71,8.05,,,,
(주)선광,3100,13-Dec,18.64,16.44,,,,
(주)선광,3100,14-Dec,6.14,5.2,,,,
(주)선광,3100,15-Dec,8.04,1.63,,,,
(주)선광,3100,16-Dec,X,2.34,,,,
(주)선광,3100,17-Dec,13.42,2.85,,,,
(주)선광,3100,18-Dec,7.29,1.95,,,,
(주)선광,3100,19-Dec,10.68,1.64,,,,
(주)선앤엘,2820,11-Dec,4.03,2.31,,,,
(주)선앤엘,2820,12-Dec,0.17,-0.99,,,,
(주)선앤엘,2820,13-Dec,0.58,1.01,,,,
(주)선앤엘,2820,14-Dec,1.64,0.64,,,,
(주)선앤엘,2820,15-Dec,2.82,2.74,,,,
(주)선앤엘,2820,16-Dec,3.18,3.22,,,,
(주)선앤엘,2820,17-Dec,-0.69,0.43,,,,
(주)선앤엘,2820,18-Dec,-1.15,-1.08,,,,
(주)선앤엘,2820,19-Dec,-4.01,-2.47,,,,
(주)선익시스템,171090,17-Dec,58.85,58.8,,,,
(주)선익시스템,171090,18-Dec,76770.3,76523.19,,,,
(주)선익시스템,171090,19-Dec,683.49,170.4,,,,
(주)선진,136490,11-Dec,7.47,,,,,
(주)선진,136490,12-Dec,8.3,,,,,
(주)선진,136490,13-Dec,13.95,13.81,,,,
(주)선진,136490,14-Dec,13.46,13.19,,,,
(주)선진,136490,15-Dec,11.01,10.98,,,,
(주)선진,136490,16-Dec,6.79,6.52,,,,
(주)선진,136490,17-Dec,4.27,5.85,,,,
(주)선진,136490,18-Dec,2.66,2.7,,,,
(주)선진,136490,19-Dec,3.2,2.05,,,,
(주)성광벤드,14620,11-Dec,25.98,22.95,,,,
(주)성광벤드,14620,12-Dec,26.77,26.14,,,,
(주)성광벤드,14620,13-Dec,67.1,60.45,,,,
(주)성광벤드,14620,14-Dec,103.76,94.05,,,,
(주)성광벤드,14620,15-Dec,26.08,25.71,,,,
(주)성광벤드,14620,16-Dec,38.38,35.12,,,,
(주)성광벤드,14620,17-Dec,-125847.94,-418.08,,,,
(주)성광벤드,14620,18-Dec,-188694.56,-49.86,,,,
(주)성광벤드,14620,19-Dec,1366.83,10.6,,,,
(주)성도이엔지,37350,11-Dec,8.66,1.37,,,,
(주)성도이엔지,37350,12-Dec,6.17,45.22,,,,
(주)성도이엔지,37350,13-Dec,7.67,11.49,,,,
(주)성도이엔지,37350,14-Dec,3.87,6.05,,,,
(주)성도이엔지,37350,15-Dec,3.08,7.54,,,,
(주)성도이엔지,37350,16-Dec,21.86,32.83,,,,
(주)성도이엔지,37350,17-Dec,30.54,30.71,,,,
(주)성도이엔지,37350,18-Dec,30.14,22.34,,,,
(주)성도이엔지,37350,19-Dec,33.81,9.3,,,,
(주)성안,11300,11-Dec,1.81,2.1,,,,
(주)성안,11300,12-Dec,1.29,0.9,,,,
(주)성안,11300,13-Dec,0.78,0.46,,,,
(주)성안,11300,14-Dec,-5.1,X,,,,
(주)성안,11300,15-Dec,-1,-0.06,,,,
(주)성안,11300,16-Dec,0.53,-1.72,,,,
(주)성안,11300,17-Dec,-4.73,-1.19,,,,
(주)성안,11300,18-Dec,-3.74,-2.25,,,,
(주)성안,11300,19-Dec,-5.31,-1.85,,,,
(주)성우하이텍,15750,11-Dec,0.9,4.73,,,,
(주)성우하이텍,15750,12-Dec,1.33,5.2,,,,
(주)성우하이텍,15750,13-Dec,2.42,7.61,,,,
(주)성우하이텍,15750,14-Dec,3.83,6.82,,,,
(주)성우하이텍,15750,15-Dec,4.23,5.32,,,,
(주)성우하이텍,15750,16-Dec,3.93,4.21,,,,
(주)성우하이텍,15750,17-Dec,4.28,1.47,,,,
(주)성우하이텍,15750,18-Dec,1.8,1.66,,,,
(주)성우하이텍,15750,19-Dec,3.17,1.53,,,,
(주)성창오토텍,80470,11-Dec,31.8,31.8,,,,
(주)성창오토텍,80470,12-Dec,22.29,18.39,,,,
(주)성창오토텍,80470,13-Dec,11.76,4.05,,,,
(주)성창오토텍,80470,14-Dec,2.56,1.03,,,,
(주)성창오토텍,80470,15-Dec,3.93,1.56,,,,
(주)성창오토텍,80470,16-Dec,0.75,2.75,,,,
(주)성창오토텍,80470,17-Dec,3.56,1.07,,,,
(주)성창오토텍,80470,18-Dec,11.39,0.21,,,,
(주)성창오토텍,80470,19-Dec,4.45,-0.41,,,,
(주)세경하이테크,148150,19-Dec,268.98,174.61,,,,
(주)세동,53060,11-Dec,0.38,0.6,,,,
(주)세동,53060,12-Dec,0.79,0.96,,,,
(주)세동,53060,13-Dec,0.8,0.82,,,,
(주)세동,53060,14-Dec,-0.14,-0.82,,,,
(주)세동,53060,15-Dec,0.16,-1.34,,,,
(주)세동,53060,16-Dec,-0.41,-1.69,,,,
(주)세동,53060,17-Dec,-2.79,-2.32,,,,
(주)세동,53060,18-Dec,-2.01,-0.88,,,,
(주)세동,53060,19-Dec,0.9,-0.09,,,,
(주)세림비앤지,340440,19-Dec,-0.37,,,,,
(주)세보엠이씨,11560,11-Dec,235.24,237.8,,,,
(주)세보엠이씨,11560,12-Dec,273.93,179.09,,,,
(주)세보엠이씨,11560,13-Dec,321.04,56.09,,,,
(주)세보엠이씨,11560,14-Dec,122.36,91.06,,,,
(주)세보엠이씨,11560,15-Dec,170.04,149.74,,,,
(주)세보엠이씨,11560,16-Dec,2366.06,1282.12,,,,
(주)세보엠이씨,11560,17-Dec,112.61,104.18,,,,
(주)세보엠이씨,11560,18-Dec,69.95,71.15,,,,
(주)세보엠이씨,11560,19-Dec,-9.3,-10.75,,,,
(주)세아베스틸지주,1430,11-Dec,10.77,,,,,
(주)세아베스틸지주,1430,12-Dec,7.72,,,,,
(주)세아베스틸지주,1430,13-Dec,6.79,,,,,
(주)세아베스틸지주,1430,14-Dec,8.95,,,,,
(주)세아베스틸지주,1430,15-Dec,8.18,6.93,,,,
(주)세아베스틸지주,1430,16-Dec,4.54,4.6,,,,
(주)세아베스틸지주,1430,17-Dec,6.95,6.48,,,,
(주)세아베스틸지주,1430,18-Dec,0.76,1.99,,,,
(주)세아베스틸지주,1430,19-Dec,0.07,1.56,,,,
(주)세아제강,306200,18-Dec,4.69,,,,,
(주)세아제강,306200,19-Dec,6.88,,,,,
(주)세아제강지주,3030,11-Dec,7.71,8.53,,,,
(주)세아제강지주,3030,12-Dec,9.21,9.12,,,,
(주)세아제강지주,3030,13-Dec,8.73,10.97,,,,
(주)세아제강지주,3030,14-Dec,12.16,12.66,,,,
(주)세아제강지주,3030,15-Dec,8,6.62,,,,
(주)세아제강지주,3030,16-Dec,13.32,8.12,,,,
(주)세아제강지주,3030,17-Dec,19.25,10.45,,,,
(주)세아제강지주,3030,18-Dec,8.33,6.13,,,,
(주)세아제강지주,3030,19-Dec,3.74,3.38,,,,
(주)세아특수강,19440,11-Dec,5.94,5.4,,,,
(주)세아특수강,19440,12-Dec,3.66,3.46,,,,
(주)세아특수강,19440,13-Dec,7.45,7.13,,,,
(주)세아특수강,19440,14-Dec,7.97,7.63,,,,
(주)세아특수강,19440,15-Dec,8.09,6.65,,,,
(주)세아특수강,19440,16-Dec,15.27,10.11,,,,
(주)세아특수강,19440,17-Dec,19.37,8.1,,,,
(주)세아특수강,19440,18-Dec,12.77,4.44,,,,
(주)세아특수강,19440,19-Dec,17.1,4.64,,,,
(주)세아홀딩스,58650,11-Dec,4.86,5.96,,,,
(주)세아홀딩스,58650,12-Dec,2.44,3.96,,,,
(주)세아홀딩스,58650,13-Dec,-14.77,4.48,,,,
(주)세아홀딩스,58650,14-Dec,12.92,5.97,,,,
(주)세아홀딩스,58650,15-Dec,8.95,5.83,,,,
(주)세아홀딩스,58650,16-Dec,11.22,5.37,,,,
(주)세아홀딩스,58650,17-Dec,11.38,6.51,,,,
(주)세아홀딩스,58650,18-Dec,12.39,2.64,,,,
(주)세아홀딩스,58650,19-Dec,10.79,1.95,,,,
(주)세우글로벌,13000,11-Dec,131.03,46.35,,,,
(주)세우글로벌,13000,12-Dec,X,X,,,,
(주)세우글로벌,13000,13-Dec,X,X,,,,
(주)세우글로벌,13000,14-Dec,X,398.44,,,,
(주)세우글로벌,13000,15-Dec,X,67.69,,,,
(주)세우글로벌,13000,16-Dec,X,X,,,,
(주)세우글로벌,13000,17-Dec,51.8,47.25,,,,
(주)세우글로벌,13000,18-Dec,5.65,1.74,,,,
(주)세우글로벌,13000,19-Dec,11.01,11.57,,,,
(주)세운메디칼,100700,11-Dec,23.12,22.03,,,,
(주)세운메디칼,100700,12-Dec,59.26,49.78,,,,
(주)세운메디칼,100700,13-Dec,X,430.78,,,,
(주)세운메디칼,100700,14-Dec,X,772.44,,,,
(주)세운메디칼,100700,15-Dec,X,1261.71,,,,
(주)세운메디칼,100700,16-Dec,X,283.79,,,,
(주)세운메디칼,100700,17-Dec,X,237.7,,,,
(주)세운메디칼,100700,18-Dec,X,1510.62,,,,
(주)세운메디칼,100700,19-Dec,58887.54,290.93,,,,
(주)세원물산,24830,11-Dec,7.3,,,,,
(주)세원물산,24830,12-Dec,-0.86,,,,,
(주)세원물산,24830,13-Dec,-9.4,,,,,
(주)세원물산,24830,14-Dec,-3485.18,,,,,
(주)세원물산,24830,15-Dec,434.68,,,,,
(주)세원물산,24830,16-Dec,169.74,,,,,
(주)세원물산,24830,17-Dec,151.82,,,,,
(주)세원물산,24830,18-Dec,10.77,,,,,
(주)세원물산,24830,19-Dec,78.2,,,,,
(주)세원정공,21820,11-Jun,38.49,44.1,,,,
(주)세원정공,21820,12-Jun,31.56,64.67,,,,
(주)세원정공,21820,13-Jun,7.59,101.88,,,,
(주)세원정공,21820,14-Jun,-236.55,501.31,,,,
(주)세원정공,21820,15-Jun,X,2210.66,,,,
(주)세원정공,21820,16-Jun,-36981.94,327069.83,,,,
(주)세원정공,21820,17-Jun,1136.82,-3869.07,,,,
(주)세원정공,21820,18-Jun,-3343.38,-239.36,,,,
(주)세원정공,21820,19-Jun,176.05,-20.45,,,,
(주)세이브존아이앤씨,67830,11-Dec,2.89,2.89,,,,
(주)세이브존아이앤씨,67830,12-Dec,3.24,3.24,,,,
(주)세이브존아이앤씨,67830,13-Dec,5.77,5.77,,,,
(주)세이브존아이앤씨,67830,14-Dec,8.26,8.25,,,,
(주)세이브존아이앤씨,67830,15-Dec,11.06,11.19,,,,
(주)세이브존아이앤씨,67830,16-Dec,16.24,16.23,,,,
(주)세이브존아이앤씨,67830,17-Dec,22.14,22.28,,,,
(주)세이브존아이앤씨,67830,18-Dec,24.39,24.55,,,,
(주)세이브존아이앤씨,67830,19-Dec,26.93,26.84,,,,
(주)세종메디칼,258830,18-Dec,417.07,53.09,,,,
(주)세종메디칼,258830,19-Dec,293.95,45.76,,,,
(주)세중,39310,11-Dec,5.2,7.76,,,,
(주)세중,39310,12-Dec,6.15,9.88,,,,
(주)세중,39310,13-Dec,8.9,14.91,,,,
(주)세중,39310,14-Dec,8.17,19.16,,,,
(주)세중,39310,15-Dec,7.82,20.76,,,,
(주)세중,39310,16-Dec,11.23,30.07,,,,
(주)세중,39310,17-Dec,13.49,43.65,,,,
(주)세중,39310,18-Dec,-88.81,26.07,,,,
(주)세중,39310,19-Dec,-19.28,20.11,,,,
(주)세진중공업,75580,Dec-15,4.07,3.91,,,,
(주)세진중공업,75580,Dec-16,3.05,3.13,,,,
(주)세진중공업,75580,Dec-17,1.43,1.46,,,,
(주)세진중공업,75580,Dec-18,1.38,1.53,,,,
(주)세진중공업,75580,Dec-19,1.23,1.51,,,,
(주)세진티에스,67770,Dec-11,X,X,,,,
(주)세진티에스,67770,Dec-12,X,X,,,,
(주)세진티에스,67770,Dec-13,X,X,,,,
(주)세진티에스,67770,Dec-14,X,X,,,,
(주)세진티에스,67770,Dec-15,X,X,,,,
(주)세진티에스,67770,Dec-16,15997.23,-65749.58,,,,
(주)세진티에스,67770,Dec-17,-20655.29,-26064.25,,,,
(주)세진티에스,67770,Dec-18,X,X,,,,
(주)세진티에스,67770,Dec-19,-270.59,-6.7,,,,
(주)세코닉스,53450,Dec-11,3.4,3.65,,,,
(주)세코닉스,53450,Dec-12,9.26,8.41,,,,
(주)세코닉스,53450,Dec-13,13.23,12.39,,,,
(주)세코닉스,53450,Dec-14,10.53,10.93,,,,
(주)세코닉스,53450,Dec-15,10.74,8.02,,,,
(주)세코닉스,53450,Dec-16,7.54,6.62,,,,
(주)세코닉스,53450,Dec-17,1.92,0.56,,,,
(주)세코닉스,53450,Dec-18,3.79,1.76,,,,
(주)세코닉스,53450,Dec-19,1.36,0.2,,,,
(주)세토피아,222810,Dec-15,X,X,,,,
(주)세토피아,222810,Dec-16,-37.02,-37.02,,,,
(주)세토피아,222810,Dec-17,-10.88,-10.88,,,,
(주)세토피아,222810,Dec-18,-3.02,-3.02,,,,
(주)세토피아,222810,Dec-19,-0.97,-1.46,,,,
(주)세화피앤씨,252500,Dec-16,X,X,,,,
(주)세화피앤씨,252500,Dec-17,8.02,8.02,,,,
(주)세화피앤씨,252500,Dec-18,76.3,76.3,,,,
(주)세화피앤씨,252500,Dec-19,11.74,11.74,,,,
(주)센트랄모텍,308170,Dec-19,1.52,2.92,,,,
(주)센트럴인사이트,12600,Dec-11,-15.85,-15.07,,,,
(주)센트럴인사이트,12600,Dec-12,-6.17,-5.87,,,,
(주)센트럴인사이트,12600,Dec-13,-8.67,-6.5,,,,
(주)센트럴인사이트,12600,Dec-14,-4.61,-3.23,,,,
(주)센트럴인사이트,12600,Dec-15,-5.26,-1.92,,,,
(주)센트럴인사이트,12600,Dec-16,-3.42,-1.85,,,,
(주)센트럴인사이트,12600,Dec-17,-2.36,-2.46,,,,
(주)센트럴인사이트,12600,Dec-18,-2.38,-2.23,,,,
(주)센트럴인사이트,12600,Dec-19,-1.97,-1.84,,,,
(주)셀루메드,49180,Dec-11,-3.95,-5.37,,,,
(주)셀루메드,49180,Dec-12,1.73,1.01,,,,
(주)셀루메드,49180,Dec-13,1.16,0.59,,,,
(주)셀루메드,49180,Dec-14,-4.17,-4.65,,,,
(주)셀루메드,49180,Dec-15,-2.06,-2.57,,,,
(주)셀루메드,49180,Dec-16,-6.43,-7.76,,,,
(주)셀루메드,49180,Dec-17,0.53,-0.56,,,,
(주)셀루메드,49180,Dec-18,-7.36,-7.57,,,,
(주)셀루메드,49180,Dec-19,-4.82,-4.04,,,,
(주)셀리드,299660,Dec-17,-1249.1,-1249.1,,,,
(주)셀리드,299660,Dec-19,-627.75,-627.75,,,,
(주)셀리버리,268600,Dec-18,-2.29,-2.29,,,,
(주)셀리버리,268600,Dec-19,-2083.78,-2083.78,,,,
(주)셀바스에이아이,108860,Dec-11,3.84,7.36,,,,
(주)셀바스에이아이,108860,Dec-12,146.71,146.71,,,,
(주)셀바스에이아이,108860,Dec-13,146.7,156.7,,,,
(주)셀바스에이아이,108860,Dec-14,10.5,-2.47,,,,
(주)셀바스에이아이,108860,Dec-15,-1.15,-1.15,,,,
(주)셀바스에이아이,108860,Dec-16,-8.96,-13.49,,,,
(주)셀바스에이아이,108860,Dec-17,1.65,0.5,,,,
(주)셀바스에이아이,108860,Dec-18,-5.99,-12.46,,,,
(주)셀바스에이아이,108860,Dec-19,-3.16,-3.95,,,,
(주)셀바스헬스케어,208370,Dec-14,6.17,6.17,,,,
(주)셀바스헬스케어,208370,Dec-15,X,,,,,
(주)셀바스헬스케어,208370,Dec-16,-15.2,-13.61,,,,
(주)셀바스헬스케어,208370,Dec-17,2.23,0.29,,,,
(주)셀바스헬스케어,208370,Dec-18,-11.86,-16,,,,
(주)셀바스헬스케어,208370,Dec-19,-3.38,-3.71,,,,
(주)셀트리온,68270,Dec-18,37.22,21.91,,,,
(주)셀트리온,68270,Dec-19,65.97,35.24,,,,
(주)셀트리온제약,68760,Dec-11,8.14,9.86,,,,
(주)셀트리온제약,68760,Dec-12,5.73,5.73,,,,
(주)셀트리온제약,68760,Dec-13,5.17,5.19,,,,
(주)셀트리온제약,68760,Dec-14,2.85,2.71,,,,
(주)셀트리온제약,68760,Dec-15,1.07,0.95,,,,
(주)셀트리온제약,68760,Dec-16,-1.76,-1.77,,,,
(주)셀트리온제약,68760,Dec-17,1.59,1.58,,,,
(주)셀트리온제약,68760,Dec-18,0.61,0.6,,,,
(주)셀트리온제약,68760,Dec-19,2.99,2.81,,,,
(주)셀트리온헬스케어,91990,Dec-17,6.18,6.83,,,,
(주)셀트리온헬스케어,91990,Dec-18,-11.82,-56.39,,,,
(주)셀트리온헬스케어,91990,Dec-19,15.29,12.1,,,,
(주)셀피글로벌,68940,Dec-11,20.86,20.86,,,,
(주)셀피글로벌,68940,Dec-12,27.17,27.17,,,,
(주)셀피글로벌,68940,Dec-13,1.78,1.78,,,,
(주)셀피글로벌,68940,Dec-14,-9.29,-9.29,,,,
(주)셀피글로벌,68940,Dec-15,1.26,0.59,,,,
(주)셀피글로벌,68940,Dec-16,3.17,0.76,,,,
(주)셀피글로벌,68940,Dec-17,-23.6,-25.4,,,,
(주)셀피글로벌,68940,Dec-18,-5.45,-7.34,,,,
(주)셀피글로벌,68940,Dec-19,0.99,-0.36,,,,
(주)소프트센,32680,Sep-11,-11.65,-11.65,,,,
(주)소프트센,32680,Sep-12,1.8,1.8,,,,
(주)소프트센,32680,Dec-13,1.13,1.13,,,,
(주)소프트센,32680,Dec-14,4.09,4.09,,,,
(주)소프트센,32680,Dec-15,-37.73,-37.73,,,,
(주)소프트센,32680,Dec-16,5.07,5.07,,,,
(주)소프트센,32680,Dec-17,0.34,0.34,,,,
(주)소프트센,32680,Dec-18,1.09,1.09,,,,
(주)소프트센,32680,Dec-19,0.5,0.5,,,,
(주)손오공,66910,Dec-11,1.62,1.07,,,,
(주)손오공,66910,Dec-12,-2.41,0.93,,,,
(주)손오공,66910,Dec-13,-11.92,-5.71,,,,
(주)손오공,66910,Dec-14,-11.51,-3.04,,,,
(주)손오공,66910,Dec-15,20.84,11.6,,,,
(주)손오공,66910,Dec-16,112.53,10.96,,,,
(주)손오공,66910,Dec-17,-654.73,-35.96,,,,
(주)손오공,66910,Dec-18,50.19,3.44,,,,
(주)손오공,66910,Dec-19,-6.59,-4.2,,,,
(주)솔고바이오메디칼,43100,Dec-11,-0.41,-2.22,,,,
(주)솔고바이오메디칼,43100,Dec-12,-4.44,-4.55,,,,
(주)솔고바이오메디칼,43100,Dec-13,-2.24,-3.34,,,,
(주)솔고바이오메디칼,43100,Dec-14,0.66,-0.59,,,,
(주)솔고바이오메디칼,43100,Dec-15,-5.78,-6.2,,,,
(주)솔고바이오메디칼,43100,Dec-16,-16.34,-14.58,,,,
(주)솔고바이오메디칼,43100,Dec-17,-13.59,-11.31,,,,
(주)솔고바이오메디칼,43100,Dec-18,-22.76,-22.21,,,,
(주)솔고바이오메디칼,43100,Dec-19,-8.66,-10.2,,,,
(주)솔루에타,154040,Dec-13,21.25,20.51,,,,
(주)솔루에타,154040,Dec-14,11.29,17.56,,,,
(주)솔루에타,154040,Dec-15,183.33,182.05,,,,
(주)솔루에타,154040,Dec-16,-1.84,-0.05,,,,
(주)솔루에타,154040,Dec-17,0.77,0.58,,,,
(주)솔루에타,154040,Dec-18,2.42,1.3,,,,
(주)솔루에타,154040,Dec-19,2.09,1.65,,,,
(주)솔본,35610,Dec-11,0.01,0.01,,,,
(주)솔본,35610,Dec-12,-5.31,-5.31,,,,
(주)솔본,35610,Dec-13,0.75,0.75,,,,
(주)솔본,35610,Dec-14,-6.08,-6.08,,,,
(주)솔본,35610,Dec-15,11.12,11.12,,,,
(주)솔본,35610,Dec-16,5.72,5.72,,,,
(주)솔본,35610,Dec-17,29.91,29.91,,,,
(주)솔본,35610,Dec-18,150.13,150.13,,,,
(주)솔본,35610,Dec-19,2.2,2.2,,,,
(주)쇼박스,86980,Dec-11,-25003.56,-268.21,,,,
(주)쇼박스,86980,Dec-12,X,X,,,,
(주)쇼박스,86980,Dec-13,139.08,162.67,,,,
(주)쇼박스,86980,Dec-14,X,X,,,,
(주)쇼박스,86980,Dec-15,X,X,,,,
(주)쇼박스,86980,Dec-16,X,X,,,,
(주)쇼박스,86980,Dec-17,851.19,826.22,,,,
(주)쇼박스,86980,Dec-18,306.58,293.4,,,,
(주)쇼박스,86980,Dec-19,17.24,14.47,,,,
(주)수산아이앤티,50960,Dec-16,X,X,,,,
(주)수산아이앤티,50960,Dec-17,X,X,,,,
(주)수산아이앤티,50960,Dec-18,X,X,,,,
(주)수산아이앤티,50960,Dec-19,1784.85,1784.85,,,,
(주)수산중공업,17550,Dec-11,38.03,19.08,,,,
(주)수산중공업,17550,Dec-12,34.06,14.5,,,,
(주)수산중공업,17550,Dec-13,11.38,5.82,,,,
(주)수산중공업,17550,Dec-14,20.06,12.42,,,,
(주)수산중공업,17550,Dec-15,14.29,8.08,,,,
(주)수산중공업,17550,Dec-16,53.31,22.43,,,,
(주)수산중공업,17550,Dec-17,43.91,50.89,,,,
(주)수산중공업,17550,Dec-18,-0.4,1.3,,,,
(주)수산중공업,17550,Dec-19,1.27,2.69,,,,
(주)수젠텍,253840,Dec-19,-16.01,-16.26,,,,
(주)슈프리마,236200,Dec-16,X,X,,,,
(주)슈프리마,236200,Dec-17,X,X,,,,
(주)슈프리마,236200,Dec-18,X,X,,,,
(주)슈프리마,236200,Dec-19,6097.55,4521.48,,,,
(주)슈프리마아이디,317770,Dec-19,167.56,110.03,,,,
(주)슈프리마에이치큐,94840,Dec-11,69.56,52.7,,,,
(주)슈프리마에이치큐,94840,Dec-12,261.89,216,,,,
(주)슈프리마에이치큐,94840,Dec-13,299.08,229.27,,,,
(주)슈프리마에이치큐,94840,Dec-14,447.61,395.52,,,,
(주)슈프리마에이치큐,94840,Dec-15,-6.46,13.88,,,,
(주)슈프리마에이치큐,94840,Dec-16,454.73,897.83,,,,
(주)슈프리마에이치큐,94840,Dec-17,X,X,,,,
(주)슈프리마에이치큐,94840,Dec-18,191695.47,659702.58,,,,
(주)슈프리마에이치큐,94840,Dec-19,2365.22,392.82,,,,
(주)슈피겐코리아,192440,Dec-14,4265.41,989.51,,,,
(주)슈피겐코리아,192440,Dec-15,7202.67,2519.75,,,,
(주)슈피겐코리아,192440,Dec-16,80163.37,85365.74,,,,
(주)슈피겐코리아,192440,Dec-17,327.88,327.88,,,,
(주)슈피겐코리아,192440,Dec-18,4489.75,218.73,,,,
(주)슈피겐코리아,192440,Dec-19,160.19,69.41,,,,
(주)스마트솔루션즈,136510,Dec-11,2095.51,2095.51,,,,
(주)스마트솔루션즈,136510,Dec-12,-5394.33,-5394.33,,,,
(주)스마트솔루션즈,136510,Dec-13,9425.81,9425.81,,,,
(주)스마트솔루션즈,136510,Dec-14,X,X,,,,
(주)스마트솔루션즈,136510,Dec-15,X,X,,,,
(주)스마트솔루션즈,136510,Dec-16,1708.51,1708.51,,,,
(주)스마트솔루션즈,136510,Dec-17,23.36,21.88,,,,
(주)스마트솔루션즈,136510,Dec-18,-2.54,-3.68,,,,
(주)스마트솔루션즈,136510,Dec-19,-29.05,-30.14,,,,
(주)스맥,99440,Dec-11,3.09,3.09,,,,
(주)스맥,99440,Dec-12,2.82,2.82,,,,
(주)스맥,99440,Dec-13,1.5,1.5,,,,
(주)스맥,99440,Dec-14,1.96,1.96,,,,
(주)스맥,99440,Dec-15,1.53,1.53,,,,
(주)스맥,99440,Dec-16,1.26,1.29,,,,
(주)스맥,99440,Dec-17,1.57,1.52,,,,
(주)스맥,99440,Dec-18,1.1,-0.23,,,,
(주)스맥,99440,Dec-19,-3.71,-3.97,,,,
(주)스카이문스테크놀로지,33790,Dec-11,-2052578.47,-2052578,,,,
(주)스카이문스테크놀로지,33790,Dec-12,X,X,,,,
(주)스카이문스테크놀로지,33790,Dec-13,X,X,,,,
(주)스카이문스테크놀로지,33790,Dec-14,745.68,745.68,,,,
(주)스카이문스테크놀로지,33790,Dec-15,-9.89,-9.89,,,,
(주)스카이문스테크놀로지,33790,Dec-16,-115.37,-115.37,,,,
(주)스카이문스테크놀로지,33790,Dec-17,-7.22,-8.45,,,,
(주)스카이문스테크놀로지,33790,Dec-18,-2.8,-5.76,,,,
(주)스카이문스테크놀로지,33790,Dec-19,-39.7,-39.7,,,,
(주)스킨앤스킨,159910,Dec-12,83.42,83.42,,,,
(주)스킨앤스킨,159910,Dec-13,-25.32,-25.32,,,,
(주)스킨앤스킨,159910,Dec-14,-12.45,-12.45,,,,
(주)스킨앤스킨,159910,Dec-15,-3.32,-3.74,,,,
(주)스킨앤스킨,159910,Dec-16,0.67,0.29,,,,
(주)스킨앤스킨,159910,Dec-17,-2.99,-4.57,,,,
(주)스킨앤스킨,159910,Dec-18,-2.95,-2.83,,,,
(주)스킨앤스킨,159910,Dec-19,-23.48,-19.61,,,,
(주)스타플렉스,115570,Dec-11,4.14,-1.11,,,,
(주)스타플렉스,115570,Dec-12,7.58,0.45,,,,
(주)스타플렉스,115570,Dec-13,2.8,1.79,,,,
(주)스타플렉스,115570,Dec-14,2.59,2.03,,,,
(주)스타플렉스,115570,Dec-15,4.02,3.7,,,,
(주)스타플렉스,115570,Dec-16,6.81,6.57,,,,
(주)스타플렉스,115570,Dec-17,2.03,1.47,,,,
(주)스타플렉스,115570,Dec-18,-0.77,0.03,,,,
(주)스타플렉스,115570,Dec-19,0.51,0.54,,,,
(주)스튜디오산타클로스엔터테인먼트,204630,Dec-14,X,X,,,,
(주)스튜디오산타클로스엔터테인먼트,204630,Dec-15,11.68,11.68,,,,
(주)스튜디오산타클로스엔터테인먼트,204630,Dec-16,-0.91,-1.08,,,,
(주)스튜디오산타클로스엔터테인먼트,204630,Dec-17,-0.97,-0.74,,,,
(주)스튜디오산타클로스엔터테인먼트,204630,Dec-18,0.54,-2.36,,,,
(주)스튜디오산타클로스엔터테인먼트,204630,Dec-19,-20.31,-18.56,,,,
(주)스페코,13810,Dec-11,0.62,-0.41,,,,
(주)스페코,13810,Dec-12,2.16,1.12,,,,
(주)스페코,13810,Dec-13,2.91,0.4,,,,
(주)스페코,13810,Dec-14,4.74,4.09,,,,
(주)스페코,13810,Dec-15,8.1,8.48,,,,
(주)스페코,13810,Dec-16,4.99,4.99,,,,
(주)스페코,13810,Dec-17,1.08,1.26,,,,
(주)스페코,13810,Dec-18,-0.69,-3.62,,,,
(주)스페코,13810,Dec-19,4.15,7.29,,,,
(주)승일,49830,Dec-11,27.91,27.91,,,,
(주)승일,49830,Dec-12,68.11,68.11,,,,
(주)승일,49830,Dec-13,191.35,191.35,,,,
(주)승일,49830,Dec-14,X,X,,,,
(주)승일,49830,Dec-15,189.04,189.04,,,,
(주)승일,49830,Dec-16,21.41,21.41,,,,
(주)승일,49830,Dec-17,15.17,15.17,,,,
(주)승일,49830,Dec-18,11.35,11.35,,,,
(주)승일,49830,Dec-19,-13.35,-13.35,,,,
(주)시공테크,20710,Dec-11,2752.84,2775.91,,,,
(주)시공테크,20710,Dec-12,259.22,319.62,,,,
(주)시공테크,20710,Dec-13,X,X,,,,
(주)시공테크,20710,Dec-14,X,X,,,,
(주)시공테크,20710,Dec-15,X,X,,,,
(주)시공테크,20710,Dec-16,-18511.11,-22700.81,,,,
(주)시공테크,20710,Dec-17,22297.14,13885.14,,,,
(주)시공테크,20710,Dec-18,-7786.09,-493.44,,,,
(주)시공테크,20710,Dec-19,65.27,72.76,,,,
