회사명,거래소코드,회계년도,[제조]* (정상)영업손익(보고서기재)(IFRS),[제조]* (정상)영업손익(보고서기재)(IFRS연결)
(주)네오펙트,290660,2018/12,-2052684,-5238860
(주)네오펙트,290660,2019/12,-5148946,-13648970
(주)네온테크,306620,2018/12,,
(주)네온테크,306620,2019/12,,
(주)네이블커뮤니케이션즈,153460,2012/12,5101595,
(주)네이블커뮤니케이션즈,153460,2013/12,38631,
(주)네이블커뮤니케이션즈,153460,2014/12,554440,132220
(주)네이블커뮤니케이션즈,153460,2015/12,254292,
(주)네이블커뮤니케이션즈,153460,2016/12,194621,
(주)네이블커뮤니케이션즈,153460,2017/12,-6481007,
(주)네이블커뮤니케이션즈,153460,2018/12,-2389050,
(주)네이블커뮤니케이션즈,153460,2019/12,-484726,
(주)네이처셀,007390,2011/12,-859207,
(주)네이처셀,007390,2012/12,-457256,
(주)네이처셀,007390,2013/12,1138944,
(주)네이처셀,007390,2014/12,-1304263,
(주)네이처셀,007390,2015/12,-1163640,
(주)네이처셀,007390,2016/12,-3629988,
(주)네이처셀,007390,2017/12,-525612,
(주)네이처셀,007390,2018/12,1227180,
(주)네이처셀,007390,2019/12,1760569,
(주)네패스,033640,2011/12,22141041,19031713
(주)네패스,033640,2012/12,35756720,41458626
(주)네패스,033640,2013/12,17527839,-920160
(주)네패스,033640,2014/12,6129928,6851009
(주)네패스,033640,2015/12,21327558,3876809
(주)네패스,033640,2016/12,13604990,8242290
(주)네패스,033640,2017/12,24167854,19305346
(주)네패스,033640,2018/12,22900497,22028888
(주)네패스,033640,2019/12,42721595,61591419
(주)넥센,005720,2011/12,13098285,15934948
(주)넥센,005720,2012/12,15436714,24640937
(주)넥센,005720,2013/12,23238144,84320909
(주)넥센,005720,2014/12,24285494,88240250
(주)넥센,005720,2015/12,24278632,85770458
(주)넥센,005720,2016/12,26529563,109069008
(주)넥센,005720,2017/12,20061912,73407303
(주)넥센,005720,2018/12,19010232,143585322
(주)넥센,005720,2019/12,17660496,225120255
(주)넥스턴바이오사이언스,089140,2011/12,4029769,
(주)넥스턴바이오사이언스,089140,2012/12,3358160,
(주)넥스턴바이오사이언스,089140,2013/12,3465175,
(주)넥스턴바이오사이언스,089140,2014/12,4053988,
(주)넥스턴바이오사이언스,089140,2015/12,1606617,
(주)넥스턴바이오사이언스,089140,2016/12,19292470,
(주)넥스턴바이오사이언스,089140,2017/12,10076522,
(주)넥스턴바이오사이언스,089140,2018/12,4102995,
(주)넥스턴바이오사이언스,089140,2019/12,2997381,
(주)넥스트아이,137940,2011/12,5082560,
(주)넥스트아이,137940,2012/12,7106314,6881417
(주)넥스트아이,137940,2013/12,5299518,5310652
(주)넥스트아이,137940,2014/12,3954680,3774180
(주)넥스트아이,137940,2015/12,1909488,2741035
(주)넥스트아이,137940,2016/12,660358,3696037
(주)넥스트아이,137940,2017/12,-1018815,1290427
(주)넥스트아이,137940,2018/12,1787403,8381537
(주)넥스트아이,137940,2019/12,-4134866,3690399
(주)넥스트엔터테인먼트월드,160550,2014/12,5526384,6063352
(주)넥스트엔터테인먼트월드,160550,2015/12,-617585,-2526524
(주)넥스트엔터테인먼트월드,160550,2016/12,7857685,6642150
(주)넥스트엔터테인먼트월드,160550,2017/12,-5300960,-5157021
(주)넥스트엔터테인먼트월드,160550,2018/12,-8928791,-10606138
(주)넥스트엔터테인먼트월드,160550,2019/12,-2310155,-8149288
(주)넥슨게임즈,225570,2015/12,,
(주)넥슨게임즈,225570,2016/12,,
(주)넥슨게임즈,225570,2017/12,-3731660,
(주)넥슨게임즈,225570,2018/12,-10770463,
(주)넥슨게임즈,225570,2019/12,-17109996,
(주)넵튠,217270,2015/12,,
(주)넵튠,217270,2016/12,-1041649,-3118452
(주)넵튠,217270,2017/12,-1928486,-8615886
(주)넵튠,217270,2018/12,-4538944,-18370835
(주)넵튠,217270,2019/12,1179688,-10119370
(주)노랑풍선,104620,2019/12,-1815709,-2058522
(주)노루페인트,090350,2011/12,13011839,14821355
(주)노루페인트,090350,2012/12,14499705,17351743
(주)노루페인트,090350,2013/12,17074685,21002598
(주)노루페인트,090350,2014/12,22300399,26986413
(주)노루페인트,090350,2015/12,24798414,30678401
(주)노루페인트,090350,2016/12,23318834,31193284
(주)노루페인트,090350,2017/12,23356917,27753419
(주)노루페인트,090350,2018/12,17757071,22666974
(주)노루페인트,090350,2019/12,23797424,29162610
(주)노루홀딩스,000320,2011/12,7933687,15269331
(주)노루홀딩스,000320,2012/12,7558735,17078759
(주)노루홀딩스,000320,2013/12,22490958,22821706
(주)노루홀딩스,000320,2014/12,17612002,33741697
(주)노루홀딩스,000320,2015/12,12483584,27230575
(주)노루홀딩스,000320,2016/12,65786841,22703393
(주)노루홀딩스,000320,2017/12,26234833,17260449
(주)노루홀딩스,000320,2018/12,16669027,10236607
(주)노루홀딩스,000320,2019/12,14623548,25013197
(주)노바렉스,194700,2018/12,12406850,11334721
(주)노바렉스,194700,2019/12,17190631,16305801
(주)노바텍,285490,2018/12,6648162,6672041
(주)노바텍,285490,2019/12,4407343,5524953
(주)노블엠앤비,106520,2012/12,12239759,10884359
(주)노블엠앤비,106520,2013/12,22658976,22475678
(주)노블엠앤비,106520,2014/12,1904475,2005395
(주)노블엠앤비,106520,2015/12,-12578232,-13208369
(주)노블엠앤비,106520,2016/12,-16273999,-22834860
(주)노블엠앤비,106520,2017/12,-13467464,-16187767
(주)노블엠앤비,106520,2018/12,-12729650,-17705186
(주)노블엠앤비,106520,2019/12,4923948,-1591638
(주)노터스,278650,2019/12,5672002,6732641
(주)녹십자,006280,2011/12,82232270,88336683
(주)녹십자,006280,2012/12,66269050,74355683
(주)녹십자,006280,2013/12,70623235,78808461
(주)녹십자,006280,2014/12,86810095,96965896
(주)녹십자,006280,2015/12,84905265,91680270
(주)녹십자,006280,2016/12,69391798,78451576
(주)녹십자,006280,2017/12,78818223,90297778
(주)녹십자,006280,2018/12,46310812,50150708
(주)녹십자,006280,2019/12,41861116,40254540
(주)녹십자엠에스,142280,2014/12,4449466,
(주)녹십자엠에스,142280,2015/12,1627463,1411213
(주)녹십자엠에스,142280,2016/12,-945341,-1938985
(주)녹십자엠에스,142280,2017/12,543209,133529
(주)녹십자엠에스,142280,2018/12,-4871936,-5918853
(주)녹십자엠에스,142280,2019/12,-4100733,-4443105
(주)녹십자웰빙,234690,2019/12,7624194,
(주)녹십자홀딩스,005250,2011/12,14023510,99800853
(주)녹십자홀딩스,005250,2012/12,16738221,88978261
(주)녹십자홀딩스,005250,2013/12,16808172,94901863
(주)녹십자홀딩스,005250,2014/12,18181150,115192884
(주)녹십자홀딩스,005250,2015/12,19051294,107609076
(주)녹십자홀딩스,005250,2016/12,30781807,99255538
(주)녹십자홀딩스,005250,2017/12,30964356,111971957
(주)녹십자홀딩스,005250,2018/12,35422080,49332045
(주)녹십자홀딩스,005250,2019/12,27494439,30379584
(주)녹원씨엔아이,065560,2011/12,1001300,1426237
(주)녹원씨엔아이,065560,2012/12,-4427965,-1640686
(주)녹원씨엔아이,065560,2013/12,-3168905,-3576058
(주)녹원씨엔아이,065560,2014/12,-3342419,-4468416
(주)녹원씨엔아이,065560,2015/12,798852,455438
(주)녹원씨엔아이,065560,2016/12,-2315575,-2345735
(주)녹원씨엔아이,065560,2017/12,-2862132,7589053
(주)녹원씨엔아이,065560,2018/12,11558461,16597962
(주)녹원씨엔아이,065560,2019/12,8335754,8699313
(주)농심,004370,2011/12,110123858,115843797
(주)농심,004370,2012/12,101754496,96891951
(주)농심,004370,2013/12,92102849,92602717
(주)농심,004370,2014/12,70932796,73543113
(주)농심,004370,2015/12,105300063,118287933
(주)농심,004370,2016/12,69096840,89702884
(주)농심,004370,2017/12,76061851,96383976
(주)농심,004370,2018/12,66943481,88559996
(주)농심,004370,2019/12,49347259,78816049
(주)농심홀딩스,072710,2011/12,16326271,51759938
(주)농심홀딩스,072710,2012/12,16648302,18607688
(주)농심홀딩스,072710,2013/12,16425872,52689304
(주)농심홀딩스,072710,2014/12,16286805,31698775
(주)농심홀딩스,072710,2015/12,13018750,55682329
(주)농심홀딩스,072710,2016/12,14983971,86852708
(주)농심홀딩스,072710,2017/12,14461228,47059611
(주)농심홀딩스,072710,2018/12,13829065,41106516
(주)농심홀딩스,072710,2019/12,13756873,41256827
(주)누리플랜,069140,2011/12,4246136,3759735
(주)누리플랜,069140,2012/12,-1701146,-1799507
(주)누리플랜,069140,2013/12,-3799158,-3799158
(주)누리플랜,069140,2014/12,-7435493,
(주)누리플랜,069140,2015/12,1227663,
(주)누리플랜,069140,2016/12,725987,
(주)누리플랜,069140,2017/12,482504,482432
(주)누리플랜,069140,2018/12,-2161215,-2318449
(주)누리플랜,069140,2019/12,-1809542,-2268368
(주)누리플렉스,040160,2011/12,306531,1231600
(주)누리플렉스,040160,2012/12,-4370574,-3097687
(주)누리플렉스,040160,2013/12,2299614,2090744
(주)누리플렉스,040160,2014/12,3050775,1266110
(주)누리플렉스,040160,2015/12,10402842,8767965
(주)누리플렉스,040160,2016/12,8834738,7862133
(주)누리플렉스,040160,2017/12,3095623,2076427
(주)누리플렉스,040160,2018/12,17061920,17333068
(주)누리플렉스,040160,2019/12,11634024,11613034
(주)누보,332290,2019/12,,
(주)뉴로스,126870,2012/12,6221643,5525442
(주)뉴로스,126870,2013/12,4160115,4797347
(주)뉴로스,126870,2014/12,-948267,-55367
(주)뉴로스,126870,2015/12,1177783,543551
(주)뉴로스,126870,2016/12,2492597,1641486
(주)뉴로스,126870,2017/12,2175724,2272884
(주)뉴로스,126870,2018/12,-435182,878736
(주)뉴로스,126870,2019/12,-4598081,-4788021
(주)뉴보텍,060260,2011/12,-2542485,
(주)뉴보텍,060260,2012/12,509613,
(주)뉴보텍,060260,2013/12,401941,
(주)뉴보텍,060260,2014/12,-215510,
(주)뉴보텍,060260,2015/12,1494618,
(주)뉴보텍,060260,2016/12,1249331,
(주)뉴보텍,060260,2017/12,-1061019,
(주)뉴보텍,060260,2018/12,214132,
(주)뉴보텍,060260,2019/12,1102452,
(주)뉴인텍,012340,2011/12,1708495,1618962
(주)뉴인텍,012340,2012/12,-3159446,-5878917
(주)뉴인텍,012340,2013/12,-1801654,-1795969
(주)뉴인텍,012340,2014/12,-3009737,-4401128
(주)뉴인텍,012340,2015/12,718019,-804024
(주)뉴인텍,012340,2016/12,-3160115,-9271971
(주)뉴인텍,012340,2017/12,-1509936,-1621779
(주)뉴인텍,012340,2018/12,-1954203,-2987869
(주)뉴인텍,012340,2019/12,1032559,272960
(주)뉴트리,270870,2018/12,10164539,9893473
(주)뉴트리,270870,2019/12,13158809,11951750
(주)뉴파워프라즈마,144960,2016/12,12769067,12554726
(주)뉴파워프라즈마,144960,2017/12,22726017,22765945
(주)뉴파워프라즈마,144960,2018/12,12511396,11806531
(주)뉴파워프라즈마,144960,2019/12,4619660,3652654
(주)뉴프렉스,085670,2011/12,1745383,1060359
(주)뉴프렉스,085670,2012/12,5139444,4140607
(주)뉴프렉스,085670,2013/12,1399518,1391336
(주)뉴프렉스,085670,2014/12,3361442,3819170
(주)뉴프렉스,085670,2015/12,-1818019,-1198001
(주)뉴프렉스,085670,2016/12,956795,891381
(주)뉴프렉스,085670,2017/12,6367211,7066663
(주)뉴프렉스,085670,2018/12,10536677,10551258
(주)뉴프렉스,085670,2019/12,-8868173,-9956858
(주)다나와,119860,2011/12,3832985,3688181
(주)다나와,119860,2012/12,5676485,5181948
(주)다나와,119860,2013/12,6070382,5464241
(주)다나와,119860,2014/12,6157261,5185895
(주)다나와,119860,2015/12,5612301,5713586
(주)다나와,119860,2016/12,8135615,8534448
(주)다나와,119860,2017/12,14472662,15244766
(주)다나와,119860,2018/12,21664886,20166523
(주)다나와,119860,2019/12,26066426,28520423
(주)다날,064260,2011/12,7512663,-1829977
(주)다날,064260,2012/12,8365916,-2069506
(주)다날,064260,2013/12,10058290,4545416
(주)다날,064260,2014/12,8809510,4089071
(주)다날,064260,2015/12,9573456,888330
(주)다날,064260,2016/12,16421052,5228036
(주)다날,064260,2017/12,23834961,17262767
(주)다날,064260,2018/12,21847127,8799571
(주)다날,064260,2019/12,24536564,10888164
(주)다보링크,340360,2019/12,,
(주)다산네트웍스,039560,2011/12,1235209,-2843155
(주)다산네트웍스,039560,2012/12,7074439,3711295
(주)다산네트웍스,039560,2013/12,5950335,5741802
(주)다산네트웍스,039560,2014/12,2390375,2374151
(주)다산네트웍스,039560,2015/12,179417,397020
(주)다산네트웍스,039560,2016/12,-410856,-13332213
(주)다산네트웍스,039560,2017/12,595514,30815
(주)다산네트웍스,039560,2018/12,1465894,10205189
(주)다산네트웍스,039560,2019/12,6576045,-194075
(주)다우기술,023590,2011/12,36029701,178736236
(주)다우기술,023590,2012/12,21568896,102751561
(주)다우기술,023590,2013/12,21362926,81203508
(주)다우기술,023590,2014/12,20457537,120242100
(주)다우기술,023590,2015/12,19172485,260528899
(주)다우기술,023590,2016/12,22006452,253412926
(주)다우기술,023590,2017/12,20671803,331503633
(주)다우기술,023590,2018/12,33274549,323946012
(주)다우기술,023590,2019/12,40013006,507538853
(주)다우데이타,032190,2011/12,3839871,179927955
(주)다우데이타,032190,2012/12,1659490,101144647
(주)다우데이타,032190,2013/12,3891937,96602962
(주)다우데이타,032190,2014/12,9500056,137404693
(주)다우데이타,032190,2015/12,8144691,274338679
(주)다우데이타,032190,2016/12,2178314,264165612
(주)다우데이타,032190,2017/12,6083164,353592373
(주)다우데이타,032190,2018/12,9039406,361633241
(주)다우데이타,032190,2019/12,9763994,558977520
(주)다원시스,068240,2011/12,5272377,
(주)다원시스,068240,2012/12,7174769,
(주)다원시스,068240,2013/12,7214801,
(주)다원시스,068240,2014/12,6790337,7000009
(주)다원시스,068240,2015/12,8274042,7939118
(주)다원시스,068240,2016/12,9718640,9238031
(주)다원시스,068240,2017/12,13320051,8829227
(주)다원시스,068240,2018/12,13710305,8692099
(주)다원시스,068240,2019/12,13749752,8255509
(주)다이나믹디자인,145210,2015/12,14207733,12100997
(주)다이나믹디자인,145210,2016/12,7412180,5480570
(주)다이나믹디자인,145210,2017/12,-531484,-4220826
(주)다이나믹디자인,145210,2018/12,-11996371,-27003102
(주)다이나믹디자인,145210,2019/12,-3455636,-10507464
(주)대교,019680,2011/12,79347515,68878673
(주)대교,019680,2012/12,40273418,31654977
(주)대교,019680,2013/12,43117656,31706546
(주)대교,019680,2014/12,38210941,30685187
(주)대교,019680,2015/12,46011200,43044537
(주)대교,019680,2016/12,45531200,42846850
(주)대교,019680,2017/12,47096527,45484920
(주)대교,019680,2018/12,26215073,25606558
(주)대교,019680,2019/12,29083275,29395531
(주)대구백화점,006370,2011/03,31300282,
(주)대구백화점,006370,2012/03,19129591,
(주)대구백화점,006370,2013/03,6951509,
(주)대구백화점,006370,2014/03,4139223,4350970
(주)대구백화점,006370,2015/03,101776,1283843
(주)대구백화점,006370,2016/03,-1199532,652885
(주)대구백화점,006370,2017/03,-8605850,-8427823
(주)대구백화점,006370,2018/12,-14496884,-18417446
(주)대구백화점,006370,2019/12,-15782976,-14239579
(주)대덕,008060,2011/12,53974615,56845727
(주)대덕,008060,2012/12,58583438,56362234
(주)대덕,008060,2013/12,1617175,1000231
(주)대덕,008060,2014/12,24224474,
(주)대덕,008060,2015/12,26807442,
(주)대덕,008060,2016/12,28761952,
(주)대덕,008060,2017/12,30578170,
(주)대덕,008060,2018/12,34916646,34804636
(주)대덕,008060,2019/12,51828246,46436524
(주)대동,000490,2011/12,8261447,14613218
(주)대동,000490,2012/12,2177744,652028
(주)대동,000490,2013/12,3771865,5935336
(주)대동,000490,2014/12,6243088,6463561
(주)대동,000490,2015/12,-948425,5433244
(주)대동,000490,2016/12,-19726431,-12977718
(주)대동,000490,2017/12,7907623,17177383
(주)대동,000490,2018/12,-750144,5219511
(주)대동,000490,2019/12,17928942,24519413
(주)대동스틸,048470,2011/12,4904505,
(주)대동스틸,048470,2012/12,-1808518,
(주)대동스틸,048470,2013/12,2219269,
(주)대동스틸,048470,2014/12,862035,
(주)대동스틸,048470,2015/12,-1645512,
(주)대동스틸,048470,2016/12,4363762,
(주)대동스틸,048470,2017/12,5542430,
(주)대동스틸,048470,2018/12,-419269,
(주)대동스틸,048470,2019/12,-520332,
(주)대륙제관,004780,2011/12,7340232,
(주)대륙제관,004780,2012/12,6728455,
(주)대륙제관,004780,2013/12,9032894,
(주)대륙제관,004780,2014/12,9796519,
(주)대륙제관,004780,2015/12,16752673,
(주)대륙제관,004780,2016/12,18966296,
(주)대륙제관,004780,2017/12,12996725,
(주)대륙제관,004780,2018/12,5624436,
(주)대륙제관,004780,2019/12,8360578,
(주)대림제지,017650,2011/12,3705742,
(주)대림제지,017650,2012/12,13609319,
(주)대림제지,017650,2013/12,3149699,
(주)대림제지,017650,2014/12,4020383,
(주)대림제지,017650,2015/12,-1647591,
(주)대림제지,017650,2016/12,7191287,
(주)대림제지,017650,2017/12,4504268,4980325
(주)대림제지,017650,2018/12,8680809,13359354
(주)대림제지,017650,2019/12,5938945,
(주)대명소노시즌,007720,2011/12,-13484879,-11157600
(주)대명소노시즌,007720,2012/12,-4481758,-5663847
(주)대명소노시즌,007720,2013/12,-1297954,5704562
(주)대명소노시즌,007720,2014/12,1035545,7060549
(주)대명소노시즌,007720,2015/12,162034,-4603828
(주)대명소노시즌,007720,2016/12,3799956,254470
(주)대명소노시즌,007720,2017/12,7151401,7808218
(주)대명소노시즌,007720,2018/12,6553335,9104713
(주)대명소노시즌,007720,2019/12,6335683,3886672
(주)대성미생물연구소,036480,2011/12,-508934,
(주)대성미생물연구소,036480,2012/12,271278,
(주)대성미생물연구소,036480,2013/12,1286415,
(주)대성미생물연구소,036480,2014/12,2376812,
