회사명,거래소코드,회계년도,[제조]자본(*)(IFRS2)
(주)영원무역홀딩스,9970,Dec-14,393861474
(주)영원무역홀딩스,9970,Dec-15,416452156
(주)영원무역홀딩스,9970,Dec-16,420078348
(주)영원무역홀딩스,9970,Dec-17,438299463
(주)영원무역홀딩스,9970,Dec-18,511208701
(주)영풍,670,Dec-10,1411490353
(주)영풍,670,Dec-11,1438819722
(주)영풍,670,Dec-12,1523212618
(주)영풍,670,Dec-13,1575815475
(주)영풍,670,Dec-14,1595833223
(주)영풍,670,Dec-15,1646080758
(주)영풍,670,Dec-16,1709425054
(주)영풍,670,Dec-17,1751273891
(주)영풍,670,Dec-18,1768020710
(주)영흥,12160,Dec-10,167378170
(주)영흥,12160,Dec-11,170734456
(주)영흥,12160,Dec-12,170051023
(주)영흥,12160,Dec-13,151736293
(주)영흥,12160,Dec-14,153656475
(주)영흥,12160,Dec-15,155808290
(주)영흥,12160,Dec-16,177292845
(주)영흥,12160,Dec-17,166940535
(주)영흥,12160,Dec-18,159454206
(주)예림당,36000,Dec-10,52165900
(주)예림당,36000,Dec-11,57493846
(주)예림당,36000,Dec-12,71059082
(주)예림당,36000,Dec-13,70660091
(주)예림당,36000,Dec-14,77392341
(주)예림당,36000,Dec-15,74292928
(주)예림당,36000,Dec-16,76300992
(주)예림당,36000,Dec-17,79014952
(주)예림당,36000,Dec-18,111788613
(주)예선테크,250930,Dec-16,
(주)예선테크,250930,Dec-17,
(주)예선테크,250930,Dec-18,
(주)예스코홀딩스,15360,Dec-10,547943267
(주)예스코홀딩스,15360,Dec-11,562930035
(주)예스코홀딩스,15360,Dec-12,575714436
(주)예스코홀딩스,15360,Dec-13,586346223
(주)예스코홀딩스,15360,Dec-14,583572452
(주)예스코홀딩스,15360,Dec-15,585963208
(주)예스코홀딩스,15360,Dec-16,602935702
(주)예스코홀딩스,15360,Dec-17,633992395
(주)예스코홀딩스,15360,Dec-18,561898008
(주)예스티,122640,Dec-15,40404258
(주)예스티,122640,Dec-16,42631901
(주)예스티,122640,Dec-17,55012923
(주)예스티,122640,Dec-18,48022175
(주)오공,45060,Dec-10,39779986
(주)오공,45060,Dec-11,40282184
(주)오공,45060,Dec-12,41188520
(주)오공,45060,Dec-13,42628294
(주)오공,45060,Dec-14,43911094
(주)오공,45060,Dec-15,46108119
(주)오공,45060,Dec-16,49420094
(주)오공,45060,Dec-17,51956530
(주)오공,45060,Dec-18,66766682
(주)오디텍,80520,Dec-10,67769427
(주)오디텍,80520,Dec-11,71821501
(주)오디텍,80520,Dec-12,79740991
(주)오디텍,80520,Dec-13,88958923
(주)오디텍,80520,Dec-14,94601970
(주)오디텍,80520,Dec-15,100863565
(주)오디텍,80520,Dec-16,111544477
(주)오디텍,80520,Dec-17,111157616
(주)오디텍,80520,Dec-18,113880538
(주)오뚜기,7310,Dec-10,469564003
(주)오뚜기,7310,Dec-11,519538579
(주)오뚜기,7310,Dec-12,570438761
(주)오뚜기,7310,Dec-13,634658239
(주)오뚜기,7310,Dec-14,705668903
(주)오뚜기,7310,Dec-15,779561081
(주)오뚜기,7310,Dec-16,868497898
(주)오뚜기,7310,Dec-17,965388013
(주)오뚜기,7310,Dec-18,1099081298
(주)오르비텍,46120,Dec-10,30543789
(주)오르비텍,46120,Dec-11,26566827
(주)오르비텍,46120,Dec-12,25558333
(주)오르비텍,46120,Dec-13,17035523
(주)오르비텍,46120,Dec-14,12902488
(주)오르비텍,46120,Dec-15,26956469
(주)오르비텍,46120,Dec-16,32600324
(주)오르비텍,46120,Dec-17,59768656
(주)오르비텍,46120,Dec-18,67829706
(주)오리엔탈정공,14940,Dec-10,125056985
(주)오리엔탈정공,14940,Dec-11,22510603
(주)오리엔탈정공,14940,Dec-12,-82021038
(주)오리엔탈정공,14940,Dec-13,53170967
(주)오리엔탈정공,14940,Dec-14,19364131
(주)오리엔탈정공,14940,Dec-15,30107196
(주)오리엔탈정공,14940,Dec-16,22694336
(주)오리엔탈정공,14940,Dec-17,25389095
(주)오리엔탈정공,14940,Dec-18,27453023
(주)오리엔트바이오,2630,Mar-10,55970367
(주)오리엔트바이오,2630,Mar-11,52607114
(주)오리엔트바이오,2630,Mar-12,48512410
(주)오리엔트바이오,2630,Mar-13,50013158
(주)오리엔트바이오,2630,Mar-14,51749855
(주)오리엔트바이오,2630,Mar-15,51173664
(주)오리엔트바이오,2630,Mar-16,74432649
(주)오리엔트바이오,2630,Mar-17,71737145
(주)오리엔트바이오,2630,Mar-18,58146064
(주)오리엔트정공,65500,Dec-10,22185111
(주)오리엔트정공,65500,Dec-11,5682123
(주)오리엔트정공,65500,Dec-12,7161766
(주)오리엔트정공,65500,Dec-13,7573346
(주)오리엔트정공,65500,Dec-14,13827947
(주)오리엔트정공,65500,Dec-15,14438458
(주)오리엔트정공,65500,Dec-16,35534562
(주)오리엔트정공,65500,Dec-17,41230005
(주)오리엔트정공,65500,Dec-18,61360172
(주)오리온,271560,Dec-17,652114237
(주)오리온,271560,Dec-18,697895586
(주)오리온홀딩스,1800,Dec-10,698667536
(주)오리온홀딩스,1800,Dec-11,729867246
(주)오리온홀딩스,1800,Dec-12,716707675
(주)오리온홀딩스,1800,Dec-13,719370235
(주)오리온홀딩스,1800,Dec-14,846876701
(주)오리온홀딩스,1800,Dec-15,843909375
(주)오리온홀딩스,1800,Dec-16,932677256
(주)오리온홀딩스,1800,Dec-17,1902977523
(주)오리온홀딩스,1800,Dec-18,1905749577
(주)오리콤,10470,Dec-10,41492174
(주)오리콤,10470,Dec-11,45555163
(주)오리콤,10470,Dec-12,48482075
(주)오리콤,10470,Dec-13,60470919
(주)오리콤,10470,Dec-14,60427437
(주)오리콤,10470,Dec-15,63018702
(주)오리콤,10470,Dec-16,65811514
(주)오리콤,10470,Dec-17,66750886
(주)오리콤,10470,Dec-18,69858545
(주)오스코텍,39200,Dec-10,23239179
(주)오스코텍,39200,Dec-11,25241920
(주)오스코텍,39200,Dec-12,24429533
(주)오스코텍,39200,Dec-13,20402318
(주)오스코텍,39200,Dec-14,19727531
(주)오스코텍,39200,Dec-15,24715233
(주)오스코텍,39200,Dec-16,26490942
(주)오스코텍,39200,Dec-17,20530353
(주)오스코텍,39200,Dec-18,42739036
(주)오스테오닉,226400,Dec-18,28497055
(주)오스템,31510,Dec-10,67245512
(주)오스템,31510,Dec-11,76244744
(주)오스템,31510,Dec-12,83846317
(주)오스템,31510,Dec-13,99577423
(주)오스템,31510,Dec-14,101517867
(주)오스템,31510,Dec-15,110362210
(주)오스템,31510,Dec-16,121837820
(주)오스템,31510,Dec-17,120878155
(주)오스템,31510,Dec-18,112051792
(주)오이솔루션,138080,Dec-14,47710700
(주)오이솔루션,138080,Dec-15,48094850
(주)오이솔루션,138080,Dec-16,53600806
(주)오이솔루션,138080,Dec-17,65033674
(주)오이솔루션,138080,Dec-18,66021842
(주)오킨스전자,80580,Dec-14,37306866
(주)오킨스전자,80580,Dec-15,31893224
(주)오킨스전자,80580,Dec-16,24775943
(주)오킨스전자,80580,Dec-17,24448048
(주)오킨스전자,80580,Dec-18,24190892
(주)오텍,67170,Dec-10,39335189
(주)오텍,67170,Dec-11,42521797
(주)오텍,67170,Dec-12,45577253
(주)오텍,67170,Dec-13,79245284
(주)오텍,67170,Dec-14,79707665
(주)오텍,67170,Dec-15,80774038
(주)오텍,67170,Dec-16,102943763
(주)오텍,67170,Dec-17,126837754
(주)오텍,67170,Dec-18,142426115
(주)오파스넷,173130,Dec-18,30234098
(주)오픈베이스,49480,Dec-10,36969713
(주)오픈베이스,49480,Dec-11,37144580
(주)오픈베이스,49480,Dec-12,41080483
(주)오픈베이스,49480,Dec-13,43530340
(주)오픈베이스,49480,Dec-14,45873118
(주)오픈베이스,49480,Dec-15,47434836
(주)오픈베이스,49480,Dec-16,49920328
(주)오픈베이스,49480,Dec-17,53621800
(주)오픈베이스,49480,Dec-18,55707754
(주)오하임아이엔티,309930,Dec-18,
(주)옵투스제약,131030,Dec-10,
(주)옵투스제약,131030,Dec-11,
(주)옵투스제약,131030,Dec-12,
(주)옵투스제약,131030,Dec-13,44913809
(주)옵투스제약,131030,Dec-14,56490419
(주)옵투스제약,131030,Dec-15,65486017
(주)옵투스제약,131030,Dec-16,75255616
(주)옵투스제약,131030,Dec-17,86553573
(주)옵투스제약,131030,Dec-18,94901256
(주)옵트론텍,82210,Dec-10,62012545
(주)옵트론텍,82210,Dec-11,74457775
(주)옵트론텍,82210,Dec-12,96515988
(주)옵트론텍,82210,Dec-13,117518290
(주)옵트론텍,82210,Dec-14,94720320
(주)옵트론텍,82210,Dec-15,83176068
(주)옵트론텍,82210,Dec-16,98516020
(주)옵트론텍,82210,Dec-17,114706655
(주)옵트론텍,82210,Dec-18,121194988
(주)옵티팜,153710,Dec-18,35444408
(주)와이비엠넷,57030,Dec-10,53099714
(주)와이비엠넷,57030,Dec-11,52332576
(주)와이비엠넷,57030,Dec-12,63665119
(주)와이비엠넷,57030,Dec-13,63465896
(주)와이비엠넷,57030,Dec-14,61479559
(주)와이비엠넷,57030,Dec-15,60184943
(주)와이비엠넷,57030,Dec-16,49879168
(주)와이비엠넷,57030,Dec-17,43085051
(주)와이비엠넷,57030,Dec-18,42070351
(주)와이솔,122990,Dec-10,34256836
(주)와이솔,122990,Dec-11,44202234
(주)와이솔,122990,Dec-12,56775611
(주)와이솔,122990,Dec-13,80562459
(주)와이솔,122990,Dec-14,92675882
(주)와이솔,122990,Dec-15,135529521
(주)와이솔,122990,Dec-16,152338204
(주)와이솔,122990,Dec-17,204837228
(주)와이솔,122990,Dec-18,231822809
(주)와이어블,65530,Dec-10,45555322
(주)와이어블,65530,Dec-11,48518971
(주)와이어블,65530,Dec-12,55591933
(주)와이어블,65530,Dec-13,62292431
(주)와이어블,65530,Dec-14,72834452
(주)와이어블,65530,Dec-15,78362518
(주)와이어블,65530,Dec-16,79629268
(주)와이어블,65530,Dec-17,76246115
(주)와이어블,65530,Dec-18,69844101
(주)와이엔텍,67900,Dec-10,59941588
(주)와이엔텍,67900,Dec-11,64039529
(주)와이엔텍,67900,Dec-12,68254573
(주)와이엔텍,67900,Dec-13,72785226
(주)와이엔텍,67900,Dec-14,76739382
(주)와이엔텍,67900,Dec-15,80763376
(주)와이엔텍,67900,Dec-16,95789797
(주)와이엔텍,67900,Dec-17,104541027
(주)와이엔텍,67900,Dec-18,113929858
(주)와이오엠,66430,Jun-10,17765615
(주)와이오엠,66430,Jun-11,12269940
(주)와이오엠,66430,Jun-12,6502872
(주)와이오엠,66430,Jun-13,8017808
(주)와이오엠,66430,Jun-14,4381083
(주)와이오엠,66430,Dec-15,13789075
(주)와이오엠,66430,Dec-16,9348851
(주)와이오엠,66430,Dec-17,9359645
(주)와이오엠,66430,Dec-18,6266381
(주)와이제이엠게임즈,193250,Dec-14,9267832
(주)와이제이엠게임즈,193250,Dec-15,10744835
(주)와이제이엠게임즈,193250,Dec-16,78037928
(주)와이제이엠게임즈,193250,Dec-17,65880839
(주)와이제이엠게임즈,193250,Dec-18,50110971
(주)와이즈버즈,273060,Dec-17,
(주)와이즈버즈,273060,Dec-18,
(주)와이지-원,19210,Dec-10,118260579
(주)와이지-원,19210,Dec-11,135161318
(주)와이지-원,19210,Dec-12,183463461
(주)와이지-원,19210,Dec-13,184541092
(주)와이지-원,19210,Dec-14,188652450
(주)와이지-원,19210,Dec-15,237378247
(주)와이지-원,19210,Dec-16,251395567
(주)와이지-원,19210,Dec-17,290898599
(주)와이지-원,19210,Dec-18,307018512
(주)와이지엔터테인먼트,122870,Dec-11,73456978
(주)와이지엔터테인먼트,122870,Dec-12,93550586
(주)와이지엔터테인먼트,122870,Dec-13,106233626
(주)와이지엔터테인먼트,122870,Dec-14,171848846
(주)와이지엔터테인먼트,122870,Dec-15,194552003
(주)와이지엔터테인먼트,122870,Dec-16,268146576
(주)와이지엔터테인먼트,122870,Dec-17,333146214
(주)와이지엔터테인먼트,122870,Dec-18,345985756
(주)와이지플러스,37270,Dec-10,31539245
(주)와이지플러스,37270,Dec-11,32642453
(주)와이지플러스,37270,Dec-12,29775168
(주)와이지플러스,37270,Dec-13,25967008
(주)와이지플러스,37270,Dec-14,101946984
(주)와이지플러스,37270,Dec-15,105695908
(주)와이지플러스,37270,Dec-16,110233946
(주)와이지플러스,37270,Dec-17,100708916
(주)와이지플러스,37270,Dec-18,101954639
(주)와이투솔루션,11690,Dec-10,45863007
(주)와이투솔루션,11690,Dec-11,39035424
(주)와이투솔루션,11690,Dec-12,38492093
(주)와이투솔루션,11690,Dec-13,35812854
(주)와이투솔루션,11690,Dec-14,40468601
(주)와이투솔루션,11690,Dec-15,41620060
(주)와이투솔루션,11690,Dec-16,61775366
(주)와이투솔루션,11690,Dec-17,129028707
(주)와이투솔루션,11690,Dec-18,107450349
(주)와이티엔,40300,Dec-10,163601794
(주)와이티엔,40300,Dec-11,173531308
(주)와이티엔,40300,Dec-12,176204168
(주)와이티엔,40300,Dec-13,179487396
(주)와이티엔,40300,Dec-14,186680957
(주)와이티엔,40300,Dec-15,177426352
(주)와이티엔,40300,Dec-16,183463579
(주)와이티엔,40300,Dec-17,190501503
(주)와이티엔,40300,Dec-18,188233550
(주)용평리조트,70960,Dec-16,396355212
(주)용평리조트,70960,Dec-17,408136266
(주)용평리조트,70960,Dec-18,414305326
(주)우리기술,32820,Dec-10,40803770
(주)우리기술,32820,Dec-11,49316714
(주)우리기술,32820,Dec-12,43811378
(주)우리기술,32820,Dec-13,40973028
(주)우리기술,32820,Dec-14,33111341
(주)우리기술,32820,Dec-15,30680097
(주)우리기술,32820,Dec-16,30587225
(주)우리기술,32820,Dec-17,37283824
(주)우리기술,32820,Dec-18,33011011
(주)우리넷,115440,Dec-10,26867746
(주)우리넷,115440,Dec-11,30718428
(주)우리넷,115440,Dec-12,35024452
(주)우리넷,115440,Dec-13,38003037
(주)우리넷,115440,Dec-14,41448000
(주)우리넷,115440,Dec-15,46120408
(주)우리넷,115440,Dec-16,47884741
(주)우리넷,115440,Dec-17,50552555
(주)우리넷,115440,Dec-18,53438681
(주)우리로,46970,Dec-12,41225253
(주)우리로,46970,Dec-13,28011577
(주)우리로,46970,Dec-14,23125980
(주)우리로,46970,Dec-15,29326048
(주)우리로,46970,Dec-16,32683018
(주)우리로,46970,Dec-17,31818926
(주)우리로,46970,Dec-18,34627910
(주)우성,6980,Dec-10,151110747
(주)우성,6980,Dec-11,154840797
(주)우성,6980,Dec-12,159400325
(주)우성,6980,Dec-13,160830955
(주)우성,6980,Dec-14,163000800
(주)우성,6980,Dec-15,155519375
(주)우성,6980,Dec-16,154210516
(주)우성,6980,Dec-17,155517553
(주)우성,6980,Dec-18,148828619
(주)우신시스템,17370,Dec-10,62717977
(주)우신시스템,17370,Dec-11,68906649
(주)우신시스템,17370,Dec-12,73284344
(주)우신시스템,17370,Dec-13,76724664
(주)우신시스템,17370,Dec-14,84563608
(주)우신시스템,17370,Dec-15,95520073
(주)우신시스템,17370,Dec-16,105048912
(주)우신시스템,17370,Dec-17,108291600
(주)우신시스템,17370,Dec-18,109754278
(주)우정바이오,215380,Dec-15,
(주)우정바이오,215380,Dec-16,
(주)우정바이오,215380,Dec-17,18324437
(주)우정바이오,215380,Dec-18,20556732
(주)우주일렉트로닉스,65680,Dec-10,137499392
(주)우주일렉트로닉스,65680,Dec-11,145560118
(주)우주일렉트로닉스,65680,Dec-12,152490252
(주)우주일렉트로닉스,65680,Dec-13,162408091
(주)우주일렉트로닉스,65680,Dec-14,167120544
(주)우주일렉트로닉스,65680,Dec-15,165131942
(주)우주일렉트로닉스,65680,Dec-16,173248006
(주)우주일렉트로닉스,65680,Dec-17,184644335
(주)우주일렉트로닉스,65680,Dec-18,184665057
(주)우진,105840,Dec-10,78934412
(주)우진,105840,Dec-11,82618363
(주)우진,105840,Dec-12,90204933
(주)우진,105840,Dec-13,90265060
(주)우진,105840,Dec-14,90952857
(주)우진,105840,Dec-15,107217235
(주)우진,105840,Dec-16,104586825
(주)우진,105840,Dec-17,106150815
(주)우진,105840,Dec-18,104693006
(주)우진아이엔에스,10400,Dec-18,109117597
(주)우진플라임,49800,Dec-10,56886194
(주)우진플라임,49800,Dec-11,66019761
(주)우진플라임,49800,Dec-12,76776074
(주)우진플라임,49800,Dec-13,85567540
(주)우진플라임,49800,Dec-14,83067057
(주)우진플라임,49800,Dec-15,67881730
(주)우진플라임,49800,Dec-16,80453634
(주)우진플라임,49800,Dec-17,82996463
(주)우진플라임,49800,Dec-18,68324016
(주)웅진,16880,Dec-10,853023559
(주)웅진,16880,Dec-11,860700882
(주)웅진,16880,Dec-12,-466292589
(주)웅진,16880,Dec-13,231852710
(주)웅진,16880,Dec-14,323408078
(주)웅진,16880,Dec-15,354945449
(주)웅진,16880,Dec-16,364602863
(주)웅진,16880,Dec-17,375954892
(주)웅진,16880,Dec-18,257246717
(주)웅진씽크빅,95720,Dec-10,253701850
(주)웅진씽크빅,95720,Dec-11,257579109
(주)웅진씽크빅,95720,Dec-12,202690837
(주)웅진씽크빅,95720,Dec-13,196565652
(주)웅진씽크빅,95720,Dec-14,240084717
(주)웅진씽크빅,95720,Dec-15,254485580
(주)웅진씽크빅,95720,Dec-16,276048080
(주)웅진씽크빅,95720,Dec-17,300024684
(주)웅진씽크빅,95720,Dec-18,314936529
(주)원림,5820,Dec-10,61241574
(주)원림,5820,Dec-11,62646613
(주)원림,5820,Dec-12,66384606
(주)원림,5820,Dec-13,65517877
(주)원림,5820,Dec-14,67576792
(주)원림,5820,Dec-15,70774965
(주)원림,5820,Dec-16,71842853
(주)원림,5820,Dec-17,72474831
(주)원림,5820,Dec-18,70875075
(주)원바이오젠,307280,Dec-18,
(주)원익,32940,Dec-10,28354122
(주)원익,32940,Dec-11,34433709
(주)원익,32940,Dec-12,27345257
(주)원익,32940,Dec-13,23408189
(주)원익,32940,Dec-14,19628918
(주)원익,32940,Dec-15,11559682
(주)원익,32940,Dec-16,95541137
(주)원익,32940,Dec-17,91536283
(주)원익,32940,Dec-18,69108578
(주)원익머트리얼즈,104830,Dec-11,108791151
(주)원익머트리얼즈,104830,Dec-12,130223003
(주)원익머트리얼즈,104830,Dec-13,153343526
(주)원익머트리얼즈,104830,Dec-14,177184192
(주)원익머트리얼즈,104830,Dec-15,202783095
(주)원익머트리얼즈,104830,Dec-16,218887424
(주)원익머트리얼즈,104830,Dec-17,237871803
(주)원익머트리얼즈,104830,Dec-18,287328765
(주)원익아이피에스,240810,Dec-16,219041901
(주)원익아이피에스,240810,Dec-17,313572656
(주)원익아이피에스,240810,Dec-18,368921320
(주)원익큐브,14190,Dec-10,35392850
(주)원익큐브,14190,Dec-11,38123991
(주)원익큐브,14190,Dec-12,52723886
(주)원익큐브,14190,Dec-13,86861239
(주)원익큐브,14190,Dec-14,62697215
(주)원익큐브,14190,Dec-15,64183514
(주)원익큐브,14190,Dec-16,68901659
(주)원익큐브,14190,Dec-17,78435497
(주)원익큐브,14190,Dec-18,76714999
(주)원익큐엔씨,74600,Dec-10,51128724
(주)원익큐엔씨,74600,Dec-11,60789959
(주)원익큐엔씨,74600,Dec-12,69161047
(주)원익큐엔씨,74600,Dec-13,75654824
(주)원익큐엔씨,74600,Dec-14,83941463
(주)원익큐엔씨,74600,Dec-15,98116526
(주)원익큐엔씨,74600,Dec-16,141409007
(주)원익큐엔씨,74600,Dec-17,158321948
(주)원익큐엔씨,74600,Dec-18,191665685
(주)원익피앤이,131390,Dec-11,33442708
(주)원익피앤이,131390,Dec-12,36921938
(주)원익피앤이,131390,Dec-13,39029577
(주)원익피앤이,131390,Dec-14,38850318
(주)원익피앤이,131390,Dec-15,42293694
(주)원익피앤이,131390,Dec-16,45222666
(주)원익피앤이,131390,Dec-17,52829241
(주)원익피앤이,131390,Dec-18,62745596
(주)원익홀딩스,30530,Dec-10,156575342
(주)원익홀딩스,30530,Dec-11,219092331
(주)원익홀딩스,30530,Dec-12,229539738
(주)원익홀딩스,30530,Dec-13,272041898
(주)원익홀딩스,30530,Dec-14,301849289
(주)원익홀딩스,30530,Dec-15,353727442
(주)원익홀딩스,30530,Dec-16,505861191
(주)원익홀딩스,30530,Dec-17,535139345
(주)원익홀딩스,30530,Dec-18,564036492
(주)원일특강,12620,Dec-10,60092216
(주)원일특강,12620,Dec-11,67485014
(주)원일특강,12620,Dec-12,73459208
(주)원일특강,12620,Dec-13,78990030
(주)원일특강,12620,Dec-14,85929681
(주)원일특강,12620,Dec-15,89838719
(주)원일특강,12620,Dec-16,94614331
(주)원일특강,12620,Dec-17,101327667
(주)원일특강,12620,Dec-18,105277911
